Episode;SurvivalTime;TotalReward 
197;20.4;17.38
198;22.0;16.76
199;27.5;26.32
200;25.8;17.70
201;18.7;17.22
202;21.9;16.78
203;16.3;17.08
204;30.0;20.12
205;27.9;17.16
206;30.0;19.40
207;20.8;16.72
208;13.0;16.14
209;13.0;16.82
210;24.3;16.92
211;25.8;16.98
212;23.4;17.52
213;17.3;16.46
214;20.9;16.68
215;19.5;18.00
216;14.8;16.24
217;25.6;17.00
218;22.7;17.50
219;17.3;17.12
220;17.2;16.44
221;15.3;16.98
222;13.8;16.22
223;15.0;17.66
224;16.8;17.06
225;22.1;17.44
226;21.6;16.74
227;19.8;16.62
228;30.1;18.04
229;19.5;16.60
230;21.6;17.42
231;30.1;20.12
232;23.2;26.04
233;21.8;17.42
234;21.9;16.74
235;16.2;17.04
236;17.7;17.14
237;25.7;16.98
238;30.1;19.40
239;24.7;16.92
240;24.8;17.58
241;22.1;16.74
242;20.0;17.30
243;22.1;16.78
244;16.6;17.08
245;16.3;16.38
246;21.1;25.92
247;24.8;26.16
248;20.0;17.34
249;30.1;18.70
250;20.6;17.32
251;23.2;17.92
252;23.9;26.82
253;21.5;16.70
254;16.9;17.78
255;19.7;16.60
256;24.0;16.90
257;18.3;16.46
258;19.2;17.28
259;19.1;16.54
260;30.0;20.14
261;17.5;17.86
262;16.7;16.34
263;20.9;16.68
264;20.9;17.38
265;26.7;26.32
266;20.4;16.64
267;30.1;20.14
268;21.1;17.38
269;21.0;17.40
270;25.0;16.98
271;17.8;17.86
272;17.7;16.48
273;18.1;16.46
274;20.5;16.66
275;22.5;17.48
276;14.6;17.64
277;22.4;26.00
278;16.7;17.08
279;13.7;16.88
280;21.7;16.76
281;24.6;16.94
282;26.3;17.04
283;21.9;26.64
284;27.9;17.16
285;20.0;16.62
286;19.4;16.60
287;18.6;17.22
288;19.0;17.92
289;15.1;17.70
290;15.1;17.00
291;16.9;16.38
292;17.2;16.44
293;19.1;25.78
294;15.4;17.02
295;19.4;17.24
296;19.4;17.28
297;16.0;17.06
298;16.3;16.88
299;21.7;17.44
300;17.2;16.44
301;18.7;16.54
302;14.4;16.22
303;15.7;16.32
304;23.6;26.08
305;28.9;17.22
306;17.4;17.16
307;20.8;16.66
308;23.1;26.74
309;25.6;16.96
310;20.7;17.36
311;30.0;19.40
312;22.3;17.50
313;23.2;17.50
314;23.6;17.56
315;29.8;26.48
316;21.9;17.46
317;23.2;26.06
318;26.5;17.00
319;21.8;17.42
320;19.2;16.20
321;14.7;16.24
322;17.5;17.16
323;30.2;20.12
324;19.6;17.98
325;17.3;16.42
326;26.2;27.66
327;22.2;17.48
328;22.7;16.80
329;22.4;16.78
330;18.6;17.20
331;21.0;16.68
332;20.6;16.66
333;14.6;16.94
334;22.8;16.80
335;21.5;17.42
336;29.9;23.50
337;26.5;26.26
338;18.8;17.26
339;21.3;16.72
340;17.0;17.80
341;19.1;16.54
342;24.8;26.14
343;23.9;17.58
344;19.5;17.32
345;20.5;17.36
346;17.0;17.12
347;15.1;16.28
348;18.0;16.48
349;30.0;29.30
350;21.7;25.94
351;15.9;20.26
352;25.6;17.00
353;23.7;17.58
354;20.5;25.90
355;23.4;16.86
356;30.0;19.42
357;20.7;16.70
358;14.0;16.92
359;24.5;26.16
360;18.1;16.48
361;15.8;17.06
362;13.9;16.20
363;15.1;16.28
364;19.3;17.96
365;14.6;16.94
366;19.1;16.54
367;18.5;16.50
368;23.6;17.58
369;22.1;16.78
370;21.9;16.74
371;18.3;17.90
372;20.0;17.34
373;22.6;26.00
374;16.4;16.38
375;19.3;17.26
376;22.8;23.04
377;16.5;17.06
378;15.6;16.32
379;17.6;16.46
380;22.0;16.76
381;21.1;16.70
382;30.1;20.08
383;23.4;16.86
384;21.4;16.70
385;13.4;16.14
386;20.5;17.36
387;20.8;16.66
388;23.4;16.84
389;20.0;16.64
390;25.4;17.40
391;20.5;16.58
392;21.3;16.70
393;30.0;18.70
394;25.6;26.90
395;30.1;18.02
396;22.0;17.46
397;17.9;17.88
398;24.7;26.82
399;21.1;25.90
400;18.6;17.92
401;23.1;17.54
402;27.0;17.10
403;19.2;16.56
404;30.1;18.62
405;30.1;18.68
406;25.0;17.62
407;30.1;18.68
408;20.8;16.66
409;26.9;17.08
410;21.6;16.74
411;30.0;27.08
412;23.6;26.74
413;20.9;16.68
414;30.1;20.10
415;23.1;16.84
416;22.7;17.52
417;22.7;16.82
418;17.5;16.44
419;20.6;17.34
420;25.2;26.18
421;22.3;17.46
422;22.0;26.68
423;22.0;17.42
424;30.1;18.68
425;19.1;16.58
426;19.2;17.30
427;21.2;18.12
428;24.8;16.92
429;21.9;16.76
430;25.0;23.16
431;26.8;17.06
432;23.5;26.10
433;21.0;17.38
434;30.1;28.66
435;22.7;27.42
436;22.7;16.78
437;30.0;19.40
438;21.5;16.74
439;26.9;27.00
440;30.1;19.24
441;22.7;17.50
442;30.1;18.52
443;26.5;17.04
444;26.8;26.20
445;30.0;18.44
446;28.1;26.36
447;30.1;20.08
448;30.1;27.92
449;27.1;23.96
450;25.4;17.68
451;25.5;16.94
452;23.2;16.54
453;20.9;16.68
454;30.1;21.12
455;18.2;17.20
456;20.9;16.66
457;29.2;17.90
458;22.0;16.76
459;24.9;16.94
460;19.4;16.58
461;18.9;16.52
462;13.6;16.86
463;30.1;20.14
464;26.0;17.02
465;25.2;20.86
466;16.9;17.80
467;20.7;16.66
468;20.7;16.64
469;21.2;16.72
470;30.1;18.50
471;22.4;16.80
472;24.0;26.10
473;20.4;17.34
474;15.7;17.72
475;25.4;16.98
476;25.8;17.02
477;16.9;17.12
478;30.0;20.12
479;23.9;17.58
480;21.7;16.74
481;21.2;17.38
482;15.4;16.30
483;14.4;16.94
484;16.7;16.40
485;30.1;18.74
486;18.1;17.22
487;27.8;27.74
488;20.0;17.32
489;17.0;16.42
490;30.1;18.70
491;20.7;16.66
492;16.3;26.26
493;30.0;28.60
494;16.4;16.38
495;25.9;17.00
496;18.8;16.54
497;21.4;17.44
498;20.8;18.08
499;20.1;25.84
500;19.1;16.56
