Episode;SurvivalTime;TotalReward 
1;17.6;16.50
2;21.5;16.58
3;18.9;16.76
4;17.1;17.18
5;15.8;17.10
6;19.0;16.62
7;16.2;16.44
8;22.5;16.88
9;18.1;16.32
10;16.7;16.44
11;18.1;17.24
12;17.0;16.48
13;28.6;26.50
14;19.7;16.66
15;21.2;25.98
16;19.1;27.22
17;17.6;17.24
18;20.0;16.66
19;18.8;16.58
20;18.4;16.58
21;15.7;16.38
22;22.0;17.14
23;16.6;17.14
24;22.4;16.86
25;20.4;16.72
26;20.6;25.92
27;17.1;17.16
28;19.2;16.64
29;19.8;26.58
30;20.1;16.68
31;18.8;16.58
32;16.9;17.16
33;26.1;17.82
34;19.2;17.30
35;22.6;16.82
36;23.1;16.90
37;26.7;17.10
38;24.1;26.86
39;22.4;26.08
40;22.6;26.04
41;19.8;15.66
42;18.9;16.64
43;28.0;17.24
44;20.5;17.38
45;24.6;17.00
46;17.0;16.46
47;16.9;16.46
48;21.9;16.64
49;19.7;19.84
50;22.5;16.88
51;22.0;16.82
52;17.5;17.92
53;23.6;26.14
54;30.2;28.72
55;30.1;28.68
56;21.0;16.82
57;29.6;17.32
58;30.1;18.08
59;27.3;17.20
60;27.4;17.20
61;21.8;17.14
62;25.2;26.22
63;27.9;17.24
64;17.0;17.18
65;16.4;17.12
66;20.5;17.42
67;17.6;16.52
68;15.5;17.08
69;17.1;17.20
70;18.4;17.28
71;24.4;32.42
72;17.9;16.54
73;24.8;26.96
74;19.0;17.30
75;19.8;25.88
76;17.8;17.24
77;20.8;16.72
78;16.7;16.42
79;24.4;17.02
80;22.4;23.06
81;19.2;16.64
82;21.9;16.80
83;20.9;16.74
84;20.7;25.94
85;19.4;17.34
86;15.8;16.42
87;18.7;17.28
88;16.9;16.48
89;18.5;16.58
90;21.5;26.00
91;20.7;16.70
92;22.7;26.08
93;22.1;16.80
94;17.3;16.50
95;15.7;16.40
96;20.3;25.90
97;17.2;16.48
98;22.4;26.76
99;25.9;36.88
100;19.8;16.66
101;30.2;31.92
102;23.0;26.78
103;30.0;28.98
104;21.4;26.68
105;22.4;26.78
106;17.6;16.50
107;27.2;38.80
108;17.6;16.50
109;21.3;26.70
110;22.1;26.04
111;16.4;17.16
112;19.0;25.82
113;19.6;16.66
114;29.8;35.76
115;20.8;26.64
116;25.2;23.94
117;29.3;17.38
118;30.1;28.66
119;21.0;15.64
120;25.8;16.88
121;30.2;18.08
122;22.5;16.90
123;16.8;17.86
124;28.5;26.50
125;21.9;17.50
126;20.9;16.74
127;30.0;19.50
128;30.0;18.12
129;25.9;17.10
130;26.4;17.06
131;22.9;17.00
132;27.3;26.38
133;30.1;18.58
134;30.1;27.74
135;24.5;16.78
136;21.5;16.82
137;30.1;18.82
138;23.3;26.84
139;20.8;16.74
140;22.9;16.88
141;27.4;26.38
142;25.6;17.08
143;24.4;26.24
144;21.1;18.18
145;30.0;28.02
146;30.0;18.10
147;21.2;16.78
148;20.1;16.70
149;22.5;17.58
150;18.3;17.96
151;24.8;17.74
152;22.0;20.72
153;23.5;20.86
154;20.0;20.60
155;25.3;17.06
156;22.6;17.56
157;25.4;17.04
158;21.7;17.48
159;27.0;17.16
160;18.7;16.62
161;23.3;26.10
162;22.1;26.04
163;24.4;26.18
164;17.4;17.18
165;20.7;17.42
166;30.2;27.24
167;20.9;16.72
168;24.5;26.90
169;23.2;16.88
170;18.0;16.52
171;21.7;17.46
172;26.8;17.14
173;22.1;26.74
174;20.2;25.90
175;23.5;16.92
176;18.5;17.06
177;16.1;17.12
178;18.7;17.32
179;27.8;17.92
180;25.0;17.04
181;29.6;26.58
182;23.7;17.64
183;30.0;17.38
184;25.3;17.04
185;18.4;16.62
186;30.1;18.80
187;20.7;17.44
188;21.4;16.80
189;25.4;26.26
190;20.0;16.68
191;18.0;25.74
192;26.4;36.96
193;21.1;29.10
194;30.0;27.82
195;22.3;26.08
196;30.0;36.68
197;22.2;16.78
198;21.2;17.46
199;20.7;26.66
200;21.7;16.82
201;20.1;26.60
202;25.0;17.04
203;30.1;18.08
204;30.0;18.78
205;17.5;16.48
206;23.8;26.16
207;20.0;17.36
208;20.1;17.18
209;27.3;27.10
210;20.6;17.42
211;30.1;28.02
212;25.5;17.06
213;18.9;16.62
214;20.7;17.44
215;17.3;16.50
216;21.4;16.80
217;24.3;17.70
218;30.1;18.10
219;30.0;19.50
220;23.1;16.94
221;22.4;18.24
222;24.8;16.98
223;23.4;16.94
224;20.0;16.66
225;30.2;27.34
226;17.8;16.52
227;22.8;18.06
228;24.9;24.52
229;24.1;26.16
230;30.1;18.74
231;20.9;17.44
232;20.2;19.90
233;25.6;26.98
234;20.7;17.42
235;25.3;17.02
236;20.5;26.62
237;20.1;25.90
238;23.3;17.40
239;20.7;25.94
240;23.1;26.80
241;23.2;27.48
