Episode;SurvivalTime;TotalReward;Died;DamageEvents;DamageTaken;ShotsFired;Kills;HealthPickups;AmmoPickups;TimeToFirstHit;MaxAlerted;DashesUsed
71;66.5;9.74;1;6;120;17;14;1;5;28.5;2;5
72;72.5;10.65;1;5;100;15;15;3;3;24.9;3;4
73;55.6;3.35;1;5;100;8;8;2;2;30.8;4;4
74;96.2;21.65;1;5;100;28;26;3;8;70.0;2;5
75;41.6;1.03;1;8;150;8;6;3;2;16.0;4;4
76;52.0;2.83;1;8;150;8;7;5;0;26.3;5;5
77;94.6;15.71;1;10;190;17;16;3;5;36.1;6;6
78;50.1;3.65;1;5;100;10;9;1;2;27.8;3;3
79;59.2;6.43;1;9;170;11;11;3;1;17.0;6;3
80;38.4;0.55;1;5;100;8;8;2;0;15.5;3;3
81;62.4;8.34;1;8;150;13;13;2;3;14.5;4;3
82;52.9;5.14;1;7;130;11;10;3;3;35.5;4;3
83;82.8;11.82;1;9;180;15;13;5;5;31.5;4;3
84;58.1;5.14;1;6;120;11;9;3;4;23.3;4;3
85;47.3;3.95;1;5;100;12;10;1;3;30.7;3;5
86;92.2;16.29;1;11;220;18;17;6;4;19.5;7;7
87;120.0;40.91;0;9;180;33;33;6;12;37.6;3;4
88;65.0;11.54;1;6;120;19;17;2;7;33.7;4;5
89;80.6;16.12;1;8;160;23;20;3;8;39.0;4;3
90;82.4;14.14;1;7;130;19;18;2;5;24.4;5;4
91;62.1;6.23;1;8;160;11;10;7;1;24.6;5;3
92;61.9;9.74;1;6;120;17;16;3;5;25.5;3;1
93;110.2;22.62;1;8;160;26;24;6;7;52.5;4;5
94;61.8;5.25;1;5;100;9;9;2;3;41.3;4;1
95;86.0;10.32;1;8;160;11;10;4;1;44.6;5;5
96;49.9;2.04;1;7;130;8;6;1;1;29.3;5;3
97;60.1;7.14;1;7;130;13;12;3;2;40.2;4;4
98;69.2;11.55;1;7;130;19;16;3;5;29.4;4;3
99;53.7;5.15;1;5;100;12;11;1;3;35.9;4;4
100;56.9;5.44;1;7;130;12;10;2;3;32.6;5;5
101;48.9;5.44;1;8;150;14;12;2;3;25.7;5;2
102;48.0;3.05;1;5;100;10;9;1;2;36.8;4;2
103;53.9;6.15;1;5;100;14;13;1;2;40.0;4;3
104;50.3;4.54;1;6;120;12;10;4;2;22.5;4;2
105;62.4;7.33;1;7;140;13;11;5;2;25.0;4;4
106;99.6;14.43;1;8;150;14;13;3;3;14.9;5;9
107;54.3;6.44;1;6;120;15;12;4;3;31.5;4;1
108;88.4;13.12;1;8;160;14;14;5;3;26.5;4;2
109;53.7;5.35;1;5;100;13;11;3;2;32.4;3;3
110;80.3;12.53;1;8;150;17;15;4;4;23.0;3;7
111;75.4;13.52;1;8;160;19;18;4;4;15.8;4;5
112;50.2;5.65;1;5;100;13;13;3;3;30.9;3;2
113;83.5;19.01;1;10;190;27;25;4;8;16.7;3;5
114;60.2;7.64;1;7;130;14;13;3;3;20.3;4;7
115;63.2;8.25;1;5;100;14;14;1;3;14.4;3;3
116;68.5;6.72;1;8;160;11;11;3;1;29.7;5;5
117;98.5;16.52;1;8;160;18;17;2;4;33.2;7;7
118;62.9;5.95;1;5;100;11;10;0;1;46.7;4;2
119;75.4;14.94;1;7;130;21;21;3;6;33.9;3;3
120;43.3;1.35;1;5;100;8;8;3;1;26.7;4;3
121;35.4;-0.45;1;5;100;8;7;1;1;20.2;3;2
122;76.9;10.91;1;10;190;14;13;6;3;25.5;5;6
123;55.7;8.24;1;7;130;17;15;1;4;20.3;4;3
124;70.8;11.24;1;6;120;17;16;3;4;26.2;4;3
125;97.6;18.51;1;11;210;22;20;6;6;21.9;7;3
126;120.1;38.93;0;8;150;30;30;5;8;53.7;6;9
127;118.3;26.81;1;9;180;29;27;7;8;24.5;5;6
128;70.4;10.95;1;5;100;16;16;2;5;36.1;3;4
129;61.3;7.25;1;7;130;12;12;2;2;26.4;5;3
130;95.3;15.64;1;7;130;18;16;3;6;27.8;4;4
131;71.8;12.15;1;5;100;17;17;0;5;41.4;4;2
132;54.1;5.64;1;8;150;14;11;2;2;13.4;4;2
133;40.4;1.24;1;6;120;8;8;1;0;18.1;3;2
134;37.1;1.25;1;5;100;10;9;0;1;15.8;4;0
135;50.3;4.55;1;5;100;13;11;0;2;23.8;4;2
136;120.1;38.32;0;8;160;30;30;7;9;34.0;4;6
137;115.4;21.61;1;9;180;23;20;4;7;26.6;5;6
138;107.3;15.90;1;10;200;12;12;7;3;35.1;6;6
139;56.7;7.05;1;5;100;16;13;2;4;36.0;4;2
140;106.1;23.42;1;8;160;28;25;4;9;31.4;5;9
141;49.8;5.15;1;5;100;12;12;3;2;24.3;5;1
142;50.1;4.14;1;7;130;11;10;2;2;20.4;4;2
143;92.5;21.02;1;10;190;28;25;3;8;27.5;5;7
144;37.7;-0.25;1;5;100;7;6;2;2;25.7;4;1
145;49.6;2.93;1;8;150;8;8;3;1;19.5;6;3
146;64.7;8.63;1;8;160;13;13;4;3;18.7;6;2
147;120.0;36.83;0;7;140;29;27;4;7;29.3;3;4
148;96.7;17.42;1;8;160;20;19;6;5;45.0;5;3
149;60.8;5.65;1;5;100;11;10;3;2;41.2;5;2
150;37.1;-0.15;1;5;100;8;7;1;2;18.3;4;2
151;83.7;16.22;1;10;190;20;20;3;7;36.0;5;5
152;75.1;12.02;1;9;170;17;15;5;3;28.3;5;5
153;53.6;5.65;1;5;100;12;12;2;3;22.7;4;2
154;48.4;3.55;1;5;100;10;10;3;2;36.7;4;3
155;42.5;2.55;1;5;100;10;10;0;3;32.5;5;2
156;73.8;10.50;1;10;200;14;13;8;3;31.0;5;2
157;92.8;16.91;1;9;180;20;18;4;7;24.6;7;6
158;102.5;14.64;1;7;130;14;13;2;4;43.3;7;8
159;86.5;14.59;1;11;220;17;16;6;5;41.9;4;5
160;62.3;7.31;1;9;180;13;10;3;6;23.0;6;3
161;53.1;5.14;1;7;130;13;10;3;4;22.8;6;5
162;72.5;11.72;1;8;160;17;16;3;4;31.9;3;3
163;63.4;6.55;1;5;100;11;11;0;1;54.6;4;3
164;91.7;15.39;1;11;220;16;16;4;3;22.8;4;6
165;75.2;12.92;1;8;160;17;17;2;4;21.7;5;5
166;98.1;15.44;1;8;160;16;15;5;4;33.0;7;8
167;111.4;22.43;1;8;160;23;23;3;7;27.1;5;5
168;92.7;16.31;1;10;190;17;17;3;4;29.3;5;3
169;63.5;11.24;1;7;130;18;18;1;4;44.8;4;4
170;52.1;5.15;1;5;100;11;11;1;3;45.3;3;1
171;58.2;7.95;1;5;100;17;15;0;3;20.6;4;3
172;54.9;8.35;1;5;100;17;16;0;3;33.0;4;1
173;90.7;17.99;1;11;220;21;20;4;5;31.0;6;4
174;86.5;17.05;1;5;100;22;22;2;6;53.9;3;4
175;89.5;18.09;1;12;240;21;21;5;5;27.1;4;5
176;60.3;7.53;1;8;160;14;12;2;2;30.9;5;1
177;44.2;1.24;1;6;120;8;7;1;0;33.4;4;1
178;70.2;11.33;1;7;140;17;16;2;3;24.6;4;3
179;59.6;9.53;1;7;140;16;16;5;3;13.3;4;1
180;120.0;38.48;0;12;240;29;28;6;12;38.1;4;8
181;72.1;9.74;1;7;130;14;13;3;5;23.7;3;5
182;46.8;3.75;1;5;100;11;11;1;2;17.2;3;4
183;67.6;10.03;1;8;150;17;15;4;3;21.8;4;6
184;95.2;14.84;1;7;130;17;15;2;3;52.2;5;5
185;69.3;10.94;1;7;130;17;16;1;3;36.3;4;4
186;69.4;10.25;1;5;100;20;15;0;4;34.0;2;3
187;86.4;15.55;1;5;100;21;19;0;5;25.3;5;5
188;73.6;11.72;1;8;160;16;15;2;3;31.5;4;6
189;58.4;7.44;1;7;130;14;13;4;3;44.2;4;3
190;111.0;25.91;1;10;190;28;28;5;8;37.2;4;9
191;120.1;40.24;0;6;120;34;33;1;11;32.0;5;8
192;120.1;38.03;0;7;140;30;29;3;11;66.6;3;9
193;67.8;10.33;1;7;140;16;15;5;4;36.9;4;2
194;60.4;7.51;1;10;190;13;12;5;4;25.4;6;4
195;56.1;6.55;1;5;100;13;13;5;2;29.6;5;1
196;71.3;8.94;1;7;130;13;11;3;5;34.3;4;4
197;50.6;5.25;1;5;100;14;12;1;4;18.3;4;1
198;76.4;9.34;1;7;130;12;11;5;3;32.3;6;6
199;116.4;14.50;1;11;210;10;7;7;2;7.0;7;14
200;61.9;10.73;1;7;140;17;17;5;4;34.2;4;2
201;81.9;14.62;1;9;170;18;18;4;6;40.5;3;4
202;108.4;23.73;1;8;150;26;26;8;7;13.8;4;7
203;78.1;11.84;1;7;130;15;15;3;4;18.6;4;7
204;93.2;21.83;1;8;150;27;27;3;9;26.0;4;5
205;99.0;16.62;1;9;170;16;16;5;5;28.4;6;6
206;110.7;25.09;1;11;220;27;26;8;8;36.5;5;8
207;120.2;33.74;0;6;120;24;23;2;9;26.1;5;8
208;70.4;10.12;1;8;160;14;14;4;2;26.0;4;4
209;120.0;36.20;0;11;220;24;24;8;10;35.8;5;8
210;73.0;13.74;1;6;120;20;19;3;6;26.9;5;0
211;68.4;8.72;1;8;160;14;13;6;3;29.0;4;3
212;120.1;29.84;0;6;120;17;16;9;4;38.4;7;6
213;87.6;15.03;1;8;150;19;17;2;5;14.6;4;3
214;56.4;5.65;1;5;100;12;11;1;3;30.0;4;2
215;63.9;6.94;1;7;130;11;11;2;2;14.2;3;2
216;59.7;8.15;1;5;100;15;14;2;4;47.6;6;4
217;115.4;18.35;1;7;130;17;15;3;4;35.1;6;12
218;64.7;7.72;1;8;160;11;11;4;2;35.7;5;2
219;87.7;18.05;1;5;100;23;23;0;8;31.2;4;4
220;67.0;9.05;1;5;100;14;14;3;2;24.2;4;3
221;120.3;34.21;0;10;200;22;22;7;7;20.3;6;6
222;52.4;5.61;1;9;180;11;11;6;2;31.4;5;2
223;65.1;9.84;1;6;120;17;15;3;3;20.7;4;5
224;73.8;10.69;1;11;220;14;13;4;2;37.4;6;4
225;89.2;16.71;1;10;190;19;19;3;6;31.0;4;7
226;63.7;9.75;1;5;100;17;16;1;3;41.2;3;1
227;67.2;10.14;1;6;120;16;15;4;3;21.9;5;4
228;51.0;4.75;1;5;100;12;11;2;3;19.7;4;2
229;79.4;11.34;1;7;130;14;14;3;4;30.0;4;4
230;95.2;15.42;1;8;160;17;17;3;4;57.8;4;7
231;80.4;13.24;1;7;130;17;17;1;3;25.8;4;3
232;59.3;3.84;1;7;130;8;7;2;1;16.4;4;3
233;120.1;27.65;0;6;120;14;13;4;2;39.4;7;8
234;72.6;10.44;1;6;120;15;14;4;6;40.2;3;1
235;103.2;22.52;1;8;160;25;25;5;7;34.4;3;2
236;51.9;3.05;1;5;100;8;8;4;2;33.8;4;1
237;61.9;6.74;1;6;120;11;11;5;2;32.7;3;2
238;108.7;24.72;1;8;160;30;27;4;8;20.0;6;6
239;38.7;-0.36;1;7;130;8;5;3;1;11.7;3;1
240;120.1;39.04;0;7;140;31;29;10;12;31.6;4;2
241;120.0;27.15;0;5;100;12;12;2;4;31.1;7;15
242;116.6;26.41;1;9;180;28;27;7;12;66.5;4;4
243;47.2;2.85;1;5;100;9;9;1;2;19.5;4;3
244;75.2;13.55;1;7;130;19;18;2;7;18.8;4;2
245;120.1;37.25;0;5;100;28;27;8;11;37.6;3;0
246;54.0;5.91;1;9;180;12;11;3;3;12.2;5;4
247;51.4;4.25;1;5;100;12;10;5;3;30.7;4;2
248;94.1;17.81;1;10;190;20;20;3;7;16.8;5;7
249;55.4;7.44;1;7;130;14;14;3;4;19.3;3;3
250;41.5;1.24;1;6;120;8;8;1;2;30.9;2;0
251;55.7;6.31;1;9;180;12;11;4;3;14.7;3;3
252;61.1;8.22;1;8;160;14;14;4;3;27.7;4;5
253;64.8;9.13;1;8;150;14;14;2;6;22.2;5;4
254;79.5;12.64;1;8;150;17;16;6;4;51.9;5;6
255;74.8;13.44;1;7;130;19;19;3;5;28.4;4;3
256;65.0;8.65;1;5;100;14;14;4;3;43.0;4;5
257;70.6;12.54;1;6;120;18;18;3;4;17.7;3;3
258;81.1;11.45;1;5;100;14;14;1;4;25.5;7;7
259;71.7;12.12;1;9;170;16;16;7;5;36.9;4;3
260;120.1;29.16;0;15;300;12;11;14;4;35.1;7;9
261;120.1;40.18;0;12;240;33;31;6;11;32.2;5;10
262;48.9;3.14;1;7;130;11;8;1;5;16.5;3;4
263;81.9;17.49;1;11;220;22;22;6;6;16.7;5;5
264;94.2;12.71;1;11;210;11;11;9;2;27.0;7;6
265;105.0;26.41;1;9;180;31;30;5;10;52.9;4;8
266;60.7;7.14;1;6;120;12;12;4;3;23.9;3;3
267;66.7;10.55;1;5;100;16;16;2;6;44.2;3;5
268;69.0;9.45;1;5;100;14;14;3;3;21.2;4;4
269;73.7;9.64;1;6;120;14;13;4;4;24.9;3;4
270;67.1;10.44;1;6;120;16;16;3;6;23.4;4;2
271;106.9;16.44;1;7;130;17;14;5;4;28.9;7;11
272;63.7;7.44;1;7;130;13;11;2;4;30.0;4;5
273;64.2;8.95;1;5;100;15;13;4;6;52.3;4;0
274;81.0;13.24;1;7;130;19;16;3;6;33.7;4;6
275;81.5;12.33;1;8;150;15;14;6;4;13.6;4;7
276;85.5;15.04;1;7;140;22;17;4;7;18.4;3;6
277;75.1;10.84;1;7;140;14;14;4;4;34.1;6;3
278;51.0;4.85;1;5;100;11;11;1;5;31.9;6;4
279;103.6;19.32;1;8;160;20;20;5;5;26.5;7;10
280;49.6;4.22;1;8;160;11;10;3;1;19.2;5;3
281;50.4;4.55;1;5;100;12;11;1;4;32.7;4;4
282;102.6;18.47;1;16;310;17;16;9;4;14.7;6;7
283;118.8;19.28;1;13;250;14;14;8;4;30.2;7;11
284;85.4;14.03;1;8;150;17;16;4;4;25.1;5;4
285;73.0;7.39;1;11;220;8;8;5;1;20.6;6;3
286;100.6;13.81;1;11;210;11;11;6;2;34.6;7;3
287;39.9;0.85;1;5;100;8;8;0;0;28.6;4;1
288;120.0;31.28;0;12;240;19;17;7;5;40.5;5;8
289;120.1;28.24;0;6;120;14;14;5;3;27.2;7;13
290;86.6;11.53;1;8;160;12;12;4;4;35.1;6;6
291;99.6;22.73;1;8;150;28;27;4;9;34.7;3;4
292;107.0;18.22;1;8;160;18;17;3;5;25.0;7;9
293;32.1;-1.05;1;5;100;8;7;0;3;18.7;4;1
294;120.0;34.39;0;11;220;22;21;9;7;39.8;6;8
295;52.1;4.95;1;5;100;14;11;3;3;38.8;4;2
296;81.2;13.83;1;8;150;17;17;7;3;52.3;3;1
297;76.2;13.13;1;8;150;19;17;6;5;48.4;5;3
298;120.0;36.44;0;6;120;27;27;4;9;36.4;4;8
299;75.7;14.43;1;8;150;20;19;2;9;27.0;5;3
300;92.8;21.35;1;5;100;28;27;2;10;73.1;5;1
301;115.9;27.93;1;7;130;33;31;4;10;86.5;3;5
302;64.5;7.55;1;5;100;14;11;2;6;31.6;3;4
303;79.7;12.82;1;8;160;16;15;3;7;31.8;5;3
304;57.1;7.15;1;5;100;14;13;1;4;47.6;4;2
305;88.1;16.05;1;6;120;20;20;5;6;70.7;6;2
306;65.4;10.33;1;7;140;17;15;5;7;35.9;4;3
307;72.5;9.25;1;5;100;14;14;4;3;31.3;3;2
308;44.7;2.35;1;5;100;11;9;2;2;24.0;4;1
309;70.4;12.80;1;11;220;18;17;7;4;33.9;4;4
310;85.9;15.40;1;11;220;18;17;7;5;43.2;7;6
311;92.7;18.04;1;7;130;23;21;4;6;66.1;4;3
312;64.9;8.35;1;5;100;14;13;1;6;57.3;5;1
313;77.1;15.25;1;5;100;21;21;1;8;54.7;4;3
314;84.3;18.03;1;8;150;24;23;7;6;55.8;4;3
315;120.1;38.88;0;2;40;32;31;6;11;105.8;3;2
316;59.3;10.35;1;5;100;19;18;0;5;37.7;4;1
317;70.9;11.75;1;5;100;18;17;3;5;39.4;6;3
318;71.0;12.03;1;8;150;17;17;5;4;20.9;4;6
319;58.3;5.65;1;5;100;11;11;2;2;20.5;4;1
320;88.4;12.12;1;8;160;14;12;3;4;22.8;7;9
321;120.1;37.12;0;9;180;28;27;5;10;37.2;7;4
322;90.3;17.80;1;11;220;20;20;10;4;39.1;4;6
323;109.8;25.41;1;9;180;28;28;4;10;28.1;4;3
324;61.4;9.82;1;8;160;17;16;3;5;33.0;4;2
325;120.1;40.52;0;8;160;36;33;4;14;28.2;4;5
326;101.7;20.72;1;8;160;24;24;3;8;54.3;4;4
327;92.9;18.53;1;8;160;23;22;4;5;27.0;5;6
328;56.9;7.94;1;6;120;16;14;3;4;19.5;6;4
329;50.3;3.64;1;6;120;11;9;5;1;40.1;4;1
330;74.1;14.61;1;9;180;20;20;6;4;32.7;4;5
331;103.4;19.31;1;11;210;20;20;5;7;25.0;7;3
332;120.1;34.75;0;5;100;25;25;4;8;74.7;6;7
333;56.0;5.55;1;7;130;11;11;2;2;30.4;4;3
334;55.8;9.72;1;8;160;17;16;4;5;20.8;4;2
335;83.1;13.23;1;8;150;16;15;4;5;32.4;4;7
336;117.6;19.24;1;7;140;19;16;4;5;48.3;7;10
337;69.5;10.55;1;5;100;15;15;1;8;39.2;5;3
338;64.2;7.84;1;6;120;14;12;1;4;21.2;3;0
339;71.0;10.35;1;5;100;17;15;3;3;50.5;4;2
340;41.6;1.45;1;5;100;8;8;2;2;28.9;3;2
341;77.4;13.72;1;8;160;19;17;3;8;26.3;3;6
342;67.8;11.24;1;6;120;20;16;1;8;17.9;3;4
343;104.0;22.24;1;7;130;25;25;2;7;40.4;6;7
344;95.8;20.09;1;11;220;22;21;6;8;22.4;5;2
345;93.4;20.20;1;11;210;25;23;4;10;21.7;6;7
346;81.5;13.64;1;7;130;18;18;3;5;28.6;5;3
347;74.6;14.94;1;7;130;21;21;2;6;27.6;3;1
348;53.7;4.53;1;7;140;9;9;7;1;32.5;4;1
349;70.4;13.02;1;8;160;20;19;7;4;29.5;3;4
350;120.1;39.74;0;6;120;32;32;6;9;28.1;3;0
351;51.5;5.74;1;6;120;14;12;3;4;12.1;4;3
352;55.3;6.22;1;10;190;12;11;3;5;22.2;5;5
353;81.8;12.01;1;10;190;15;13;6;4;25.2;7;5
354;51.6;4.34;1;6;120;11;10;1;2;17.5;4;1
355;81.6;15.95;1;5;100;21;21;1;5;46.2;5;3
356;58.7;7.02;1;8;160;14;12;2;2;21.4;4;4
357;90.6;17.22;1;8;160;20;20;6;4;44.1;7;7
358;66.6;10.44;1;7;130;17;16;3;5;21.4;4;3
359;65.6;9.94;1;7;130;16;15;4;4;33.1;5;3
360;71.9;11.34;1;7;130;16;16;5;3;28.6;4;6
361;66.6;10.04;1;7;130;16;15;5;3;27.7;4;4
362;79.2;12.42;1;8;160;17;15;2;6;31.7;4;2
363;55.0;3.93;1;8;160;8;8;3;1;29.6;6;3
364;58.8;5.75;1;5;100;11;11;1;1;45.2;5;1
365;54.2;7.04;1;7;130;14;14;1;2;19.7;4;2
366;62.2;4.35;1;5;100;8;8;0;0;43.9;7;3
367;50.7;5.04;1;7;130;13;11;1;2;21.1;3;2
368;90.3;19.13;1;8;150;25;23;2;6;31.0;3;5
369;51.3;7.12;1;8;160;17;14;2;7;14.8;4;2
370;60.6;7.45;1;5;100;14;13;3;3;35.1;5;3
371;43.9;1.43;1;7;140;8;7;3;2;20.4;4;2
372;77.8;12.35;1;5;100;19;16;1;5;50.2;5;3
373;45.7;3.03;1;7;140;11;9;3;2;15.1;4;2
374;97.2;18.01;1;9;180;20;20;4;6;30.5;4;5
375;66.2;8.84;1;7;130;14;14;3;2;41.7;5;2
376;79.4;12.91;1;9;180;17;16;4;6;22.7;4;4
377;120.1;27.54;0;6;120;13;13;2;3;36.0;7;9
378;46.2;4.24;1;6;120;13;11;3;3;20.4;4;2
379;81.7;12.72;1;8;160;17;15;4;7;41.5;4;3
380;50.5;3.95;1;5;100;10;10;2;2;27.6;4;1
381;54.2;4.45;1;5;100;10;10;1;3;21.9;4;1
382;55.8;5.55;1;5;100;12;11;4;3;41.8;3;3
383;76.6;12.35;1;5;100;17;17;3;4;36.0;5;3
384;72.9;8.34;1;6;120;11;11;3;3;32.1;6;3
385;115.7;17.62;1;8;160;14;14;3;5;26.4;7;6
386;111.9;27.60;1;11;210;32;30;5;10;19.2;4;5
387;48.4;3.34;1;7;130;11;9;2;3;20.4;3;3
388;67.1;11.33;1;8;150;17;17;3;5;23.1;5;1
389;120.1;39.94;0;6;120;32;32;6;10;28.1;4;2
390;57.7;7.25;1;5;100;13;13;4;3;33.3;5;3
391;120.1;38.52;0;8;160;30;30;8;10;29.0;3;1
392;120.0;40.72;0;8;160;34;34;5;11;21.2;3;9
393;55.7;8.25;1;5;100;17;15;3;4;33.1;4;3
394;74.6;14.04;1;7;130;20;19;2;5;22.6;5;6
395;75.6;15.04;1;6;120;22;21;3;7;55.1;5;6
396;84.2;15.64;1;6;120;20;19;3;5;20.0;4;4
397;63.7;6.44;1;6;120;11;10;3;1;12.9;5;2
398;114.2;18.42;1;8;160;17;15;4;6;49.3;7;8
399;29.6;-1.95;1;5;100;6;6;2;1;21.8;4;1
400;120.1;26.95;0;5;100;14;11;4;3;24.5;7;5
401;59.7;8.24;1;6;120;16;14;1;4;12.6;4;1
402;51.1;1.65;1;5;100;8;6;4;1;33.8;7;3
403;65.8;8.35;1;5;100;13;12;3;5;34.9;4;2
404;61.1;8.04;1;6;120;16;13;4;4;21.0;4;3
405;67.4;7.64;1;7;130;11;11;4;3;31.5;5;4
406;53.2;4.25;1;5;100;11;10;4;1;37.1;4;4
407;75.3;13.42;1;8;160;20;18;5;5;24.4;5;4
408;79.6;6.85;1;5;100;8;7;2;0;28.2;7;9
409;90.6;18.65;1;5;100;26;23;0;6;76.3;3;6
410;115.8;14.94;1;7;130;11;10;1;1;23.5;7;7
411;72.8;5.64;1;7;130;8;6;1;0;18.7;6;9
412;62.7;8.55;1;5;100;15;14;0;3;39.7;5;3
413;120.0;28.03;0;7;140;17;14;2;3;44.5;6;10
414;94.0;14.95;1;5;100;19;16;1;4;60.4;6;8
415;61.0;7.94;1;6;120;16;13;5;3;34.2;4;5
416;66.3;5.95;1;5;100;11;9;2;2;45.7;5;4
417;56.5;5.05;1;5;100;11;10;6;3;44.3;3;3
418;68.8;11.65;1;5;100;18;17;3;6;27.3;2;6
419;43.4;1.55;1;5;100;10;7;3;3;30.9;4;3
420;94.6;12.45;1;5;100;13;12;2;4;35.3;7;6
421;120.1;39.55;0;6;120;35;32;5;10;17.3;6;13
422;48.6;3.85;1;5;100;12;10;4;2;24.2;3;3
423;117.6;20.34;1;7;130;20;18;4;5;54.4;7;3
424;66.5;5.95;1;5;100;9;9;1;3;24.4;4;6
425;120.1;32.84;0;6;120;23;21;4;7;45.5;6;5
426;99.6;16.13;1;7;140;19;15;4;4;34.9;6;7
427;80.4;14.54;1;6;120;19;18;3;6;29.5;5;4
428;89.2;14.31;1;10;190;17;15;4;6;22.7;4;6
429;76.4;14.44;1;7;130;20;20;3;6;30.0;3;4
430;97.7;18.34;1;7;130;23;20;3;6;28.1;5;2
431;53.6;3.85;1;5;100;9;9;0;4;27.5;4;1
