Episode;SurvivalTime;TotalReward;Died;DamageEvents;DamageTaken;ShotsFired;Kills;HealthPickups;AmmoPickups
565;18.4;0.22;1;4;100;6;4;0;0
566;22.9;3.50;1;4;100;6;5;0;0
567;40.7;20.24;1;4;100;15;10;1;3
568;24.0;6.96;1;4;100;9;6;0;2
569;37.9;13.65;1;6;150;12;8;2;2
570;15.2;-6.02;1;4;100;6;2;0;0
571;26.0;6.90;1;4;100;9;6;0;1
572;28.7;1.06;1;4;100;6;4;1;1
573;15.1;-5.98;1;4;100;6;2;0;0
574;32.9;10.36;1;4;100;9;7;0;1
575;29.1;3.92;1;6;130;9;5;1;2
576;21.9;0.44;1;4;100;6;4;0;0
577;24.5;3.84;1;4;100;8;5;0;1
578;25.3;-2.76;1;6;130;6;3;1;0
579;22.5;-5.75;1;5;125;6;2;2;0
580;24.8;-3.18;1;7;160;6;3;2;0
581;20.6;-0.02;1;7;155;6;4;2;0
582;31.0;7.24;1;4;100;9;6;0;2
583;24.8;6.84;1;4;100;8;6;2;1
584;20.0;0.52;1;4;100;8;4;0;1
585;13.3;-3.10;1;4;100;5;3;1;0
586;35.7;17.14;1;4;100;15;9;0;4
587;13.4;-6.12;1;4;100;5;2;0;0
588;27.7;3.77;1;5;125;9;5;1;1
589;27.9;7.04;1;4;100;8;6;1;1
590;29.3;10.34;1;4;100;10;7;0;2
591;26.8;6.98;1;4;100;9;6;0;2
592;9.8;-9.36;1;4;100;4;1;0;0
593;39.5;22.99;1;5;125;14;11;2;3
594;28.4;0.46;1;6;130;6;4;3;0
595;34.8;16.90;1;4;100;15;9;0;3
596;33.5;10.02;1;6;130;9;7;1;1
597;32.8;9.69;1;7;155;9;7;3;1
598;44.4;20.11;1;5;125;12;10;1;2
599;29.5;0.54;1;6;130;6;4;2;0
600;25.7;0.70;1;4;100;6;4;0;0
601;32.9;3.78;1;7;155;6;5;2;0
602;19.5;0.48;1;4;100;8;4;0;1
603;22.4;0.50;1;4;100;6;4;0;0
604;25.0;0.41;1;5;125;6;4;1;0
605;25.8;6.92;1;4;100;9;6;1;1
606;38.9;0.74;1;7;160;6;4;2;0
607;17.3;-2.82;1;4;100;6;3;0;0
608;33.7;16.60;1;4;100;12;9;1;2
609;22.3;3.66;1;4;100;7;5;2;1
610;32.6;7.12;1;6;130;10;6;2;2
611;22.6;0.50;1;4;100;6;4;0;0
612;19.9;-2.66;1;4;100;6;3;0;0
613;19.6;0.25;1;5;125;7;4;1;1
614;14.9;-6.10;1;4;100;6;2;1;0
615;22.8;-3.10;1;6;130;6;3;1;0
616;19.2;-2.76;1;4;100;6;3;0;0
617;12.3;-9.20;1;4;100;4;1;1;0
618;50.1;20.48;1;6;130;13;10;4;3
619;32.4;7.07;1;6;150;9;6;3;1
620;18.6;0.22;1;4;100;6;4;1;1
621;8.2;-9.44;1;4;100;4;1;0;0
622;13.3;-9.10;1;4;100;5;1;1;0
623;24.2;0.60;1;4;100;6;4;0;0
624;32.3;7.54;1;4;100;9;6;0;2
625;17.2;-3.13;1;5;125;6;3;1;0
626;23.0;0.27;1;5;125;6;4;1;0
627;13.9;-9.06;1;4;100;6;1;0;0
628;21.5;0.64;1;4;100;8;4;0;1
629;23.5;3.76;1;4;100;9;5;0;1
630;26.1;6.96;1;4;100;9;6;0;1
631;35.1;4.10;1;7;155;9;5;2;1
632;39.4;19.91;1;5;125;15;10;1;3
633;19.2;-2.74;1;4;100;6;3;0;0
634;11.0;-6.26;1;4;100;4;2;0;0
635;39.0;19.81;1;5;125;12;10;2;2
636;41.1;16.43;1;7;155;12;9;3;2
637;37.7;13.48;1;6;130;11;8;1;2
638;27.3;-2.22;1;4;100;6;3;2;0
639;19.7;-5.70;1;4;100;6;2;0;0
640;30.2;10.22;1;4;100;9;7;0;1
641;34.1;7.44;1;4;100;9;6;0;1
642;24.3;0.60;1;4;100;6;4;1;0
643;40.8;17.06;1;4;100;12;9;1;2
644;36.3;13.76;1;4;100;11;8;0;2
645;20.8;-3.02;1;6;130;6;3;1;0
646;33.6;13.62;1;4;100;12;8;1;2
647;16.2;-5.92;1;4;100;6;2;0;0
648;28.6;10.08;1;4;100;9;7;0;1
649;39.6;17.20;1;4;100;13;9;1;3
650;30.8;9.73;1;8;160;12;7;2;2
651;19.7;0.28;1;4;100;6;4;1;0
652;42.0;20.18;1;4;100;12;10;0;2
653;11.8;-9.22;1;4;100;5;1;0;0
654;25.8;3.88;1;4;100;9;5;0;1
655;30.9;7.26;1;4;100;9;6;1;1
656;26.6;3.51;1;5;125;6;5;2;0
657;42.2;16.98;1;6;130;14;9;2;3
658;38.2;13.94;1;4;100;12;8;0;2
659;29.0;10.30;1;4;100;11;7;0;2
660;29.4;7.22;1;7;155;9;6;2;1
661;16.4;-5.92;1;4;100;6;2;1;0
662;20.1;0.54;1;4;100;6;4;1;1
663;30.0;3.98;1;4;100;6;5;0;0
664;23.6;-2.86;1;6;130;6;3;1;0
665;34.5;10.21;1;5;125;9;7;2;1
666;42.9;20.40;1;4;100;12;10;2;3
667;17.5;-2.80;1;4;100;6;3;1;0
668;18.4;-5.82;1;4;100;6;2;0;0
669;22.3;-2.50;1;4;100;6;3;1;0
670;19.6;-2.50;1;4;100;7;3;0;1
671;14.7;-6.02;1;4;100;5;2;0;0
672;17.8;-2.86;1;4;100;6;3;0;1
673;26.0;0.46;1;6;130;7;4;1;1
674;32.4;7.05;1;5;125;8;6;2;1
675;21.8;-2.58;1;4;100;6;3;0;0
676;28.3;4.26;1;4;100;11;5;1;2
677;25.0;0.64;1;4;100;6;4;0;0
678;39.6;10.36;1;6;130;9;7;2;1
679;12.8;-5.92;1;4;100;5;2;0;1
680;23.0;0.52;1;4;100;6;4;0;0
681;20.3;3.54;1;5;125;8;5;1;1
682;40.6;10.02;1;7;160;9;7;2;1
683;24.6;-2.03;1;6;130;6;3;2;0
684;32.9;10.13;1;5;125;9;7;1;1
685;16.5;-2.70;1;4;100;6;3;0;1
686;8.8;-9.40;1;4;100;4;1;0;0
687;16.7;-3.30;1;6;130;6;3;1;0
688;14.0;-6.31;1;5;125;4;2;1;0
689;31.9;13.50;1;4;100;12;8;1;2
690;22.0;0.46;1;4;100;6;4;1;0
691;25.5;-2.76;1;6;130;6;3;2;0
692;33.8;10.00;1;6;130;9;7;1;1
693;29.7;4.18;1;4;100;9;5;0;1
694;26.9;0.51;1;5;125;6;4;2;0
695;26.2;-2.55;1;5;125;6;3;1;0
696;27.0;0.76;1;4;100;6;4;0;0
697;25.5;0.72;1;4;100;6;4;0;0
698;33.7;13.66;1;4;100;12;8;0;2
699;22.7;0.48;1;4;100;6;4;0;0
700;42.4;10.58;1;6;130;9;7;1;1
701;18.4;0.40;1;4;100;8;4;0;1
702;12.5;-6.18;1;4;100;5;2;0;0
703;31.7;4.08;1;4;100;6;5;1;0
704;24.5;-2.38;1;4;100;6;3;1;1
705;27.3;3.94;1;4;100;8;5;0;1
706;24.8;0.58;1;4;100;6;4;0;0
707;31.6;7.24;1;4;100;9;6;1;1
708;27.5;3.92;1;4;100;7;5;0;1
709;19.4;-2.82;1;4;100;6;3;0;0
710;35.2;6.98;1;6;130;8;6;2;1
711;25.4;-2.11;1;6;130;6;3;1;0
712;26.3;0.68;1;4;100;6;4;0;0
713;27.2;0.74;1;4;100;6;4;1;0
714;19.8;-2.74;1;4;100;6;3;1;0
715;21.0;-3.08;1;6;130;6;3;1;0
716;32.0;10.42;1;4;100;12;7;0;2
717;28.7;4.00;1;4;100;9;5;0;1
718;41.4;11.37;1;6;130;12;7;1;2
719;33.4;7.63;1;6;130;8;6;2;1
720;23.6;-2.52;1;4;100;6;3;0;0
721;16.8;-2.94;1;4;100;6;3;1;0
722;33.1;10.27;1;5;125;10;7;2;2
723;28.3;0.42;1;6;130;6;4;1;0
724;25.0;0.88;1;4;100;9;4;0;1
725;29.8;7.12;1;4;100;9;6;1;1
726;21.0;0.56;1;4;100;8;4;0;1
727;14.7;-2.86;1;4;100;6;3;0;1
728;40.9;20.20;1;4;100;14;10;0;3
729;28.6;0.78;1;4;100;6;4;0;1
730;21.8;3.40;1;4;100;6;5;0;0
731;35.1;13.92;1;4;100;12;8;0;4
732;44.8;16.91;1;5;125;12;9;1;3
733;33.6;3.87;1;5;125;6;5;2;0
734;22.4;3.64;1;4;100;8;5;0;1
735;12.2;-6.20;1;4;100;4;2;0;1
736;12.5;-6.22;1;4;100;5;2;1;0
737;30.8;16.60;1;4;100;11;9;0;3
738;22.5;0.19;1;5;125;6;4;1;0
739;41.4;20.04;1;4;100;11;10;0;2
740;11.7;-9.20;1;4;100;3;1;1;0
741;18.1;-2.84;1;4;100;6;3;1;0
742;18.2;0.14;1;4;100;6;4;0;1
743;31.0;9.91;1;5;125;9;7;1;1
744;21.7;3.60;1;4;100;7;5;0;2
745;15.9;-2.96;1;4;100;6;3;0;0
746;32.7;13.56;1;4;100;12;8;0;2
747;27.4;7.00;1;4;100;7;6;1;1
748;18.1;-5.84;1;4;100;6;2;1;0
749;29.3;6.81;1;5;125;7;6;1;1
750;30.9;7.18;1;4;100;9;6;1;1
751;13.3;-6.14;1;4;100;5;2;0;0
752;27.6;0.38;1;6;130;6;4;1;0
753;23.1;0.46;1;4;100;6;4;0;0
754;25.9;0.37;1;5;125;6;4;1;0
755;47.5;14.42;1;4;100;10;8;2;2
756;33.7;7.32;1;4;100;9;6;0;1
757;24.2;0.54;1;4;100;6;4;1;0
758;25.2;3.82;1;4;100;9;5;0;1
759;22.8;-2.98;1;6;130;6;3;2;0
760;23.7;-2.88;1;6;130;6;3;2;0
761;26.6;0.74;1;4;100;6;4;0;0
762;35.7;3.66;1;7;160;9;5;2;1
763;24.8;0.24;1;6;130;6;4;1;0
764;34.6;6.83;1;7;155;9;6;2;1
765;12.0;-9.20;1;4;100;5;1;0;0
766;34.7;10.48;1;4;100;9;7;0;1
767;26.1;3.94;1;4;100;8;5;0;1
768;29.9;7.20;1;4;100;9;6;0;1
769;24.6;0.64;1;4;100;6;4;0;0
770;27.6;0.84;1;4;100;6;4;1;0
771;27.1;3.80;1;4;100;6;5;1;0
772;20.8;-2.64;1;4;100;6;3;0;0
773;22.2;-6.36;1;7;160;6;2;3;0
774;20.5;0.36;1;4;100;6;4;0;0
775;31.0;6.86;1;6;130;9;6;1;1
776;12.1;-6.02;1;4;100;5;2;0;1
777;35.0;4.28;1;4;100;6;5;2;0
778;30.6;4.04;1;4;100;6;5;1;0
779;12.0;-6.20;1;4;100;5;2;0;0
780;23.4;6.92;1;4;100;9;6;0;2
781;12.9;-6.14;1;4;100;6;2;1;0
782;28.7;4.08;1;4;100;7;5;0;1
783;16.7;-2.88;1;4;100;5;3;1;0
784;29.7;0.70;1;6;130;7;4;1;1
785;23.2;0.58;1;4;100;6;4;1;0
786;26.0;3.72;1;4;100;6;5;1;0
787;22.5;0.48;1;4;100;6;4;0;0
788;38.8;23.16;1;4;100;14;11;0;3
789;39.3;7.37;1;8;190;9;6;3;1
790;39.0;10.36;1;6;130;9;7;1;1
791;21.2;0.58;1;4;100;7;4;0;1
792;23.7;-2.71;1;6;150;6;3;2;0
793;18.9;-2.74;1;4;100;6;3;0;0
794;27.5;0.68;1;4;100;6;4;1;0
795;28.8;3.74;1;4;100;6;5;1;0
796;23.3;0.56;1;4;100;6;4;1;0
797;16.3;-5.96;1;4;100;6;2;0;0
798;26.6;0.49;1;5;125;6;4;2;0
799;24.2;-2.42;1;4;100;6;3;1;0
800;21.3;-2.62;1;4;100;6;3;0;0
