Episode;SurvivalTime;TotalReward 
1;30.1;26.60
2;30.1;20.16
3;30.2;19.56
4;30.0;23.58
5;30.0;23.46
6;30.1;20.34
7;30.2;26.44
8;30.1;23.48
9;30.1;20.44
10;30.1;20.24
11;30.2;20.24
12;30.2;26.46
13;30.2;20.26
14;30.1;20.24
15;30.0;20.24
16;30.0;20.28
17;30.1;20.30
18;30.1;23.74
19;30.1;20.26
20;30.1;20.48
21;30.1;20.26
22;30.1;20.30
23;30.1;20.28
24;30.1;20.30
25;30.1;17.50
26;30.0;23.68
27;30.0;26.54
28;30.1;20.28
29;30.1;20.30
30;30.1;20.22
31;30.1;20.22
32;30.0;20.24
33;30.0;20.26
34;30.0;20.26
35;30.0;23.46
36;30.1;26.70
37;30.0;23.50
38;30.1;23.46
39;30.0;20.02
40;30.1;19.34
41;30.1;20.26
42;30.0;19.58
43;30.0;23.46
44;30.1;20.24
45;30.0;18.86
46;30.0;23.46
47;30.0;20.26
48;30.0;20.28
49;30.4;19.42
50;30.0;20.06
51;30.0;20.42
52;30.1;20.24
53;30.0;20.24
54;30.0;20.22
55;30.0;23.52
56;30.0;20.24
57;30.1;20.64
58;30.1;20.30
59;30.0;20.22
60;30.1;20.26
61;30.0;20.26
62;30.0;20.30
63;30.1;20.26
64;30.1;18.86
65;30.0;20.28
66;30.0;19.62
67;30.0;23.56
68;30.0;20.30
69;30.1;20.26
70;30.1;20.30
71;30.1;19.58
72;30.1;20.30
73;30.0;20.28
74;30.0;20.24
75;30.0;19.56
76;30.0;20.28
77;30.1;19.56
78;30.0;20.26
79;30.0;20.32
80;30.0;20.26
81;30.1;20.32
82;30.1;23.48
83;30.1;20.24
84;30.1;23.68
85;30.0;20.28
86;30.2;20.68
87;30.2;23.50
88;30.0;20.52
89;30.2;20.26
90;30.0;20.32
91;30.0;20.32
92;30.0;20.30
93;30.1;20.28
94;30.1;26.54
95;30.1;19.92
96;30.0;20.24
97;30.1;20.28
98;30.0;20.22
99;30.1;19.58
100;30.0;20.30
101;30.1;20.28
102;30.0;20.26
103;30.0;20.26
104;30.1;20.28
105;30.1;20.28
106;30.0;20.30
107;30.1;20.30
108;30.1;23.52
109;30.1;20.28
110;30.1;20.26
111;30.0;20.28
112;30.1;20.26
113;30.1;20.32
114;30.1;23.74
115;30.1;20.22
116;30.0;20.28
117;30.1;26.46
118;30.1;26.50
119;30.0;20.48
120;30.0;19.56
121;30.0;20.28
122;30.0;20.30
123;30.1;20.30
124;30.1;20.26
125;30.1;26.56
126;30.1;23.50
127;30.1;23.48
128;30.2;20.28
129;30.2;23.48
130;30.1;23.50
131;30.1;20.28
132;30.0;20.46
133;30.1;20.28
134;30.1;23.44
135;30.1;23.50
136;30.1;20.30
137;30.1;26.52
138;30.1;20.50
139;30.0;23.50
140;30.1;20.06
141;30.1;19.94
142;30.1;23.48
143;30.1;20.26
144;30.0;23.48
145;30.1;23.44
146;30.1;20.26
147;30.1;20.34
148;30.1;19.56
149;30.1;20.30
150;30.1;23.70
151;30.1;20.30
152;30.1;20.32
153;30.1;23.52
154;30.0;20.26
155;30.1;20.26
156;30.0;23.44
157;30.0;26.48
158;30.0;19.58
159;30.0;20.26
160;30.1;23.44
161;30.0;20.28
162;30.1;19.58
163;30.1;20.50
164;30.1;20.26
165;30.2;20.24
166;30.1;26.48
167;30.1;26.46
168;30.1;20.48
169;30.1;20.28
170;30.0;20.26
171;30.1;20.28
172;30.1;23.70
173;30.0;19.56
174;30.0;23.52
175;30.1;20.48
176;30.1;20.30
177;30.1;20.34
178;30.1;20.28
179;30.0;23.48
180;30.1;20.50
181;30.1;23.52
182;30.1;23.54
183;30.1;20.30
184;30.1;19.54
185;30.1;20.26
186;30.0;23.52
187;30.0;19.94
188;30.0;23.48
189;30.1;20.42
190;30.1;20.26
191;30.1;20.30
192;30.1;23.48
193;30.1;19.62
194;30.0;23.48
195;30.0;23.40
196;30.0;23.52
197;30.0;20.24
198;30.1;20.30
199;30.0;23.52
200;30.1;20.30
201;30.0;20.30
202;30.1;20.50
203;30.1;20.24
204;30.2;17.24
205;30.0;20.26
206;30.0;20.24
207;30.2;20.14
208;30.2;23.48
209;30.1;20.70
210;30.0;20.28
211;30.0;26.70
212;30.0;20.32
213;30.0;23.52
214;30.1;20.30
215;30.0;20.22
216;30.1;23.46
217;30.1;23.50
218;30.0;23.48
219;30.1;23.48
220;30.0;23.46
221;30.1;20.30
222;30.0;20.30
223;30.0;20.30
224;30.1;26.50
225;30.0;20.28
226;30.1;23.56
227;30.1;23.50
228;30.1;20.28
229;30.1;26.46
230;30.1;20.24
231;30.0;20.28
232;30.0;20.24
233;30.3;26.48
234;30.1;23.16
235;30.1;20.26
236;30.1;23.48
237;30.1;23.54
238;30.1;26.56
239;30.0;20.30
240;30.1;20.24
241;30.1;20.28
242;30.0;23.48
243;30.0;26.50
244;30.1;20.70
245;30.0;20.28
246;30.2;20.24
247;30.0;20.26
248;30.2;20.26
249;30.2;20.24
250;30.0;20.26
251;30.1;20.32
252;30.1;20.48
253;30.1;23.50
254;30.1;20.30
255;30.0;23.54
256;30.0;20.20
257;30.1;20.14
258;30.1;23.16
259;30.1;20.18
260;30.0;20.24
261;30.1;20.24
262;30.1;26.48
263;30.1;23.52
264;30.1;20.26
265;30.1;20.26
266;30.0;23.46
267;30.1;20.30
268;30.1;20.34
269;30.0;20.26
270;30.1;20.26
271;30.1;23.48
272;30.1;20.28
273;30.1;20.32
274;30.1;20.30
275;30.1;20.26
276;30.1;26.50
277;30.1;20.28
278;30.1;20.26
279;30.1;20.32
280;30.1;20.30
281;30.2;19.98
282;30.1;20.24
283;30.0;20.28
284;30.1;23.48
285;30.1;20.24
286;30.0;20.32
287;30.1;20.30
288;30.0;26.52
289;30.1;26.50
290;30.0;20.28
291;30.0;23.50
292;30.1;20.28
293;30.1;20.28
294;30.1;23.50
295;30.1;26.50
296;30.1;20.28
297;30.1;20.28
298;30.1;20.20
299;30.0;23.46
300;30.0;20.30
301;30.0;23.52
302;30.1;20.24
303;30.0;23.92
304;30.0;20.26
305;30.0;20.28
306;30.0;23.46
307;30.0;23.44
308;30.0;20.28
309;30.1;20.26
310;30.0;20.28
311;30.1;23.50
312;30.0;20.30
313;30.0;20.26
314;30.1;20.32
315;30.0;20.32
316;30.1;23.44
317;30.1;23.52
318;30.1;20.26
319;30.1;26.50
320;30.0;20.28
321;30.0;23.46
322;30.0;20.28
323;30.0;23.50
324;30.0;23.50
325;30.1;26.52
326;30.1;23.72
327;30.0;17.48
328;30.0;20.22
329;30.1;17.08
330;30.1;20.22
331;30.0;20.28
332;30.1;23.50
333;30.1;23.46
334;30.0;20.24
335;30.1;23.46
336;30.0;23.46
337;30.0;20.26
338;30.1;23.50
339;30.0;20.46
340;30.0;20.18
341;30.0;20.20
342;30.1;20.30
343;30.1;20.22
344;30.1;23.48
345;30.1;20.30
346;30.1;23.50
347;30.1;26.48
348;30.1;20.32
349;30.1;23.48
350;30.0;20.28
351;30.0;20.48
352;30.0;20.28
353;30.1;20.22
354;30.0;20.26
355;30.0;20.30
356;30.1;23.38
357;30.1;26.48
358;30.1;23.42
359;30.2;20.28
360;30.2;20.30
361;30.0;20.26
362;30.0;20.24
363;30.1;23.46
364;30.0;23.46
365;30.1;26.48
366;30.0;20.26
367;30.1;23.48
368;30.1;23.86
369;30.1;20.24
370;30.1;23.48
371;30.1;23.48
372;30.1;20.30
373;30.1;20.26
374;30.1;20.28
375;30.0;20.30
376;30.0;23.50
377;30.1;19.96
378;30.0;26.62
379;30.0;20.22
380;30.1;20.28
381;30.1;23.64
382;30.0;20.24
383;30.0;20.30
384;30.1;20.30
385;30.0;20.24
386;30.0;20.30
387;30.1;20.28
388;30.1;20.28
389;30.0;20.30
390;30.1;20.30
391;30.1;19.58
392;30.1;20.26
393;30.1;20.24
394;30.1;23.48
395;30.1;20.30
396;30.1;20.28
397;30.1;20.28
398;30.1;20.18
399;30.1;20.04
400;30.0;20.02
401;30.0;20.06
402;30.0;20.16
403;30.1;23.52
404;30.0;20.24
405;30.1;20.28
406;30.0;20.26
407;30.1;23.64
408;30.0;23.48
409;30.1;20.18
410;30.1;20.26
411;30.1;20.26
412;30.0;23.50
413;30.0;26.50
414;30.1;23.52
415;30.1;20.24
416;30.1;23.46
417;30.0;26.46
418;30.1;20.28
419;30.0;20.26
420;30.0;20.28
421;30.1;20.26
422;30.1;20.26
423;30.1;20.22
424;30.1;20.28
425;30.1;20.28
426;30.4;20.18
427;30.0;20.08
428;30.1;23.48
429;30.0;23.44
430;30.1;20.30
431;30.1;20.26
432;30.1;26.56
433;30.0;20.30
