Episode;SurvivalTime;TotalReward;Died;DamageEvents;DamageTaken;ShotsFired;Kills;HealthPickups;AmmoPickups;+TimeToFirstHit;MaxAlerted
437;31.7;-3.45;1;4;100;6;6;0;0;26.8;3
438;37.8;-2.45;1;6;130;6;6;2;1;26.2;2
439;27.4;-4.16;1;5;125;5;5;1;1;6.7;3
440;32.1;-4.15;1;4;100;6;4;1;1;13.7;6
441;52.9;1.45;1;4;100;10;10;1;2;22.3;3
442;52.0;-0.77;1;6;130;6;6;1;1;12.2;4
443;38.1;-2.85;1;4;100;6;6;3;0;32.0;2
444;41.6;-2.15;1;4;100;6;6;2;0;37.4;6
445;37.1;-4.35;1;4;100;3;3;3;0;21.8;3
446;30.1;-4.55;1;4;100;4;4;1;1;22.1;2
447;38.7;-2.86;1;5;125;5;5;2;2;10.9;4
448;39.9;-2.35;1;4;100;6;6;0;1;17.0;5
449;21.7;-6.55;1;4;100;4;2;1;1;16.2;2
450;50.4;1.64;1;5;125;10;10;1;2;17.0;4
451;30.7;-4.35;1;4;100;5;4;0;1;9.5;3
452;34.5;-4.55;1;4;100;3;2;1;1;28.4;5
453;40.9;-2.25;1;4;100;6;6;1;1;36.8;6
454;28.7;-3.75;1;5;125;6;6;3;0;22.2;3
455;30.8;-4.05;1;4;100;6;5;0;1;18.2;2
456;23.7;-6.75;1;4;100;2;1;1;1;17.9;2
457;41.8;-0.97;1;6;130;7;7;1;2;19.7;3
458;27.7;-4.45;1;4;100;5;5;0;0;21.5;2
459;26.3;-4.95;1;4;100;4;4;0;0;18.5;4
460;17.6;-7.45;1;4;100;3;1;1;0;13.5;3
461;30.4;-4.45;1;4;100;4;4;1;2;24.5;3
462;26.6;-5.65;1;4;100;3;3;0;1;22.3;4
463;41.7;-2.55;1;4;100;6;6;0;2;33.7;2
464;46.8;-2.15;1;4;100;6;6;0;1;38.9;6
465;27.9;-4.45;1;4;100;5;5;2;0;21.4;2
466;28.0;-5.35;1;4;100;4;3;0;1;23.1;3
467;33.9;-3.05;1;4;100;6;6;0;1;27.8;3
468;55.5;0.15;1;4;100;8;7;4;1;41.7;4
469;36.9;-3.45;1;4;100;4;4;0;2;9.4;5
470;56.0;1.05;1;4;100;9;9;2;1;23.4;6
471;35.5;-4.65;1;4;100;3;2;2;1;31.4;4
472;45.5;-2.05;1;4;100;5;5;1;3;41.6;5
473;41.8;-1.55;1;4;100;7;7;0;2;25.1;3
474;41.5;-3.05;1;4;100;5;5;2;0;34.9;4
475;30.2;-5.45;1;4;100;4;4;1;1;20.2;3
476;53.4;-4.15;1;4;100;6;6;0;0;22.1;2
477;42.5;-2.05;1;4;100;6;6;2;1;32.6;3
478;44.6;-0.85;1;4;100;7;7;2;1;36.6;3
479;40.4;-3.05;1;4;100;6;5;2;0;30.2;2
480;47.5;-1.17;1;6;130;6;6;1;0;21.3;5
481;50.1;-0.85;1;4;100;7;7;1;1;35.9;4
482;29.9;-3.75;1;4;100;6;6;0;0;17.6;3
483;28.5;-3.75;1;4;100;6;6;0;0;17.9;3
484;24.4;-5.15;1;4;100;5;4;0;0;16.5;3
485;29.4;-4.75;1;4;100;4;4;0;0;21.6;4
486;40.9;-2.37;1;6;130;6;6;1;0;19.1;3
487;37.0;-2.85;1;4;100;6;6;0;0;27.2;3
488;25.8;-5.15;1;4;100;4;4;0;0;20.0;4
489;21.0;-7.25;1;4;100;3;1;0;0;14.0;3
490;21.3;-6.55;1;4;100;3;2;0;0;14.7;3
491;33.2;-3.25;1;4;100;6;6;1;0;19.1;2
492;23.7;-5.35;1;4;100;4;4;0;0;18.2;3
493;40.9;-2.35;1;4;100;6;6;0;1;35.7;3
494;36.4;-3.15;1;4;100;6;6;1;0;16.2;3
495;30.4;-3.85;1;4;100;6;6;0;0;21.9;2
496;42.8;-1.85;1;4;100;7;6;0;1;37.2;3
497;22.1;-6.75;1;4;100;2;2;0;1;14.4;2
498;24.7;-5.85;1;4;100;4;3;0;0;18.9;4
499;23.7;-5.35;1;4;100;4;4;0;0;17.0;3
500;28.6;-4.55;1;4;100;4;4;1;1;23.3;4
501;40.4;-2.55;1;4;100;6;6;1;1;32.4;3
502;37.4;-2.45;1;4;100;7;7;3;1;29.7;3
503;36.7;-3.15;1;4;100;7;6;1;1;13.2;5
504;38.6;-3.95;1;4;100;5;3;0;2;32.6;3
505;43.4;-2.05;1;4;100;6;6;1;1;32.4;3
506;24.9;-5.65;1;4;100;3;3;3;0;17.1;4
507;50.2;-0.86;1;6;130;6;6;1;1;19.0;5
508;25.5;-5.65;1;4;100;4;3;3;0;17.7;3
509;23.6;-6.25;1;4;100;2;2;0;3;17.5;2
510;47.2;-0.16;1;5;125;8;8;3;1;25.6;2
511;56.3;1.55;1;4;100;9;9;0;3;52.0;5
512;40.2;-2.25;1;4;100;6;6;1;2;36.1;3
513;31.4;-4.05;1;4;100;5;5;1;1;10.9;2
514;26.9;-4.35;1;4;100;5;5;0;1;18.9;3
515;36.1;-2.65;1;4;100;7;6;0;1;28.5;3
516;25.6;-5.05;1;4;100;4;4;0;1;18.4;4
517;32.9;-3.15;1;4;100;6;6;2;0;27.7;2
518;37.3;-2.95;1;4;100;6;5;1;2;13.0;3
519;40.6;-2.66;1;5;125;6;5;2;0;14.1;4
520;23.9;-5.45;1;4;100;4;4;1;0;18.2;3
521;27.8;-4.35;1;4;100;6;5;1;0;14.7;3
522;27.3;-4.75;1;4;100;5;4;1;1;18.5;4
523;31.4;-4.05;1;4;100;5;5;1;1;24.9;2
524;28.3;-4.95;1;4;100;3;3;3;1;21.0;6
525;29.3;-3.75;1;4;100;6;6;0;0;24.2;2
526;33.3;-3.85;1;4;100;4;4;0;3;26.8;5
527;35.2;-4.95;1;4;100;3;2;1;1;30.5;6
528;45.4;-2.35;1;4;100;5;5;1;1;25.5;5
529;34.7;-3.15;1;4;100;6;6;2;0;29.5;3
530;32.9;-3.45;1;4;100;6;6;0;0;17.8;2
531;38.4;-3.25;1;4;100;5;5;2;0;20.5;3
532;27.6;-5.25;1;4;100;4;3;1;1;21.9;5
533;49.5;-0.45;1;4;100;8;8;2;2;23.4;3
534;34.6;-3.15;1;4;100;6;6;0;0;22.1;3
535;40.0;-2.85;1;4;100;5;5;1;1;11.4;5
536;22.4;-5.55;1;4;100;5;4;0;0;11.7;2
537;31.5;-4.55;1;4;100;5;4;0;0;28.4;4
538;36.9;-3.05;1;4;100;6;6;0;0;32.4;3
539;28.9;-3.05;1;4;100;7;7;0;1;20.9;2
540;25.7;-5.35;1;4;100;4;4;0;1;17.2;3
541;31.9;-3.65;1;4;100;6;6;0;0;16.2;2
542;24.5;-6.25;1;4;100;3;2;1;0;19.5;5
543;37.9;-3.25;1;4;100;5;5;1;0;14.2;5
544;31.8;-4.15;1;4;100;5;4;0;2;23.5;3
545;41.9;-0.95;1;4;100;8;8;1;1;26.5;2
546;31.5;-3.95;1;4;100;5;5;0;1;18.7;2
547;36.4;-2.45;1;4;100;6;6;2;1;27.0;2
548;34.9;-3.35;1;4;100;5;5;1;3;28.6;5
549;51.5;-0.75;1;4;100;7;6;2;1;36.8;6
550;27.5;-5.85;1;4;100;3;2;1;2;19.4;2
551;46.2;-0.27;1;6;130;9;8;3;1;14.8;2
552;44.9;-1.77;1;6;130;6;6;2;0;13.0;2
553;41.4;-2.85;1;4;100;5;5;1;1;36.4;6
554;26.3;-4.95;1;4;100;4;4;1;1;21.3;3
555;22.7;-5.85;1;4;100;4;3;0;0;15.6;3
556;46.4;-0.45;1;4;100;9;8;0;3;22.6;2
557;46.6;-0.05;1;4;100;9;9;2;1;30.5;4
558;27.1;-6.05;1;4;100;3;2;2;0;18.5;3
559;40.7;-0.55;1;4;100;9;9;2;1;35.2;3
560;35.2;-1.45;1;4;100;8;8;0;3;22.6;3
561;22.3;-6.05;1;4;100;3;3;1;0;17.6;3
562;39.2;-3.75;1;5;125;6;4;2;0;16.6;3
563;37.1;-2.67;1;6;130;7;5;1;1;15.3;3
564;55.4;-0.35;1;4;100;6;6;1;0;16.7;3
565;31.6;-3.45;1;4;100;6;6;1;0;20.1;3
566;30.9;-3.95;1;4;100;6;5;2;0;23.6;2
567;61.5;2.52;1;7;160;9;9;2;2;18.4;4
568;38.0;-3.25;1;4;100;5;5;2;0;31.4;5
569;36.1;-3.25;1;4;100;6;5;1;1;25.2;3
570;19.7;-6.85;1;4;100;3;2;0;0;13.6;2
571;45.4;-1.65;1;4;100;6;6;1;0;17.0;3
572;32.3;-3.55;1;4;100;6;5;1;2;23.7;5
573;43.8;-1.65;1;4;100;7;6;2;1;21.7;5
574;36.5;-3.45;1;4;100;6;5;0;1;33.2;2
575;32.2;-3.95;1;4;100;5;5;0;0;10.5;3
576;37.1;-3.05;1;4;100;6;5;0;0;20.8;3
577;24.4;-6.15;1;4;100;3;2;0;0;17.9;5
578;23.8;-5.55;1;4;100;5;4;0;0;14.6;3
579;26.5;-4.55;1;4;100;5;5;0;0;17.2;3
580;36.0;-1.55;1;4;100;9;8;0;1;21.9;3
581;24.7;-5.75;1;4;100;4;3;0;0;18.9;3
582;45.7;-2.25;1;4;100;7;6;0;2;39.5;3
583;28.1;-2.95;1;4;100;7;7;0;1;16.1;2
584;42.1;-2.05;1;4;100;6;6;2;0;34.7;5
585;37.3;-2.55;1;4;100;8;6;0;2;10.4;3
586;21.1;-6.65;1;4;100;3;2;0;0;16.4;4
587;22.4;-6.05;1;4;100;3;3;1;0;17.5;3
588;27.0;-3.95;1;4;100;6;6;1;0;17.2;2
589;45.6;-1.17;1;6;130;8;6;3;1;14.7;4
590;61.3;2.85;1;6;130;10;10;2;2;25.1;8
591;22.8;-6.15;1;4;100;4;3;0;1;15.4;3
592;39.1;-3.65;1;4;100;4;4;2;1;34.2;6
593;28.0;-4.55;1;4;100;5;5;0;0;17.0;2
594;25.6;-5.75;1;4;100;4;3;2;0;18.2;2
595;21.4;-6.65;1;4;100;2;2;0;0;16.8;3
596;53.5;0.25;1;4;100;8;8;1;2;23.3;4
597;39.7;-3.25;1;4;100;6;5;1;1;33.9;3
598;58.6;0.55;1;4;100;8;7;1;2;17.9;5
599;27.5;-5.45;1;4;100;3;3;1;0;23.3;4
600;32.9;-3.25;1;4;100;6;6;0;0;21.4;2
601;55.4;0.85;1;4;100;9;8;1;3;34.8;2
602;49.8;-1.25;1;4;100;6;6;1;1;16.4;5
603;44.0;-1.95;1;4;100;6;6;0;2;10.9;3
604;23.1;-5.55;1;4;100;4;4;0;0;17.6;3
605;34.7;-3.45;1;5;125;5;5;2;1;29.1;4
606;25.9;-4.75;1;4;100;5;5;0;0;19.8;2
607;23.9;-5.25;1;4;100;4;4;1;0;17.7;2
608;38.4;-3.55;1;4;100;4;4;2;0;34.3;4
609;29.0;-4.35;1;4;100;6;5;1;1;23.2;2
610;51.1;0.34;1;5;125;9;8;2;1;13.6;5
611;37.2;-2.26;1;5;125;6;6;2;2;16.4;4
612;41.1;-1.37;1;6;130;8;7;1;1;13.6;3
613;26.3;-5.15;1;4;100;4;3;0;2;20.8;6
614;55.8;-0.26;1;6;130;6;6;1;0;14.0;5
615;32.7;-3.85;1;4;100;6;5;2;0;14.3;2
616;68.0;4.54;1;6;130;12;12;2;2;13.2;4
617;55.5;0.02;1;7;160;6;6;4;1;21.9;8
618;27.1;-4.85;1;4;100;4;4;0;2;19.5;3
619;25.2;-4.65;1;4;100;5;5;0;1;18.8;3
620;42.1;-2.85;1;4;100;6;6;0;1;33.3;3
621;39.9;-2.15;1;4;100;6;6;0;3;33.3;3
622;21.8;-5.65;1;4;100;4;4;0;0;15.7;2
623;47.7;-1.35;1;4;100;6;6;0;1;18.8;2
624;35.1;-3.05;1;4;100;6;6;0;0;13.9;4
625;28.5;-4.75;1;4;100;4;4;1;0;20.6;3
626;31.3;-3.86;1;5;125;6;5;2;0;10.8;4
627;29.8;-3.75;1;4;100;6;6;0;1;18.0;3
628;36.3;-3.15;1;4;100;5;5;1;1;15.0;3
629;37.2;-2.65;1;4;100;6;6;1;0;31.8;4
630;46.8;-1.46;1;5;125;6;6;2;1;16.0;4
631;36.7;-3.85;1;4;100;4;4;2;1;30.9;6
632;37.5;-2.47;1;6;130;6;6;4;0;24.1;3
633;20.2;-6.35;1;4;100;4;3;1;1;13.9;3
634;49.8;-1.57;1;6;130;6;5;3;1;21.4;3
635;32.6;-5.75;1;4;100;1;1;2;0;28.4;2
636;42.7;-2.05;1;4;100;6;6;1;0;27.7;7
637;24.6;-5.85;1;4;100;3;3;0;3;19.4;4
638;29.8;-4.45;1;4;100;5;4;1;2;22.2;3
639;29.4;-3.95;1;6;130;6;5;2;1;14.5;3
640;31.4;-2.95;1;4;100;8;6;0;3;25.3;4
641;50.3;-0.97;1;6;130;6;6;3;0;34.3;3
642;52.6;-0.85;1;4;100;6;6;1;1;36.3;3
643;28.1;-3.85;1;4;100;6;6;0;1;14.2;2
644;49.6;-0.16;1;5;125;11;7;1;3;8.6;4
645;40.6;-1.75;1;4;100;7;7;0;2;26.2;2
646;32.5;-4.15;1;4;100;5;4;0;2;27.6;3
647;28.1;-4.15;1;4;100;5;5;1;2;21.0;2
648;37.2;-2.15;1;4;100;7;6;2;2;30.4;5
649;49.1;-1.75;1;4;100;5;5;3;1;44.7;5
650;38.5;-3.25;1;4;100;6;5;1;1;17.7;2
651;35.2;-3.15;1;4;100;5;5;2;1;28.1;4
652;33.2;-3.65;1;4;100;6;5;0;1;23.6;3
653;33.7;-2.65;1;4;100;6;6;1;2;19.0;5
654;38.9;-2.75;1;4;100;6;6;1;0;28.7;4
655;50.0;-0.65;1;4;100;8;7;2;2;41.0;7
656;47.4;-1.65;1;4;100;6;6;3;0;24.9;4
657;38.4;-3.15;1;4;100;6;5;0;1;8.2;3
658;41.2;-3.25;1;4;100;4;4;2;1;34.1;6
659;40.9;-2.25;1;4;100;6;6;1;1;35.2;3
660;48.6;-2.25;1;4;100;6;6;2;0;44.6;4
661;44.7;-2.05;1;4;100;6;6;3;0;40.2;3
662;42.9;-1.05;1;4;100;9;8;2;2;36.0;3
663;26.3;-5.65;1;4;100;4;3;2;1;22.7;3
664;28.7;-5.05;1;4;100;4;3;1;3;20.6;4
665;34.2;-3.25;1;4;100;6;6;1;1;26.2;2
666;39.8;-2.75;1;6;130;6;5;1;3;29.7;5
667;36.9;-2.35;1;4;100;7;7;1;1;14.3;2
668;29.1;-3.85;1;4;100;6;5;1;1;21.6;3
669;39.5;-3.05;1;4;100;6;5;0;0;33.2;4
670;34.5;-3.65;1;4;100;6;5;1;2;23.1;3
671;42.6;-2.25;1;4;100;6;6;0;1;21.7;3
672;41.9;-2.15;1;4;100;6;6;3;0;24.3;3
673;25.1;-5.55;1;4;100;3;3;0;3;15.9;3
674;27.0;-4.55;1;4;100;5;5;1;2;17.5;3
675;50.1;-1.35;1;4;100;6;6;1;0;11.9;2
676;32.2;-5.35;1;4;100;2;2;2;0;24.6;7
677;40.8;-1.25;1;4;100;8;8;1;3;34.3;5
678;30.6;-4.37;1;6;130;6;4;1;1;9.6;3
679;36.4;-3.25;1;4;100;5;5;3;2;29.1;5
680;44.4;-1.15;1;4;100;7;7;2;2;34.4;5
681;32.9;-3.95;1;4;100;5;5;3;1;26.0;4
682;43.1;-1.45;1;4;100;7;7;3;1;30.1;3
683;19.3;-6.45;1;4;100;3;3;0;2;11.1;3
684;33.2;-4.75;1;4;100;3;3;1;1;24.6;4
685;27.8;-4.95;1;4;100;4;4;2;1;17.2;2
686;29.6;-5.05;1;4;100;4;3;1;0;24.5;3
687;26.9;-5.45;1;4;100;4;3;0;3;15.9;3
688;45.8;-1.05;1;4;100;7;7;1;2;18.9;3
689;47.3;-0.95;1;4;100;8;7;1;3;18.2;5
690;41.2;-2.75;1;4;100;6;5;0;1;34.4;2
691;34.7;-3.55;1;4;100;5;5;1;2;23.4;4
692;26.5;-5.15;1;4;100;4;3;1;2;22.4;5
693;44.4;0.13;1;7;155;9;9;3;2;13.2;4
694;47.2;-1.17;1;6;130;6;6;1;2;17.8;3
695;30.3;-4.65;1;4;100;5;4;3;1;24.6;4
696;33.5;-3.25;1;4;100;6;6;1;1;29.2;3
697;29.5;-5.15;1;4;100;3;3;1;1;25.2;2
698;23.5;-5.95;1;4;100;3;3;2;1;16.8;3
699;39.2;-4.25;1;4;100;6;3;0;1;8.9;2
700;37.5;-2.85;1;4;100;6;6;2;1;32.6;3
701;34.2;-3.15;1;4;100;7;5;0;1;15.9;2
702;32.2;-4.05;1;4;100;6;5;0;0;21.1;3
703;44.5;-2.65;1;4;100;6;6;0;0;33.0;4
704;29.8;-4.55;1;4;100;4;4;1;1;23.5;4
705;29.0;-4.55;1;4;100;5;4;2;1;18.4;3
706;56.1;0.93;1;6;130;8;8;2;3;32.4;6
707;28.4;-5.15;1;4;100;4;3;1;2;24.3;5
708;22.9;-5.95;1;4;100;3;3;0;2;18.2;3
709;49.6;-0.56;1;5;125;9;7;2;2;12.2;2
710;22.7;-5.55;1;4;100;5;4;0;2;15.5;2
711;27.6;-4.85;1;4;100;4;4;1;1;22.4;3
712;40.1;-3.95;1;4;100;3;3;1;0;35.2;6
713;42.6;-2.15;1;4;100;6;6;1;1;34.6;3
714;24.1;-5.05;1;4;100;6;4;1;1;11.4;3
715;37.5;-2.65;1;4;100;6;6;2;0;21.8;2
716;28.2;-4.95;1;4;100;4;4;0;1;23.5;4
717;33.7;-3.25;1;4;100;6;6;0;2;18.1;2
718;27.5;-4.35;1;4;100;5;5;0;0;20.7;3
719;24.3;-5.05;1;4;100;5;4;1;1;16.6;2
720;32.1;-3.65;1;4;100;5;5;1;2;26.4;2
721;32.9;-5.15;1;4;100;4;2;0;1;27.9;5
722;36.9;-4.25;1;4;100;5;3;1;1;31.5;5
723;31.3;-3.55;1;4;100;6;6;3;0;25.6;4
724;25.6;-5.65;1;4;100;4;3;0;0;21.3;4
725;19.7;-6.45;1;4;100;3;3;0;0;16.3;3
726;26.9;-4.15;1;4;100;6;6;0;0;15.2;3
727;37.1;-3.45;1;4;100;6;5;1;0;29.8;4
728;24.5;-5.15;1;4;100;4;4;0;0;19.1;2
729;42.7;-0.26;1;5;125;8;8;1;2;18.1;5
730;33.1;-3.25;1;4;100;6;6;0;0;26.5;4
731;30.1;-3.65;1;4;100;6;6;0;0;19.2;3
732;35.4;-3.35;1;4;100;6;5;0;0;16.0;3
733;29.5;-4.85;1;4;100;4;4;0;0;22.5;3
734;47.9;-1.56;1;5;125;6;5;1;0;37.9;6
735;37.3;-2.75;1;4;100;6;6;0;0;16.4;5
736;27.8;-5.35;1;4;100;5;3;0;0;19.6;4
737;34.3;-3.65;1;4;100;6;5;1;0;29.9;3
738;25.1;-6.35;1;4;100;3;2;0;0;20.7;5
739;23.6;-6.25;1;4;100;3;2;0;0;19.6;4
740;32.5;-4.25;1;4;100;6;4;1;0;28.8;3
741;25.6;-5.25;1;4;100;4;4;0;0;20.4;3
742;34.4;-2.75;1;4;100;7;6;0;1;15.6;3
743;24.1;-5.35;1;4;100;5;4;0;0;16.8;3
744;38.8;-2.65;1;4;100;6;6;0;1;15.1;3
745;29.7;-3.75;1;4;100;6;6;0;0;15.8;2
746;43.3;-2.15;1;4;100;6;6;1;0;38.6;4
747;40.3;-1.85;1;4;100;7;7;1;1;18.0;4
748;35.6;-4.45;1;4;100;3;3;0;2;32.0;5
749;54.5;-0.37;1;7;160;6;6;4;0;24.8;4
750;56.4;-0.85;1;4;100;6;6;2;0;45.9;5
751;49.9;-0.47;1;6;130;7;7;4;1;22.2;4
752;29.0;-4.65;1;4;100;4;4;3;0;25.2;4
753;45.7;-1.15;1;4;100;7;6;3;2;36.3;4
754;33.8;-3.95;1;4;100;4;4;2;2;28.0;5
755;32.0;-4.15;1;4;100;5;4;0;2;13.7;2
756;33.2;-3.45;1;4;100;6;6;2;1;28.3;3
757;25.9;-5.35;1;4;100;4;3;1;1;19.7;2
758;44.6;0.05;1;4;100;9;9;1;3;28.8;4
759;31.1;-4.45;1;4;100;6;4;0;0;14.9;5
760;20.7;-6.55;1;4;100;3;2;0;0;15.6;4
761;26.5;-5.75;1;4;100;4;3;0;0;19.8;4
762;20.7;-6.75;1;4;100;3;2;0;0;16.5;4
763;36.5;-4.05;1;4;100;6;4;0;0;19.7;2
764;27.4;-5.05;1;4;100;4;4;1;1;22.9;5
765;36.9;-2.95;1;4;100;6;6;1;0;19.4;3
766;38.9;-3.05;1;4;100;5;5;1;2;29.0;3
767;33.5;-3.55;1;4;100;6;5;2;0;25.6;5
768;35.1;-3.15;1;4;100;6;5;0;2;26.6;3
769;29.4;-5.25;1;4;100;4;3;1;1;22.2;3
770;29.1;-5.15;1;4;100;4;3;0;2;25.6;3
771;22.8;-6.05;1;4;100;4;3;1;0;15.9;2
772;47.8;-1.55;1;4;100;6;6;1;1;26.4;7
773;32.3;-3.05;1;4;100;6;6;1;1;15.6;3
774;23.1;-5.55;1;4;100;5;4;0;1;13.7;2
775;39.5;-4.25;1;4;100;3;3;1;1;33.9;4
776;40.1;-0.65;1;4;100;9;9;0;1;18.5;2
777;23.9;-4.85;1;4;100;6;5;0;0;10.6;2
778;40.6;-2.27;1;6;130;6;6;1;1;18.2;6
779;39.1;-0.85;1;4;100;9;9;2;1;16.6;2
780;37.4;-2.85;1;4;100;6;6;0;0;15.0;3
781;24.7;-6.15;1;4;100;3;2;3;0;16.0;3
782;36.2;-2.87;1;6;130;6;6;2;0;14.6;3
783;40.9;-2.05;1;4;100;6;6;2;1;33.9;4
784;41.6;-1.95;1;4;100;6;6;2;2;37.5;3
785;50.9;-1.27;1;6;130;6;6;2;1;19.6;4
786;28.6;-4.75;1;4;100;4;4;3;0;23.2;4
787;27.6;-4.95;1;4;100;4;3;2;1;21.7;2
788;55.8;1.95;1;4;100;10;10;1;4;34.0;4
789;31.4;-3.55;1;4;100;6;6;0;0;25.8;3
790;43.6;-3.35;1;4;100;4;3;0;1;38.6;8
791;48.4;-1.45;1;4;100;6;6;5;0;43.7;3
792;23.7;-5.95;1;4;100;3;3;1;0;18.6;4
793;34.2;-4.45;1;4;100;3;3;1;1;28.7;7
794;43.0;-2.45;1;4;100;5;5;1;1;37.5;5
795;46.2;0.15;1;4;100;10;10;1;3;38.1;4
796;31.3;-5.55;1;4;100;3;2;1;0;28.7;4
797;34.1;-3.05;1;4;100;6;6;2;0;22.8;2
798;32.0;-3.35;1;4;100;6;6;1;1;26.7;4
799;38.9;-1.45;1;4;100;9;8;0;3;13.2;2
800;55.9;1.54;1;5;125;9;9;2;1;9.8;7
