Episode;SurvivalTime;TotalReward 
159;30.1;31.22
160;30.0;20.20
161;30.1;18.82
162;30.1;18.08
163;30.1;19.48
164;30.1;38.64
165;30.1;17.88
166;28.0;29.42
167;30.2;19.10
168;26.3;17.10
169;21.8;16.76
170;26.9;17.88
171;21.5;16.52
172;30.1;18.72
173;29.0;17.34
174;29.3;17.32
175;26.1;17.82
176;20.0;17.36
177;29.8;17.14
178;21.7;16.78
179;27.5;17.18
180;30.0;28.72
181;30.0;28.02
182;29.3;17.12
183;25.4;17.74
184;30.0;20.22
185;30.1;19.78
186;29.2;27.18
187;30.0;26.54
188;25.2;17.72
189;30.1;38.60
190;30.1;19.30
191;30.1;20.12
192;28.1;17.24
193;25.6;17.78
194;30.0;37.88
195;30.1;18.06
196;30.0;20.14
197;29.3;18.04
198;26.5;17.10
199;20.8;16.52
200;27.8;26.26
201;27.3;16.78
202;21.9;16.78
203;30.1;38.58
204;29.9;26.50
205;25.6;20.78
206;27.2;17.18
207;30.1;27.28
208;30.1;28.48
209;30.1;29.42
210;25.9;23.96
211;30.0;29.40
212;30.1;25.70
213;30.1;28.70
214;20.3;16.70
215;30.1;19.44
216;24.4;16.94
217;23.7;16.92
218;28.7;31.04
219;22.5;17.56
220;27.9;16.02
221;30.0;19.26
222;25.9;17.08
223;30.0;20.18
224;30.0;18.10
225;24.1;17.68
226;30.1;34.16
227;30.1;18.82
228;30.0;19.48
229;30.1;18.80
230;30.1;19.28
231;30.0;19.94
232;20.7;16.62
233;30.0;19.42
234;30.1;38.58
235;30.1;37.94
236;30.1;18.54
237;30.1;20.20
238;30.1;29.42
239;30.0;29.38
240;30.2;17.40
241;30.1;28.00
242;30.0;37.90
243;30.1;29.40
244;27.3;16.98
245;30.1;20.18
246;30.1;29.44
247;30.0;28.72
248;30.2;20.16
249;29.0;17.06
250;28.1;17.92
251;28.9;17.94
252;30.1;20.18
253;30.0;19.22
254;30.0;19.66
255;30.0;19.18
256;30.1;19.44
257;30.1;19.44
258;30.0;18.08
259;30.0;18.08
260;26.6;17.14
261;23.7;17.64
262;26.4;17.12
263;25.0;17.02
264;24.9;17.00
265;26.3;16.20
266;30.0;28.68
267;30.1;18.50
268;29.5;23.54
269;30.1;18.02
270;30.0;18.08
271;30.2;27.26
272;27.0;17.20
273;23.7;16.72
274;30.1;18.76
275;30.0;29.38
276;30.0;19.26
277;30.1;29.38
278;30.0;28.74
279;27.7;26.42
280;30.1;18.06
281;30.1;29.42
282;26.5;17.14
283;29.6;18.52
284;30.1;27.94
285;24.3;16.76
286;30.1;19.96
287;30.1;29.40
288;30.1;20.38
289;30.1;31.20
290;30.1;27.98
291;28.1;18.42
292;30.0;37.16
293;30.1;18.58
294;30.0;17.14
295;24.3;16.98
296;30.1;19.44
297;30.0;18.76
298;30.1;18.08
299;28.4;18.66
300;30.0;19.50
301;30.1;18.78
302;26.9;16.22
303;25.5;18.42
304;21.2;16.64
305;30.1;29.44
306;30.0;18.10
307;28.3;17.26
308;24.2;17.64
309;27.3;17.90
310;30.1;20.22
311;22.6;16.88
312;29.0;18.02
313;25.1;17.04
314;24.3;17.68
315;20.0;18.08
316;22.0;16.32
317;30.1;18.72
318;23.7;16.96
319;25.3;17.04
320;24.7;17.04
321;30.1;26.46
322;26.0;16.20
323;30.1;18.08
324;30.1;23.40
325;30.0;38.62
326;30.1;18.56
327;30.0;18.80
328;30.1;38.62
329;29.8;17.40
330;25.0;17.72
331;30.1;27.30
332;26.4;17.16
333;28.4;17.08
334;30.0;18.66
335;29.1;17.30
336;30.1;18.78
337;22.9;16.86
338;30.1;18.80
339;30.1;29.42
340;30.0;28.70
341;30.1;19.50
342;30.1;22.70
343;30.1;21.30
344;28.3;23.48
345;23.2;16.88
346;30.3;18.84
347;30.2;25.02
348;30.1;20.20
349;27.8;17.02
350;21.5;16.78
351;30.1;18.08
352;30.1;18.80
353;30.1;27.32
354;25.9;17.84
355;30.1;18.08
356;30.1;20.22
357;30.1;17.88
358;30.1;29.42
359;28.2;17.98
360;30.1;20.20
361;30.2;18.54
362;30.0;28.68
363;30.1;19.46
364;22.9;18.02
365;27.0;17.54
366;30.1;27.24
367;30.1;28.70
368;27.7;17.68
369;30.0;18.56
370;22.8;17.58
371;30.1;19.44
372;30.1;17.88
373;30.1;18.50
374;30.0;29.36
375;30.1;32.40
376;30.1;29.42
377;28.7;21.00
378;30.1;28.02
379;28.2;17.26
380;30.0;31.20
381;30.1;18.80
382;30.1;18.78
383;30.1;18.80
384;30.1;38.60
385;30.0;37.92
386;30.0;28.02
387;24.9;17.02
388;26.3;17.78
389;30.0;28.02
390;30.1;28.72
391;30.1;37.24
392;29.3;17.36
393;30.0;38.62
394;24.6;17.52
395;29.4;17.32
396;30.1;28.00
397;29.3;18.06
398;30.1;19.50
399;30.1;27.30
400;22.6;17.56
401;30.1;27.32
402;30.0;29.40
403;30.1;29.22
404;30.1;28.72
405;30.0;27.82
406;30.1;18.80
407;30.0;23.40
408;30.1;18.80
409;27.0;16.84
410;30.0;27.74
411;28.1;26.28
412;28.8;16.90
413;30.0;18.36
414;21.7;16.74
415;30.1;18.78
416;30.0;29.36
417;30.0;18.72
418;30.1;38.62
419;30.0;38.60
420;30.1;29.42
421;26.5;17.62
422;30.0;18.76
423;23.5;17.62
424;25.7;17.78
425;30.0;23.60
426;28.0;21.16
427;30.0;18.60
428;30.0;38.64
429;30.1;37.94
430;30.1;27.98
431;23.1;16.94
432;30.2;27.34
433;30.1;38.64
434;30.2;18.40
435;30.1;28.74
436;30.2;20.22
437;26.4;17.10
438;30.0;19.48
439;30.0;19.26
440;30.0;19.50
441;29.3;17.34
442;30.0;28.70
443;21.2;16.74
444;23.2;16.88
445;22.3;18.26
446;30.0;18.80
447;24.6;17.02
448;30.2;18.82
449;27.5;17.22
450;28.2;18.64
451;30.0;29.40
452;25.1;16.98
453;30.1;38.48
454;25.0;16.98
455;25.9;16.88
456;28.5;17.78
457;30.0;38.64
458;30.0;29.42
459;30.1;18.70
460;30.1;19.48
461;30.0;29.42
462;28.6;17.94
463;30.1;18.44
464;27.3;17.12
465;25.8;17.06
466;27.9;17.88
467;24.5;16.96
468;26.9;18.52
469;30.0;19.48
470;29.0;17.84
471;29.1;17.28
472;30.0;38.60
473;30.1;31.92
474;28.4;16.98
475;27.1;26.26
476;30.1;20.22
477;21.9;17.52
478;29.6;18.04
479;30.0;29.40
480;30.1;28.02
481;30.0;27.08
482;30.1;27.32
483;30.0;20.20
484;30.1;19.36
485;30.1;18.58
486;27.2;17.86
487;25.7;17.58
488;27.9;27.86
489;30.1;20.20
490;30.0;29.38
491;26.1;17.12
492;30.0;19.52
493;30.1;18.40
494;26.1;17.82
495;28.4;17.94
496;30.1;29.42
497;30.1;18.74
498;30.1;18.60
499;26.1;26.30
500;27.8;17.90
