Episode;SurvivalTime;TotalReward 
135;18.0;16.36
136;25.4;25.92
137;30.2;41.80
138;25.4;17.56
139;30.1;18.80
140;30.1;19.52
141;16.8;17.16
142;23.3;17.66
143;17.7;16.54
144;20.8;16.74
145;24.5;17.72
146;20.6;16.74
147;24.4;17.02
148;30.0;28.04
149;25.1;26.26
150;20.8;25.94
151;30.0;18.80
152;18.2;16.54
153;23.3;16.70
154;19.3;18.04
155;25.8;17.08
156;20.4;16.70
157;25.4;18.24
158;24.0;26.18
159;30.0;18.78
160;26.5;17.86
161;26.9;17.12
162;30.1;20.14
163;30.1;28.68
164;18.5;16.60
165;26.3;17.12
166;23.1;16.90
167;23.1;35.34
168;22.0;16.82
169;16.7;16.94
170;21.6;26.02
171;30.1;37.74
172;22.1;17.56
173;27.3;26.42
174;23.8;16.98
175;20.6;16.74
176;19.5;16.58
177;25.1;17.02
178;20.8;17.36
179;28.6;17.74
180;18.3;17.90
181;20.7;25.58
182;29.5;17.32
183;19.4;16.64
184;24.9;17.06
185;21.1;16.76
186;15.9;16.36
187;21.1;25.88
188;20.3;25.60
189;16.3;17.14
190;15.7;16.36
191;16.9;16.48
192;23.1;16.90
193;28.5;17.28
194;30.2;18.08
195;21.6;16.60
196;30.0;27.96
197;26.1;26.32
198;20.1;16.50
199;20.7;17.22
200;20.8;26.66
201;22.1;16.28
202;18.9;26.46
203;27.2;27.06
204;24.0;16.98
205;20.5;25.92
206;17.3;17.20
207;26.9;26.40
208;20.4;16.72
209;20.7;16.74
210;26.7;17.86
211;23.6;17.64
212;22.1;26.06
213;22.8;26.80
214;20.3;17.42
215;27.8;27.14
216;29.6;27.26
217;24.7;23.88
218;30.0;37.18
219;29.6;26.38
220;21.7;17.56
221;25.4;26.28
222;30.1;28.02
223;22.2;26.06
224;25.5;26.28
225;27.5;27.10
226;25.0;26.24
227;20.5;17.42
228;19.9;18.06
229;17.0;17.16
230;23.5;26.84
231;25.9;17.62
232;24.5;26.88
233;23.3;32.34
234;19.1;16.64
235;23.2;16.92
236;21.7;26.72
237;23.3;26.14
238;30.1;27.36
239;30.1;20.00
240;18.2;17.28
241;20.7;29.16
242;18.4;17.26
243;19.6;25.86
244;24.0;16.96
245;21.5;17.50
246;19.3;17.10
247;24.5;26.20
248;30.1;28.02
249;30.0;28.06
250;30.1;18.82
251;22.1;26.06
252;30.0;18.08
253;20.1;26.60
254;22.6;16.84
255;19.8;22.90
256;30.1;18.12
257;23.9;26.20
258;23.6;16.94
259;25.7;17.08
260;20.7;17.44
261;20.6;16.76
262;20.5;19.96
263;19.7;16.68
264;24.7;20.20
265;30.1;18.42
266;30.1;19.14
267;20.1;17.42
268;19.1;25.84
269;20.2;25.92
270;21.3;26.02
271;25.9;17.08
272;22.0;26.72
273;20.3;17.22
274;28.6;26.52
275;23.4;16.02
276;27.2;17.20
277;19.4;16.64
278;29.3;21.22
279;20.7;18.12
280;17.9;16.50
281;22.1;17.54
282;18.0;16.54
283;22.6;16.86
284;28.6;27.18
285;30.0;28.70
286;28.5;17.28
287;21.1;16.78
288;30.0;20.18
289;23.9;16.96
290;21.3;16.78
291;28.9;27.24
292;19.4;16.66
293;30.0;20.00
294;27.4;17.92
295;24.1;20.88
296;26.3;24.02
297;26.3;17.16
298;26.6;17.16
299;18.3;17.28
300;18.9;17.32
301;20.3;18.14
302;30.1;31.22
303;19.6;26.58
304;20.8;16.72
305;19.3;16.60
306;27.2;32.54
307;16.4;20.32
308;27.8;23.42
309;18.0;16.56
310;30.1;27.96
311;13.3;16.20
312;23.7;30.06
313;22.9;16.90
314;20.1;16.66
315;19.0;17.32
316;30.1;18.82
317;17.5;17.22
318;30.1;29.40
319;27.6;27.14
320;26.6;17.14
321;30.1;18.80
322;23.6;16.92
323;19.2;16.62
324;30.1;27.78
325;21.2;16.78
326;21.6;26.02
327;20.2;17.20
328;22.2;26.04
329;30.0;26.76
330;30.1;37.94
331;18.4;17.28
332;22.6;17.50
333;17.9;24.14
334;23.1;20.82
335;22.6;20.06
336;19.8;25.88
337;24.1;26.20
338;16.4;19.66
339;30.0;17.26
340;22.8;21.48
341;22.5;30.68
342;30.1;31.72
343;22.0;17.54
344;21.7;29.22
345;18.0;16.56
346;21.2;26.68
347;20.9;16.74
348;21.8;17.34
349;26.9;17.86
350;21.4;26.66
351;26.1;27.00
352;30.0;24.16
353;21.3;26.02
354;18.5;17.30
355;20.8;18.16
356;19.2;17.34
357;27.4;17.88
358;30.3;27.28
359;28.9;27.00
360;19.0;17.30
361;30.0;28.72
362;28.2;17.30
363;30.2;17.20
364;30.2;18.66
365;20.9;16.74
366;19.3;16.62
367;20.8;17.06
368;22.6;17.60
369;29.8;16.54
370;23.1;16.68
371;28.4;35.68
372;17.3;16.98
373;19.9;17.38
374;18.7;17.26
375;22.3;16.86
376;22.6;16.66
377;20.1;17.42
378;27.7;17.18
379;22.1;17.28
380;30.1;26.42
381;25.2;17.08
382;19.9;25.90
383;30.1;37.40
384;28.0;36.12
385;30.2;27.80
386;30.0;27.78
387;30.0;24.34
388;21.8;16.62
389;22.3;26.04
390;21.5;26.70
391;21.5;16.80
392;19.7;25.90
393;20.3;17.98
394;30.0;18.34
395;21.1;17.48
396;26.9;17.88
397;27.8;17.06
398;19.8;15.74
399;18.0;17.26
400;22.1;16.86
401;27.0;17.88
402;27.9;17.94
403;19.7;17.38
404;23.3;16.92
405;19.0;18.02
406;26.4;17.82
407;21.7;16.82
408;22.0;16.80
409;18.2;16.54
410;18.8;17.30
411;15.9;16.40
412;21.3;17.48
413;16.6;16.44
414;17.1;17.88
415;16.1;16.40
416;17.9;16.54
417;29.3;27.20
418;18.7;16.58
419;30.0;18.06
420;21.6;25.96
421;19.0;17.32
422;26.9;17.18
423;26.0;17.10
424;30.0;18.58
425;30.1;27.82
426;29.3;35.78
427;27.4;17.20
428;24.1;16.78
429;20.8;26.68
430;30.0;18.12
431;29.3;36.38
432;20.3;17.40
433;21.0;26.00
434;19.9;25.88
435;21.9;26.70
436;26.3;17.10
437;30.1;37.26
438;29.7;45.00
439;18.3;17.26
440;30.1;18.78
441;30.1;27.30
442;22.3;26.78
443;19.1;16.62
444;26.2;27.04
445;19.7;26.58
446;19.2;26.56
447;22.0;26.72
448;23.9;35.34
449;25.7;26.30
450;30.1;37.24
451;24.6;26.22
452;21.7;16.80
453;21.0;25.96
454;21.6;26.70
455;24.6;26.90
456;23.9;16.94
457;27.5;17.22
458;30.0;17.88
459;19.6;17.24
460;18.4;16.14
461;23.4;26.38
462;26.6;18.52
463;24.0;16.74
464;20.6;16.72
465;30.0;28.00
466;28.0;17.00
467;26.4;17.84
468;24.7;26.92
469;22.9;16.88
470;23.9;16.96
471;17.9;16.52
472;16.0;17.10
473;23.2;16.90
474;29.5;27.28
475;22.9;16.88
476;24.5;26.90
477;30.0;27.30
478;17.1;17.20
479;28.6;17.30
480;27.2;26.88
481;29.5;26.56
482;22.1;17.34
483;21.1;26.68
484;30.1;18.14
485;21.7;26.04
486;25.1;26.98
487;29.6;17.36
488;23.7;26.14
489;30.1;18.12
490;25.4;26.94
491;30.0;18.82
492;19.9;16.66
493;30.0;27.96
494;22.0;26.04
495;21.6;16.76
496;22.5;16.86
497;17.7;17.22
498;30.1;28.48
499;23.2;26.82
500;30.1;18.82
