Episode;SurvivalTime;TotalReward 
1;15.7;16.30
2;17.4;25.64
3;14.2;17.60
4;16.2;22.54
5;17.4;17.16
6;19.8;16.62
7;18.2;26.40
8;16.0;19.54
9;16.9;16.40
10;14.2;16.20
11;22.3;27.42
12;15.3;16.30
13;23.9;16.90
14;20.9;25.86
15;14.7;16.96
16;17.5;22.64
17;14.9;16.06
18;15.5;16.30
19;16.1;17.04
20;22.2;25.98
21;23.5;23.08
22;14.7;19.46
23;21.9;25.96
24;23.0;23.02
25;23.5;17.56
26;16.4;16.40
27;22.9;26.04
28;29.3;17.24
29;16.2;17.08
30;20.8;17.36
31;21.7;16.70
32;20.8;17.38
33;15.0;16.26
34;19.0;23.46
35;16.6;16.40
36;19.4;17.24
37;18.3;16.22
38;17.9;17.14
39;24.5;18.32
40;22.9;26.74
41;28.9;17.24
42;17.3;17.14
43;21.9;16.74
44;18.0;16.46
45;21.2;17.38
46;14.3;16.22
47;14.0;16.20
48;14.5;16.24
49;15.5;17.02
50;16.2;16.36
51;21.3;16.70
52;16.2;17.76
53;15.4;16.30
54;26.7;17.06
55;17.9;16.46
56;19.7;18.00
57;24.4;16.90
58;17.2;16.42
59;21.3;16.72
60;23.1;16.80
61;14.5;16.24
62;16.3;16.82
63;20.0;17.32
64;15.9;17.06
65;19.8;25.80
66;16.6;17.04
67;13.8;16.90
68;23.9;26.08
69;19.2;17.26
70;20.3;16.64
71;15.8;17.02
72;16.2;16.36
73;22.7;17.48
74;20.3;17.34
75;23.7;16.82
76;27.2;17.06
77;18.7;17.22
78;21.6;16.72
79;15.2;16.96
80;13.7;16.90
81;14.3;16.20
82;16.0;17.02
83;13.3;16.16
84;18.3;16.50
85;13.6;17.58
86;18.4;16.48
87;15.8;17.72
88;15.5;25.52
89;22.1;17.46
90;19.2;16.56
91;24.1;26.14
92;26.5;17.98
93;18.0;17.18
94;17.2;17.10
95;15.9;16.34
96;16.8;17.10
97;17.3;17.14
98;17.0;17.12
99;15.8;16.34
100;15.1;16.06
101;17.5;16.46
102;18.6;16.54
103;14.8;16.24
104;13.8;16.90
105;30.1;18.70
106;19.1;16.58
107;18.5;16.54
108;19.1;16.58
109;23.4;16.86
110;17.1;16.42
111;22.3;16.78
112;18.2;16.50
113;17.8;25.66
114;22.6;16.84
115;23.9;16.56
116;26.4;16.78
117;18.6;16.50
118;20.1;17.30
119;16.4;16.34
120;16.6;17.08
121;16.6;16.34
122;14.2;16.20
123;22.0;16.68
124;15.1;16.96
125;17.1;20.28
126;27.3;26.30
127;21.3;17.40
128;19.3;16.60
129;19.0;16.44
130;21.0;16.64
131;21.9;18.16
132;13.9;16.20
133;22.0;16.74
134;21.2;16.68
135;20.1;16.62
136;21.0;17.38
137;21.7;16.76
138;27.6;20.32
139;19.4;16.54
140;21.5;16.76
141;23.1;17.30
142;20.2;16.42
143;16.2;16.36
144;22.6;16.72
145;17.6;25.64
146;16.3;16.36
147;17.1;16.42
148;18.2;17.20
149;20.1;25.84
150;16.5;16.40
151;17.6;17.16
152;25.0;16.52
153;24.9;18.32
154;27.2;26.34
155;18.9;17.94
156;17.2;16.44
157;16.7;16.38
158;19.6;17.30
159;19.6;17.28
160;18.3;16.48
161;15.4;17.02
162;17.2;16.44
163;16.5;17.08
164;18.0;17.18
165;30.1;19.46
166;24.5;16.92
167;18.5;16.52
168;17.7;16.48
169;18.6;19.74
170;17.8;23.40
171;17.7;17.16
172;13.3;16.16
173;20.0;16.64
174;16.9;16.42
175;16.7;25.58
176;13.0;16.86
177;17.4;16.44
178;21.6;25.92
179;15.5;16.30
180;16.9;17.10
181;18.9;25.76
182;21.2;17.42
183;15.8;17.02
184;25.4;17.00
185;18.8;17.22
186;30.0;18.70
187;18.4;17.20
188;17.4;17.82
189;21.7;16.74
190;20.0;27.24
191;18.0;17.20
192;15.5;17.02
193;21.4;18.14
194;30.0;17.62
195;17.8;17.18
196;17.6;17.14
197;14.7;17.66
198;14.3;16.22
199;19.3;16.58
200;20.0;27.24
201;19.6;16.60
202;21.5;18.12
203;19.4;17.28
204;23.9;16.90
205;17.4;16.42
206;20.0;16.62
207;15.7;16.32
208;20.4;17.36
209;19.6;16.60
210;30.1;18.00
211;21.7;16.74
212;15.7;16.30
213;18.9;16.52
214;18.0;17.88
215;22.2;17.44
216;20.5;16.66
217;17.8;26.36
218;16.8;17.12
219;19.1;25.72
220;21.7;17.42
221;16.0;17.74
222;15.5;16.30
223;26.3;17.02
224;16.0;16.36
225;20.6;17.34
226;24.6;17.66
227;20.1;27.24
228;20.9;17.38
229;17.5;27.06
230;22.1;16.76
231;15.6;17.02
232;20.1;17.32
233;19.3;25.78
234;17.1;25.64
235;17.1;16.44
236;18.0;16.48
237;30.1;28.60
238;19.1;17.24
239;17.9;17.16
240;15.1;16.28
241;30.1;20.10
242;16.7;17.10
243;30.1;20.10
244;14.8;16.98
245;30.1;18.02
246;30.1;18.02
247;30.1;18.04
248;30.1;18.70
249;24.5;16.90
250;24.2;16.90
251;21.5;16.72
252;16.8;17.78
253;19.5;16.60
254;20.5;17.38
255;18.4;17.20
256;19.6;17.96
257;30.0;18.70
258;30.1;20.12
259;25.0;26.86
260;15.9;17.72
261;18.6;17.84
262;19.0;17.88
263;20.3;16.56
264;16.0;16.30
265;21.3;16.74
266;22.4;26.72
267;22.4;17.16
268;21.0;16.62
269;30.1;17.94
270;13.3;17.56
271;30.1;17.82
272;30.1;25.42
273;18.4;16.52
274;28.5;20.40
275;30.0;18.00
276;26.3;20.94
277;30.0;17.78
278;30.0;21.20
279;21.0;25.90
280;17.5;15.52
281;22.6;19.98
282;26.2;16.84
283;13.4;16.86
284;19.0;17.26
285;15.3;16.30
286;18.7;16.52
287;14.0;16.90
288;15.7;16.30
289;24.9;16.92
290;21.3;16.66
291;24.1;16.92
292;22.3;16.78
293;21.9;16.76
294;30.0;27.22
295;20.7;18.04
296;20.1;25.82
297;30.0;19.44
298;18.1;16.48
299;19.8;17.30
300;23.0;16.80
301;19.5;16.58
302;23.9;16.88
303;17.7;17.14
304;20.0;16.62
305;20.0;16.62
306;20.0;26.52
307;17.4;17.14
308;19.9;16.62
309;16.0;17.74
310;18.8;17.24
311;28.4;27.08
312;20.3;16.62
313;18.7;26.42
314;17.0;26.30
315;16.5;17.08
316;15.5;16.32
317;17.9;26.40
318;15.3;17.70
319;15.8;16.34
320;20.2;25.86
321;15.2;16.32
322;18.7;16.54
323;19.2;16.58
324;18.0;16.50
325;18.5;17.20
326;20.3;17.34
327;18.7;16.56
328;17.1;16.42
329;14.7;17.66
330;18.3;17.22
331;15.9;26.92
332;19.1;26.48
333;18.0;16.48
334;18.0;25.68
335;20.8;16.66
336;22.0;25.94
337;17.2;17.14
338;18.4;17.20
339;24.4;26.12
340;19.8;16.62
341;15.6;17.74
342;30.2;18.86
343;16.0;17.02
344;17.3;17.12
345;15.7;16.80
346;15.9;17.04
347;18.4;16.46
348;15.1;16.24
349;14.6;16.94
350;14.9;17.66
351;21.1;16.68
352;30.2;18.70
353;20.0;17.32
354;18.7;16.52
355;19.2;17.26
356;30.1;27.94
357;19.3;16.60
358;16.7;17.82
359;29.6;17.98
360;30.0;18.70
361;21.1;16.68
