Episode;SurvivalTime;TotalReward 
1;15.2;16.20
2;20.0;25.86
3;19.2;16.54
4;17.2;16.60
5;15.5;16.32
6;22.1;16.76
7;14.1;16.20
8;17.4;17.14
9;19.6;17.28
10;20.6;16.66
11;16.6;17.06
12;14.4;16.22
13;16.2;19.56
14;15.0;16.26
15;16.7;17.08
16;16.0;17.06
17;16.9;16.40
18;17.9;16.46
19;23.3;16.82
20;15.3;16.28
21;14.8;16.26
22;23.1;16.82
23;20.3;25.84
24;14.4;16.94
25;16.3;15.46
26;18.0;16.46
27;16.0;16.32
28;18.8;26.42
29;19.9;16.62
30;17.1;17.10
31;17.7;17.18
32;19.6;16.62
33;19.6;16.60
34;18.4;25.74
35;12.9;16.12
36;15.3;17.00
37;14.8;16.96
38;12.8;16.10
39;23.7;16.86
40;22.5;16.80
41;18.2;17.20
42;22.6;23.02
43;20.3;26.56
44;14.9;16.96
45;19.6;16.56
46;16.3;16.36
47;19.8;25.80
48;14.6;16.26
49;13.2;16.18
50;19.8;17.30
51;15.5;16.30
52;14.3;16.22
53;13.2;16.86
54;19.5;26.50
55;19.8;16.60
56;16.3;17.06
57;17.2;17.82
58;18.8;25.76
59;28.8;17.20
60;22.5;16.80
61;15.4;17.00
62;20.0;16.60
63;18.6;16.52
64;20.6;16.66
65;18.4;16.50
66;25.3;16.98
67;25.8;17.04
68;22.5;26.00
69;21.1;16.66
70;23.2;16.84
71;18.9;16.46
72;23.6;17.32
73;18.0;16.48
74;21.0;18.10
75;18.2;16.50
76;16.0;16.36
77;29.2;17.22
78;19.4;16.58
79;30.1;19.42
80;30.1;18.74
81;18.2;16.38
82;22.0;16.50
83;17.2;17.10
84;30.1;17.98
85;18.6;16.52
86;21.7;16.72
87;14.7;16.26
88;15.2;16.96
89;13.4;17.56
90;20.1;16.60
91;14.4;16.24
92;15.6;16.32
93;30.0;20.10
94;21.6;19.94
95;17.6;17.14
96;23.3;17.56
97;22.1;16.78
98;19.2;19.78
99;16.1;17.06
100;20.8;16.66
101;18.9;16.56
102;18.8;17.94
103;30.0;18.68
104;20.7;16.66
105;21.8;16.74
106;21.4;16.72
107;20.1;16.62
108;18.7;16.54
109;20.5;17.38
110;19.3;16.58
111;21.5;17.44
112;14.6;16.26
113;20.4;16.64
114;23.7;17.58
115;23.5;16.86
116;17.7;16.46
117;22.0;26.70
118;22.1;17.48
119;16.4;17.06
120;20.1;18.04
121;14.7;17.64
122;21.2;16.70
123;18.3;16.52
124;17.3;17.84
125;20.7;25.90
126;15.2;23.20
127;16.9;17.10
128;16.8;17.10
129;18.2;16.48
130;18.6;16.52
131;20.3;25.86
132;13.2;16.16
133;21.7;25.96
134;15.9;16.34
135;22.3;26.00
136;21.2;16.70
137;21.8;20.64
138;21.9;25.96
139;12.3;16.10
140;17.7;16.44
141;19.8;16.56
142;19.6;16.58
143;23.5;16.86
144;19.1;16.52
145;27.2;17.80
146;20.3;17.34
147;18.5;16.50
148;30.1;19.44
149;20.6;16.70
150;21.1;25.88
151;30.3;18.10
152;21.5;26.34
153;21.1;17.40
154;21.5;16.68
155;20.8;16.66
156;17.6;17.16
157;14.6;17.64
158;28.8;17.22
159;23.9;16.82
160;19.5;16.60
161;23.5;16.86
162;15.6;17.02
163;25.3;17.00
164;22.9;17.48
165;21.8;16.74
166;15.1;16.30
167;15.6;17.02
168;30.1;20.10
169;18.9;16.54
170;18.6;17.24
171;24.9;17.70
172;24.2;16.90
173;17.5;16.44
174;15.0;17.00
175;18.6;17.96
176;19.5;16.58
177;15.5;17.70
178;16.4;16.38
179;23.3;23.04
180;13.7;19.38
181;14.6;16.26
182;12.4;16.10
183;19.1;17.26
184;14.9;17.00
185;30.1;29.36
186;20.0;16.64
187;17.1;17.14
188;16.7;16.38
189;19.4;16.60
190;17.4;16.42
191;17.8;17.16
192;15.5;26.22
193;19.4;16.60
194;17.4;16.46
195;16.5;17.10
196;28.9;26.44
197;16.9;17.82
198;21.1;25.94
199;18.9;16.56
200;17.5;17.16
201;27.8;17.16
202;19.2;16.58
203;30.0;20.10
204;21.1;16.70
205;18.0;16.48
206;21.2;16.68
