Episode;SurvivalTime;TotalReward 
1;22.7;16.80
2;21.3;17.50
3;25.5;17.74
4;29.6;17.40
5;22.4;17.56
6;24.5;20.86
7;30.0;27.28
8;26.6;26.36
9;29.9;26.60
10;30.2;27.86
11;27.1;26.60
12;23.5;16.90
13;28.0;26.46
14;30.1;20.16
15;25.2;17.74
16;21.5;17.48
17;26.7;17.86
18;30.0;38.62
19;30.1;37.88
20;30.0;38.62
21;24.9;17.74
22;21.3;17.24
23;27.9;27.18
24;30.1;29.44
25;30.0;18.78
26;30.1;38.46
27;30.1;26.84
28;30.0;38.58
29;29.2;26.50
30;30.0;28.68
31;19.9;17.38
32;22.5;17.54
33;30.0;29.40
34;24.0;16.96
35;30.1;37.92
36;28.7;17.98
37;30.1;20.20
38;28.6;26.46
39;30.1;28.52
40;23.5;16.94
41;27.9;27.14
42;22.3;18.26
43;23.8;16.94
44;21.0;16.72
45;29.6;16.46
46;30.1;34.90
47;30.1;28.72
48;28.0;17.26
49;30.1;19.08
50;30.0;28.72
51;30.1;27.30
52;30.1;38.64
53;26.8;17.16
54;30.1;35.66
55;30.0;19.48
56;27.7;20.42
57;30.1;25.00
58;28.2;26.48
59;28.2;17.22
60;25.7;17.06
61;24.1;16.96
62;30.1;20.20
63;28.4;17.96
64;30.1;20.20
65;30.1;19.46
66;30.0;29.42
67;27.4;17.90
68;26.2;17.12
69;23.1;17.60
70;26.7;17.14
71;30.0;35.60
72;30.0;21.32
73;23.2;16.88
74;30.0;28.72
75;30.1;44.82
76;26.1;17.84
77;30.1;19.50
78;30.1;35.26
79;30.1;20.10
80;26.1;17.08
81;22.7;16.82
82;30.1;27.24
83;30.1;29.44
84;26.1;17.80
85;21.4;16.76
86;22.2;16.82
87;30.0;31.18
88;26.4;16.68
89;26.7;17.10
90;30.1;18.80
91;30.0;19.48
92;30.1;19.48
93;25.2;17.04
94;28.0;17.94
95;23.8;16.96
96;29.6;28.00
97;30.1;18.78
98;29.6;17.38
99;30.2;28.04
100;25.6;17.06
101;28.4;17.26
102;21.7;17.48
103;30.1;41.80
104;30.0;37.88
105;24.8;16.10
106;30.0;18.60
107;30.1;18.06
108;30.1;17.86
109;30.1;17.40
110;30.1;37.92
111;29.1;26.52
112;30.1;38.60
113;30.1;18.58
114;24.6;16.80
115;29.7;27.26
116;27.9;17.24
117;26.1;26.32
118;26.9;17.14
119;30.1;38.60
120;25.7;17.80
121;22.9;16.90
122;30.1;28.72
123;19.3;16.64
124;29.3;26.34
125;28.7;27.18
126;30.1;27.30
127;30.0;32.60
128;30.0;17.38
129;30.0;28.02
130;30.2;28.38
131;30.3;27.96
132;30.1;27.28
133;29.0;17.28
134;30.0;18.78
135;28.9;26.32
136;25.3;17.68
137;23.6;16.88
138;30.0;18.06
139;30.2;32.60
140;30.0;17.66
141;29.9;18.02
142;30.2;18.74
143;30.2;28.42
144;29.6;16.96
145;30.2;18.42
146;24.5;16.72
147;28.9;27.02
148;25.6;16.78
149;30.1;32.32
150;26.0;17.26
151;30.1;18.42
152;30.0;26.06
153;23.6;16.70
154;28.7;26.20
155;30.0;19.80
156;30.1;29.08
157;30.1;27.00
158;30.1;38.22
159;30.2;38.24
160;25.3;26.64
161;26.7;16.84
162;21.9;17.04
163;25.2;16.76
164;26.1;17.56
165;30.1;20.20
166;26.1;17.08
167;30.1;18.80
168;30.1;38.62
169;30.0;20.18
170;30.0;20.18
171;30.2;25.70
172;30.2;29.48
173;27.3;17.18
174;21.7;16.78
175;22.3;16.86
176;30.0;27.82
177;30.1;19.48
178;30.1;29.44
179;30.1;27.30
180;29.7;17.36
181;30.0;23.38
182;30.1;20.22
183;30.1;28.02
184;26.3;17.12
185;25.3;17.72
186;30.0;27.28
187;29.0;17.74
188;30.0;29.22
189;29.2;27.20
190;30.1;38.56
191;30.0;27.32
192;28.7;26.48
193;30.1;28.70
194;27.9;27.10
195;23.5;17.62
196;30.1;20.18
197;30.0;17.86
198;30.1;17.84
199;30.2;18.08
200;27.1;17.86
201;30.1;18.76
202;30.0;19.50
203;30.2;18.10
204;25.1;17.02
205;30.0;28.00
206;28.4;17.24
207;30.1;19.48
208;30.0;28.00
209;30.0;18.80
210;25.4;17.10
211;26.4;18.52
212;27.9;17.26
213;30.1;18.82
214;30.1;20.20
215;26.7;17.86
216;26.8;17.18
217;27.3;17.14
218;30.1;29.40
219;30.1;28.68
220;30.0;18.08
221;30.1;38.64
222;30.1;29.42
223;30.0;29.44
224;22.2;16.82
225;30.0;35.62
226;27.5;27.10
227;27.9;17.22
228;30.1;20.20
229;30.1;18.76
230;30.1;18.58
231;30.1;29.38
232;30.1;27.32
233;30.0;29.40
234;30.0;27.98
235;26.8;27.08
236;30.1;19.70
237;28.9;17.30
238;29.3;35.70
239;25.8;16.80
240;28.5;17.26
241;30.1;18.76
242;30.1;38.62
243;25.9;26.28
244;30.2;18.78
245;30.1;18.54
246;27.9;27.14
247;30.1;26.36
248;30.0;28.72
249;30.1;19.50
250;30.0;18.76
251;30.0;29.36
252;30.1;27.10
253;30.2;19.24
254;30.0;18.54
255;29.0;26.52
256;30.1;28.02
257;27.5;18.60
258;28.4;17.26
259;30.0;18.78
260;30.1;28.72
261;26.3;17.14
262;30.0;29.40
263;30.2;29.42
264;30.1;20.22
265;27.2;17.16
266;29.5;17.36
267;21.0;16.74
268;25.0;17.04
269;30.0;29.38
270;30.0;18.80
271;30.1;18.38
272;21.2;16.78
273;30.0;20.16
274;23.8;26.84
275;30.1;18.54
276;30.0;29.42
277;30.0;29.42
278;22.8;16.88
279;30.1;41.84
280;27.5;17.92
281;20.5;16.70
282;30.0;18.74
283;30.1;38.58
284;29.4;17.32
285;25.4;26.26
286;30.1;27.98
287;30.0;27.30
288;30.0;28.72
289;30.1;38.62
290;30.1;32.38
291;27.6;17.38
292;26.2;17.82
293;30.0;28.00
294;30.1;18.08
295;30.0;27.28
296;27.3;17.66
297;30.1;18.76
298;30.2;38.60
299;27.2;17.18
300;30.1;38.62
301;30.1;38.62
302;26.9;18.54
303;30.0;27.30
304;30.0;20.40
305;30.0;27.98
306;21.0;16.74
307;30.1;20.18
308;27.2;27.12
309;30.1;27.98
310;30.1;18.76
311;30.1;28.02
312;30.0;18.78
313;30.1;28.66
314;30.2;17.92
315;30.1;38.60
316;30.1;28.74
317;30.1;18.78
318;29.0;17.30
319;30.1;18.82
320;28.3;17.98
321;30.0;19.66
322;27.0;17.18
323;30.1;38.62
324;30.2;38.60
325;30.1;18.58
326;30.1;38.60
327;30.2;18.60
328;20.5;17.38
329;30.1;27.26
330;30.1;19.30
331;30.0;27.26
332;30.1;27.30
333;30.1;35.60
334;30.0;27.98
335;30.0;17.70
336;30.1;27.30
337;30.1;18.78
338;30.0;37.90
339;30.0;18.58
340;30.1;18.04
341;25.8;17.06
342;30.1;31.14
343;29.7;17.70
344;30.1;24.26
345;29.6;27.26
346;30.0;28.76
347;27.8;17.92
348;27.0;27.08
349;30.1;19.28
350;30.0;18.76
351;30.0;18.40
352;26.5;17.14
353;30.0;30.48
354;29.9;17.36
355;27.0;17.14
356;23.2;17.56
357;30.1;27.98
358;29.3;26.54
359;30.1;28.00
360;30.1;28.72
361;30.0;18.06
362;30.1;18.70
363;30.1;28.74
364;30.1;20.20
365;30.0;38.62
366;29.5;26.58
367;30.1;18.58
368;27.5;26.40
369;30.0;18.62
370;20.1;17.36
371;30.1;18.80
372;30.1;37.92
373;27.7;26.42
374;30.1;34.26
375;30.1;18.12
376;27.1;17.90
377;23.4;20.82
378;25.2;16.60
379;26.6;26.28
380;30.1;38.62
381;30.0;38.66
382;23.5;16.94
383;28.4;17.28
384;29.6;17.36
385;30.1;29.36
386;23.4;26.12
387;28.2;17.78
388;30.3;37.94
389;28.6;27.22
390;30.0;27.10
391;30.0;29.42
392;21.8;18.22
393;30.1;18.38
394;21.0;16.72
395;30.0;19.42
396;30.0;20.16
397;26.3;17.20
398;30.1;18.72
399;28.9;27.20
400;28.7;26.48
401;30.0;17.86
402;30.1;18.80
403;20.9;16.74
404;30.0;19.48
405;28.1;17.14
406;23.6;16.92
407;20.8;18.12
408;30.1;20.18
409;24.9;17.72
410;29.5;17.18
411;30.1;18.76
412;28.6;17.32
413;26.5;17.10
414;30.0;20.14
415;29.7;18.02
416;30.1;29.40
417;30.0;18.08
418;30.1;29.42
419;30.1;29.42
420;30.1;35.64
421;28.4;17.28
422;26.7;17.14
423;30.2;34.92
424;30.1;32.64
425;30.0;29.42
426;25.3;17.08
427;30.1;21.32
428;30.1;34.20
429;27.1;17.16
430;30.1;28.72
431;30.0;41.84
432;30.0;25.70
433;30.1;38.62
434;28.8;26.52
435;23.2;16.92
436;30.1;38.60
437;26.1;27.02
438;30.1;33.52
439;30.0;25.02
440;30.1;29.44
441;22.2;17.54
442;27.6;27.12
443;30.1;29.44
444;24.3;18.40
445;26.3;17.14
446;30.1;27.98
447;27.1;26.36
448;30.0;19.44
449;19.7;18.04
450;19.5;16.62
451;28.1;16.32
452;30.2;18.50
453;25.6;17.00
454;27.8;17.22
455;27.6;17.92
456;30.0;20.20
457;30.1;29.46
458;30.1;19.48
459;26.4;17.84
460;25.2;17.74
461;29.6;18.06
462;29.4;18.04
463;24.7;17.00
464;29.9;25.70
465;30.0;19.30
466;30.1;18.06
467;29.1;18.02
468;24.4;17.00
469;28.9;17.32
470;25.6;17.08
471;30.1;18.76
472;30.1;29.38
473;30.1;20.22
474;29.8;17.40
475;26.0;17.04
476;24.4;18.38
477;25.9;17.08
478;28.6;17.26
479;26.2;18.52
480;25.9;17.10
481;24.2;17.68
482;30.1;20.20
483;30.1;29.40
484;30.1;29.44
485;30.1;32.66
486;30.2;18.76
487;30.1;28.70
488;24.0;16.96
489;26.9;17.18
490;30.1;38.62
491;26.3;17.12
492;25.7;17.76
493;28.9;17.28
494;27.5;20.38
495;30.1;29.42
496;30.1;38.64
497;26.2;17.12
498;30.1;28.72
499;27.4;17.20
500;30.1;38.62
