Episode;SurvivalTime;TotalReward 
1;16.2;16.42
2;23.0;17.28
3;17.7;16.56
4;17.7;16.52
5;20.2;29.14
6;18.8;16.58
7;16.9;16.48
8;21.1;17.24
9;16.6;16.42
10;21.3;22.98
11;23.2;20.10
12;16.0;16.40
13;30.1;17.26
14;15.9;16.40
15;21.7;35.92
16;18.1;16.56
17;18.8;16.60
18;28.6;18.02
19;18.0;17.24
20;21.1;16.76
21;17.4;16.50
22;25.1;17.02
23;21.8;17.28
24;15.5;17.04
25;22.8;26.10
26;17.4;16.48
27;29.0;26.32
28;24.8;26.24
29;22.0;17.32
30;17.8;17.94
31;17.8;15.62
32;22.2;16.82
33;24.1;36.06
34;21.4;27.40
35;18.4;17.26
36;22.3;16.82
37;19.3;16.66
38;22.8;16.70
39;20.3;17.40
40;21.9;17.52
41;30.0;17.96
42;30.1;21.10
43;18.7;16.66
44;19.4;17.36
45;15.8;17.08
46;20.9;15.86
47;19.7;19.90
48;30.1;19.78
49;28.5;17.26
50;24.8;26.26
51;23.0;26.12
52;22.0;16.84
53;30.1;18.58
54;30.1;27.38
55;22.0;16.50
56;22.1;17.48
57;26.8;17.12
58;24.6;17.68
59;20.6;17.42
60;19.0;16.58
61;17.7;17.24
62;17.3;16.48
63;18.0;17.94
64;24.1;26.20
65;17.2;16.50
66;24.7;26.24
67;26.2;17.86
68;26.7;17.16
69;26.8;17.18
70;28.6;26.52
71;25.2;26.30
72;30.0;18.78
73;22.8;16.88
74;30.3;18.06
75;22.8;16.86
76;16.5;16.44
77;29.1;17.36
78;23.1;17.64
79;30.1;19.52
80;20.0;16.68
81;22.5;16.86
82;26.1;17.10
83;19.7;16.68
84;17.5;16.50
85;19.1;17.32
86;30.1;27.84
87;19.0;16.66
88;21.7;17.96
89;19.6;17.38
90;17.1;16.48
91;17.5;17.18
92;17.7;16.46
93;19.2;16.60
94;19.7;16.54
95;21.5;17.50
96;27.3;17.18
97;21.4;16.80
98;30.1;18.10
99;20.9;16.72
100;24.4;17.00
101;22.6;18.26
102;21.0;16.76
103;30.0;18.82
104;15.9;16.38
105;20.9;17.48
106;24.7;17.02
107;19.7;16.66
108;20.9;22.92
109;30.1;21.12
110;30.1;25.68
111;19.9;16.70
112;30.0;21.34
113;26.7;17.18
114;22.7;16.90
115;30.2;19.52
116;29.4;17.68
117;30.0;17.92
118;19.0;17.82
119;23.1;16.92
120;19.2;16.62
121;18.1;16.54
122;23.0;17.40
123;25.2;26.08
124;23.5;17.64
125;16.2;16.44
126;22.5;16.88
127;23.2;26.78
128;20.2;16.68
129;28.0;17.26
130;26.0;27.02
131;25.4;20.98
132;28.6;32.74
133;30.1;17.40
134;22.0;16.84
135;22.0;32.94
136;22.6;22.86
137;30.1;36.50
138;21.5;16.80
139;30.2;37.04
140;30.0;18.12
141;24.9;26.96
142;18.0;17.94
143;18.6;16.62
144;25.2;17.06
145;26.8;41.80
146;19.8;19.90
147;20.1;16.70
148;30.0;28.70
149;19.7;18.06
150;17.9;16.52
151;17.5;16.52
152;21.4;16.72
153;20.6;23.62
154;19.0;16.62
155;24.0;16.72
156;26.0;26.84
157;29.8;26.18
158;27.0;26.86
159;29.0;17.96
160;26.2;17.12
161;29.2;17.30
162;28.2;26.50
163;23.7;16.96
164;25.7;26.30
165;19.9;16.68
166;25.4;26.32
167;29.9;27.28
168;21.4;26.02
169;23.6;16.94
170;30.0;19.52
171;22.9;16.90
172;30.0;26.46
173;30.1;21.36
174;24.6;17.04
175;20.2;17.36
176;18.8;16.28
177;17.9;17.20
178;30.1;19.44
179;23.3;17.62
180;30.0;19.50
181;28.4;18.00
182;17.2;16.48
183;26.0;17.78
184;30.1;17.88
185;30.1;29.42
186;26.3;20.36
187;24.9;17.00
188;21.1;16.74
189;30.1;17.72
190;22.8;26.82
191;24.1;16.96
192;25.3;26.26
193;21.4;16.78
194;17.7;16.52
195;20.1;17.22
196;20.7;26.64
197;25.5;16.18
198;30.0;28.06
199;26.1;17.82
200;30.0;27.84
201;30.0;37.96
202;20.1;26.60
203;19.9;26.60
204;19.7;26.60
205;20.2;16.70
206;22.0;26.74
207;22.5;17.54
208;19.2;16.62
209;22.5;16.84
210;19.1;16.60
211;18.1;17.22
212;27.0;17.20
213;22.7;16.84
214;17.3;17.14
215;28.0;16.34
216;20.8;17.48
217;22.8;26.06
218;30.0;36.54
219;20.2;17.38
220;24.3;26.20
221;24.0;36.08
222;30.0;21.36
223;21.7;18.20
224;28.9;16.90
225;30.1;29.44
226;25.1;26.22
227;27.8;26.94
228;30.1;33.34
229;24.0;28.52
230;21.6;17.18
231;20.5;25.94
232;30.2;16.48
233;30.1;23.48
234;30.2;17.60
235;22.0;25.74
236;20.7;17.42
237;22.4;17.34
238;27.4;17.14
239;28.8;36.42
240;20.4;25.94
241;16.3;16.98
242;28.9;17.70
243;20.9;28.90
244;30.0;24.00
245;19.1;25.80
246;16.4;16.24
247;16.5;16.30
248;18.7;17.04
249;19.9;17.22
250;20.9;25.98
251;22.3;26.04
252;17.2;16.44
253;21.5;18.20
254;22.7;26.10
255;23.1;26.08
256;25.3;20.26
257;17.7;17.26
258;21.7;16.82
259;22.9;16.88
260;23.8;24.56
261;18.7;20.48
262;20.4;16.70
263;22.7;17.54
264;16.5;16.40
265;16.4;16.40
266;18.2;16.36
267;16.8;16.46
268;23.5;26.82
269;18.1;17.24
270;19.8;26.58
271;30.1;28.08
272;23.2;26.16
273;18.6;17.28
274;19.9;16.64
275;27.7;37.06
276;19.7;26.56
277;22.3;26.74
278;20.2;26.54
279;20.3;16.68
280;20.6;17.40
281;19.4;26.52
282;25.4;17.56
283;18.7;16.38
284;18.8;17.30
285;20.9;16.72
286;20.9;16.78
287;24.0;26.88
288;30.0;20.16
289;30.2;19.50
290;20.8;16.76
291;30.1;18.10
292;22.6;16.88
293;21.0;16.74
294;26.4;23.38
295;15.4;16.34
296;23.3;17.62
297;20.8;17.46
298;19.7;18.08
299;30.0;28.54
300;20.3;25.94
301;21.7;16.80
302;19.7;17.32
303;22.3;25.72
304;18.1;17.22
305;23.6;33.76
306;19.3;17.32
307;20.6;16.72
308;18.0;17.94
309;20.8;16.74
310;23.7;17.42
311;22.6;26.76
312;19.2;16.42
313;27.2;17.46
314;24.3;26.86
315;23.4;16.94
316;25.0;17.02
317;20.7;17.44
318;30.0;18.10
319;26.0;17.12
320;21.2;17.48
321;20.2;16.70
322;19.5;17.36
323;25.6;26.96
324;21.4;26.68
325;17.5;16.52
326;18.2;16.54
327;23.5;16.92
328;20.5;16.72
329;19.7;26.58
330;21.2;25.96
331;20.0;17.40
332;20.9;26.62
333;18.5;16.58
334;19.2;16.66
335;23.7;25.94
336;24.9;17.04
337;21.9;26.72
338;30.0;27.10
339;29.5;17.84
340;21.0;17.44
341;19.8;26.56
342;27.1;17.18
343;21.9;27.42
344;22.4;26.74
345;20.4;16.52
346;20.5;17.92
347;22.2;26.04
348;28.9;26.50
349;19.7;17.38
350;30.1;28.00
351;20.7;26.62
352;23.6;17.44
353;25.4;16.88
354;22.4;23.72
355;21.1;17.48
356;20.5;25.96
357;20.7;17.44
358;19.2;25.82
359;20.7;26.62
360;30.1;19.06
361;26.1;26.34
362;18.0;17.24
363;19.0;16.64
364;23.0;16.86
365;24.5;16.80
366;28.2;26.32
367;22.0;17.42
368;22.2;23.36
369;18.9;16.48
370;20.3;20.58
371;17.6;23.42
372;25.6;17.12
373;27.5;17.24
374;25.5;26.30
375;20.5;16.72
376;23.6;16.96
377;22.5;16.86
378;17.9;16.56
379;25.3;17.78
380;30.2;18.60
381;21.8;17.54
382;20.9;17.46
383;30.1;18.80
384;21.4;16.80
