Episode;SurvivalTime;TotalReward 
1;30.1;19.66
2;30.1;19.08
3;30.1;19.82
4;30.2;18.48
5;30.1;19.84
6;30.1;19.80
7;30.0;23.10
8;30.1;19.84
9;30.2;19.86
10;30.1;20.10
11;30.1;23.06
12;30.1;19.18
13;30.0;19.88
14;30.2;19.88
15;30.1;19.82
16;30.0;19.82
17;30.1;19.84
18;30.0;19.86
19;30.1;19.84
20;30.1;19.72
21;30.2;18.48
22;30.1;22.90
23;30.1;19.94
24;30.2;16.84
25;30.0;17.00
26;30.1;23.06
27;30.1;19.88
28;30.1;19.84
29;30.1;26.04
30;30.2;19.90
31;30.2;19.86
32;30.1;19.84
33;30.3;20.00
34;30.2;22.98
35;30.2;23.12
36;30.0;19.90
37;30.2;19.86
38;30.1;23.04
39;30.0;26.02
40;30.2;19.82
41;30.2;19.82
42;30.1;19.82
43;30.0;19.14
44;30.0;19.86
45;30.0;19.88
46;30.1;19.88
47;30.1;20.28
48;30.0;23.38
49;30.1;23.62
50;30.1;20.22
51;30.0;20.10
52;30.1;23.64
53;30.1;20.26
54;30.0;23.42
55;30.1;23.70
56;30.1;23.68
57;30.1;20.24
58;30.0;20.22
59;30.1;20.26
60;30.1;23.46
61;30.1;20.88
62;30.1;20.22
63;30.1;20.46
64;30.1;19.48
65;30.1;23.46
66;30.1;23.46
67;30.2;26.44
68;30.1;23.24
69;30.0;20.28
70;30.0;20.20
71;30.1;20.24
72;30.1;23.48
73;30.1;23.52
74;30.0;20.48
75;30.0;23.48
76;30.0;20.26
77;30.1;20.26
78;30.1;20.24
79;30.0;23.44
80;30.0;20.26
81;30.1;20.22
82;30.1;20.28
83;30.1;20.26
84;30.0;20.22
85;30.1;23.66
86;30.1;20.22
87;30.1;18.84
88;30.0;23.44
89;30.1;26.42
90;30.1;19.94
91;30.1;20.20
92;30.1;20.26
93;30.1;20.24
94;30.1;20.24
95;30.2;26.58
96;30.1;23.42
97;30.1;23.48
98;30.1;23.52
99;30.1;20.22
100;30.1;20.32
101;30.1;20.30
102;30.0;23.50
103;29.5;17.28
104;30.2;20.00
105;30.1;23.34
106;30.0;20.26
107;30.1;20.32
108;30.1;20.26
109;30.0;23.48
110;30.1;23.52
111;30.0;20.48
112;30.1;20.60
113;30.1;23.60
114;30.1;26.66
115;30.1;23.48
116;30.1;23.48
117;30.1;20.26
118;30.1;26.44
119;30.1;19.60
120;30.0;19.54
121;30.1;19.36
122;30.0;26.46
123;30.0;23.48
124;30.1;20.24
125;30.1;20.26
126;30.1;20.26
127;30.1;19.54
128;30.0;20.24
129;30.0;20.28
130;30.1;20.28
131;30.1;20.30
132;30.4;20.06
133;30.1;20.10
134;30.1;20.20
135;30.0;23.46
136;30.1;20.16
137;30.1;23.48
138;30.1;26.46
139;30.1;23.48
140;30.0;20.24
141;30.1;26.52
142;30.0;23.44
143;30.2;23.62
144;30.1;26.48
145;30.1;23.72
146;30.1;23.68
147;30.1;20.26
148;30.0;26.48
149;30.1;23.66
150;30.1;23.70
151;30.1;23.52
152;30.0;20.24
153;30.1;20.24
154;30.0;20.40
155;30.1;20.24
156;30.1;18.82
157;30.1;20.26
158;30.1;19.54
159;30.0;23.52
160;30.0;23.46
161;30.1;19.58
162;30.0;20.28
163;30.0;23.48
164;30.0;23.50
165;30.1;20.24
166;30.1;20.64
167;30.0;23.46
168;30.1;23.70
169;30.1;20.24
170;30.1;20.24
171;30.1;23.42
172;30.1;20.26
173;30.1;20.24
174;30.0;23.72
175;30.0;20.18
176;30.1;23.46
177;30.0;20.26
178;30.1;20.26
179;30.1;23.48
180;30.1;20.24
181;30.1;20.28
182;30.1;20.26
183;30.1;20.24
184;30.1;20.30
185;30.0;20.24
186;30.1;20.16
187;30.1;20.24
188;30.1;20.10
189;30.1;20.24
190;30.0;20.30
191;30.1;20.24
192;30.0;20.24
193;30.0;20.28
194;30.0;20.30
195;30.1;20.28
196;30.1;20.24
197;30.1;20.28
198;30.0;20.24
199;30.1;20.10
200;30.1;20.42
201;30.1;23.50
202;30.1;20.24
203;30.1;23.48
204;30.0;23.64
205;30.1;20.26
206;30.0;20.26
207;30.1;20.32
208;30.1;20.26
209;30.1;20.32
210;30.1;20.26
211;30.0;20.30
212;30.1;20.26
213;30.2;20.24
214;30.0;23.88
215;30.2;20.26
216;30.0;20.22
217;30.1;20.24
218;30.1;20.00
219;30.1;20.28
220;30.1;20.24
221;30.0;20.26
222;30.1;20.28
223;30.1;20.28
224;30.0;20.30
225;30.0;20.20
226;30.0;20.18
227;30.1;20.30
228;30.0;20.24
229;30.1;23.46
230;30.1;23.46
231;30.0;20.28
232;30.0;20.26
233;30.1;23.44
234;30.0;20.26
235;30.1;20.22
236;30.0;20.26
237;30.1;20.20
238;30.0;20.24
239;30.0;20.26
240;30.0;20.28
241;30.1;23.48
242;30.2;20.22
243;30.2;23.24
244;30.1;20.14
245;30.0;23.48
246;30.0;20.20
247;30.0;26.24
248;30.2;23.58
249;30.2;19.90
250;30.1;20.08
251;30.2;23.30
252;30.1;20.04
253;30.0;20.18
254;30.1;23.40
255;30.1;20.16
256;30.0;20.10
257;39.5;16.58
258;30.1;19.88
259;30.0;20.02
260;30.1;20.00
261;30.0;20.24
262;30.0;20.24
263;30.1;23.20
264;30.0;23.44
265;30.1;23.44
266;30.1;20.46
267;30.0;20.24
268;30.1;26.50
269;30.1;20.22
270;30.0;20.28
271;30.1;20.30
272;30.1;23.50
273;30.0;26.54
274;30.0;20.30
275;30.1;20.28
276;30.0;20.28
277;30.1;20.28
278;30.1;20.30
279;30.0;20.26
280;30.1;20.26
281;30.1;20.22
282;30.1;20.26
283;30.1;26.48
284;30.1;20.28
285;30.0;26.46
286;30.0;26.48
287;30.1;20.26
288;30.1;20.26
289;30.1;20.26
290;30.0;20.28
291;30.1;20.16
292;30.1;20.12
293;30.1;20.26
294;30.1;20.26
295;30.2;20.20
296;30.1;20.24
297;30.1;20.26
298;30.1;23.42
299;30.1;20.50
300;30.0;23.62
301;30.1;26.42
302;30.1;23.48
