Episode;SurvivalTime;TotalReward 
319;30.0;27.28
320;30.0;37.20
321;29.0;26.52
322;21.1;16.76
323;30.0;29.44
324;30.1;17.90
325;30.1;38.62
326;30.1;29.42
327;29.5;18.06
328;29.0;27.22
329;21.1;16.72
330;29.1;24.22
331;30.0;38.62
332;21.2;16.78
333;28.1;32.66
334;30.1;27.00
335;22.7;16.80
336;29.8;18.02
337;30.1;29.40
338;27.5;17.22
339;30.1;28.04
340;30.0;27.32
341;30.1;38.60
342;30.1;37.92
343;22.3;16.62
344;30.1;19.30
345;30.0;23.24
346;28.1;26.46
347;30.0;18.78
348;29.7;17.38
349;28.8;17.30
350;30.1;28.00
351;30.1;18.76
352;30.1;38.60
353;30.1;38.66
354;30.1;28.02
355;30.0;29.42
356;26.2;17.84
357;25.4;26.28
358;30.1;27.32
359;30.1;38.64
360;30.1;38.62
361;26.4;17.66
362;30.0;19.26
363;30.0;19.46
364;30.0;38.62
365;29.8;26.58
366;28.7;17.26
367;30.1;18.08
368;29.4;26.46
369;30.1;18.56
370;30.1;18.70
371;30.2;29.36
372;30.3;18.70
373;30.2;28.62
374;27.7;17.14
375;20.4;16.70
376;30.0;29.32
377;23.0;16.86
378;25.8;17.54
379;26.9;17.14
380;26.4;18.50
381;22.8;16.80
382;26.2;17.06
383;30.3;18.02
384;29.2;17.74
385;30.2;18.74
386;30.0;20.16
387;26.1;17.78
388;30.0;18.74
389;30.0;18.08
390;24.7;17.02
391;26.1;17.80
392;28.5;17.88
393;25.1;17.00
394;27.8;17.16
395;28.4;17.22
396;30.1;17.36
397;29.3;18.68
398;29.5;18.02
399;26.8;17.10
400;30.1;19.50
401;26.7;17.62
402;30.1;28.00
403;26.4;17.86
404;30.0;29.38
405;30.1;19.50
406;30.1;20.20
407;30.1;18.08
408;30.1;19.52
409;30.1;28.00
410;30.1;18.76
411;25.9;17.76
412;26.8;17.44
413;30.0;20.14
414;28.5;17.74
415;28.4;17.24
416;30.1;20.22
417;30.1;29.38
418;30.1;37.18
419;30.1;29.38
420;30.1;18.82
421;30.1;18.74
422;30.1;28.64
423;30.1;20.08
424;29.5;17.60
425;30.0;20.18
426;26.8;17.82
427;30.1;18.34
428;30.0;20.14
429;30.0;18.64
430;27.1;17.86
431;30.0;19.44
432;31.0;18.58
433;27.3;17.10
434;25.3;17.72
435;30.1;28.64
436;30.0;28.64
437;30.0;18.54
438;30.2;27.98
439;29.6;17.92
440;30.1;28.70
441;30.1;20.10
442;30.0;29.04
443;24.4;16.86
444;30.1;18.06
445;29.8;17.38
446;29.8;17.12
447;27.8;17.88
448;24.3;17.64
449;30.1;29.36
450;30.0;30.50
451;30.0;20.16
452;29.8;17.34
453;30.1;27.94
454;30.1;18.78
455;29.2;17.82
456;30.1;37.76
457;30.1;19.30
458;30.1;29.42
459;25.7;17.72
460;30.1;27.28
461;30.0;28.64
462;30.1;29.38
463;28.4;17.96
464;28.9;26.48
465;30.1;19.50
466;30.1;20.18
467;25.5;26.28
468;30.1;28.70
469;30.1;19.42
470;30.1;18.56
471;30.0;17.12
472;30.3;28.70
473;30.1;28.70
474;30.0;26.30
475;30.0;34.88
476;30.0;20.10
477;30.1;27.96
478;30.1;18.08
479;30.1;18.78
480;27.5;17.92
481;30.1;19.92
482;30.0;18.42
483;30.1;18.72
484;26.5;17.16
485;30.1;19.48
486;26.4;17.14
487;26.8;17.14
488;24.8;17.72
489;28.0;17.92
490;26.6;17.14
491;19.5;16.66
492;20.0;16.66
493;29.5;17.34
494;26.2;17.84
495;26.9;17.18
496;28.9;17.30
497;30.0;29.42
498;30.0;20.10
499;30.1;18.80
500;27.4;17.90
