Episode;SurvivalTime;TotalReward 
1;14.8;16.12
2;18.4;16.58
3;18.3;17.12
4;14.2;16.10
5;18.0;16.30
6;19.5;16.64
7;17.1;17.04
8;14.6;16.84
9;19.2;16.40
10;16.6;16.96
11;21.5;16.78
12;17.6;16.98
13;14.6;16.16
14;17.8;16.50
15;14.8;16.16
16;16.7;16.44
17;16.5;17.10
18;15.2;17.04
19;16.5;16.20
20;21.7;17.36
21;21.2;16.76
22;19.9;16.66
23;21.8;16.62
24;17.0;16.26
25;16.5;16.40
26;19.0;16.56
27;25.5;17.04
28;18.7;16.56
29;19.3;25.78
30;13.8;16.92
31;13.9;16.22
32;15.8;17.02
33;20.9;16.56
34;16.4;17.04
35;18.8;17.22
36;22.1;26.66
37;24.5;26.72
38;22.3;26.02
39;17.9;25.62
40;17.1;25.64
41;28.1;26.40
42;18.4;17.26
43;17.1;17.12
44;19.7;16.66
45;22.4;17.22
46;21.6;16.76
47;20.1;16.68
48;18.3;25.76
49;22.6;16.84
50;30.1;19.46
51;21.7;16.76
52;22.3;26.04
53;23.2;16.84
54;18.8;17.98
55;24.6;16.98
56;20.2;25.62
57;17.6;17.14
58;17.1;26.38
59;18.3;16.56
60;19.5;26.46
61;17.9;16.50
62;13.7;16.24
63;19.0;18.00
64;17.4;26.40
65;18.0;16.52
66;30.1;18.08
67;18.2;16.54
68;19.0;16.58
69;20.8;16.54
70;18.3;16.42
71;15.8;16.36
72;17.7;22.70
73;15.0;16.32
74;30.1;18.58
75;30.0;18.78
76;18.6;16.60
77;20.1;16.70
78;17.6;16.48
79;21.5;18.18
80;18.4;17.24
81;24.2;16.86
82;22.1;25.94
83;19.1;17.30
84;18.1;16.52
85;18.2;22.74
86;23.0;17.58
87;16.1;16.38
88;17.3;17.16
89;16.0;17.76
90;16.2;16.38
91;17.1;16.48
92;17.5;17.18
93;27.7;17.66
94;26.3;17.00
95;16.7;17.06
96;16.8;19.66
97;23.0;17.58
98;24.9;26.94
99;22.0;16.82
100;25.6;23.16
101;23.3;25.88
102;16.9;16.46
103;18.7;25.78
104;19.7;17.32
105;19.8;17.34
106;30.0;17.12
107;19.6;16.56
108;18.1;16.50
109;19.4;16.54
110;21.6;17.48
111;25.6;17.06
112;21.6;17.42
113;23.8;17.62
114;20.5;16.70
115;22.4;27.44
116;19.7;19.88
117;24.9;17.66
118;19.8;16.54
119;14.2;16.90
120;25.1;17.64
121;14.8;16.30
122;17.3;16.46
123;15.0;17.72
124;19.9;17.36
125;17.8;16.52
126;15.0;17.70
127;17.1;25.66
128;17.6;17.18
129;16.0;26.30
130;15.9;17.08
131;15.2;26.92
132;17.3;16.94
133;19.0;16.50
134;15.1;16.80
135;14.2;16.96
136;17.2;17.14
137;17.6;27.14
138;16.6;16.44
139;15.6;16.36
140;17.6;17.20
141;30.1;18.76
142;14.3;16.28
143;18.8;17.28
144;28.6;27.22
145;19.0;16.42
146;20.5;17.22
147;25.3;17.54
148;23.1;26.10
149;18.6;16.52
150;26.1;26.28
151;30.1;18.74
152;20.6;16.70
153;24.3;23.86
154;20.7;18.10
155;28.0;17.18
156;20.3;16.44
157;30.1;19.44
158;20.7;16.72
159;24.6;16.98
160;20.9;16.72
161;21.7;16.80
162;22.8;16.80
163;19.4;17.32
164;13.3;16.20
165;25.3;23.22
166;17.4;16.50
167;17.0;16.36
168;16.4;16.24
169;15.9;17.00
170;16.8;16.42
171;25.2;17.50
172;13.7;16.22
173;16.0;16.34
174;24.6;20.20
175;12.1;16.10
176;26.4;27.04
177;20.8;17.44
178;29.6;20.22
179;17.2;17.88
180;22.4;17.52
181;30.0;18.60
182;20.0;26.58
183;20.4;16.70
184;18.6;26.46
185;25.9;17.06
186;17.4;20.40
187;22.6;23.74
188;23.9;20.14
189;22.7;17.56
190;27.8;17.94
191;20.5;16.58
