Episode;SurvivalTime;TotalReward 
1;22.9;17.28
2;22.4;16.54
3;20.1;16.50
4;20.1;16.64
5;23.0;16.74
6;25.0;17.10
7;20.3;16.74
8;22.5;17.58
9;20.2;16.72
10;26.8;17.20
11;25.1;17.12
12;25.9;17.14
13;30.1;29.50
14;25.9;17.64
15;25.2;17.62
16;20.8;16.98
17;24.8;16.86
18;20.9;16.76
19;30.1;29.46
20;29.5;17.40
21;23.2;16.98
22;30.0;28.06
23;22.0;18.06
24;26.8;26.84
25;30.0;37.82
26;25.3;17.84
27;30.2;24.38
28;27.7;26.52
29;22.8;16.92
30;30.1;19.60
31;30.0;27.98
32;30.1;19.56
33;30.1;28.40
34;25.6;17.82
35;30.0;32.72
36;26.3;16.30
37;28.1;17.80
38;29.3;17.42
39;30.1;17.96
40;21.7;16.86
41;28.9;17.40
42;30.0;19.24
43;22.9;17.64
44;26.4;17.20
45;27.9;16.90
46;30.1;19.54
47;30.0;18.16
48;30.1;17.08
49;19.5;17.40
50;30.0;28.74
51;30.0;27.04
52;20.2;16.68
53;29.1;17.40
54;24.2;17.74
55;30.1;18.16
56;28.3;17.34
57;21.9;16.80
58;24.3;16.98
59;30.0;41.92
60;28.2;20.48
61;21.2;16.50
62;30.1;29.46
63;30.1;20.06
64;29.4;17.88
65;30.1;28.06
66;26.9;17.26
67;23.0;16.76
68;22.7;17.60
69;30.1;35.68
70;20.8;16.42
71;28.7;26.52
72;29.9;27.38
73;20.4;16.74
74;25.4;17.16
75;27.7;17.10
76;27.6;17.94
77;30.1;28.76
78;30.1;19.58
79;30.1;18.78
80;30.1;19.48
81;30.1;18.20
82;30.0;18.16
83;30.1;18.66
84;23.7;17.68
85;30.1;18.18
86;30.0;28.08
87;28.7;17.98
88;30.0;21.54
89;28.0;20.50
90;25.2;20.28
91;30.0;17.44
92;30.2;20.26
93;28.4;17.32
94;27.2;17.24
95;26.0;17.44
96;22.7;16.70
97;30.0;28.40
98;23.3;17.70
99;20.9;18.18
100;24.5;17.06
101;27.5;17.76
102;26.5;17.90
103;30.3;19.56
104;21.9;16.84
105;24.6;17.04
106;24.9;16.14
107;24.3;17.44
108;20.3;16.74
109;28.1;27.24
110;24.2;17.02
111;22.6;16.70
112;29.7;20.64
113;28.7;26.60
114;30.0;19.52
115;30.0;38.70
116;24.7;16.62
117;30.1;29.38
118;30.0;19.58
119;23.6;17.00
120;30.0;18.14
121;29.5;26.66
122;27.4;16.36
123;21.4;17.58
124;30.0;27.88
125;30.1;17.26
126;26.8;17.20
127;30.1;20.28
128;30.3;20.30
129;30.2;29.52
130;30.0;19.56
131;30.2;20.24
132;26.2;17.90
133;21.8;16.86
134;22.0;16.62
135;27.8;17.24
136;25.6;17.16
137;27.9;16.42
138;30.1;18.16
139;30.1;19.58
140;28.2;18.02
141;30.0;18.86
142;24.7;17.80
143;30.2;17.66
144;28.1;26.48
145;27.1;17.20
146;29.5;17.00
147;24.7;17.08
148;30.1;21.42
149;23.8;17.00
150;29.7;24.34
151;26.7;17.94
152;30.0;25.38
153;26.7;17.20
154;30.1;19.60
155;30.0;18.18
156;30.1;35.70
157;23.7;17.00
158;28.7;17.34
159;30.1;19.58
160;30.1;44.94
161;30.1;29.18
162;23.3;18.26
163;28.1;16.96
164;30.0;28.76
165;30.0;35.72
166;25.3;17.80
167;24.7;17.04
168;30.0;19.34
169;30.1;20.02
170;27.1;16.66
171;29.8;26.64
172;28.5;27.28
173;30.0;29.48
174;30.1;17.96
175;28.3;26.54
176;27.7;17.30
177;30.1;27.34
178;30.2;23.28
179;30.1;30.44
180;30.0;28.04
181;27.5;17.24
182;27.2;17.88
183;30.0;28.74
184;30.0;18.12
185;30.0;29.42
186;28.9;26.56
187;30.0;27.08
188;28.2;26.52
189;30.0;29.44
190;22.1;17.56
191;24.1;17.02
192;30.1;29.48
193;24.5;20.06
194;29.8;27.38
195;30.0;38.72
196;27.3;17.38
197;25.7;17.12
198;21.7;16.86
199;21.1;18.22
200;27.3;17.26
201;26.2;27.10
202;30.1;28.78
203;27.0;17.26
204;30.1;38.72
205;26.7;16.22
206;23.6;17.48
207;30.1;38.78
208;30.1;28.12
209;27.5;17.28
210;26.2;17.20
211;24.4;17.04
212;30.0;18.86
213;26.6;17.22
214;22.5;16.90
215;28.3;17.74
216;21.0;16.80
217;30.0;32.70
218;26.7;26.40
219;20.0;17.42
220;28.5;26.56
221;28.8;23.64
222;26.6;26.24
223;30.1;31.78
224;21.5;18.00
225;30.1;20.10
226;30.0;28.78
227;27.1;17.06
228;30.1;27.38
229;30.4;18.70
230;30.1;18.62
231;27.6;18.62
232;30.2;38.66
233;30.2;38.34
234;30.0;27.32
235;30.1;37.26
236;30.1;18.86
237;30.1;28.04
238;30.0;28.78
239;30.1;28.74
240;30.1;28.76
241;30.2;18.62
242;30.0;27.98
243;26.9;17.22
244;26.8;17.22
245;28.5;18.04
246;28.9;18.54
247;30.1;19.54
248;30.1;29.50
249;25.1;17.08
250;27.4;16.88
251;30.1;18.10
252;30.0;25.76
253;26.2;17.14
254;19.6;16.64
255;26.5;17.86
256;29.4;17.38
257;29.1;17.38
258;27.0;17.24
259;26.4;17.68
260;20.6;16.62
261;25.4;17.10
262;30.1;29.48
263;27.1;17.20
264;30.1;29.50
265;26.9;17.26
266;27.2;17.24
267;27.8;21.20
268;27.3;26.30
269;24.8;16.84
270;30.1;28.82
271;30.0;38.74
272;28.9;18.08
273;24.7;26.98
274;30.0;20.10
275;30.0;27.38
276;25.5;18.54
277;30.2;19.32
278;26.8;18.48
279;20.0;16.74
280;27.2;18.68
281;30.1;20.06
282;30.0;28.08
283;26.1;23.36
284;28.4;17.14
285;30.0;27.36
286;30.1;38.42
287;29.9;27.20
288;30.0;19.58
289;27.4;17.96
290;30.1;29.48
291;30.1;28.82
292;26.5;17.04
293;30.0;18.48
294;22.9;17.66
295;30.1;17.84
296;25.8;17.64
297;30.1;19.24
298;28.9;26.62
299;24.7;17.06
300;30.1;36.54
301;23.9;16.10
302;27.6;17.22
303;28.1;17.32
304;25.7;16.86
305;28.2;17.16
306;25.5;17.10
307;24.9;17.10
308;30.1;19.56
309;29.0;17.36
310;25.1;17.04
311;30.1;29.50
312;27.1;17.24
313;27.2;17.12
314;30.0;17.74
315;29.7;18.14
316;29.1;17.38
317;30.1;17.94
318;30.0;19.34
319;30.0;18.86
320;30.1;27.86
321;30.1;19.56
322;28.1;17.68
323;30.1;27.36
324;28.0;17.14
325;30.1;20.26
326;27.2;17.04
327;30.1;27.36
328;30.1;27.84
329;30.0;29.50
330;30.0;29.06
331;30.2;18.04
332;30.0;19.56
333;26.0;18.58
334;21.7;16.84
335;28.4;17.34
336;26.0;17.14
337;30.0;19.58
338;19.8;16.70
339;24.0;17.70
340;25.4;16.70
341;30.1;19.54
342;30.1;18.70
343;30.0;18.68
344;30.1;35.68
345;26.7;17.92
346;30.2;28.12
347;30.2;18.88
348;30.0;18.62
349;30.0;29.36
350;30.1;18.90
351;30.1;18.90
352;22.9;17.64
353;30.0;19.32
354;30.0;29.52
355;26.5;17.20
356;27.8;18.02
357;24.3;17.52
358;25.5;16.94
359;24.3;18.44
360;23.2;17.64
361;30.1;29.48
362;30.1;19.58
363;30.1;28.74
364;30.1;21.46
365;29.0;26.54
366;30.1;27.78
367;30.1;29.20
368;30.1;34.96
369;30.0;28.80
370;30.1;29.46
371;30.1;29.46
372;28.7;27.28
373;30.1;18.86
374;30.2;27.90
375;30.1;29.24
376;26.1;17.84
377;30.1;19.56
378;30.1;29.28
379;30.1;20.48
380;26.5;26.40
381;30.1;20.24
382;24.1;17.74
383;30.2;29.22
384;28.3;17.90
385;30.1;26.48
386;30.1;19.58
387;26.8;17.24
388;30.1;20.04
389;30.0;20.26
390;30.0;27.86
391;30.1;18.66
392;30.1;18.44
393;30.1;27.38
394;30.1;28.92
395;30.1;18.86
396;30.1;36.54
397;23.4;16.96
398;30.0;20.28
399;30.0;27.38
400;24.8;16.88
401;27.6;17.02
402;26.2;17.16
403;23.8;17.68
404;30.0;19.56
405;23.2;16.94
406;30.1;26.46
407;30.0;35.68
408;30.1;28.84
409;30.1;20.14
410;30.1;27.14
411;27.1;17.26
412;30.1;19.34
413;30.1;27.16
414;30.2;29.48
415;24.5;17.72
416;30.1;18.86
417;30.0;18.82
418;30.1;37.60
419;30.1;18.86
420;30.1;20.08
421;27.8;20.46
422;26.9;17.90
423;30.0;27.36
424;28.2;17.78
425;30.1;29.48
426;30.3;18.06
427;30.1;27.80
428;30.0;29.48
429;30.0;18.66
430;26.3;17.14
431;30.1;19.16
432;29.8;18.84
