Episode;SurvivalTime;TotalReward 
1;16.6;16.16
2;16.4;16.48
3;30.1;18.52
4;18.3;15.68
5;17.2;16.48
6;20.0;26.58
7;16.8;16.48
8;24.5;26.84
9;15.6;16.30
10;28.0;26.36
11;18.1;16.36
12;21.8;17.28
13;16.8;16.32
14;16.3;17.06
15;20.8;17.22
16;24.4;26.64
17;17.7;16.30
18;22.9;16.88
19;17.1;17.18
20;23.0;16.90
21;17.1;17.16
22;18.7;16.58
23;22.3;16.84
24;23.1;16.68
25;18.8;16.56
26;19.9;16.42
27;16.9;17.18
28;19.8;16.68
29;18.4;17.26
30;30.1;19.46
31;16.0;17.12
32;22.0;16.82
33;22.2;20.72
34;19.2;16.64
35;25.3;17.54
36;18.7;16.60
37;16.8;16.48
38;18.9;16.40
39;18.6;20.36
40;23.8;16.90
41;29.7;26.56
42;21.0;18.14
43;22.2;26.04
44;23.1;17.60
45;20.6;23.64
46;19.5;16.68
47;30.0;24.40
48;28.0;26.42
49;21.0;17.86
50;16.2;16.40
51;27.6;17.18
52;21.9;16.82
53;20.0;17.40
54;21.6;16.80
55;30.0;28.06
56;27.3;17.92
57;25.3;17.02
58;19.9;16.68
59;18.6;16.54
60;17.2;16.28
61;19.3;17.14
62;26.6;17.14
63;22.1;16.68
64;26.3;16.82
65;19.4;17.28
66;17.7;16.52
67;18.5;16.60
68;21.1;17.48
69;22.6;16.82
70;18.6;16.58
71;23.6;26.06
72;21.5;15.62
73;19.6;26.56
74;22.9;16.88
75;20.6;17.42
76;26.5;27.04
77;23.1;26.84
78;28.5;27.18
79;20.5;17.42
80;30.1;29.40
81;30.1;28.68
82;24.2;17.36
83;23.2;23.08
84;22.9;17.58
85;22.1;26.74
86;23.7;16.94
87;18.3;17.26
88;26.9;26.40
89;17.2;16.48
90;24.5;26.92
91;17.8;26.42
92;30.0;18.04
93;21.5;26.38
94;27.2;17.12
95;25.7;17.06
96;24.2;17.64
97;19.5;26.56
98;30.0;23.38
99;25.9;17.12
100;27.3;17.88
101;21.9;17.54
102;22.3;26.74
103;20.0;16.54
104;30.0;20.06
105;19.7;17.36
106;22.0;26.74
107;23.6;16.94
108;26.7;26.34
109;20.7;16.72
110;22.7;18.06
111;23.9;26.18
112;18.0;16.56
113;30.1;27.28
114;24.0;25.86
115;23.0;17.60
116;25.4;17.06
117;21.7;16.80
118;22.0;16.82
119;22.5;20.78
120;21.2;26.00
121;24.8;32.44
122;23.5;26.14
123;18.8;17.80
124;21.6;17.50
125;18.2;17.04
126;19.0;23.44
127;30.1;18.04
128;30.0;18.76
129;23.1;16.88
130;24.5;18.38
131;25.0;26.18
132;30.0;27.26
133;21.5;16.66
134;20.1;16.38
135;18.7;16.50
136;29.7;17.22
137;18.3;16.56
138;16.1;16.38
139;24.3;17.68
140;22.0;16.80
141;21.3;17.48
142;22.4;16.84
143;18.0;16.52
144;19.6;25.86
145;20.8;26.62
146;21.7;16.58
147;28.9;17.04
148;28.3;26.48
149;19.6;17.38
150;17.0;16.48
151;20.6;25.92
152;22.3;25.84
153;21.7;17.28
154;22.0;16.82
155;21.5;16.56
156;16.3;16.42
157;29.2;16.44
158;22.0;16.62
159;17.9;17.08
160;30.0;19.50
161;27.4;17.18
162;20.1;16.68
163;30.1;18.28
164;22.4;26.78
165;22.6;17.58
166;20.8;16.72
167;18.6;16.56
168;16.4;16.42
169;30.1;19.18
170;21.0;16.70
171;19.9;18.08
172;30.1;28.04
173;30.0;18.08
174;22.6;16.86
175;30.0;24.28
176;30.0;20.18
177;25.2;17.06
178;24.0;17.68
179;22.4;16.54
180;23.9;16.98
181;17.5;17.22
182;17.5;17.92
183;21.7;26.70
184;19.0;17.30
185;22.0;16.62
186;23.5;16.72
187;20.4;16.70
188;30.0;17.20
189;24.3;26.20
