Episode;SurvivalTime;TotalReward 
318;24.1;7.34
319;26.6;8.28
320;30.1;10.50
321;20.2;7.88
322;25.1;5.06
323;21.3;4.66
324;30.1;15.50
325;22.7;5.04
326;21.7;4.24
327;27.5;8.00
328;29.4;25.74
329;18.2;4.52
330;30.1;11.92
331;18.4;7.06
332;24.5;16.46
333;30.6;27.34
334;19.1;13.90
335;30.1;18.26
336;26.2;15.04
337;24.5;7.96
338;19.9;8.60
339;22.2;7.24
340;30.1;27.38
341;30.2;17.08
342;30.1;23.66
343;21.4;7.12
344;28.7;13.72
345;20.0;13.34
346;30.1;17.94
347;23.2;7.24
348;22.8;4.30
349;19.5;5.58
350;25.1;7.44
351;21.5;17.76
352;29.6;16.76
353;20.0;5.58
354;21.8;5.42
355;28.7;18.08
356;30.1;18.74
357;24.5;5.60
358;30.1;15.18
359;28.2;25.86
360;30.1;15.34
361;23.8;16.48
362;19.0;4.04
363;24.3;7.80
364;20.3;7.80
365;14.7;4.54
366;23.4;7.32
367;25.1;13.50
368;27.1;16.52
369;29.6;26.42
370;30.2;27.78
371;26.5;16.48
372;30.0;28.74
373;30.0;17.20
374;30.0;28.78
375;26.7;16.50
376;18.9;13.80
377;30.4;14.92
378;28.8;19.76
379;30.0;25.72
380;29.4;12.14
381;26.9;19.76
382;25.3;16.48
383;12.9;3.74
384;30.1;9.06
385;30.1;32.00
386;30.6;16.14
387;26.3;14.26
388;29.2;16.72
389;15.5;3.90
390;24.5;16.42
391;22.2;11.86
392;30.6;15.78
393;24.5;13.42
394;30.1;7.54
395;30.1;19.64
396;19.9;11.00
397;26.8;4.50
398;29.4;9.12
399;21.9;8.02
400;30.2;9.00
401;20.1;7.90
402;29.1;15.02
403;20.4;7.90
404;30.1;9.48
405;30.5;9.12
406;28.7;5.80
407;30.1;7.80
408;22.8;17.80
409;30.1;8.48
410;20.4;7.84
411;24.8;10.40
412;26.2;18.04
413;25.9;16.50
414;30.3;14.32
415;23.8;3.94
416;26.9;14.40
417;18.9;4.76
418;30.1;6.80
419;30.1;15.30
420;30.1;16.74
421;30.2;23.72
422;22.7;5.00
423;30.2;18.28
424;30.0;17.60
425;30.1;17.44
426;19.1;4.76
427;19.3;7.24
428;30.7;28.14
429;24.0;4.96
430;28.0;17.48
431;30.0;23.64
432;28.1;14.48
433;22.4;11.02
434;30.3;14.90
435;21.1;4.18
436;27.0;7.94
437;18.0;10.84
438;29.5;16.86
439;28.6;24.22
440;30.4;33.30
441;30.6;37.90
442;16.2;4.58
443;19.7;4.74
444;28.6;8.76
445;30.4;31.90
446;22.2;8.66
447;17.9;5.18
448;17.1;7.46
449;18.6;4.04
450;26.7;16.70
451;24.7;7.24
452;21.0;4.88
453;26.8;8.30
454;23.8;7.32
455;30.7;12.88
456;18.4;7.80
457;20.4;7.12
458;18.5;7.04
459;25.9;4.42
460;21.7;4.96
461;22.3;3.92
462;15.8;5.20
463;25.6;5.86
464;23.6;7.44
465;24.0;7.92
466;30.2;7.72
467;24.0;7.34
468;18.2;4.72
469;16.5;5.26
470;16.6;3.92
471;18.7;7.70
472;28.1;18.04
473;27.3;5.24
474;25.6;13.52
475;25.6;16.60
476;22.6;4.28
477;16.0;3.92
478;22.4;8.02
479;19.4;4.06
480;26.6;4.44
481;23.1;7.98
482;30.1;9.86
483;21.8;8.64
484;24.8;5.08
485;24.7;16.50
486;21.9;4.24
487;22.0;4.16
488;26.2;13.56
489;22.1;4.12
490;30.4;18.22
491;30.5;17.50
492;30.3;27.98
493;30.1;31.90
494;30.0;28.80
495;30.0;37.80
496;30.1;28.70
497;30.4;18.24
498;28.4;16.66
499;30.5;30.34
500;30.0;19.64
501;30.7;17.50
502;30.1;22.70
503;30.4;31.88
504;30.5;18.18
505;25.8;17.18
506;30.1;18.86
507;30.2;24.96
508;30.7;37.80
509;30.1;19.64
510;30.1;22.80
511;30.3;25.78
512;30.8;18.18
513;30.1;28.00
514;30.0;17.48
515;30.0;22.74
516;30.1;17.40
517;30.1;31.20
518;28.4;16.60
519;30.0;18.92
520;30.2;25.02
521;30.2;28.74
522;30.1;31.84
523;30.1;28.74
524;30.3;23.62
525;28.5;16.60
526;27.4;16.54
527;30.2;18.80
528;30.4;34.84
529;30.6;38.02
530;27.1;18.00
531;30.0;18.84
532;30.1;26.54
533;30.0;27.98
534;30.0;19.58
535;26.0;16.48
536;30.1;19.62
537;30.6;18.12
538;30.1;37.82
539;30.0;18.88
540;29.1;17.30
541;30.1;18.16
542;30.0;18.86
543;30.2;18.92
544;29.9;18.16
545;28.2;16.64
546;30.1;19.64
547;28.1;16.70
548;30.2;18.82
549;30.1;18.88
550;30.2;17.50
551;30.3;28.62
552;30.0;18.20
553;30.1;18.88
554;30.6;17.48
555;30.1;18.06
556;30.1;18.88
557;28.9;18.14
558;30.6;16.74
559;29.9;17.50
560;29.4;17.40
561;24.9;7.46
562;23.6;13.42
563;24.6;10.36
564;30.1;34.82
565;30.0;25.66
566;30.1;22.08
567;30.1;22.72
568;30.0;22.80
569;30.1;18.18
570;30.0;16.60
571;19.2;5.54
572;28.4;7.58
573;20.2;5.58
574;17.8;4.72
575;26.0;4.52
576;22.7;7.20
577;23.8;7.24
578;29.2;13.62
579;25.6;7.42
580;30.3;9.88
581;20.9;4.82
582;20.8;7.12
583;22.3;7.36
584;22.2;8.00
585;21.8;7.20
586;19.7;4.74
587;30.0;9.86
588;23.7;16.34
589;20.8;4.84
590;18.8;7.06
591;21.7;4.92
592;28.2;5.28
593;26.3;7.48
594;22.6;8.00
595;20.2;4.78
596;20.4;4.08
597;17.9;4.02
598;25.7;7.90
599;22.3;7.24
600;30.1;17.94
601;30.1;10.54
602;24.8;16.56
603;30.2;6.14
604;30.2;14.62
605;30.1;10.28
606;24.3;17.90
607;30.1;9.04
608;30.1;8.26
609;18.8;13.80
610;27.2;14.84
611;23.9;8.48
612;19.0;7.66
613;30.1;9.60
614;28.1;18.16
615;30.2;9.80
616;24.5;15.70
617;23.5;7.74
618;26.9;8.00
619;29.5;6.66
620;28.4;16.76
621;30.8;23.54
622;18.5;4.10
623;18.1;5.44
624;20.3;7.12
625;30.1;9.20
626;30.0;18.94
627;20.5;16.34
628;19.2;4.70
629;27.1;14.42
630;24.7;6.32
631;30.1;28.80
632;23.5;17.92
633;27.5;19.70
634;19.5;4.80
635;29.2;6.00
636;29.8;7.62
637;19.7;4.06
638;18.4;5.24
639;30.5;5.20
640;19.7;7.00
641;20.4;4.86
642;20.4;7.92
643;29.9;5.38
644;23.3;7.26
645;27.1;8.20
646;30.1;23.58
647;17.3;3.90
648;18.6;4.78
649;28.8;16.72
650;21.1;7.82
651;18.1;4.80
652;30.5;9.14
653;21.8;8.00
654;30.2;17.40
655;29.9;16.28
656;34.1;13.88
657;30.0;14.28
658;30.1;18.22
659;30.0;17.38
660;30.1;20.58
661;27.0;17.18
662;30.2;25.80
663;30.1;27.98
664;30.1;24.92
665;30.1;34.80
666;29.9;17.44
667;30.2;18.82
668;30.0;19.38
669;30.0;27.96
670;30.1;21.90
671;30.0;22.78
672;30.0;25.02
673;30.0;19.56
674;28.8;17.48
675;22.1;16.30
676;27.3;22.78
677;24.2;17.96
678;30.1;17.78
679;30.3;33.50
680;22.3;8.64
681;19.3;4.76
682;21.9;13.36
683;30.2;10.02
684;30.0;10.58
685;29.1;23.06
686;20.9;6.88
687;21.2;13.38
688;24.3;5.04
689;27.1;17.26
690;30.2;15.20
691;26.7;16.60
692;29.5;8.34
693;23.0;8.72
694;27.9;14.84
695;19.9;13.98
696;30.1;9.80
697;30.7;16.84
698;24.3;8.64
699;22.3;7.96
700;21.7;7.88
701;20.0;7.86
702;30.2;18.14
703;22.1;7.14
704;30.0;8.92
705;19.9;8.52
706;30.2;18.22
707;28.8;22.60
708;30.2;26.68
709;30.1;28.54
710;27.5;23.48
711;23.7;4.38
712;20.1;7.56
713;30.7;25.12
714;21.7;14.68
715;23.5;16.48
716;20.9;7.92
717;19.1;5.50
718;21.3;8.56
719;25.9;10.48
720;30.1;9.74
721;30.6;23.64
722;30.3;38.02
723;29.0;10.86
724;19.7;7.76
725;27.6;8.04
726;30.1;5.88
727;19.3;4.00
728;26.6;25.74
729;26.2;14.94
730;23.3;8.02
731;23.7;14.16
732;28.5;5.00
733;30.0;18.16
734;21.1;16.38
735;28.9;22.84
736;30.2;19.72
737;21.2;13.36
738;29.9;18.26
739;30.2;17.32
740;30.1;10.20
741;30.2;5.90
742;20.3;10.26
743;25.6;14.82
744;29.4;7.44
745;28.6;7.48
746;24.7;14.84
747;21.3;7.84
748;18.2;5.44
749;30.4;18.16
750;21.8;14.00
751;25.3;16.54
752;30.0;13.46
753;24.7;17.98
754;30.7;18.72
755;30.1;10.54
756;30.0;19.02
757;18.9;4.88
758;19.2;13.08
759;30.2;9.74
760;24.7;8.08
761;24.8;4.46
762;22.3;7.92
763;22.8;8.70
764;18.5;5.48
765;16.8;6.88
766;25.7;8.10
767;30.1;5.34
768;21.2;4.94
769;24.2;4.26
770;29.7;7.28
771;21.6;3.64
772;22.6;7.88
773;21.4;7.18
774;30.1;9.90
775;19.4;7.80
776;27.6;18.02
777;22.8;8.04
778;22.2;14.80
779;24.5;14.98
780;20.6;4.60
781;30.1;17.48
782;30.0;8.84
783;21.6;5.60
784;15.9;8.28
785;21.5;4.84
786;22.0;13.28
787;30.0;7.74
788;30.3;12.30
789;26.3;25.62
790;21.9;14.04
791;30.0;14.48
792;30.1;9.86
793;21.4;7.22
794;27.6;17.12
795;30.6;15.18
796;29.5;14.36
797;25.7;14.18
798;19.3;13.34
799;26.0;14.98
800;28.3;7.54
