Episode;SurvivalTime;TotalReward 
1;20.2;17.36
2;21.7;16.78
3;26.9;17.14
4;23.0;20.06
5;22.5;16.84
6;22.1;16.80
7;30.1;19.32
8;20.8;16.74
9;30.1;28.00
10;25.9;17.12
11;23.2;16.90
12;25.8;26.28
13;26.6;21.04
14;30.1;20.14
15;22.8;17.54
16;27.8;17.18
17;24.1;16.96
18;27.8;17.90
19;30.1;19.48
20;28.0;17.24
21;19.4;16.60
22;27.6;27.16
23;30.0;24.32
24;21.2;19.98
25;25.1;17.04
26;24.5;20.22
27;29.7;16.46
28;30.1;28.50
29;27.4;26.36
30;26.1;26.32
31;30.1;19.06
32;20.9;17.40
33;23.2;16.70
34;30.3;19.04
35;30.1;19.50
36;30.1;28.02
37;26.4;17.08
38;30.0;28.58
39;30.1;28.30
40;23.4;17.62
41;30.0;38.60
42;30.0;25.72
43;24.5;17.52
44;28.6;17.24
45;22.3;16.84
46;24.1;16.94
47;20.2;16.72
48;30.1;29.44
49;30.1;38.60
50;29.9;26.60
51;27.9;17.00
52;30.0;29.42
53;30.1;28.00
54;26.4;26.32
55;30.1;19.50
56;26.1;17.12
57;22.9;16.90
58;28.3;17.06
59;30.2;18.80
60;24.5;17.70
61;30.1;28.72
62;30.1;20.20
63;30.1;38.84
64;26.0;17.80
65;25.9;17.10
66;27.7;17.24
67;29.2;27.22
68;27.9;17.20
69;30.1;19.06
70;30.1;18.08
71;25.1;17.22
72;28.1;18.40
73;26.4;17.10
74;27.2;17.20
75;28.2;17.26
76;30.0;19.50
77;25.6;17.06
78;30.1;18.80
79;19.9;18.08
80;30.1;28.04
81;30.1;18.10
82;30.1;28.72
83;30.2;16.42
84;30.0;29.06
85;24.7;18.38
86;21.5;16.66
87;30.1;30.90
88;30.1;29.36
89;24.6;26.20
90;23.9;16.94
91;30.1;35.68
92;25.1;17.52
93;30.2;35.82
94;30.2;35.62
95;25.0;20.90
96;30.1;19.30
97;30.1;29.44
98;28.1;17.24
99;25.3;17.74
100;26.0;26.28
101;28.6;17.24
102;30.0;21.96
103;25.1;17.04
104;27.4;17.22
105;30.1;18.06
106;20.5;16.74
107;30.1;18.80
108;23.1;16.92
109;27.7;18.60
110;30.1;18.10
111;28.8;17.98
112;30.1;27.96
113;30.1;18.80
114;30.0;20.20
115;27.8;26.42
116;30.0;27.10
117;30.0;28.90
118;30.2;26.60
119;30.2;38.64
120;30.1;28.68
121;30.0;27.06
122;28.8;17.26
123;30.0;19.98
124;30.1;18.06
125;30.1;18.08
126;29.2;17.30
127;27.3;17.50
128;29.8;17.38
129;27.2;17.18
130;30.1;27.80
131;30.2;18.08
132;30.1;27.30
133;28.3;27.18
134;25.4;16.86
135;30.2;17.54
136;30.0;18.06
137;30.1;27.98
138;30.1;31.84
139;30.1;17.14
140;29.7;26.50
141;30.1;18.78
142;30.0;20.18
143;25.8;26.26
144;20.4;16.70
145;30.0;18.80
146;30.0;18.60
147;28.8;26.28
148;19.1;16.60
149;30.0;19.28
150;30.1;28.02
151;30.0;27.98
152;22.3;16.82
153;29.1;17.24
154;25.8;16.18
155;29.6;17.36
156;29.1;26.52
157;30.1;18.08
158;30.0;28.00
159;28.8;16.36
160;30.1;31.96
161;30.1;25.04
162;27.8;17.24
163;30.1;29.42
164;30.0;29.42
165;30.1;18.82
166;30.1;29.46
167;28.2;17.24
168;25.3;17.72
169;26.2;17.10
170;30.1;38.64
171;30.1;38.64
172;30.0;34.20
173;30.1;28.00
174;30.0;35.62
175;30.1;28.04
176;30.1;27.34
177;30.1;35.64
178;30.0;28.00
179;25.2;17.04
180;25.8;17.08
181;29.5;27.24
182;21.7;16.80
183;24.9;17.02
184;30.1;20.20
185;30.1;19.50
186;30.8;19.94
187;27.0;17.10
188;23.1;16.90
189;30.1;19.50
190;25.0;17.06
191;29.7;31.14
192;30.1;29.42
193;30.1;19.46
194;27.1;17.16
195;30.1;18.80
196;27.0;17.18
197;27.9;17.22
198;24.8;17.00
199;28.9;17.28
200;23.6;16.90
201;26.0;17.12
202;26.9;17.84
203;28.9;16.88
204;30.1;19.50
205;22.0;16.82
206;30.0;28.72
207;30.0;27.30
208;30.1;37.94
209;28.4;27.16
210;22.3;16.84
211;30.1;29.40
212;30.0;38.64
213;24.8;16.82
214;21.1;17.48
215;27.9;26.46
216;21.1;16.74
217;26.9;17.14
218;26.3;17.14
219;27.7;26.24
220;30.0;37.94
221;30.1;38.62
222;24.8;16.98
223;29.7;26.58
224;30.1;38.64
225;19.0;16.62
226;30.1;28.06
227;30.1;28.72
228;30.1;28.72
229;28.3;26.28
230;25.7;17.08
231;30.1;29.44
232;30.0;18.78
233;30.1;18.08
234;30.1;18.64
235;26.8;17.18
236;30.1;19.50
237;30.1;18.84
238;27.4;17.90
239;27.8;17.14
240;27.9;17.62
241;25.4;17.70
242;30.1;18.76
243;30.1;18.04
244;30.1;28.70
245;30.1;29.40
246;30.1;20.20
247;27.3;17.16
248;30.1;18.80
249;30.1;18.80
250;29.3;18.04
251;26.4;17.10
252;30.0;29.44
253;30.0;28.00
254;28.8;26.50
255;30.0;19.28
256;30.0;27.98
257;30.0;18.08
258;30.1;23.44
259;30.1;20.18
260;30.1;18.58
261;30.0;28.68
262;30.1;27.30
263;30.1;18.10
264;30.0;28.70
265;30.1;18.82
266;30.1;17.88
267;30.1;18.84
268;30.1;29.40
269;30.1;18.78
270;30.1;20.18
271;30.1;18.80
272;26.8;26.36
273;30.2;18.10
274;25.7;17.78
275;30.0;28.72
276;24.3;17.00
277;26.2;17.12
278;29.4;17.34
279;30.0;26.60
280;30.1;18.08
281;30.1;19.34
282;30.0;29.38
283;26.6;17.14
284;29.2;26.34
285;26.5;17.12
286;26.4;17.84
287;29.7;18.06
288;21.2;16.78
289;23.8;16.92
290;30.2;29.42
291;30.1;29.06
292;29.6;27.24
293;29.5;17.36
294;29.1;18.00
295;28.0;17.24
296;30.0;29.42
297;30.0;38.62
298;30.1;18.08
299;25.7;17.76
300;25.9;17.10
301;24.5;17.66
302;30.1;18.10
303;25.0;17.02
304;24.3;17.68
305;22.8;17.50
306;30.1;19.26
307;30.1;29.42
308;30.0;27.28
309;26.7;17.82
310;30.1;28.68
311;30.1;29.42
312;25.3;17.56
313;27.7;17.22
314;30.1;29.42
315;30.1;18.80
316;30.0;20.20
317;30.0;37.92
318;30.1;29.42
319;30.1;28.74
320;27.8;18.64
321;30.1;28.02
322;30.1;20.22
323;30.1;18.76
324;22.1;16.84
325;29.2;18.02
326;29.2;26.52
327;30.0;27.32
328;30.1;29.38
329;24.6;17.74
330;30.0;20.20
331;28.9;26.56
332;30.0;29.40
333;30.0;29.40
334;28.9;18.40
335;30.1;18.08
336;30.0;28.72
337;30.3;20.20
338;30.0;29.44
339;26.1;17.58
340;30.1;19.50
341;30.1;28.00
342;30.0;38.84
343;30.3;32.64
344;30.1;17.74
345;30.1;18.56
346;25.9;18.48
347;30.1;19.44
348;30.0;29.42
349;30.1;29.30
350;30.2;38.60
351;30.1;28.38
352;30.1;29.36
353;30.0;18.78
354;26.7;17.12
355;30.1;29.46
356;30.2;18.08
357;30.2;19.96
358;22.7;16.88
359;30.1;22.52
360;27.1;17.90
361;26.0;26.28
362;27.6;17.22
363;30.1;19.46
364;30.1;20.18
365;30.1;18.76
366;27.1;17.16
367;27.4;17.16
368;30.0;27.30
369;24.0;18.36
370;22.5;16.86
371;25.0;17.70
372;30.2;37.94
373;30.0;28.74
374;30.1;27.28
375;30.1;29.44
376;30.2;29.26
377;30.1;20.20
378;30.1;27.12
379;30.2;19.30
380;26.2;17.12
381;26.7;26.36
382;30.1;18.10
383;28.8;26.48
384;24.8;17.00
385;30.2;28.70
386;30.1;28.04
387;30.2;38.60
388;30.2;28.68
389;25.7;18.28
390;30.1;29.40
391;29.9;26.60
392;30.1;19.30
393;28.6;18.00
394;30.0;28.74
395;30.1;18.80
396;30.0;19.50
397;30.0;19.10
398;30.1;20.14
399;30.2;28.68
400;29.5;27.20
401;23.0;26.02
402;30.1;20.16
403;30.1;27.96
404;30.1;28.74
405;30.1;18.78
406;30.1;28.70
407;30.1;28.76
408;30.0;29.36
409;30.0;18.76
410;30.1;28.70
411;30.1;18.56
412;30.1;38.62
413;30.1;29.42
414;26.3;16.92
415;26.5;17.12
416;29.6;26.58
417;29.4;18.54
418;30.1;19.50
419;30.1;29.38
420;30.1;29.20
421;30.1;18.08
422;30.0;38.60
423;30.1;37.90
424;30.1;37.88
425;30.1;38.62
426;26.6;17.62
427;30.0;38.62
428;30.0;27.30
429;20.1;16.68
430;28.4;17.26
431;28.2;26.50
432;30.0;18.08
433;30.1;37.20
434;30.1;28.02
435;30.1;38.62
436;30.1;28.72
437;30.1;29.40
438;30.1;28.72
439;30.0;38.62
440;30.1;19.50
441;30.1;38.62
442;30.1;29.42
443;30.1;29.42
444;24.9;17.02
445;30.0;38.62
446;30.1;29.46
447;27.6;17.22
448;30.0;18.60
449;30.8;19.30
450;30.1;20.06
451;29.7;17.24
452;30.2;27.26
453;30.0;27.26
454;30.0;26.36
455;29.2;26.50
456;30.1;28.70
457;30.1;20.22
458;30.0;19.46
459;30.0;27.28
460;30.1;29.38
461;30.1;29.40
462;30.1;18.78
463;30.1;38.66
464;30.0;31.94
465;30.1;18.78
466;30.1;27.32
467;30.0;32.62
468;30.0;18.08
469;30.1;37.98
470;20.2;17.40
471;30.0;35.62
472;30.0;26.20
473;30.1;30.30
474;29.9;26.58
475;30.1;18.82
476;28.8;17.78
477;30.1;27.30
478;30.0;44.18
479;30.1;29.44
480;20.8;17.44
481;30.0;28.70
482;21.5;16.78
483;30.1;29.42
484;30.1;17.88
485;28.4;27.88
486;30.1;27.12
487;30.1;38.64
488;30.1;29.44
489;30.2;17.18
490;25.7;17.06
491;30.1;28.04
492;20.6;17.42
493;30.0;37.22
494;30.0;28.72
495;30.1;29.44
496;25.0;17.04
497;30.3;29.46
498;30.0;29.42
499;30.3;18.06
500;25.2;17.74
