Episode;SurvivalTime;TotalReward 
1;30.1;19.72
2;30.1;19.64
3;30.0;19.66
4;30.2;22.90
5;30.1;19.72
6;30.5;25.92
7;30.0;19.76
8;30.1;25.92
9;30.0;19.80
10;30.1;19.74
11;30.1;19.64
12;30.0;22.88
13;30.1;19.78
14;30.1;22.76
15;30.7;19.66
16;30.8;19.60
17;30.3;19.58
18;30.3;19.54
19;30.3;19.52
20;30.3;19.74
21;30.6;19.78
22;30.1;19.34
23;30.0;19.90
24;30.1;16.74
25;30.0;22.84
26;30.3;19.70
27;30.1;19.58
28;30.0;22.84
29;30.1;19.78
30;30.0;19.72
31;30.1;19.76
32;30.1;19.74
33;30.0;22.80
34;30.1;19.92
35;30.2;19.70
36;30.5;22.76
37;30.2;20.12
38;30.0;18.98
39;30.1;19.86
40;30.1;19.94
41;30.2;19.04
42;30.2;19.74
43;30.3;19.72
44;30.1;19.64
45;30.1;19.76
46;30.1;19.86
47;30.1;19.60
48;30.7;18.80
49;30.1;18.96
50;30.1;19.74
51;30.1;19.78
52;30.4;19.50
53;30.2;19.96
54;30.1;19.76
55;30.1;19.84
56;30.2;19.70
57;30.0;19.72
58;30.1;19.82
59;30.1;19.68
60;30.1;19.64
61;30.1;22.80
62;30.2;22.94
63;30.0;19.68
64;30.1;19.76
65;30.2;22.22
66;31.1;19.48
67;30.0;19.70
68;30.0;19.70
69;30.1;19.56
70;30.1;19.72
71;30.1;19.78
72;30.3;22.92
73;30.5;22.98
74;30.1;19.82
75;30.3;23.06
76;30.0;19.70
77;30.1;19.54
78;30.2;19.76
79;30.6;19.82
80;30.2;22.92
81;30.4;19.78
82;30.1;19.80
83;30.1;19.78
84;30.1;19.72
85;30.1;19.56
86;30.1;19.68
87;30.1;19.78
88;30.0;19.74
89;30.1;19.72
90;30.1;19.68
91;30.0;19.78
92;30.1;19.80
93;30.2;22.84
94;30.1;19.62
95;30.1;18.34
96;30.1;22.90
97;30.1;19.82
98;30.1;19.70
99;30.0;19.70
100;30.4;22.94
101;30.8;19.78
102;30.3;19.66
103;30.3;19.76
104;30.0;19.78
105;30.1;19.84
106;30.1;19.74
107;30.1;19.80
108;30.6;25.96
109;30.3;25.84
110;30.1;19.54
111;30.1;19.72
112;30.0;19.26
113;30.0;22.90
114;30.0;19.96
115;30.0;23.24
116;30.1;19.82
117;30.1;19.80
118;30.4;19.60
