Episode;SurvivalTime;TotalReward 
1;16.9;16.44
2;17.4;17.20
3;30.0;17.20
4;20.3;16.74
5;18.3;16.78
6;16.7;17.16
7;17.1;20.42
8;25.1;17.06
9;16.8;16.48
10;19.1;17.34
11;26.7;17.84
12;15.1;17.74
13;19.4;17.34
14;18.3;16.56
15;25.0;26.96
16;22.7;16.86
17;18.9;16.62
18;17.1;17.14
19;25.9;17.14
20;19.1;25.84
21;22.2;17.54
22;23.5;17.64
23;21.8;16.82
24;16.9;17.18
25;30.1;18.08
26;30.0;18.58
27;30.1;18.66
28;27.3;17.22
29;23.0;26.84
30;18.2;16.54
31;21.5;16.60
32;24.2;23.20
33;30.0;28.70
34;30.1;20.04
35;21.7;25.98
36;17.8;16.54
37;26.6;16.74
38;18.0;25.66
39;30.0;17.24
40;17.2;17.18
41;18.7;16.54
42;19.0;16.60
43;21.0;25.96
44;18.8;16.60
45;23.7;16.90
46;23.1;16.92
47;30.1;29.44
48;17.6;17.20
49;30.0;18.08
50;20.2;16.68
51;17.7;17.22
52;20.3;17.42
53;17.9;17.26
54;23.9;16.96
55;21.4;16.78
56;24.5;17.48
57;23.2;17.42
58;20.5;16.72
59;25.2;17.06
60;26.9;17.88
61;25.0;17.02
62;16.9;17.86
63;21.6;16.82
64;20.9;17.46
65;15.5;17.76
66;20.2;16.72
67;23.9;17.66
68;30.0;20.20
69;27.9;17.22
70;25.9;17.82
71;20.5;16.72
72;22.5;26.76
73;26.0;26.82
74;20.0;17.38
75;23.2;26.14
76;26.5;17.14
77;30.1;27.14
78;27.4;27.14
79;21.9;26.04
80;30.0;33.30
81;25.7;17.12
82;21.0;17.46
83;29.7;18.60
84;27.7;27.84
85;29.6;16.50
86;21.3;26.00
87;17.5;16.50
88;19.1;25.82
89;18.0;17.26
90;22.2;27.46
91;16.9;16.46
92;30.0;37.90
93;18.6;25.82
94;20.6;27.36
95;20.9;27.38
96;18.6;16.58
97;19.6;26.32
98;18.8;17.26
