Episode;SurvivalTime;TotalReward;Died;DamageEvents;DamageTaken;ShotsFired;Kills;HealthPickups;AmmoPickups
61;31.9;6.56;1;4;100;6;6;2;0
62;33.6;9.76;1;4;100;7;7;1;1
63;23.6;3.04;1;4;100;5;5;0;0
64;20.6;3.18;1;4;100;5;5;0;1
65;26.0;-0.40;1;6;130;4;4;1;0
66;30.1;6.58;1;4;100;6;6;0;1
67;27.9;6.34;1;4;100;6;6;1;0
68;22.8;0.10;1;4;100;4;4;1;0
69;35.2;12.42;1;6;130;8;8;1;1
70;26.6;6.36;1;4;100;6;6;0;0
71;16.5;-5.96;1;4;100;2;2;0;2
72;15.1;-3.26;1;4;100;3;3;0;0
73;25.1;6.28;1;4;100;6;6;1;0
74;30.5;9.70;1;4;100;7;7;0;1
75;30.3;6.52;1;4;100;6;6;3;0
76;29.3;9.82;1;4;100;7;7;0;2
77;32.7;6.22;1;4;100;6;6;0;0
78;22.3;3.02;1;4;100;5;5;0;0
79;13.5;-6.42;1;4;100;2;2;0;0
80;24.3;0.26;1;4;100;4;4;0;0
81;28.6;6.44;1;4;100;6;6;0;0
82;22.6;0.26;1;4;100;4;4;1;1
83;31.2;6.58;1;4;100;6;6;2;0
84;36.1;12.73;1;5;125;8;8;2;1
85;39.1;16.14;1;4;100;9;9;0;1
86;16.6;-6.16;1;4;100;2;2;0;0
87;25.4;3.48;1;4;100;5;5;0;1
88;28.3;9.62;1;4;100;7;7;0;1
89;32.7;6.66;1;4;100;6;6;0;0
90;13.7;-6.40;1;4;100;2;2;0;0
91;31.1;6.58;1;4;100;6;6;0;0
92;39.7;15.91;1;5;125;9;9;1;1
93;26.9;6.38;1;4;100;6;6;0;0
94;26.2;3.46;1;4;100;5;5;1;1
95;37.1;12.60;1;6;130;8;8;2;1
96;16.4;-3.20;1;4;100;3;3;0;0
97;28.1;6.31;1;5;125;6;6;1;1
98;11.0;-9.52;1;4;100;1;1;0;0
99;14.2;-3.34;1;4;100;3;3;0;0
100;19.2;0.18;1;4;100;4;4;0;1
101;24.2;6.24;1;4;100;6;6;1;0
102;58.9;35.08;1;6;130;15;15;1;3
103;33.7;9.70;1;4;100;7;7;1;1
104;25.5;6.28;1;4;100;6;6;0;0
105;24.8;3.18;1;4;100;5;5;0;0
106;18.2;-0.10;1;4;100;4;4;1;0
107;31.6;9.82;1;4;100;7;7;1;1
108;29.6;6.42;1;4;100;6;6;0;0
109;36.1;15.81;1;5;125;9;9;1;1
110;19.5;-3.00;1;4;100;3;3;1;0
111;25.6;6.44;1;4;100;6;6;0;1
112;41.5;16.38;1;4;100;9;9;1;1
113;31.2;6.93;1;6;130;6;6;1;0
114;23.5;6.34;1;4;100;6;6;0;1
115;27.8;6.42;1;4;100;6;6;0;0
116;31.6;6.66;1;4;100;6;6;1;0
117;12.0;-6.46;1;4;100;2;2;0;0
118;26.7;6.30;1;4;100;6;6;0;0
119;20.9;-0.32;1;4;100;4;4;0;0
120;26.5;9.52;1;4;100;7;7;1;1
121;23.0;3.16;1;4;100;5;5;1;0
122;30.1;6.54;1;4;100;6;6;1;0
123;26.5;6.28;1;4;100;6;6;1;0
124;46.5;19.49;1;5;125;10;10;2;2
125;42.2;16.34;1;4;100;9;9;0;1
126;34.4;9.59;1;5;125;7;7;1;1
127;32.7;6.66;1;4;100;6;6;0;0
128;30.3;6.54;1;4;100;6;6;1;0
129;19.0;-3.04;1;4;100;3;3;1;0
130;36.1;16.06;1;4;100;9;9;0;1
131;46.1;25.76;1;4;100;12;12;0;2
132;29.0;6.44;1;4;100;6;6;0;0
133;26.4;6.05;1;5;125;6;6;1;0
134;30.6;6.60;1;4;100;6;6;0;0
135;12.9;-9.20;1;4;100;1;1;0;1
136;27.1;6.38;1;4;100;6;6;0;0
137;25.4;5.99;1;5;125;6;6;1;0
138;31.9;6.53;1;7;160;6;6;2;0
139;19.0;0.12;1;4;100;4;4;0;1
140;28.6;6.50;1;5;125;6;6;1;0
141;16.1;-0.24;1;4;100;4;4;0;0
142;32.1;6.62;1;4;100;6;6;0;0
143;23.9;6.24;1;4;100;6;6;0;1
144;30.6;6.54;1;4;100;6;6;1;0
145;24.8;3.58;1;4;100;5;5;0;2
146;35.7;6.32;1;6;130;6;6;1;0
147;29.4;6.46;1;4;100;6;6;0;0
148;58.3;32.05;1;5;125;14;14;1;3
149;39.7;16.18;1;4;100;9;9;1;1
150;25.0;6.38;1;4;100;6;6;1;1
151;35.2;12.98;1;4;100;8;8;0;1
152;25.9;2.86;1;6;130;5;5;1;0
153;36.5;12.96;1;4;100;8;8;0;1
154;36.6;15.67;1;5;125;9;9;1;2
155;45.4;22.29;1;5;125;11;11;1;2
156;35.5;15.46;1;4;100;9;9;0;1
157;34.8;9.68;1;6;130;7;7;1;2
158;9.9;-12.52;1;4;100;0;0;0;0
159;25.3;3.36;1;4;100;5;5;0;1
160;38.1;16.00;1;4;100;9;9;0;1
161;22.7;3.30;1;4;100;5;5;0;1
162;27.8;6.44;1;4;100;6;6;2;0
163;29.3;6.50;1;4;100;6;6;1;0
164;28.6;6.42;1;4;100;6;6;1;0
165;30.9;12.68;1;4;100;8;8;0;1
166;15.5;-6.26;1;4;100;2;2;0;0
167;39.7;16.14;1;4;100;9;9;0;1
168;39.1;16.28;1;4;100;9;9;2;2
169;24.5;3.40;1;5;125;5;5;1;1
170;26.3;6.30;1;4;100;6;6;0;0
171;28.0;6.37;1;5;125;6;6;2;1
172;29.7;6.46;1;4;100;6;6;0;0
173;31.3;9.80;1;4;100;7;7;1;1
174;29.9;12.64;1;4;100;8;8;0;1
175;36.2;13.00;1;4;100;8;8;0;1
176;30.7;9.72;1;4;100;7;7;0;2
177;27.8;6.36;1;4;100;6;6;1;0
178;26.3;3.64;1;4;100;5;5;1;2
179;16.8;-3.12;1;4;100;3;3;0;0
180;31.2;12.74;1;4;100;8;8;0;1
181;26.9;6.28;1;4;100;6;6;0;0
182;13.4;-6.38;1;4;100;2;2;0;0
183;38.1;16.14;1;4;100;9;9;0;1
184;12.3;-6.38;1;4;100;2;2;0;0
185;35.5;16.34;1;4;100;9;9;0;3
186;22.2;3.04;1;4;100;5;5;1;0
187;30.6;6.54;1;4;100;6;6;0;0
188;31.3;9.73;1;5;125;7;7;2;2
189;20.0;-0.02;1;4;100;4;4;0;0
190;32.9;9.84;1;4;100;7;7;2;1
191;26.4;6.36;1;4;100;6;6;0;0
192;33.3;6.56;1;4;100;6;6;1;0
193;32.5;10.15;1;6;130;7;7;1;2
194;33.1;6.56;1;4;100;6;6;0;0
195;16.4;-5.95;1;6;130;2;2;1;0
196;11.4;-9.56;1;4;100;1;1;0;1
197;30.8;6.56;1;4;100;6;6;1;1
198;23.0;0.22;1;4;100;4;4;0;1
199;26.2;-0.10;1;4;100;4;4;0;0
200;24.6;0.57;1;6;130;4;4;1;1
201;31.8;6.33;1;5;125;6;6;1;0
202;37.8;16.06;1;4;100;9;9;0;1
203;25.9;3.03;1;5;125;5;5;1;0
204;16.0;-6.24;1;4;100;2;2;0;0
205;27.5;6.36;1;4;100;6;6;0;1
206;27.0;6.28;1;4;100;6;6;0;0
207;32.3;10.05;1;6;130;7;7;1;1
208;21.5;3.06;1;4;100;5;5;1;0
209;33.9;9.86;1;4;100;7;7;2;1
210;13.4;-6.16;1;4;100;2;2;0;1
211;26.1;6.46;1;4;100;6;6;0;1
212;22.6;3.14;1;4;100;5;5;0;0
213;28.5;6.68;1;4;100;6;6;0;2
214;33.1;6.68;1;4;100;6;6;0;0
215;36.6;16.00;1;4;100;9;9;1;1
216;27.3;6.38;1;4;100;6;6;1;0
217;17.7;-3.18;1;4;100;3;3;1;0
218;26.0;6.30;1;4;100;6;6;0;0
219;25.3;3.18;1;4;100;5;5;0;0
220;32.3;12.76;1;4;100;8;8;1;2
221;28.5;6.40;1;4;100;6;6;1;0
222;29.7;6.44;1;4;100;6;6;0;0
223;23.1;3.50;1;4;100;5;5;0;2
224;26.1;6.20;1;4;100;6;6;1;0
225;26.0;6.26;1;4;100;6;6;1;0
226;40.4;16.22;1;4;100;9;9;1;1
227;38.3;16.08;1;4;100;9;9;0;1
228;27.7;6.30;1;4;100;6;6;0;0
229;31.9;6.66;1;4;100;6;6;1;0
230;22.8;3.04;1;4;100;5;5;1;0
231;30.1;6.46;1;4;100;6;6;0;0
232;14.9;-9.26;1;4;100;1;1;0;1
233;21.3;3.20;1;4;100;5;5;1;1
234;33.2;6.47;1;6;150;6;6;2;0
235;31.1;13.00;1;4;100;8;8;1;2
236;14.0;-6.32;1;4;100;2;2;0;0
237;30.3;9.56;1;4;100;7;7;0;1
238;33.7;12.86;1;4;100;8;8;1;1
239;17.8;-6.20;1;4;100;2;2;0;0
240;37.7;15.98;1;4;100;9;9;0;1
241;15.6;-6.26;1;4;100;2;2;0;0
242;33.4;6.93;1;6;130;6;6;1;0
243;15.3;-3.08;1;4;100;3;3;0;1
244;28.1;6.36;1;4;100;6;6;0;0
245;24.8;2.72;1;4;100;5;5;0;0
246;31.8;6.91;1;6;130;6;6;1;1
247;28.1;6.42;1;4;100;6;6;1;0
248;38.5;19.44;1;4;100;10;10;0;2
249;33.6;9.96;1;4;100;7;7;0;1
250;26.9;6.38;1;4;100;6;6;1;0
251;38.5;13.34;1;5;125;8;8;1;2
252;36.8;15.71;1;5;125;9;9;2;1
253;31.5;9.72;1;4;100;7;7;1;1
254;30.1;12.70;1;4;100;8;8;0;1
255;30.9;6.72;1;5;125;6;6;2;0
256;27.2;6.38;1;4;100;6;6;0;0
257;23.1;3.18;1;4;100;5;5;1;0
258;27.4;6.28;1;4;100;6;6;0;0
259;33.1;6.64;1;5;125;6;6;1;0
260;32.9;12.90;1;4;100;8;8;1;1
261;23.5;6.20;1;5;125;6;6;2;0
262;29.6;6.50;1;4;100;6;6;0;0
263;32.9;12.51;1;5;125;8;8;2;1
264;17.1;-3.16;1;4;100;3;3;1;0
265;13.1;-6.38;1;4;100;2;2;0;0
266;38.5;16.14;1;4;100;9;9;2;1
267;35.5;15.92;1;4;100;9;9;0;1
268;28.0;6.42;1;4;100;6;6;1;0
269;38.5;13.20;1;4;100;8;8;0;1
270;10.9;-9.46;1;4;100;1;1;0;1
271;29.8;6.58;1;4;100;6;6;1;0
272;26.6;6.34;1;4;100;6;6;0;0
273;23.3;3.56;1;4;100;5;5;0;2
274;36.4;10.10;1;4;100;7;7;0;1
275;33.3;6.76;1;7;155;6;6;3;0
276;17.3;-3.20;1;4;100;3;3;0;0
277;20.3;0.20;1;4;100;4;4;2;1
278;31.3;6.14;1;6;130;6;6;2;0
279;26.8;6.65;1;6;130;6;6;1;0
280;22.6;3.34;1;4;100;5;5;0;1
281;22.2;6.10;1;4;100;6;6;0;1
282;28.3;3.29;1;5;125;5;5;1;1
283;33.7;12.82;1;4;100;8;8;1;1
284;39.7;15.77;1;5;125;9;9;2;1
285;23.8;3.16;1;4;100;5;5;0;0
286;25.8;3.22;1;4;100;5;5;1;0
287;43.1;16.32;1;4;100;9;9;1;1
288;33.5;12.26;1;6;130;8;8;1;1
289;19.7;-6.34;1;4;100;2;2;0;0
290;11.4;-9.46;1;4;100;1;1;0;0
291;35.2;12.98;1;4;100;8;8;1;1
292;29.8;9.90;1;4;100;7;7;0;2
293;36.6;19.32;1;4;100;10;10;0;2
294;25.7;6.30;1;4;100;6;6;0;0
295;25.7;3.42;1;4;100;5;5;0;1
296;19.4;-3.02;1;4;100;3;3;0;0
297;14.2;-6.24;1;4;100;2;2;0;0
298;43.1;15.94;1;6;130;9;9;2;1
299;19.0;-0.02;1;4;100;4;4;0;0
300;37.4;6.68;1;6;130;6;6;1;1
