Episode;SurvivalTime;TotalReward;Died;DamageEvents;DamageTaken;ShotsFired;Kills;HealthPickups;AmmoPickups;TimeToFirstHit;MaxAlerted;DashesUsed
96;61.4;6.24;1;7;130;14;13;2;2;14.7;4;3
97;71.0;8.02;1;8;160;13;13;5;2;27.2;5;2
98;56.1;2.44;1;7;130;8;8;4;1;35.1;4;2
99;37.7;-2.15;1;5;100;7;5;1;1;15.2;7;2
100;67.3;7.92;1;8;160;15;14;2;3;21.9;4;3
101;31.5;-3.45;1;5;100;7;6;0;0;19.5;4;1
102;44.8;1.15;1;5;100;10;9;0;1;27.0;3;2
103;61.0;6.84;1;7;130;14;14;3;3;15.9;6;3
104;36.7;-0.65;1;5;100;8;8;0;0;27.6;4;1
105;61.3;4.81;1;10;190;11;10;4;1;19.4;6;3
106;45.8;0.85;1;5;100;8;7;0;1;35.7;3;1
107;34.4;-1.95;1;5;100;8;6;0;0;27.0;3;3
108;41.7;-0.55;1;5;100;8;6;0;0;24.8;5;2
109;35.4;-1.15;1;5;100;8;7;0;1;26.5;4;2
110;55.9;2.34;1;7;130;9;7;1;1;25.2;7;4
111;36.4;-1.35;1;5;100;8;7;0;0;23.2;3;1
112;32.7;-1.05;1;5;100;8;8;1;0;20.3;4;2
113;46.9;2.55;1;5;100;11;11;0;2;28.3;3;4
114;58.5;6.72;1;8;160;14;14;2;2;18.6;3;3
115;46.4;0.84;1;7;130;8;8;2;0;21.3;3;4
116;80.3;9.84;1;7;140;14;14;2;2;19.8;6;4
117;64.3;5.05;1;5;100;11;11;1;1;25.7;3;1
118;55.2;3.74;1;6;120;11;10;1;1;42.4;4;1
119;54.6;5.65;1;5;100;14;14;0;2;39.0;3;4
120;35.1;-1.45;1;5;100;8;7;0;0;24.6;3;2
121;50.4;2.24;1;7;130;11;9;1;1;21.0;4;2
122;60.1;5.53;1;7;140;11;11;2;1;13.5;3;3
123;64.4;5.95;1;5;100;13;12;0;2;17.1;3;5
124;77.0;9.41;1;9;180;14;13;3;3;18.2;5;5
125;49.3;2.25;1;5;100;10;10;0;1;16.1;3;3
126;36.0;-2.65;1;5;100;8;6;0;0;30.0;4;2
127;60.1;6.53;1;8;150;16;13;2;3;12.7;4;5
128;64.2;6.14;1;7;130;14;12;1;2;26.6;4;4
129;40.8;-0.35;1;5;100;8;7;1;1;16.4;3;1
130;41.4;0.65;1;5;100;8;8;2;3;34.6;4;2
131;55.5;5.25;1;5;100;13;12;4;4;47.7;6;1
132;36.1;-0.05;1;5;100;9;9;0;2;18.4;3;1
133;85.4;13.15;1;5;100;20;19;1;5;33.5;3;5
134;59.3;3.85;1;6;120;11;10;1;1;22.4;4;2
135;36.8;-3.15;1;5;100;5;3;0;0;17.7;5;3
136;59.3;6.54;1;7;130;14;14;2;2;20.1;5;4
137;34.3;-2.05;1;5;100;8;6;0;0;25.2;4;2
138;30.0;-3.35;1;5;100;5;5;0;0;22.2;4;1
139;77.7;10.53;1;8;160;16;16;2;3;17.9;5;6
140;55.4;2.44;1;7;130;9;8;1;1;32.5;7;4
141;43.8;-0.45;1;5;100;8;6;0;0;25.6;3;3
142;62.7;6.74;1;7;130;13;13;1;2;26.4;4;5
143;50.8;3.05;1;7;130;11;10;2;1;23.7;7;4
144;83.0;12.05;1;6;120;17;17;2;4;49.4;3;4
145;88.1;15.94;1;7;130;21;21;1;10;30.1;4;4
146;36.2;-1.75;1;5;100;6;5;2;2;26.7;5;1
147;55.5;4.95;1;5;100;12;12;3;2;48.5;3;4
148;65.2;6.01;1;9;180;11;11;5;2;10.1;3;4
149;62.4;4.65;1;7;130;12;11;3;2;22.0;5;5
150;97.3;15.74;1;8;150;20;20;3;6;71.6;4;2
151;43.1;-0.05;1;5;100;8;7;2;0;38.2;6;2
152;32.2;-2.75;1;5;100;5;5;1;2;23.6;4;2
153;45.6;2.04;1;7;130;10;9;2;3;18.8;4;3
154;40.7;0.25;1;5;100;8;8;0;3;30.9;3;1
155;50.3;4.55;1;5;100;13;13;0;2;22.1;3;3
156;38.8;-3.05;1;5;100;5;3;1;0;32.7;4;1
157;39.2;0.35;1;5;100;10;9;0;1;16.5;3;2
158;52.0;2.64;1;6;120;11;10;2;1;22.6;3;2
159;30.4;-3.25;1;5;100;7;6;0;0;20.0;5;1
160;47.0;0.35;1;5;100;8;7;0;0;40.5;2;4
161;40.7;0.55;1;5;100;10;8;0;2;18.4;3;5
162;56.1;4.05;1;5;100;11;11;0;1;17.7;3;2
163;28.8;-1.95;1;5;100;8;7;0;0;16.3;3;1
164;26.7;-3.15;1;5;100;7;6;0;0;17.2;3;1
165;31.9;-2.35;1;5;100;8;6;0;0;15.1;2;1
166;48.0;2.75;1;5;100;11;11;0;1;18.7;4;1
167;36.8;-0.76;1;7;130;8;7;1;0;14.1;3;1
168;28.2;-2.75;1;5;100;7;6;0;0;19.1;4;1
169;42.3;0.55;1;7;130;8;8;1;0;30.6;5;2
170;32.5;-1.15;1;5;100;8;8;0;0;22.8;4;1
171;27.7;-2.45;1;5;100;7;7;0;0;19.3;4;1
172;39.3;-1.05;1;5;100;8;6;0;0;14.3;4;1
173;33.7;-0.65;1;5;100;10;8;0;1;16.4;2;0
174;35.1;-1.35;1;5;100;8;7;0;0;23.9;3;2
175;50.8;2.15;1;5;100;9;8;0;1;16.0;6;2
176;31.9;-2.45;1;5;100;7;6;0;1;19.8;3;1
177;24.3;-3.45;1;5;100;6;6;0;0;15.8;2;1
178;59.1;3.55;1;5;100;11;9;0;1;35.2;5;3
179;48.1;1.55;1;5;100;11;8;0;1;20.6;4;3
180;27.4;-2.65;1;5;100;6;6;0;1;17.5;3;2
181;39.9;0.05;1;5;100;8;8;0;0;19.1;4;1
