Episode;SurvivalTime;TotalReward;Died;DamageEvents;DamageTaken;ShotsFired;Kills;HealthPickups;AmmoPickups;TimeToFirstHit;MaxAlerted;DashesUsed
38;57.2;5.75;1;5;100;11;11;0;2;18.0;4;6
39;41.9;1.54;1;7;130;8;8;1;1;15.8;4;4
40;52.7;3.23;1;8;160;8;7;2;2;22.4;7;6
41;45.7;2.35;1;5;100;8;8;1;1;22.6;4;3
42;36.2;-0.15;1;5;100;7;7;1;1;27.3;5;3
43;34.3;-0.26;1;6;120;8;7;2;0;12.1;2;2
44;45.5;3.55;1;5;100;11;10;0;3;19.0;4;3
45;55.1;6.32;1;8;160;12;11;2;2;22.1;6;6
46;46.7;2.15;1;5;100;8;8;0;1;24.2;2;2
47;42.5;1.52;1;8;160;8;7;2;1;21.0;4;4
48;40.1;0.75;1;7;130;8;7;1;1;20.3;5;3
49;47.1;2.05;1;7;130;8;7;3;0;27.2;5;3
50;22.8;-3.95;1;5;100;5;4;1;0;14.5;7;1
51;35.5;0.15;1;5;100;8;8;1;0;20.2;4;2
52;39.2;-0.05;1;5;100;8;6;0;0;29.3;3;3
53;40.7;1.85;1;5;100;10;9;0;1;9.0;4;4
54;42.9;2.55;1;7;130;9;9;2;1;18.8;5;3
55;32.2;-1.35;1;5;100;6;6;0;0;19.6;4;2
56;46.4;2.15;1;5;100;8;8;0;1;18.4;3;4
57;31.8;-0.26;1;7;130;8;8;2;0;19.8;5;2
58;38.1;1.05;1;5;100;9;8;0;2;14.9;3;3
59;66.5;9.04;1;6;120;14;13;2;3;21.3;3;4
60;28.8;-3.35;1;5;100;4;3;2;0;22.0;5;1
61;48.3;6.05;1;6;120;14;14;2;2;18.0;4;3
62;58.5;6.05;1;5;100;11;11;1;1;26.2;4;4
63;30.5;-0.75;1;5;100;8;8;1;0;16.9;4;1
64;70.4;9.54;1;7;130;15;12;3;3;29.3;5;7
65;37.4;0.35;1;7;130;8;7;2;0;15.4;4;4
66;52.5;4.24;1;7;130;11;9;1;2;16.1;5;4
67;37.7;0.64;1;7;130;9;7;2;1;14.1;4;3
68;53.1;2.73;1;7;140;8;7;3;1;16.7;7;7
69;31.8;-1.45;1;5;100;6;6;1;0;22.0;4;2
70;45.1;1.35;1;5;100;8;7;1;1;27.7;4;3
71;34.9;0.05;1;5;100;8;8;1;0;13.5;6;2
72;47.0;2.04;1;7;130;7;7;1;0;26.0;3;3
73;45.7;3.25;1;5;100;10;10;1;1;24.5;3;3
74;64.5;10.15;1;5;100;17;16;1;4;33.4;5;5
75;39.0;0.74;1;7;130;8;7;1;0;12.7;3;4
76;51.4;4.04;1;7;130;11;9;1;1;19.4;4;4
77;69.4;9.73;1;7;140;14;13;4;2;32.9;5;6
78;51.2;2.95;1;5;100;8;8;0;0;43.1;5;4
79;43.2;1.44;1;7;130;7;7;3;0;24.9;4;2
80;66.1;6.44;1;7;130;11;8;2;3;31.1;3;4
81;54.5;4.64;1;7;130;9;9;3;1;42.6;4;3
82;61.6;10.15;1;5;100;17;17;0;4;21.4;5;4
83;45.1;3.44;1;7;130;11;10;2;1;15.9;6;3
84;40.4;1.85;1;5;100;11;9;0;1;18.3;4;3
85;48.8;4.15;1;5;100;11;11;0;1;22.3;3;4
86;28.5;-1.55;1;5;100;7;7;0;0;18.4;5;2
87;52.5;5.35;1;5;100;13;11;0;2;22.2;3;3
88;40.9;0.94;1;7;130;8;7;2;0;22.6;3;3
89;47.3;2.32;1;8;160;8;7;4;0;25.3;6;3
90;44.3;2.95;1;5;100;13;9;2;2;22.2;5;4
91;56.2;5.44;1;7;130;11;10;2;1;29.8;5;6
92;50.7;4.15;1;5;100;11;10;0;1;23.6;4;3
93;54.1;2.75;1;5;100;8;6;2;1;20.4;5;6
94;71.0;7.75;1;5;100;11;10;0;1;37.3;3;5
95;36.4;0.74;1;7;130;8;8;1;1;8.6;4;3
96;48.8;3.35;1;5;100;11;9;3;1;37.1;4;3
97;31.9;-1.45;1;5;100;8;6;2;0;15.0;2;2
98;27.8;-2.15;1;5;100;8;6;1;0;14.3;5;2
99;40.2;0.64;1;7;130;8;7;3;0;27.4;6;2
100;39.6;1.45;1;5;100;9;8;1;3;27.1;3;1
101;41.8;0.25;1;7;130;8;7;3;0;27.1;5;2
102;53.3;5.14;1;7;130;11;11;3;1;17.6;5;4
103;31.0;-1.97;1;7;130;7;5;3;0;16.8;5;3
104;35.4;-1.85;1;5;100;5;4;3;0;28.3;5;1
105;51.2;3.65;1;5;100;11;9;2;1;29.3;4;4
106;37.5;0.75;1;5;100;10;8;1;1;17.8;2;2
107;55.8;4.85;1;5;100;11;10;1;2;25.0;3;4
108;28.6;-4.05;1;5;100;5;2;1;1;14.0;6;1
109;44.7;3.45;1;5;100;11;11;1;1;14.2;4;3
110;35.4;0.15;1;5;100;8;8;1;1;25.6;4;3
111;56.5;6.84;1;7;130;13;12;1;5;19.5;3;4
112;45.2;3.25;1;5;100;11;9;0;5;35.1;4;2
113;39.4;0.04;1;7;130;8;6;1;2;16.0;4;3
114;36.4;-0.15;1;5;100;8;7;2;1;19.2;4;2
115;52.8;5.35;1;5;100;14;11;2;3;28.9;3;3
116;41.7;1.05;1;5;100;8;8;2;0;27.8;5;4
117;28.6;-2.15;1;5;100;7;5;0;3;17.9;6;1
118;58.0;6.02;1;8;160;12;10;2;3;18.6;5;4
119;49.5;4.14;1;7;130;11;10;1;2;17.8;5;3
120;43.5;0.95;1;5;100;8;7;0;1;13.0;5;5
121;45.5;3.75;1;5;100;11;11;0;3;38.7;5;1
122;64.4;8.95;1;5;100;17;14;1;4;46.6;4;3
123;48.3;2.14;1;6;120;8;7;2;0;20.0;6;5
124;38.9;0.75;1;5;100;8;8;1;1;28.4;4;3
125;48.6;2.65;1;5;100;11;8;2;1;26.2;3;4
126;26.3;-2.15;1;5;100;7;6;1;2;13.8;3;1
127;87.5;11.55;1;5;100;13;12;2;3;48.0;7;10
128;51.6;1.95;1;5;100;8;6;1;0;23.0;7;6
129;34.3;-1.45;1;5;100;8;5;2;0;20.3;4;2
130;53.1;4.34;1;7;130;11;9;2;2;19.9;6;4
131;62.1;6.94;1;7;130;14;11;2;3;33.3;4;3
132;41.9;1.55;1;5;100;11;8;1;1;23.3;4;4
133;30.1;-2.25;1;5;100;8;5;1;0;13.1;6;2
134;53.7;3.84;1;7;130;9;8;2;1;32.3;3;5
135;76.3;13.75;1;5;100;21;19;0;7;47.7;4;3
136;43.9;0.05;1;5;100;8;6;0;1;22.5;4;2
137;32.4;-1.45;1;5;100;8;6;1;0;13.6;4;2
138;68.7;6.92;1;8;160;10;9;2;2;20.1;7;7
139;52.5;7.05;1;5;100;16;14;0;5;30.7;6;2
140;25.9;-1.85;1;5;100;8;8;0;1;13.9;4;3
141;53.7;5.45;1;5;100;12;11;2;3;43.6;4;2
142;39.6;1.05;1;7;130;8;8;2;1;24.6;5;2
143;56.9;7.25;1;5;100;16;13;1;4;34.4;4;2
144;36.7;0.25;1;5;100;8;7;0;2;25.2;5;3
145;50.9;5.24;1;7;130;14;11;3;2;29.6;4;2
146;120.1;27.34;0;6;120;14;12;2;3;15.1;7;15
147;47.4;3.55;1;5;100;11;10;3;1;25.2;3;2
148;69.3;9.14;1;7;130;14;13;1;3;16.0;5;5
149;52.9;4.35;1;5;100;11;10;1;2;27.6;4;3
150;56.7;6.24;1;7;130;13;11;1;3;27.0;4;2
151;46.0;3.95;1;5;100;12;11;1;3;36.4;5;3
152;64.2;8.84;1;7;130;15;13;1;4;18.3;3;3
153;29.6;-1.55;1;5;100;7;6;2;1;17.9;5;2
154;66.6;8.63;1;8;160;13;12;3;4;26.1;5;0
155;23.8;-3.65;1;5;100;4;4;1;1;15.0;5;1
156;45.0;2.74;1;7;130;11;9;2;1;12.3;5;1
157;65.3;6.84;1;7;130;11;10;4;1;27.0;5;2
158;41.4;1.02;1;8;160;8;7;2;2;17.2;5;4
159;49.9;2.75;1;5;100;9;7;0;4;40.4;4;1
160;41.9;1.34;1;7;130;9;7;1;2;21.5;5;2
161;35.7;0.95;1;5;100;11;9;1;2;20.0;5;1
162;48.6;6.25;1;5;100;15;14;1;3;34.9;4;1
163;47.9;4.34;1;6;120;11;11;2;1;17.6;5;3
164;33.7;-0.75;1;5;100;8;7;1;1;19.7;4;3
165;61.1;8.14;1;7;130;14;13;2;3;28.1;5;3
166;68.0;7.34;1;7;130;11;10;4;1;33.8;7;4
167;44.7;0.65;1;5;100;8;7;3;1;36.2;4;1
168;36.3;-1.65;1;5;100;4;4;2;1;16.9;5;2
169;26.2;-2.66;1;7;130;6;5;1;1;7.5;6;1
170;25.2;-3.75;1;5;100;5;4;0;2;14.1;3;1
171;34.0;0.65;1;5;100;10;9;1;1;19.5;4;1
172;48.4;4.05;1;5;100;11;11;2;1;18.1;3;1
173;57.4;7.53;1;8;150;14;13;2;3;15.5;6;4
174;55.4;8.34;1;7;130;16;15;1;4;11.6;5;4
175;36.0;-0.65;1;5;100;8;6;2;0;23.6;4;1
176;44.0;1.25;1;5;100;8;6;0;4;27.8;7;1
177;33.9;-1.25;1;5;100;6;5;1;1;20.2;5;1
178;39.6;-0.25;1;5;100;6;5;2;2;24.1;3;1
179;71.4;11.65;1;5;100;17;16;0;5;31.6;4;6
180;49.4;4.84;1;6;120;11;10;1;4;14.1;4;2
181;25.4;-3.05;1;5;100;6;5;0;2;17.2;3;1
182;58.9;5.84;1;7;130;12;9;3;2;28.5;6;3
183;94.4;17.34;1;6;120;19;18;2;6;24.5;4;5
184;50.4;5.85;1;5;100;14;13;2;2;29.4;4;2
185;44.0;2.34;1;7;130;9;8;3;1;29.1;4;2
186;88.9;16.14;1;7;130;20;18;4;4;30.3;6;3
187;38.1;3.64;1;7;130;14;12;1;3;23.7;5;2
188;45.4;3.95;1;5;100;13;11;1;3;16.6;4;2
189;67.5;6.94;1;7;130;9;9;2;3;25.5;7;7
190;39.9;2.25;1;5;100;10;10;1;1;19.0;3;1
191;79.4;14.34;1;6;120;18;18;3;5;40.1;4;3
192;44.9;4.55;1;5;100;12;12;0;3;26.5;4;1
193;49.2;4.14;1;7;130;12;9;1;3;19.1;4;2
194;36.6;0.25;1;5;100;10;7;2;2;26.3;4;1
195;64.2;6.84;1;7;130;11;10;2;2;24.0;7;4
196;70.2;9.45;1;5;100;14;13;2;3;34.8;7;4
197;35.4;-0.25;1;5;100;8;7;2;0;24.8;5;2
198;29.9;-0.75;1;5;100;8;8;0;1;13.8;4;1
199;77.1;12.54;1;6;120;17;17;1;4;31.1;3;2
200;45.8;1.95;1;7;130;11;7;2;2;14.9;4;2
201;42.9;1.45;1;5;100;8;8;2;1;30.4;4;1
202;91.9;16.73;1;7;140;18;18;3;6;24.3;4;2
203;46.7;3.14;1;7;130;11;9;3;1;21.5;3;2
204;84.8;14.32;1;8;160;17;16;5;3;46.2;5;5
205;27.7;-2.25;1;5;100;9;5;1;1;13.3;4;1
206;72.6;11.34;1;6;120;17;15;2;4;33.0;5;3
207;73.8;10.42;1;9;170;12;12;3;3;19.2;6;2
208;37.7;0.55;1;5;100;8;8;2;0;15.8;4;3
209;50.3;4.55;1;5;100;11;11;1;1;15.4;4;2
210;57.2;7.95;1;5;100;14;14;0;4;23.1;5;3
211;65.0;9.22;1;8;160;15;13;3;3;11.3;6;7
212;68.4;10.75;1;5;100;17;16;0;4;27.2;4;2
213;27.2;-3.25;1;5;100;4;4;1;1;16.1;4;1
214;64.7;7.95;1;5;100;12;12;2;3;28.3;5;2
215;53.7;4.94;1;7;130;11;10;4;1;29.9;6;3
216;44.2;1.45;1;5;100;9;7;1;1;25.6;5;1
217;94.5;19.83;1;7;140;22;22;2;7;30.9;5;4
218;105.3;18.61;1;9;180;17;17;6;3;28.0;5;8
219;62.2;8.45;1;5;100;14;14;1;3;32.9;5;4
220;69.3;8.24;1;7;130;11;11;1;3;23.0;6;3
221;48.9;4.35;1;5;100;11;11;1;1;14.9;3;1
222;35.7;0.05;1;5;100;8;7;0;2;26.4;5;1
223;88.1;14.82;1;8;160;16;16;3;4;47.0;7;3
224;36.9;0.55;1;5;100;7;7;0;3;19.4;3;1
225;52.4;2.65;1;5;100;8;7;4;0;45.2;3;1
226;48.0;0.84;1;7;130;8;6;4;0;31.2;3;3
227;56.8;6.44;1;6;120;14;12;2;3;32.8;5;3
228;59.9;8.94;1;6;120;17;15;1;3;18.5;6;1
229;46.9;3.85;1;5;100;11;11;1;2;18.2;4;2
230;77.7;11.75;1;5;100;16;15;3;4;47.4;5;1
231;92.7;17.64;1;7;130;21;20;2;6;29.9;4;1
232;52.6;4.42;1;8;160;11;9;3;1;15.1;5;5
233;43.4;1.24;1;7;130;8;7;1;1;14.2;7;3
234;66.7;11.94;1;6;120;19;18;2;4;26.1;6;3
235;38.7;0.75;1;5;100;8;8;1;1;25.9;3;2
236;39.6;1.95;1;5;100;13;9;1;2;27.9;3;2
237;53.2;3.23;1;8;160;8;7;4;0;26.0;5;4
238;47.6;5.35;1;5;100;14;13;2;2;33.6;3;1
239;22.1;-4.15;1;5;100;5;4;1;0;10.9;4;1
240;65.1;9.75;1;5;100;17;15;2;4;44.2;6;4
241;48.4;4.74;1;7;130;14;11;3;2;21.0;4;1
242;57.6;6.55;1;5;100;14;12;2;3;35.0;4;3
243;46.1;4.94;1;7;130;14;12;2;2;11.4;5;2
244;57.6;9.03;1;8;160;16;15;3;3;24.7;5;2
245;25.1;-3.85;1;5;100;4;3;1;1;13.1;3;1
246;39.5;-0.15;1;5;100;6;5;3;1;28.6;6;1
247;39.3;2.44;1;7;130;11;10;3;1;21.6;5;2
248;58.5;5.55;1;7;130;11;9;1;3;24.5;2;3
249;49.0;5.15;1;5;100;14;12;2;2;27.9;4;2
250;62.6;8.05;1;5;100;14;13;0;3;36.3;3;3
251;43.7;0.95;1;5;100;7;6;0;3;23.6;5;1
252;50.0;3.05;1;5;100;11;8;0;3;23.6;4;1
253;120.0;25.94;0;6;120;11;9;3;1;42.1;7;12
254;53.2;7.25;1;5;100;14;14;0;4;15.1;5;2
255;54.2;6.44;1;7;130;14;12;1;3;18.7;6;5
256;66.0;9.42;1;8;160;14;14;3;3;24.6;5;3
257;120.1;31.12;0;8;160;22;17;5;5;35.1;7;9
258;27.7;-2.15;1;5;100;8;6;1;1;14.1;5;1
259;40.1;3.15;1;5;100;15;11;1;3;18.1;3;2
260;65.5;10.25;1;5;100;17;16;1;4;27.3;3;3
261;76.9;12.05;1;5;100;15;14;2;5;31.1;6;1
262;99.0;13.74;1;7;130;13;11;1;4;26.1;5;11
263;45.9;2.43;1;8;160;9;7;3;2;24.6;7;2
264;90.5;12.54;1;7;130;13;12;2;3;28.0;6;5
265;102.7;13.04;1;7;130;11;9;3;2;31.3;7;6
266;64.3;8.75;1;5;100;14;14;2;2;34.9;3;3
267;33.0;-0.15;1;5;100;8;8;1;1;25.2;4;0
268;40.0;1.15;1;5;100;7;7;1;3;33.0;4;1
269;60.8;8.55;1;5;100;16;14;3;3;41.7;4;2
270;62.0;8.02;1;8;160;14;12;4;2;24.0;6;1
271;52.6;4.63;1;7;140;11;9;4;1;29.0;3;1
272;40.1;1.75;1;5;100;8;8;1;3;24.5;6;2
273;61.1;6.74;1;7;130;12;11;1;4;25.6;3;3
274;42.2;0.64;1;6;120;8;6;3;1;21.1;6;1
275;55.7;3.55;1;7;130;8;7;1;0;17.0;5;4
276;60.8;7.02;1;8;160;11;11;3;2;21.7;6;2
277;24.5;-2.95;1;5;100;6;5;0;2;16.0;5;2
278;38.7;1.95;1;5;100;9;9;2;2;27.6;4;1
279;120.0;33.62;0;8;160;21;20;6;5;16.3;7;7
280;120.1;29.24;0;6;120;14;14;2;2;25.9;6;10
281;75.4;10.14;1;6;120;14;12;1;2;26.7;5;2
282;84.4;10.21;1;9;180;11;10;5;1;25.3;5;4
283;60.0;9.15;1;5;100;16;15;0;4;28.0;5;2
284;68.9;8.14;1;7;130;11;11;1;2;25.7;6;4
285;26.4;-4.35;1;5;100;2;2;1;2;16.8;5;1
286;102.4;15.64;1;6;120;14;14;3;2;32.1;7;5
287;40.8;3.25;1;5;100;11;11;1;2;16.9;4;1
288;79.2;11.45;1;5;100;14;14;3;2;63.9;5;2
289;59.1;8.25;1;5;100;15;14;0;5;33.8;4;3
290;91.7;13.04;1;7;130;14;12;2;2;15.6;7;8
291;73.9;10.65;1;5;100;14;14;4;2;35.9;4;5
292;63.4;10.24;1;7;130;17;16;3;3;22.6;5;2
293;68.4;12.25;1;5;100;19;18;0;5;23.3;5;4
294;86.5;10.45;1;5;100;11;10;0;3;21.0;7;7
295;39.0;0.35;1;5;100;8;7;1;0;15.9;5;2
296;60.7;7.95;1;7;130;14;13;2;2;24.1;6;4
297;37.6;-0.35;1;5;100;8;6;2;1;23.7;3;2
298;115.6;21.31;1;10;190;20;18;3;5;16.1;6;9
299;78.7;12.52;1;8;160;16;15;3;3;25.5;6;5
300;74.1;8.32;1;8;160;11;9;2;3;22.6;6;8
301;87.6;16.81;1;9;180;20;19;5;4;24.9;6;4
302;31.6;-0.95;1;5;100;7;7;1;1;19.3;6;1
303;68.9;9.23;1;7;140;12;12;2;3;15.8;7;2
304;61.0;8.32;1;8;160;14;13;3;2;14.6;5;6
305;30.0;-1.65;1;5;100;8;6;0;2;18.3;5;2
306;53.9;4.75;1;5;100;11;10;4;1;36.0;5;2
307;66.8;9.25;1;5;100;17;15;2;4;44.0;5;3
308;28.5;-1.65;1;5;100;7;7;1;1;19.0;6;1
309;40.9;3.65;1;5;100;14;12;0;3;12.8;5;3
310;68.2;10.94;1;7;130;17;16;2;4;25.7;4;4
311;55.7;7.24;1;7;130;15;13;2;3;22.0;6;2
312;53.6;6.35;1;5;100;14;13;3;2;30.1;5;2
313;18.6;-4.45;1;5;100;6;4;1;1;11.3;6;1
314;57.2;5.84;1;7;130;11;10;2;3;34.6;6;3
315;93.8;15.95;1;7;130;17;17;4;4;35.9;4;7
316;75.5;11.45;1;5;100;17;15;2;4;36.8;4;4
317;74.8;12.15;1;5;100;17;17;2;4;45.4;3;1
318;35.1;-0.35;1;5;100;8;7;1;1;26.0;3;1
319;72.8;11.43;1;7;140;16;15;3;3;21.7;6;3
320;89.2;14.34;1;7;130;17;16;2;4;20.0;5;6
321;79.3;12.84;1;6;120;17;16;3;3;41.9;4;2
322;74.5;9.12;1;8;160;11;11;3;2;24.8;6;7
323;120.1;23.75;0;5;100;8;6;1;1;15.6;7;13
324;33.5;1.15;1;5;100;11;10;0;3;18.7;5;1
325;45.1;3.25;1;5;100;11;10;0;2;16.8;4;1
326;74.0;8.54;1;7;130;11;10;1;2;16.2;5;8
327;44.5;4.34;1;7;130;12;11;2;2;17.7;5;1
328;106.0;14.14;1;7;130;11;10;3;1;26.3;7;8
329;61.9;8.15;1;5;100;15;13;1;3;48.3;3;1
330;80.1;11.45;1;5;100;14;14;1;3;38.1;6;3
331;47.6;4.35;1;5;100;12;11;2;2;33.4;4;1
332;64.9;8.74;1;6;120;14;13;3;3;34.0;7;3
333;58.4;6.44;1;6;120;14;12;2;3;19.8;5;2
334;53.0;1.75;1;5;100;9;7;2;2;31.5;6;4
335;44.8;1.35;1;5;100;8;7;1;0;15.2;6;6
336;48.1;4.25;1;5;100;11;11;1;2;22.8;3;4
337;57.5;6.05;1;5;100;14;11;2;2;16.9;4;4
338;86.4;14.64;1;7;130;18;16;2;5;23.1;6;9
339;62.2;9.33;1;8;160;16;14;2;4;20.4;5;4
340;120.1;31.13;0;7;140;20;17;3;5;36.2;7;10
341;119.3;22.22;1;8;160;20;19;3;6;34.8;7;6
342;57.0;5.54;1;7;130;11;10;2;1;14.5;6;4
343;49.4;3.95;1;6;120;11;10;2;2;33.4;5;2
344;71.7;8.15;1;7;130;11;10;2;2;18.6;6;9
345;102.9;17.33;1;8;150;17;16;3;3;26.8;7;10
346;87.1;12.73;1;7;140;14;12;2;4;28.4;6;7
347;90.9;11.44;1;7;130;11;10;3;1;24.7;7;8
348;76.2;11.22;1;8;160;16;13;3;4;18.3;7;9
349;78.6;14.74;1;7;140;20;19;2;6;16.0;5;2
350;82.3;10.64;1;6;120;14;11;3;2;19.4;7;6
351;71.3;7.94;1;7;130;11;10;1;2;16.1;6;8
352;49.7;4.14;1;7;130;12;11;2;2;17.4;6;5
353;54.1;6.45;1;5;100;14;13;1;2;13.3;7;4
354;56.7;8.24;1;7;130;15;14;1;4;19.4;4;3
355;107.2;19.61;1;9;180;19;18;6;4;27.9;6;5
356;49.3;4.74;1;6;120;11;11;1;2;17.3;4;1
357;47.7;3.94;1;7;130;10;10;2;2;31.1;4;1
358;40.2;2.65;1;5;100;10;10;1;3;29.7;5;1
359;66.9;7.83;1;7;140;12;10;3;2;19.3;7;2
360;45.0;2.82;1;8;160;11;8;3;1;11.0;4;0
361;96.7;15.13;1;8;160;17;14;2;5;33.5;7;9
362;47.1;4.75;1;5;100;12;12;1;2;26.2;5;2
363;120.1;25.54;0;6;120;11;8;3;2;33.6;6;15
364;107.1;15.14;1;7;130;13;11;2;3;21.4;5;6
365;53.7;5.44;1;7;130;11;11;2;1;30.5;4;1
366;33.5;1.15;1;5;100;11;10;0;2;18.6;6;1
367;59.8;6.24;1;7;130;12;10;1;3;16.6;7;3
368;55.5;5.74;1;7;130;11;11;2;2;28.6;5;2
369;43.7;1.95;1;5;100;10;8;0;2;27.1;5;2
370;62.0;8.84;1;6;120;14;14;2;2;12.6;4;1
371;120.1;28.15;0;6;120;14;13;3;2;26.8;7;9
372;30.5;0.95;1;5;100;11;10;0;3;18.2;6;1
373;46.2;2.45;1;5;100;10;8;2;2;30.8;6;3
374;100.4;15.42;1;8;160;16;14;3;3;26.9;7;3
375;47.7;3.12;1;8;160;9;8;2;3;23.1;5;3
376;43.9;2.14;1;7;130;11;8;2;1;10.9;6;2
377;102.2;17.42;1;8;160;17;16;3;4;20.4;7;6
378;96.4;13.64;1;7;130;14;12;2;4;34.7;7;5
379;65.4;7.55;1;5;100;12;11;3;3;43.0;5;2
380;102.6;21.75;1;5;100;26;24;2;7;81.0;5;1
381;52.3;3.15;1;7;130;8;7;2;2;23.4;5;3
382;120.1;29.04;0;6;120;14;14;3;3;20.6;7;7
383;36.3;-0.15;1;5;100;8;7;1;0;18.3;6;0
384;37.7;1.25;1;5;100;9;8;1;3;21.8;4;1
385;26.5;-2.85;1;5;100;6;5;2;0;19.5;5;1
386;107.3;22.52;1;8;160;24;23;2;7;42.6;4;5
387;25.9;-2.85;1;5;100;6;4;1;2;12.0;5;1
388;40.8;3.25;1;5;100;12;11;0;3;13.0;5;3
389;64.3;9.24;1;7;130;14;14;3;2;15.1;4;5
390;26.0;-2.25;1;5;100;6;6;0;2;13.5;4;1
391;77.2;12.33;1;8;150;17;15;3;4;26.2;5;5
392;38.8;0.95;1;5;100;7;7;1;3;24.2;3;1
393;120.1;28.05;0;5;100;14;13;1;3;17.6;7;13
394;120.0;29.74;0;6;120;17;17;2;4;25.3;6;14
395;73.2;8.64;1;7;130;11;11;2;1;14.0;6;8
396;46.6;4.75;1;5;100;14;12;1;3;19.4;5;1
397;27.3;-0.55;1;5;100;9;8;0;3;11.9;5;3
398;56.9;6.85;1;5;100;15;12;1;3;28.1;4;2
399;54.1;6.05;1;5;100;14;12;0;3;23.9;5;4
400;58.9;7.15;1;5;100;13;12;1;5;36.7;6;1
401;120.1;25.83;0;7;140;11;8;3;2;22.2;7;16
402;64.6;10.85;1;5;100;17;17;2;3;46.7;5;2
403;60.7;10.25;1;5;100;19;17;2;4;35.9;5;2
404;28.7;-0.15;1;5;100;9;9;0;2;17.8;6;1
405;44.9;4.45;1;5;100;13;12;1;3;17.1;5;2
406;50.0;4.85;1;7;130;11;11;3;1;27.9;5;2
407;56.4;7.84;1;6;120;14;14;2;3;19.0;3;1
408;73.7;13.25;1;5;100;20;18;1;5;48.7;4;4
409;67.1;8.75;1;6;120;14;13;4;2;44.2;5;1
410;61.2;5.84;1;6;120;11;9;3;1;23.6;5;3
411;51.2;6.85;1;5;100;15;14;0;4;27.3;3;3
412;106.1;23.15;1;5;100;27;25;0;8;67.5;6;5
413;120.0;25.85;0;5;100;11;9;2;2;21.5;7;15
414;75.9;10.54;1;7;130;14;13;3;2;29.5;5;6
415;61.9;8.35;1;5;100;14;14;2;2;40.1;5;3
416;44.5;1.55;1;5;100;11;8;1;1;19.5;3;4
417;55.6;5.35;1;5;100;11;11;2;1;32.3;5;1
418;48.7;3.05;1;5;100;9;9;0;2;19.4;3;3
419;46.3;6.14;1;6;120;15;14;1;4;11.7;4;1
420;77.7;11.41;1;10;190;14;13;5;2;25.6;5;4
421;31.7;-0.95;1;5;100;8;7;0;1;13.7;4;3
422;46.5;4.75;1;5;100;14;12;1;3;16.1;3;5
423;120.0;30.44;0;6;120;17;17;2;4;34.5;7;14
424;70.3;11.55;1;5;100;18;16;2;4;49.2;4;2
425;32.4;-0.05;1;5;100;9;8;1;1;16.3;5;2
426;97.4;15.30;1;10;200;14;13;4;4;23.3;6;5
427;64.8;8.15;1;5;100;16;12;1;3;33.7;5;5
428;120.1;25.06;0;4;80;10;8;2;1;33.4;7;16
429;53.5;5.34;1;6;120;13;10;3;2;30.5;4;2
