Episode;SurvivalTime;TotalReward 
319;30.1;10.56
320;30.0;19.74
321;30.3;9.76
322;30.0;16.10
323;30.0;16.68
324;30.1;22.84
325;30.0;16.80
326;30.1;12.28
327;30.2;22.86
328;24.0;4.36
329;27.2;14.38
330;24.9;5.12
331;30.0;22.78
332;30.2;3.08
333;30.1;10.60
334;30.3;16.66
335;30.7;19.78
336;30.6;9.68
337;30.3;22.88
338;23.1;7.30
339;30.1;13.90
340;30.0;16.58
341;30.1;18.96
342;30.1;13.02
343;30.1;19.70
344;30.1;22.92
345;30.1;16.70
346;30.1;13.74
347;30.3;3.42
348;30.0;18.18
349;30.1;15.92
350;30.2;22.78
351;30.3;19.22
352;20.4;1.84
353;30.1;19.90
354;21.0;4.66
355;23.5;4.38
356;23.9;5.04
357;30.1;16.04
358;15.1;1.58
359;30.5;4.44
360;20.1;1.88
361;19.6;1.08
362;30.1;13.44
363;30.6;4.34
364;30.5;21.54
365;29.8;1.52
366;30.1;19.90
367;30.1;23.04
368;30.7;22.84
369;30.0;19.86
370;30.0;13.54
371;30.0;12.76
372;17.4;0.96
373;30.1;16.96
374;30.0;7.72
375;30.1;13.34
376;30.0;15.40
377;20.8;1.18
378;30.2;25.22
379;30.0;13.80
380;30.1;17.02
381;30.2;16.20
382;30.0;1.90
383;30.1;19.24
384;30.0;19.82
385;24.1;2.00
386;30.1;19.82
387;30.1;2.92
388;30.2;12.18
389;30.1;6.08
390;15.3;0.82
391;30.0;12.96
392;30.4;26.00
393;26.2;1.18
394;26.2;9.04
395;30.1;13.50
396;30.1;16.18
397;30.8;19.16
398;30.3;16.90
399;30.0;19.00
400;30.0;16.84
401;30.1;13.50
402;30.1;9.30
403;30.0;16.78
404;30.4;22.16
405;30.3;19.72
406;30.3;22.84
407;30.1;16.76
408;30.2;16.82
409;30.1;12.30
410;30.5;19.94
411;30.0;16.78
412;30.1;19.86
413;30.1;13.88
414;30.1;22.94
415;30.1;19.04
416;30.0;19.86
417;30.1;8.48
418;30.0;16.82
419;30.5;19.38
420;30.1;19.86
421;30.0;19.80
422;30.8;16.16
423;30.2;19.48
424;30.2;13.80
425;23.7;5.06
426;16.9;3.84
427;30.3;16.00
428;25.2;10.54
429;30.1;19.04
430;30.0;19.74
431;30.2;22.94
432;28.2;5.18
433;30.4;5.96
434;30.7;12.86
435;30.0;5.88
436;30.0;16.80
437;29.8;5.46
438;30.2;6.32
439;30.1;19.40
440;28.6;8.44
441;28.9;4.62
442;27.5;7.66
443;26.9;7.50
444;30.5;13.84
445;30.2;16.08
446;29.6;8.22
447;30.0;19.68
448;28.4;5.46
449;22.7;4.20
450;22.7;4.24
451;23.6;4.44
452;30.0;9.92
453;30.4;22.26
454;21.4;8.06
455;30.2;12.32
456;30.1;18.42
457;30.1;8.58
458;30.2;7.62
459;30.1;8.88
460;30.2;15.36
461;30.1;16.52
462;30.3;8.46
463;30.0;23.00
464;22.1;2.70
465;29.8;11.30
466;30.8;22.86
467;30.1;13.74
468;29.0;7.48
469;30.1;19.88
470;30.1;16.84
471;30.1;16.90
472;29.0;0.72
473;30.1;19.86
474;30.7;8.48
475;20.3;1.94
476;30.0;7.94
477;30.4;18.42
478;22.2;1.70
479;30.1;10.66
480;30.1;19.86
481;23.8;8.84
482;30.1;16.34
483;29.4;10.94
484;30.0;10.74
485;27.2;9.20
486;30.1;16.14
487;30.1;13.76
488;30.0;5.56
489;30.0;19.96
490;20.6;1.38
491;29.6;1.66
492;30.1;2.12
493;30.1;19.94
494;30.1;22.82
495;30.1;19.88
496;30.5;23.00
497;29.1;14.52
498;30.7;23.00
499;30.2;15.10
500;30.0;19.94
501;27.8;7.40
502;30.1;20.12
503;30.1;7.28
504;18.9;4.86
505;29.7;10.60
506;14.4;3.78
507;30.0;5.50
508;21.1;-1.02
509;19.6;1.86
510;17.3;5.52
511;19.6;1.10
512;30.1;22.86
513;30.4;9.26
514;30.4;15.94
515;28.4;5.46
516;30.0;16.28
517;30.2;6.20
518;30.1;16.14
519;25.0;8.10
520;30.0;13.78
521;24.7;1.46
522;30.6;14.66
523;29.4;7.72
524;30.1;5.86
525;30.1;19.12
526;30.3;20.02
527;30.3;15.38
528;30.2;22.88
529;30.5;19.18
530;25.5;4.52
531;30.0;19.92
532;30.0;9.30
533;30.5;14.64
534;30.2;11.76
535;30.1;11.46
536;24.9;1.62
537;30.1;2.68
538;30.1;16.22
539;17.4;1.02
540;30.2;7.94
541;30.1;22.98
542;30.0;12.26
543;30.1;12.24
544;30.0;9.28
545;30.3;19.76
546;22.5;5.10
547;28.6;4.16
548;27.5;5.44
549;30.0;12.28
550;30.1;16.06
551;16.0;1.64
552;30.4;14.70
553;30.2;13.18
554;30.2;10.04
555;30.0;16.92
556;28.8;8.12
557;22.7;1.32
558;23.6;1.94
559;30.1;19.86
560;30.1;16.76
561;30.3;15.94
562;30.1;10.02
563;30.1;16.94
564;28.4;2.54
565;30.1;19.74
566;30.6;4.80
567;30.0;16.84
568;30.2;9.80
569;24.0;4.58
570;21.5;5.16
571;23.2;2.08
572;30.1;6.34
573;30.6;15.46
574;18.5;1.06
575;30.1;16.92
576;21.3;4.98
577;20.7;1.12
578;26.4;4.40
579;30.1;16.80
580;30.0;3.58
581;30.6;22.88
582;30.3;1.74
583;29.5;5.54
584;22.9;7.48
585;30.1;16.70
586;30.1;15.02
587;30.4;19.80
588;30.1;23.02
589;30.0;19.92
590;30.1;21.76
591;15.3;0.90
592;28.7;10.70
593;28.5;10.76
594;30.2;5.42
595;22.5;1.78
596;30.0;16.90
597;30.2;16.66
598;31.0;22.84
599;30.6;16.80
600;27.9;10.30
601;30.1;5.48
602;16.8;0.94
603;26.3;5.26
604;22.4;7.22
605;30.1;15.24
606;30.1;16.70
607;30.1;19.80
608;30.6;19.96
609;30.2;16.86
610;30.1;19.90
611;30.1;19.04
612;17.6;4.02
613;30.1;13.76
614;30.0;19.80
615;30.2;16.76
616;30.1;10.68
617;30.2;20.06
618;30.3;19.78
619;30.0;22.46
620;30.1;22.94
621;30.1;19.72
622;23.7;7.36
623;29.9;12.28
624;23.3;5.08
625;30.7;23.04
626;30.3;20.04
627;30.4;16.78
628;30.0;13.08
629;26.2;7.88
630;22.6;4.08
631;30.5;12.22
632;30.5;8.98
633;28.3;8.10
634;30.4;3.00
635;30.0;10.14
636;22.0;-1.72
637;22.7;1.72
638;24.1;1.36
639;20.8;1.14
640;18.2;4.04
641;17.8;1.46
642;23.5;1.38
643;30.1;19.76
644;27.6;1.58
645;30.3;12.84
646;28.9;10.52
647;20.7;4.60
648;30.1;23.00
649;30.0;6.70
650;24.1;5.18
651;30.1;11.98
652;18.5;-2.22
653;30.0;3.14
654;30.2;10.48
655;30.1;20.00
656;30.1;15.78
657;30.0;5.26
658;30.1;16.02
659;30.8;22.96
660;30.1;19.70
661;30.2;13.68
662;30.0;19.78
663;30.2;19.94
664;29.8;14.66
665;30.0;16.28
666;30.5;22.00
667;28.2;8.58
668;30.6;16.26
669;30.5;17.54
670;30.8;16.88
671;30.1;19.02
672;30.1;16.46
673;30.0;19.82
674;30.1;16.08
675;30.0;19.80
676;30.3;16.64
677;30.0;23.08
678;30.1;22.88
679;30.1;6.12
680;30.1;9.18
681;20.8;4.62
682;30.2;19.68
683;30.3;9.26
684;29.0;8.32
685;30.1;19.02
686;29.8;7.72
687;30.0;16.54
688;30.0;22.18
689;30.0;19.76
690;30.3;15.22
691;30.1;19.76
692;30.8;8.62
693;30.4;16.46
694;30.0;10.64
695;30.1;19.02
696;30.3;19.76
697;30.4;9.90
698;30.2;19.76
699;21.0;4.98
700;30.2;19.92
701;30.2;16.06
702;30.1;19.78
703;29.9;4.84
704;30.1;16.74
705;27.1;7.64
706;30.1;19.92
707;30.1;15.34
708;30.1;16.74
709;30.5;25.98
710;30.1;6.74
711;30.0;16.70
712;26.9;4.30
713;28.0;8.06
714;30.1;6.18
715;30.1;16.70
716;30.0;8.68
717;24.8;4.44
718;29.5;8.52
719;30.1;10.62
720;30.1;10.64
721;27.5;8.38
722;27.6;4.68
723;30.1;19.68
724;30.1;16.02
725;30.0;10.06
726;30.0;16.62
727;30.1;10.70
728;30.1;19.76
729;30.2;19.78
730;30.2;16.72
731;28.8;7.72
732;30.0;9.70
733;30.1;16.76
734;30.7;13.86
735;30.0;10.68
736;30.0;19.72
737;30.1;22.94
738;29.7;7.52
739;30.1;19.66
740;23.2;5.06
741;30.2;14.20
742;30.0;10.36
743;30.2;19.74
744;30.0;14.62
745;30.2;6.76
746;21.4;3.98
747;23.7;7.32
748;23.2;5.02
749;30.3;7.68
750;30.2;15.82
751;30.1;12.78
752;30.1;16.78
753;29.2;8.38
754;30.1;16.74
755;22.2;4.22
756;30.1;8.42
757;30.1;19.68
758;30.1;10.68
759;30.0;19.82
760;26.4;5.28
761;30.0;16.80
762;25.2;8.08
763;27.2;5.32
764;29.0;8.34
765;30.4;9.24
766;30.1;5.24
767;30.1;9.80
768;30.0;5.78
769;30.7;9.20
770;25.2;4.46
771;24.1;5.08
772;30.1;8.48
773;28.4;8.46
774;30.0;5.30
775;24.0;5.16
776;28.7;7.58
777;30.0;19.62
778;30.1;9.90
779;30.3;16.80
780;30.2;10.66
781;27.0;5.34
782;30.0;18.94
783;30.2;10.48
784;30.0;19.08
785;30.3;15.42
786;30.0;9.18
787;30.8;15.32
788;30.0;10.44
789;30.3;10.68
790;30.1;15.36
791;30.1;9.90
792;30.1;6.28
793;30.0;10.70
794;30.4;23.04
795;26.4;10.70
796;25.2;8.80
797;30.2;19.74
798;30.1;16.10
799;30.3;9.00
800;30.0;10.58
