Episode;SurvivalTime;TotalReward;Died;DamageEvents;DamageTaken;ShotsFired;Kills;HealthPickups;AmmoPickups;TimeToFirstHit;MaxAlerted;DashesUsed
68;89.6;16.73;1;8;160;20;19;3;5;33.4;4;6
69;79.8;15.29;1;12;230;20;18;6;4;24.6;6;5
70;99.7;19.03;1;7;140;23;20;3;6;43.6;5;7
71;78.9;12.09;1;11;220;16;13;4;3;29.5;5;6
72;72.3;8.74;1;7;130;10;10;4;5;30.6;5;3
73;54.0;3.64;1;6;120;8;8;2;0;26.1;5;5
74;39.8;1.25;1;5;100;9;8;2;4;28.6;4;2
75;94.9;15.20;1;10;200;17;14;7;4;45.9;6;6
76;53.9;3.35;1;5;100;10;8;0;2;38.3;4;4
77;61.7;8.02;1;10;190;14;13;3;3;21.3;6;4
78;81.0;14.44;1;7;130;20;18;1;4;19.5;5;7
79;89.4;12.73;1;8;150;14;12;3;3;18.8;5;4
80;30.3;-0.05;1;5;100;9;9;0;1;17.2;4;2
81;66.7;10.33;1;8;160;17;15;2;4;21.3;6;4
82;35.8;0.34;1;6;120;8;8;3;0;20.0;6;2
83;57.0;2.92;1;8;160;8;7;3;1;19.6;4;6
84;60.0;7.35;1;5;100;14;13;0;2;22.9;5;4
85;52.7;5.34;1;6;120;11;11;1;1;27.7;3;4
86;70.8;9.82;1;8;160;15;12;2;3;19.4;5;4
87;71.4;9.52;1;8;160;14;11;2;3;28.2;5;4
88;89.4;15.71;1;9;180;20;16;3;6;26.0;5;4
89;60.7;8.15;1;5;100;17;14;0;3;34.8;4;5
90;89.1;16.41;1;10;190;23;17;3;5;44.5;4;5
91;29.1;-0.55;1;5;100;9;8;0;1;19.8;5;2
92;65.7;8.54;1;7;130;15;12;1;4;30.9;3;3
93;79.1;13.52;1;8;160;19;16;4;6;25.5;3;5
94;42.4;0.64;1;6;120;8;6;1;1;25.8;4;3
95;72.2;9.02;1;8;160;14;11;4;2;30.9;4;5
96;76.4;9.54;1;6;120;12;11;1;3;31.8;5;2
97;35.1;-0.65;1;5;100;6;6;0;1;18.4;3;2
98;87.3;14.12;1;8;160;20;15;2;5;22.7;5;7
99;68.9;8.74;1;7;130;14;12;1;2;22.5;5;4
100;61.6;7.02;1;8;160;11;11;3;1;21.6;5;3
101;61.5;7.74;1;7;130;14;12;1;3;26.7;4;3
102;64.9;6.83;1;7;140;11;10;2;1;24.9;4;4
103;101.2;17.49;1;11;220;18;16;5;4;28.5;6;8
104;79.8;15.34;1;6;120;23;20;3;5;20.3;4;4
105;59.2;6.44;1;7;130;14;11;1;4;13.7;4;3
106;55.3;6.13;1;8;160;13;11;2;2;18.5;5;2
107;70.1;12.42;1;9;180;18;17;5;4;22.5;4;3
108;41.0;1.34;1;7;130;8;8;2;1;19.1;4;3
109;76.0;11.41;1;9;180;17;13;5;5;28.3;7;3
110;120.1;37.51;0;11;220;32;27;8;9;21.1;5;7
111;56.4;6.15;1;5;100;14;12;0;2;17.0;3;3
112;45.0;2.64;1;6;120;11;11;1;3;13.5;4;3
113;45.1;2.75;1;5;100;12;11;0;3;21.5;4;2
114;90.3;16.91;1;9;180;20;18;3;5;22.6;4;6
115;91.3;18.21;1;10;190;24;20;4;6;34.0;4;9
116;53.9;5.84;1;6;120;14;12;3;3;23.4;5;6
117;72.8;11.51;1;10;190;15;14;5;5;29.1;4;4
118;54.1;3.55;1;5;100;10;8;4;1;35.1;7;1
119;96.1;19.21;1;10;190;23;20;3;6;20.3;5;6
120;110.7;21.97;1;14;280;20;20;6;6;20.8;8;11
121;73.1;11.32;1;8;160;17;14;2;4;17.2;4;3
122;99.9;23.29;1;11;220;29;25;6;7;20.7;5;6
123;103.4;22.11;1;10;190;24;24;5;8;53.9;6;4
124;74.9;12.51;1;9;180;17;16;6;5;18.1;5;3
125;46.4;4.05;1;5;100;12;11;3;2;21.0;4;1
126;76.8;12.53;1;8;160;17;16;2;5;31.5;5;5
127;54.5;3.54;1;7;130;8;8;1;0;17.1;4;4
128;47.8;2.44;1;7;130;8;8;1;0;17.9;5;3
129;60.6;7.84;1;7;130;14;13;1;2;24.9;3;2
130;72.2;10.65;1;5;100;17;15;0;3;16.1;3;3
131;24.5;-3.45;1;5;100;6;5;2;0;15.7;6;1
132;63.4;8.35;1;5;100;14;14;1;4;18.7;3;4
133;31.3;-0.65;1;5;100;8;8;0;2;17.7;4;2
134;55.0;5.55;1;5;100;14;10;2;4;13.1;3;2
135;64.4;5.44;1;7;130;10;8;3;2;31.2;7;2
136;77.1;10.72;1;8;160;13;12;3;7;20.3;3;3
137;120.1;37.58;0;12;240;29;26;7;8;25.6;5;7
138;71.4;9.94;1;7;130;14;13;2;4;30.3;5;3
139;55.6;3.95;1;5;100;9;8;0;2;19.1;4;3
140;61.7;5.22;1;9;170;11;7;6;2;15.4;3;4
141;84.2;13.84;1;7;130;20;16;2;5;26.1;4;4
142;93.1;17.79;1;11;220;22;18;4;5;15.2;7;4
143;106.6;20.71;1;10;190;26;19;3;6;19.4;4;4
144;77.3;14.42;1;8;160;18;17;2;6;19.4;4;2
145;85.1;14.01;1;9;180;20;15;3;4;19.1;4;4
146;74.0;12.32;1;8;160;19;15;2;5;13.1;5;2
147;58.9;8.83;1;7;140;19;14;2;5;12.7;4;3
148;58.8;6.75;1;5;100;13;11;3;3;21.4;6;2
149;90.7;18.81;1;10;190;23;21;5;5;21.3;4;8
150;63.1;7.52;1;8;160;14;11;3;4;27.8;3;4
151;120.1;39.44;0;6;120;32;29;5;9;45.0;3;7
152;104.5;13.61;1;11;220;11;8;7;2;28.3;6;6
153;83.1;14.91;1;10;200;17;17;4;5;15.7;7;2
154;25.5;-1.85;1;5;100;8;7;1;2;17.5;5;1
155;120.3;37.81;0;9;180;32;28;5;10;40.0;4;6
156;93.2;16.12;1;9;170;19;17;7;5;29.7;5;5
157;51.5;4.33;1;7;140;11;9;3;2;14.3;7;3
158;78.4;13.24;1;7;130;18;16;2;5;28.6;3;2
159;120.0;30.63;0;7;140;17;15;5;5;31.9;6;5
160;72.5;11.02;1;8;160;16;14;2;4;22.6;4;2
161;76.9;12.14;1;7;130;15;15;2;3;18.6;6;5
162;103.0;19.02;1;8;160;18;18;3;5;21.1;7;9
163;97.0;16.34;1;7;130;20;16;4;5;27.5;3;7
164;120.1;36.62;0;8;160;27;25;7;11;36.7;4;3
165;100.0;21.22;1;9;170;24;23;4;7;14.0;6;6
166;116.3;23.31;1;11;210;25;21;6;7;34.9;6;9
167;76.5;12.45;1;5;100;20;16;3;7;66.1;5;2
168;54.9;4.34;1;7;130;11;9;2;2;10.2;5;3
169;49.3;4.62;1;8;160;13;10;2;4;14.1;5;1
170;71.5;9.71;1;10;190;14;12;4;3;15.3;5;3
171;90.2;16.59;1;11;220;21;17;7;6;36.9;5;2
172;96.1;18.91;1;9;180;26;19;4;9;23.1;6;2
173;97.8;15.34;1;6;120;17;15;4;5;38.3;5;4
174;120.1;32.23;0;7;140;26;20;2;8;16.1;7;8
175;120.3;28.83;0;8;160;14;13;4;4;17.9;9;13
176;90.6;17.61;1;10;190;23;19;7;6;30.1;4;5
177;76.6;9.02;1;8;160;11;10;4;2;28.9;5;6
178;89.3;12.79;1;11;220;15;11;4;4;23.6;4;3
179;88.0;18.11;1;9;180;23;21;6;6;26.1;5;3
180;88.4;16.03;1;8;150;19;17;3;8;16.5;5;2
181;104.9;15.79;1;12;230;14;12;6;2;16.7;7;9
182;80.1;8.71;1;9;180;8;8;4;1;15.1;6;4
183;47.5;3.65;1;5;100;11;10;1;3;20.4;4;4
184;81.6;10.51;1;10;190;11;11;5;2;23.8;5;5
185;74.8;12.72;1;8;160;17;16;4;7;26.2;5;2
186;93.9;17.00;1;11;210;20;17;4;4;29.1;5;5
187;120.0;30.13;0;7;140;17;15;4;3;31.8;8;3
188;42.8;3.45;1;5;100;12;11;0;2;31.0;3;0
189;80.9;11.12;1;8;160;14;12;3;2;24.5;6;6
190;109.8;22.32;1;8;160;26;22;5;6;52.3;7;2
191;82.7;13.91;1;9;180;18;16;3;5;23.8;5;2
192;109.1;23.20;1;11;210;24;23;4;6;29.7;6;2
193;73.8;9.33;1;7;140;14;12;2;2;26.5;6;1
194;77.9;13.35;1;5;100;19;17;1;4;32.3;6;3
195;81.1;9.74;1;7;130;11;10;2;1;41.5;7;4
196;102.2;22.62;1;9;180;28;24;4;7;24.7;4;1
197;78.8;13.14;1;7;130;18;16;1;4;25.5;6;3
198;114.4;22.20;1;10;200;21;19;5;5;26.8;7;3
199;85.7;16.11;1;10;190;19;18;5;6;24.9;5;4
200;73.0;11.24;1;8;150;16;14;7;3;21.3;5;2
201;120.1;33.51;0;9;180;23;20;4;8;39.4;8;9
202;90.5;16.93;1;7;140;20;19;2;4;36.5;5;1
203;60.3;8.85;1;7;130;17;14;1;3;22.6;3;5
204;67.9;10.54;1;7;130;20;14;1;5;20.5;4;4
205;120.0;40.94;0;7;140;36;32;3;12;26.6;4;4
206;44.8;2.65;1;5;100;10;9;1;3;24.0;4;1
207;120.1;39.00;0;10;200;33;28;7;11;24.3;5;6
208;120.0;38.61;0;9;180;33;28;6;10;25.4;4;9
209;120.1;37.33;0;7;140;29;26;5;10;25.7;5;7
210;100.5;16.41;1;9;180;18;15;4;4;21.8;6;4
211;120.1;33.22;0;8;160;23;20;4;5;24.7;7;4
212;64.8;10.74;1;6;120;18;16;1;6;19.6;4;0
213;68.5;8.73;1;7;140;13;11;3;4;34.8;6;4
214;78.4;15.33;1;7;140;20;19;4;5;26.8;5;2
215;77.1;13.61;1;10;190;20;16;5;4;13.6;3;5
216;68.8;12.44;1;6;120;20;18;6;4;42.8;3;3
217;85.0;16.74;1;7;130;24;20;2;9;30.8;4;5
218;120.0;37.01;0;10;200;27;25;8;8;45.9;4;4
219;78.9;15.32;1;10;190;20;19;4;5;19.5;5;5
220;45.4;3.15;1;5;100;11;10;1;2;19.5;4;1
221;120.1;30.77;0;3;60;18;16;5;5;29.6;7;2
222;56.5;7.65;1;5;100;17;13;3;4;36.6;5;2
223;105.8;24.31;1;9;180;28;26;7;8;50.4;3;2
224;43.7;2.45;1;5;100;11;9;3;1;27.1;5;2
225;111.4;23.51;1;9;180;25;23;7;6;41.9;4;2
226;74.3;12.33;1;8;150;18;15;4;4;23.8;3;5
227;77.0;11.71;1;10;190;16;13;5;4;27.3;4;5
228;87.1;15.92;1;8;160;23;18;4;7;32.2;3;2
229;57.4;6.05;1;5;100;12;11;3;3;35.5;4;3
230;74.2;11.93;1;7;140;17;15;5;4;24.4;4;2
231;91.5;18.59;1;11;220;23;20;7;6;18.9;6;7
232;120.0;39.34;0;6;120;32;29;4;12;47.5;4;6
233;81.4;13.41;1;10;190;16;15;4;4;30.2;7;4
234;99.0;19.42;1;8;160;23;20;3;5;28.6;5;4
235;116.0;28.90;1;10;200;35;30;4;11;17.4;5;5
236;98.7;18.86;1;14;280;23;17;9;5;22.7;7;4
237;63.0;6.45;1;5;100;12;9;1;4;22.5;3;2
238;89.5;19.12;1;8;160;23;23;3;5;32.9;4;6
239;116.7;27.21;1;11;210;32;26;6;10;18.8;5;4
240;73.1;11.74;1;6;120;18;15;2;6;24.9;4;1
241;51.9;5.65;1;5;100;13;11;2;4;37.4;5;3
242;93.7;18.04;1;7;130;23;20;2;8;66.2;5;4
243;52.5;3.95;1;5;100;10;9;1;3;34.8;4;2
244;61.4;9.12;1;8;160;18;13;2;5;10.4;5;2
245;75.9;9.39;1;11;220;11;11;5;3;32.5;3;1
246;87.0;17.44;1;6;120;23;21;3;6;22.7;4;6
247;120.1;26.17;0;3;60;11;8;2;5;29.0;8;6
248;72.2;8.72;1;8;160;14;10;4;3;20.4;7;4
249;100.4;18.73;1;8;150;22;18;4;7;20.9;5;6
250;68.1;9.94;1;7;130;17;13;2;5;20.4;6;2
251;78.6;15.31;1;9;180;20;19;5;6;34.5;4;1
252;73.8;9.24;1;7;130;14;11;1;5;29.5;3;4
253;120.1;33.62;0;8;160;23;21;4;8;16.6;5;7
254;83.6;12.84;1;7;130;17;15;3;4;47.9;5;3
255;120.1;25.49;1;12;230;28;25;9;7;30.0;4;7
256;120.0;38.71;0;9;180;32;28;8;9;17.9;5;1
257;84.1;13.92;1;8;160;20;15;5;6;25.1;6;4
258;99.9;20.32;1;8;160;25;22;3;8;25.4;7;5
259;46.7;2.04;1;6;120;9;7;3;2;21.5;7;2
260;93.3;18.79;1;11;220;25;19;7;7;19.5;6;2
261;73.3;11.10;1;10;200;14;13;6;4;35.2;5;2
262;82.6;15.22;1;8;160;21;19;5;7;29.1;4;5
263;104.6;21.62;1;8;160;27;22;7;8;41.6;4;4
264;59.1;10.43;1;7;140;19;17;3;4;16.4;4;3
265;53.1;6.23;1;7;140;13;12;3;3;17.2;4;3
266;91.9;17.95;1;15;300;20;18;7;6;18.2;5;5
267;72.5;10.64;1;7;130;16;14;4;4;24.1;6;3
268;87.9;18.20;1;10;200;23;21;5;6;18.6;5;3
269;73.3;12.42;1;8;160;18;16;4;5;20.4;5;4
270;101.7;24.49;1;12;240;30;26;7;10;10.7;5;6
271;54.3;8.53;1;7;140;17;15;3;6;26.6;6;2
272;100.5;19.88;1;12;240;23;20;7;6;23.2;4;3
273;68.8;9.79;1;12;240;14;12;7;4;18.7;6;3
274;86.5;16.91;1;10;190;23;20;3;7;17.2;5;8
275;110.0;24.32;1;9;170;30;25;6;9;24.7;4;5
276;74.9;12.54;1;7;130;20;17;5;4;37.8;6;5
277;104.2;19.12;1;8;160;21;18;6;5;31.9;5;3
278;70.2;8.94;1;7;130;14;12;1;2;14.5;4;2
279;43.1;4.44;1;7;130;14;12;1;2;20.0;4;4
280;57.5;7.62;1;9;180;13;12;3;3;19.5;5;3
281;80.5;13.62;1;8;160;19;16;5;5;34.3;5;5
282;85.8;14.01;1;9;180;21;16;3;8;26.3;4;3
283;83.0;11.69;1;11;220;14;12;6;3;23.4;6;12
284;34.6;0.45;1;5;100;9;8;2;2;21.1;5;1
285;71.2;9.25;1;5;100;14;13;3;2;44.8;5;8
286;103.7;19.57;1;14;270;18;17;7;5;24.8;4;11
287;82.0;14.83;1;8;150;21;17;3;7;25.1;5;4
288;86.1;18.01;1;9;180;23;21;6;6;22.7;4;2
289;109.0;22.50;1;11;220;25;21;5;8;19.6;7;7
290;118.5;28.22;1;9;170;31;29;4;12;27.7;4;6
291;120.1;35.46;0;14;280;23;23;9;7;29.0;8;4
292;120.1;36.84;0;6;120;30;27;4;9;51.5;6;4
293;65.1;7.92;1;8;160;14;11;3;4;18.6;6;3
294;102.6;20.01;1;9;180;22;20;5;8;37.3;6;3
295;76.8;11.84;1;6;120;17;15;3;5;17.6;3;4
296;66.4;9.94;1;6;120;17;15;3;3;21.9;4;4
297;91.3;14.79;1;11;220;19;14;7;4;26.0;7;6
298;47.0;3.85;1;5;100;12;10;1;4;24.9;3;3
299;86.9;14.62;1;8;160;18;16;5;4;29.1;6;7
300;107.3;20.18;1;13;250;23;20;7;5;18.3;6;8
301;90.9;16.60;1;11;210;23;17;7;5;16.3;5;3
302;120.1;40.23;0;8;160;37;31;6;13;45.9;5;5
303;62.1;7.95;1;5;100;13;13;2;4;44.5;4;3
304;120.1;37.72;0;8;160;33;26;11;9;37.0;5;5
305;99.9;18.76;1;15;300;19;16;10;6;21.5;9;6
306;75.4;10.34;1;7;130;14;13;2;4;23.7;3;5
307;105.6;20.19;1;12;240;24;18;6;7;28.0;6;1
308;59.4;5.54;1;7;130;10;10;4;1;26.3;3;4
309;97.9;18.09;1;11;220;20;18;4;7;22.0;5;5
310;30.3;-2.15;1;5;100;6;5;1;3;20.3;4;1
311;81.3;14.11;1;10;190;17;17;3;7;22.5;4;4
312;83.3;13.13;1;8;150;18;15;4;6;19.0;4;5
313;36.2;0.25;1;5;100;8;7;0;4;18.4;4;2
314;116.0;24.05;1;16;320;23;21;12;5;35.8;8;5
315;89.0;13.54;1;8;150;17;15;5;5;36.7;3;5
316;97.0;17.32;1;8;160;20;18;4;6;31.1;3;5
317;77.4;9.50;1;11;210;11;10;5;2;14.9;6;6
318;100.4;21.99;1;11;220;28;23;5;9;18.2;6;7
319;114.0;26.21;1;10;190;34;29;4;10;19.2;4;12
320;72.1;10.33;1;8;150;14;13;6;3;38.7;3;5
321;120.1;34.92;0;8;160;25;22;7;10;36.1;4;4
322;85.6;16.24;1;7;130;26;18;4;8;34.6;5;5
323;120.1;36.16;0;14;280;29;23;7;8;18.2;7;8
324;88.4;14.64;1;7;130;17;16;1;7;29.0;4;7
325;109.5;24.48;1;14;270;29;24;9;8;33.9;6;3
326;85.7;15.01;1;10;190;18;16;8;4;43.9;5;6
327;120.2;38.21;0;9;180;31;28;5;11;61.1;5;5
328;120.0;39.32;0;8;160;34;29;8;11;42.2;5;5
329;90.7;18.32;1;8;160;25;20;4;7;21.6;5;2
330;110.7;25.21;1;9;180;30;26;8;8;16.2;4;3
331;35.4;0.15;1;5;100;8;8;1;1;18.7;3;0
332;84.3;11.13;1;8;150;13;11;5;3;17.4;5;7
333;120.0;40.43;0;7;140;33;31;9;9;17.2;3;2
334;120.0;32.40;0;10;200;21;18;6;6;44.3;8;9
335;74.4;12.01;1;9;180;18;14;3;7;20.7;4;4
336;23.5;-2.55;1;5;100;8;6;2;1;14.1;4;1
337;116.4;25.60;1;12;220;29;25;5;10;50.4;5;7
338;114.4;23.06;1;14;280;24;19;9;7;24.7;9;3
339;100.0;20.01;1;9;180;25;20;5;7;24.5;7;4
340;83.6;14.61;1;10;190;18;16;6;5;19.9;5;2
341;75.5;10.22;1;8;160;15;11;5;3;25.2;5;3
342;97.8;19.33;1;7;140;24;20;5;6;26.8;4;3
343;82.0;15.33;1;8;160;21;18;4;7;23.7;4;4
344;58.0;7.33;1;9;170;16;11;5;3;19.8;7;2
345;120.1;31.84;0;6;120;22;19;2;7;20.4;6;11
346;45.9;5.85;1;5;100;16;14;2;3;23.3;5;2
347;69.1;9.73;1;8;160;14;13;4;4;23.7;5;1
348;102.4;22.18;1;14;270;27;21;8;7;17.7;7;4
349;98.3;17.92;1;8;160;19;17;5;9;42.0;4;2
350;113.2;17.62;1;9;170;16;13;6;3;34.8;7;10
351;109.7;21.79;1;13;250;23;20;5;7;19.1;5;9
352;115.9;23.62;1;9;170;24;22;6;7;23.9;5;7
353;85.2;17.18;1;12;240;21;19;8;5;22.7;6;2
354;74.4;10.72;1;10;190;14;14;5;4;29.9;5;6
355;88.1;13.38;1;13;250;17;12;5;5;16.0;7;11
356;120.1;38.65;0;5;100;33;28;5;12;29.6;4;5
357;117.7;30.56;1;14;280;35;31;6;11;11.8;7;6
358;120.1;37.99;0;12;240;28;27;9;9;37.6;6;3
359;76.7;13.53;1;7;140;18;17;3;4;18.6;4;3
360;120.0;30.84;0;6;120;21;16;3;7;23.5;7;11
361;98.7;16.68;1;13;260;18;15;6;7;28.9;6;6
362;70.2;10.84;1;7;130;15;14;3;5;18.2;5;4
363;72.3;12.61;1;10;190;19;16;3;7;17.3;5;3
364;120.0;30.11;0;9;180;20;16;4;6;19.8;7;8
365;28.2;-3.05;1;5;100;5;4;0;3;18.1;4;2
366;59.5;5.12;1;8;160;12;8;4;3;25.6;8;4
367;67.5;9.44;1;7;130;17;13;4;4;29.8;5;2
368;120.1;34.21;0;9;180;26;21;7;8;27.1;6;4
369;105.8;25.01;1;9;180;30;27;7;8;18.8;5;3
370;47.1;3.55;1;5;100;11;10;2;3;29.9;4;2
371;72.2;8.51;1;10;190;11;10;4;2;19.8;6;6
372;92.5;17.21;1;9;180;21;18;5;5;25.2;5;7
373;85.0;12.62;1;8;160;19;14;4;6;30.6;4;6
374;80.2;11.82;1;8;160;17;13;4;4;18.5;4;2
375;76.2;9.53;1;8;150;11;11;5;2;24.1;5;5
376;67.7;11.12;1;8;160;18;16;4;4;17.8;6;3
377;40.9;0.75;1;5;100;9;7;2;2;26.5;5;2
378;111.0;23.09;1;11;220;26;22;6;7;19.9;6;6
379;97.3;16.33;1;7;140;20;16;4;6;59.9;8;4
380;119.6;19.81;1;10;190;16;15;6;4;36.1;7;10
381;50.5;4.15;1;5;100;11;10;4;2;37.0;4;3
382;120.0;30.73;0;7;140;18;17;2;7;30.3;7;12
383;93.6;17.79;1;12;230;19;18;6;7;21.0;6;6
384;120.2;32.84;0;6;120;23;21;3;7;42.8;6;7
385;120.1;33.98;0;12;240;23;21;5;7;15.9;6;8
386;80.8;13.21;1;10;190;17;15;4;5;22.5;5;4
387;120.0;35.89;0;12;240;28;23;8;9;36.9;4;8
388;120.1;39.83;0;8;160;38;29;5;14;10.5;4;8
389;77.7;15.85;1;5;100;26;21;1;9;32.8;4;4
390;43.0;0.85;1;5;100;8;7;3;1;29.3;5;3
391;54.5;6.92;1;8;160;14;14;3;4;16.8;4;1
392;76.4;13.14;1;6;120;18;17;2;6;40.3;4;6
393;87.9;21.12;1;8;160;27;26;4;8;26.1;5;2
394;85.0;10.52;1;10;190;13;9;7;3;28.1;7;8
395;79.2;15.81;1;9;180;20;19;5;6;28.1;5;5
396;66.3;6.75;1;6;120;11;10;6;1;27.4;4;2
397;120.1;29.43;0;7;140;16;13;4;6;24.6;8;9
398;118.3;21.52;1;8;160;20;19;5;5;18.7;6;7
399;68.2;10.84;1;6;120;18;14;5;6;19.0;5;1
400;72.8;12.22;1;8;160;18;16;2;6;30.4;5;2
401;120.0;36.50;0;11;220;29;24;6;10;21.9;8;10
402;120.1;37.64;0;6;120;31;28;5;9;66.7;5;6
403;96.7;19.91;1;9;180;24;21;5;8;19.9;6;2
404;46.1;3.24;1;6;120;10;9;4;3;16.8;6;1
405;61.1;4.52;1;8;160;8;7;4;1;20.0;5;6
406;85.7;13.74;1;7;130;20;15;5;5;35.2;5;7
407;111.1;21.08;1;12;240;22;18;7;6;23.8;5;14
408;37.5;0.35;1;5;100;9;7;1;4;26.7;4;1
409;120.1;37.32;0;8;160;31;26;5;10;38.2;5;9
410;78.5;12.01;1;10;190;17;15;3;3;15.1;4;8
411;76.9;11.14;1;7;130;14;14;2;3;23.9;4;3
412;68.7;6.55;1;5;100;11;9;5;3;45.5;7;2
413;60.8;6.53;1;8;160;11;11;2;3;16.2;4;6
414;73.6;13.83;1;8;150;22;18;3;7;17.7;4;2
415;120.0;35.80;0;10;200;28;23;8;9;26.5;5;7
416;120.0;31.92;0;9;180;22;18;4;7;25.5;7;5
417;60.8;9.53;1;8;150;17;14;3;7;18.2;4;1
418;120.0;29.10;0;11;220;14;12;5;4;17.7;8;13
419;47.7;-0.15;1;5;100;4;3;3;1;22.4;5;3
420;111.0;24.79;1;12;230;28;24;5;8;28.6;4;6
421;88.6;11.42;1;8;160;13;9;2;5;19.2;6;7
422;116.9;23.09;1;12;230;23;19;6;8;12.5;7;5
423;54.6;8.85;1;5;100;18;16;2;6;45.0;4;1
424;31.3;0.95;1;5;100;11;10;1;3;19.2;5;0
425;120.1;37.92;0;8;160;30;27;8;9;35.2;6;5
426;120.3;34.28;0;12;240;21;19;9;7;21.0;9;5
427;95.7;20.50;1;10;200;25;22;7;8;16.0;5;2
428;120.0;37.51;0;11;220;32;25;7;9;12.3;8;2
429;120.1;34.73;0;8;160;24;21;6;9;24.5;7;3
430;45.7;3.95;1;5;100;13;11;2;2;22.8;5;2
431;64.3;10.43;1;7;140;19;17;4;6;24.1;4;4
