Episode;SurvivalTime;TotalReward 
1;30.0;19.02
2;30.1;20.30
3;30.1;20.34
4;30.1;20.28
5;30.1;22.76
6;30.1;20.24
7;30.3;20.04
8;30.1;20.32
9;30.1;20.20
10;30.1;20.28
11;30.1;20.24
12;30.0;26.42
13;30.1;20.28
14;30.1;20.26
15;30.1;23.68
16;30.0;20.26
17;30.0;20.22
18;30.0;20.26
19;30.1;19.54
20;30.1;20.24
21;30.0;20.26
22;30.1;23.52
23;30.1;23.48
24;30.0;23.44
25;30.2;23.50
26;30.1;23.42
27;30.0;20.26
28;30.1;20.68
29;30.0;20.30
30;30.1;20.28
31;30.1;20.24
32;30.1;23.52
33;30.1;23.46
34;30.0;23.68
35;30.1;20.28
36;30.0;26.56
37;30.0;23.54
38;30.0;20.30
39;30.0;20.52
40;30.1;23.72
41;30.1;27.08
42;30.0;23.52
43;30.1;26.48
44;30.0;20.40
45;30.1;20.22
46;30.1;23.50
47;30.1;23.50
48;30.1;23.48
49;30.1;20.40
50;30.1;20.28
51;30.1;23.74
52;30.1;23.52
53;30.3;20.04
54;30.1;20.22
55;30.1;19.58
56;30.1;26.52
57;30.0;18.86
58;30.0;23.88
59;30.0;20.26
60;30.0;20.68
61;30.1;18.82
62;30.2;20.34
63;30.1;23.48
64;30.0;26.68
65;30.0;23.50
66;30.0;20.22
67;30.0;25.78
68;30.1;23.48
69;30.0;20.34
70;30.1;20.24
71;30.0;20.24
72;30.0;20.26
73;30.1;20.30
74;30.1;20.26
75;30.1;20.28
76;30.0;19.54
77;30.1;20.28
78;30.1;20.24
79;30.1;20.28
80;30.0;26.50
81;30.0;20.30
82;30.0;23.52
83;30.1;18.18
84;30.1;23.48
85;30.1;23.50
86;30.1;20.30
87;30.1;20.28
88;30.1;18.86
89;30.1;19.58
90;30.0;19.46
91;30.1;17.26
92;30.1;20.30
93;30.1;23.50
94;30.1;20.24
95;30.1;20.28
96;30.1;20.30
97;30.1;20.28
98;30.1;20.42
99;30.1;17.44
100;30.0;19.86
101;30.1;20.24
102;30.2;23.52
103;30.1;23.74
