Episode;SurvivalTime;TotalReward 
1;14.3;16.90
2;16.0;17.04
3;19.3;19.78
4;18.4;17.20
5;15.3;16.98
6;15.0;16.26
7;13.4;17.56
8;17.6;17.18
9;17.0;16.40
10;14.5;17.66
11;20.3;17.32
12;20.9;25.88
13;17.1;26.34
14;14.5;16.22
15;17.2;16.40
16;18.7;17.30
17;18.9;22.74
18;12.3;16.78
19;24.5;20.16
20;18.7;16.52
21;21.5;16.72
22;13.8;16.20
23;23.2;18.24
24;17.9;16.48
25;20.3;22.84
26;22.9;16.84
27;18.2;17.18
28;18.9;17.26
29;16.3;22.52
30;20.7;16.66
31;15.7;16.30
32;18.0;16.42
33;25.6;17.70
34;20.1;16.62
35;18.3;16.46
36;16.7;17.76
37;23.8;17.32
38;21.0;16.60
39;20.7;17.00
40;20.3;16.60
41;15.3;16.30
42;17.7;17.14
43;20.3;17.34
44;17.4;16.42
45;17.6;17.16
46;17.8;16.44
47;28.8;26.06
48;15.5;17.00
49;23.8;16.82
50;21.7;26.64
51;18.8;25.72
52;18.4;26.40
53;18.9;17.26
54;20.2;17.30
55;14.2;16.70
56;14.0;16.90
57;23.0;27.42
58;30.1;28.60
59;30.0;17.98
60;17.0;16.42
61;17.9;16.50
62;16.1;16.38
63;19.1;19.76
64;17.6;16.44
65;20.5;25.88
66;18.5;16.48
67;19.8;26.52
68;13.0;16.84
69;18.9;25.74
70;16.4;17.06
71;13.8;16.20
72;16.1;16.34
73;20.7;27.24
74;17.7;16.46
75;24.9;17.00
76;23.9;16.90
77;19.1;22.76
78;20.6;25.86
79;21.2;22.92
80;19.6;16.60
81;17.4;17.86
82;21.6;17.42
83;20.2;16.62
84;14.6;16.44
85;26.8;20.28
86;19.7;16.60
87;27.4;26.32
88;15.8;17.04
89;20.9;16.68
90;22.5;16.76
91;29.7;26.98
92;16.1;16.34
93;22.7;26.02
94;18.0;17.18
95;16.3;17.06
96;16.1;17.78
97;18.1;16.50
98;15.8;17.06
99;16.5;25.60
100;15.4;16.30
101;21.1;17.42
102;30.1;19.40
103;23.7;16.88
104;26.3;17.04
105;19.1;16.56
106;17.9;17.16
107;21.1;16.66
108;17.4;17.14
109;17.1;27.00
110;19.8;17.32
111;19.4;17.26
112;18.0;26.40
113;19.9;17.28
114;18.1;17.90
115;20.1;16.58
116;18.4;26.32
117;15.7;16.24
118;17.1;16.30
119;19.5;16.48
120;16.3;16.92
121;12.7;16.72
122;19.2;16.26
123;19.1;16.54
124;17.5;25.66
125;15.4;16.30
126;17.5;25.66
127;17.8;16.46
128;16.8;16.40
129;16.8;17.10
130;21.4;16.70
131;18.6;17.92
132;30.1;18.48
133;21.6;16.72
134;27.1;17.74
135;30.1;20.10
136;23.7;17.58
137;21.1;16.68
138;27.3;16.22
139;15.7;17.02
140;15.1;16.24
141;21.5;16.70
142;20.5;16.54
143;16.9;16.38
144;15.1;17.68
145;16.8;16.88
146;15.3;16.30
147;14.3;16.90
148;16.9;17.82
149;14.5;17.64
150;24.3;16.92
151;20.3;17.32
152;20.6;17.36
153;23.2;26.04
154;18.6;17.20
155;20.0;17.32
156;14.6;16.26
157;21.3;26.62
158;18.6;16.54
159;17.0;17.12
160;20.3;16.62
161;30.0;34.82
162;21.4;17.40
163;18.1;16.48
164;30.0;18.70
165;24.3;16.88
166;20.8;24.28
167;19.3;16.58
168;15.2;16.26
169;18.6;17.22
170;20.5;26.56
171;23.5;16.86
172;19.8;16.40
173;23.5;17.54
174;30.0;17.90
175;21.7;16.72
176;20.3;26.54
177;21.4;17.40
178;17.8;17.16
179;30.1;18.72
180;17.2;17.84
181;18.3;16.50
182;18.9;17.22
183;15.5;16.26
184;20.3;17.34
185;18.9;16.52
186;18.9;17.20
187;21.8;17.40
188;19.3;16.56
189;17.7;17.84
190;19.8;17.98
191;17.3;16.44
192;22.0;25.98
193;20.0;26.54
194;22.6;23.04
195;25.1;26.50
196;24.2;26.40
197;21.8;17.36
198;26.4;26.22
199;25.6;26.88
200;21.0;16.68
201;23.8;26.80
202;20.2;16.60
203;22.1;16.72
204;30.0;18.00
205;14.7;16.94
206;21.7;26.66
207;28.9;17.18
208;21.3;16.50
209;23.1;16.64
210;22.8;16.80
211;19.3;16.56
212;16.6;17.10
213;19.5;17.98
214;18.2;17.20
215;28.8;17.92
216;23.4;26.06
217;20.6;17.34
218;21.4;16.70
219;22.7;16.82
220;23.5;26.78
221;22.6;16.78
222;23.5;16.84
223;20.8;25.86
224;18.7;16.54
225;30.1;17.98
226;19.4;16.56
227;21.4;17.40
228;15.6;16.32
229;20.6;16.68
230;19.4;16.54
231;21.1;16.64
232;20.6;17.36
233;21.5;17.46
234;21.3;16.68
235;22.2;16.74
236;23.3;16.84
237;19.1;17.24
238;28.8;26.46
239;21.8;16.66
240;15.6;17.02
241;23.9;18.28
242;20.6;17.34
243;25.7;26.92
244;20.1;18.02
245;23.1;16.84
246;29.0;27.12
247;22.4;16.76
248;17.0;16.42
249;22.8;16.80
250;25.9;17.02
251;28.2;17.86
252;18.7;17.22
253;21.7;16.74
254;27.0;26.32
255;19.1;17.22
256;16.5;17.08
257;19.1;16.56
258;20.0;18.00
259;26.5;17.08
260;27.6;17.82
261;22.7;16.82
262;19.8;16.58
263;20.1;17.34
264;23.4;16.76
265;19.9;16.34
266;18.6;16.48
267;18.5;16.52
268;18.9;17.26
269;30.1;18.72
270;20.6;20.60
271;19.4;17.28
272;17.2;16.42
273;20.7;16.68
274;23.8;27.48
275;19.3;17.28
276;24.1;16.90
277;17.4;16.42
278;30.1;18.72
279;24.5;17.60
280;21.8;19.94
281;22.2;26.68
282;20.7;16.68
283;14.5;16.24
284;21.3;16.72
285;19.7;17.30
286;24.1;16.88
287;21.0;17.38
288;16.9;17.80
289;30.1;20.12
290;20.2;25.84
291;19.9;16.62
292;27.0;17.08
293;22.6;16.76
294;18.7;17.24
295;21.7;18.14
296;25.5;17.00
297;16.9;16.42
298;21.8;16.76
299;20.7;17.40
300;17.4;17.82
301;30.1;18.74
302;24.5;16.92
303;20.3;16.64
304;24.2;26.12
305;18.5;16.56
306;16.0;19.54
307;15.9;19.54
308;14.1;16.20
309;19.6;17.30
310;20.9;16.68
311;20.6;16.64
312;21.1;16.70
313;30.1;18.70
314;23.4;17.52
315;21.5;16.72
316;21.0;26.58
317;30.0;27.22
318;24.7;17.64
319;24.4;16.92
320;22.0;16.74
321;22.1;16.72
322;23.0;17.52
323;19.8;17.28
324;25.7;26.22
325;23.2;16.80
326;18.7;16.52
327;22.4;17.40
328;18.4;25.72
329;30.1;20.10
330;20.1;16.60
331;24.5;17.64
332;15.2;16.28
333;19.4;17.30
334;19.2;16.54
335;18.9;16.90
336;14.4;16.22
337;14.8;16.24
338;24.8;16.92
339;23.1;16.84
340;27.4;26.34
341;20.7;17.38
342;21.0;16.70
343;22.2;17.48
344;22.5;16.80
345;30.1;19.42
346;25.6;17.72
347;21.2;17.40
348;26.4;17.00
349;22.3;16.78
350;22.5;26.00
351;22.7;16.80
352;21.0;16.68
353;22.8;18.24
354;19.1;17.24
355;20.1;17.32
356;24.9;26.16
357;20.7;18.02
358;23.3;16.84
359;20.6;17.34
360;19.9;25.84
361;21.0;25.90
362;16.7;25.52
363;14.1;16.24
364;26.6;17.08
365;20.2;16.64
366;24.6;16.94
367;18.1;17.14
368;30.1;20.14
369;21.6;17.44
370;21.4;16.74
371;23.1;26.04
372;20.9;16.70
373;17.4;16.46
374;21.7;16.70
375;19.0;16.56
376;26.6;17.06
377;22.8;17.50
378;21.9;17.44
379;25.3;16.98
380;18.1;17.18
381;30.1;19.40
382;20.4;16.64
383;26.0;17.04
384;17.7;17.16
385;30.1;18.70
386;30.1;19.24
387;23.4;16.86
388;18.5;16.52
389;18.6;16.50
390;30.1;20.16
391;23.3;17.56
392;30.1;29.28
393;22.1;16.74
394;19.0;17.24
395;30.1;18.02
396;20.2;16.66
397;19.3;16.56
398;30.1;19.44
399;22.7;17.50
400;14.9;16.28
401;15.8;17.02
402;16.2;16.36
403;19.1;26.48
404;18.6;16.22
405;15.0;16.24
406;17.4;16.40
407;18.7;17.24
408;17.3;17.12
409;21.4;16.72
410;21.2;17.40
411;26.9;18.46
412;20.1;17.32
413;23.0;16.82
414;25.2;16.94
