Episode;SurvivalTime;TotalReward 
1;15.5;16.34
2;18.2;17.26
3;17.6;17.92
4;17.9;16.40
5;23.3;16.76
6;18.7;17.28
7;19.3;16.64
8;17.2;16.48
9;17.6;17.20
10;30.1;18.58
11;20.3;16.70
12;20.9;16.76
13;19.9;16.66
14;16.0;17.10
15;19.5;17.30
16;20.6;25.92
17;18.8;16.44
18;18.5;17.28
19;20.9;16.78
20;24.1;26.18
21;20.5;26.64
22;16.8;16.50
23;16.9;17.16
24;15.8;17.78
25;19.7;16.64
26;21.1;26.60
27;22.2;25.92
28;22.1;16.48
29;30.2;28.64
30;21.6;16.62
31;24.7;16.78
32;22.6;17.36
33;22.4;20.06
34;19.4;16.64
35;30.1;28.48
36;20.4;25.94
37;21.5;17.30
38;17.5;17.22
39;23.2;27.46
40;30.1;37.60
41;18.3;16.60
42;16.5;17.16
43;30.1;32.58
44;26.8;17.18
45;22.8;16.92
46;25.8;16.80
47;17.2;17.18
48;21.9;16.82
49;22.6;16.88
50;20.1;16.66
51;17.2;16.92
52;25.5;17.46
53;18.1;17.20
54;23.7;17.62
55;30.1;18.76
56;22.7;16.88
57;16.4;16.42
58;17.6;17.22
59;24.5;26.22
60;30.0;18.10
61;18.9;16.58
62;20.7;16.52
63;17.5;16.38
64;19.1;16.62
65;21.2;17.46
66;26.8;17.14
67;17.7;16.54
68;30.1;19.46
69;23.4;16.94
70;29.0;17.28
71;27.0;17.12
72;30.1;18.78
73;28.2;17.10
74;30.2;19.30
75;22.5;16.84
76;30.0;18.76
77;30.2;19.38
78;18.4;17.24
79;17.8;17.24
80;19.9;17.36
81;25.1;26.94
82;20.5;26.62
83;19.6;16.40
84;27.5;18.36
85;30.0;33.44
86;30.0;21.10
87;16.6;16.44
88;25.9;26.26
89;18.2;16.34
90;19.6;16.66
91;30.0;18.58
92;22.2;16.86
93;17.7;17.16
94;26.9;26.14
95;21.1;16.72
96;23.4;16.92
97;30.1;17.86
98;24.8;26.92
99;16.0;17.10
100;30.1;29.42
101;26.2;17.80
102;17.9;16.54
103;20.2;26.62
104;19.7;16.52
105;30.1;27.18
106;21.8;20.70
107;30.1;19.50
108;21.9;17.48
109;19.7;17.08
110;16.6;17.10
111;22.8;16.66
112;17.5;16.52
113;20.0;17.40
114;16.2;16.38
115;18.8;25.76
116;23.8;25.82
117;26.3;17.80
118;18.1;17.22
119;22.2;26.00
120;21.1;16.76
121;19.4;17.34
122;30.1;18.06
123;19.2;17.34
124;26.2;17.12
125;18.3;17.98
126;20.7;25.92
127;17.3;16.96
128;22.0;16.62
129;18.9;16.58
130;16.5;16.40
131;30.1;19.26
132;25.6;26.28
133;24.1;16.94
134;24.0;16.96
135;21.0;17.44
136;30.1;17.20
137;19.7;16.66
138;24.1;16.80
139;16.7;16.38
140;19.9;17.40
141;25.9;17.10
142;30.0;18.06
143;20.7;16.72
144;24.7;17.00
145;23.7;16.94
146;26.7;17.14
147;20.8;16.72
148;20.8;16.74
149;23.3;25.74
150;17.9;16.50
151;24.5;16.98
152;16.6;16.40
153;24.2;26.20
154;30.1;17.36
155;21.7;17.50
156;18.7;17.30
157;23.0;18.26
158;22.8;26.04
159;21.1;17.40
160;30.1;18.24
161;21.5;16.78
162;29.0;17.28
163;26.7;17.80
164;26.5;17.10
165;23.7;26.84
166;27.2;17.86
167;24.0;16.96
168;21.5;17.28
169;25.7;26.94
170;30.0;18.48
171;17.9;16.52
172;29.1;17.34
173;22.7;16.60
174;19.0;16.56
175;19.2;17.32
176;25.8;26.30
177;23.7;16.96
178;23.8;16.70
179;21.8;17.48
180;19.6;16.66
181;24.4;25.86
182;19.9;17.38
183;30.1;27.32
184;19.7;16.68
185;17.8;16.50
186;22.2;17.52
187;17.5;16.48
188;22.8;16.88
189;21.0;16.78
190;24.8;36.18
191;30.1;17.66
192;21.4;16.48
193;25.2;26.22
194;30.1;18.76
195;24.6;17.02
196;30.1;28.72
197;22.9;26.08
198;30.2;32.58
199;30.0;19.48
200;23.7;18.32
201;23.1;16.78
202;30.0;21.14
203;18.7;17.28
204;21.1;26.68
205;18.7;16.60
206;16.5;17.12
207;26.3;36.22
208;23.3;26.12
209;24.5;26.22
210;28.8;18.02
211;19.6;27.24
212;23.8;17.34
213;23.1;25.96
214;27.9;17.24
215;22.5;17.52
216;30.1;27.80
217;21.7;16.84
218;21.3;17.44
219;27.8;27.14
220;22.2;17.54
221;25.3;17.02
222;20.4;17.42
223;30.1;19.00
224;22.0;16.80
225;21.2;25.98
226;21.9;16.80
227;30.0;37.22
228;21.7;17.52
229;30.1;19.48
230;21.3;17.48
231;20.1;16.72
232;25.0;26.86
233;27.9;16.92
234;24.7;16.86
235;18.3;16.42
236;22.4;17.24
237;23.1;17.58
238;17.5;17.08
239;30.1;28.68
240;21.7;17.46
241;25.8;17.78
242;21.9;26.02
243;21.8;17.54
244;23.3;17.18
245;22.4;16.86
246;16.6;16.44
247;22.0;26.72
248;27.4;26.38
249;18.6;16.56
250;26.7;35.58
251;21.8;17.48
252;25.6;23.76
253;22.4;26.04
254;17.7;16.50
255;30.1;38.02
256;22.0;25.82
257;21.1;26.62
258;23.3;16.92
259;28.7;17.08
260;18.6;16.60
261;26.9;17.16
262;22.4;16.84
263;27.6;35.62
264;30.0;29.34
265;30.1;28.36
266;23.3;16.90
267;30.1;19.46
268;25.6;17.06
269;27.5;27.12
270;24.9;26.20
271;15.2;16.34
272;24.6;36.10
273;20.2;25.90
274;25.1;16.82
275;21.8;25.74
276;16.8;16.36
277;15.9;17.80
278;19.6;17.12
279;30.0;18.74
280;30.0;18.80
281;21.2;17.44
282;21.6;27.40
283;21.9;26.04
284;24.8;17.00
285;27.5;25.46
286;30.1;27.64
287;15.9;16.40
288;25.7;17.72
289;21.4;26.00
290;24.1;16.96
291;21.3;16.74
292;30.1;28.56
293;21.8;16.80
294;27.3;17.94
295;30.1;29.40
296;30.1;28.36
297;30.0;23.40
298;23.3;16.56
299;20.4;17.38
300;24.9;17.74
301;18.3;20.44
302;30.1;29.42
303;24.8;26.24
304;25.4;17.06
305;30.2;19.54
306;23.7;21.24
307;24.6;33.14
308;21.3;17.46
309;30.1;18.76
310;30.1;35.62
311;22.7;16.88
312;19.3;16.64
313;27.5;17.20
314;26.0;17.08
315;21.0;27.34
316;19.1;16.36
317;18.6;25.76
318;26.6;35.58
319;26.4;17.82
320;15.9;16.38
321;17.4;17.20
322;18.8;17.30
323;19.3;16.62
324;23.7;17.62
325;21.5;17.46
326;20.4;17.92
327;18.4;16.56
328;27.3;16.96
329;21.7;16.82
330;16.4;17.12
331;21.0;26.64
332;21.7;16.78
333;20.7;18.10
334;25.2;26.26
335;19.0;17.32
336;22.6;16.88
337;23.2;26.80
338;26.5;17.76
339;17.9;17.16
340;21.7;16.34
341;23.1;16.90
342;21.6;17.50
343;30.1;27.34
344;26.4;17.18
345;24.2;17.68
346;25.0;17.70
347;30.1;27.98
348;20.5;23.66
349;30.0;22.02
350;24.6;20.00
351;27.2;26.36
352;28.1;17.24
353;22.6;23.04
354;30.1;19.48
355;24.3;20.16
356;20.8;17.46
357;30.1;17.12
358;19.5;16.62
359;23.5;16.68
360;17.6;17.06
361;18.8;16.54
362;17.5;17.22
363;26.0;16.78
364;30.0;25.66
365;30.1;20.16
366;24.9;20.94
367;24.9;27.82
368;18.6;16.60
369;19.4;16.66
370;19.7;23.52
371;22.7;16.62
372;21.5;17.50
373;25.6;26.28
374;24.8;36.14
375;30.1;31.72
376;16.6;17.84
377;30.1;18.40
378;25.0;26.24
379;21.8;16.80
380;22.6;16.86
381;28.0;26.14
382;24.5;17.70
383;27.6;17.18
384;30.0;18.10
385;30.1;18.76
386;30.0;18.56
387;17.5;17.18
388;19.7;17.38
389;21.5;16.78
390;23.2;17.62
391;30.0;28.40
392;30.1;26.62
393;21.2;25.96
394;30.0;19.46
395;25.9;26.32
396;19.8;16.64
397;30.1;24.28
398;23.2;18.24
399;27.4;25.98
400;30.0;17.16
401;29.0;17.20
402;21.7;17.32
403;17.2;17.88
404;19.5;18.04
405;30.1;18.80
406;20.4;17.38
