Episode;SurvivalTime;TotalReward;Died;DamageEvents;DamageTaken;ShotsFired;Kills;HealthPickups;AmmoPickups;TimeToFirstHit;MaxAlerted;DashesUsed
161;101.3;21.72;1;8;160;27;23;2;7;58.1;4;4
162;83.0;15.92;1;8;160;22;20;2;5;27.5;5;7
163;62.6;9.53;1;8;160;17;14;2;3;16.4;5;3
164;77.0;13.72;1;8;160;19;17;3;4;25.9;3;2
165;55.1;5.15;1;5;100;11;10;0;2;18.7;5;3
166;120.2;39.02;0;8;160;32;29;3;11;25.2;4;1
167;59.4;8.83;1;7;140;16;14;5;3;28.5;5;2
168;113.8;26.89;1;14;270;33;26;9;9;16.6;4;5
169;81.8;15.52;1;8;160;20;19;5;5;24.4;5;1
170;88.4;17.41;1;9;180;23;19;6;6;33.8;4;4
171;50.6;4.05;1;5;100;11;10;1;3;20.2;4;3
172;58.2;6.22;1;8;160;11;10;3;2;16.2;5;3
173;83.3;14.44;1;7;130;20;17;2;6;25.4;5;3
174;73.6;12.62;1;8;160;19;16;4;5;24.8;5;5
175;69.3;11.44;1;6;120;19;15;3;6;27.2;7;2
176;99.9;17.42;1;8;160;20;16;3;8;32.0;8;7
177;120.1;40.03;0;7;140;35;29;7;11;18.2;5;3
178;81.3;15.55;1;5;100;20;18;3;9;40.2;4;2
179;113.2;27.80;1;11;220;32;27;7;10;23.7;4;2
180;83.1;12.22;1;8;160;15;14;2;6;22.8;5;4
181;110.3;20.01;1;10;200;21;17;8;6;34.8;8;6
182;94.5;15.52;1;8;160;17;15;6;4;37.5;4;8
183;69.9;12.41;1;9;180;17;16;3;6;21.7;5;1
184;39.4;2.25;1;5;100;11;9;1;6;26.5;4;1
185;61.0;8.42;1;8;160;14;13;6;2;23.4;4;3
186;63.7;10.24;1;7;130;19;15;3;4;15.1;4;4
187;57.3;7.62;1;8;160;15;12;3;4;17.3;4;2
188;61.2;6.64;1;7;130;13;10;2;3;26.6;5;6
189;93.0;17.41;1;10;190;21;18;3;8;23.9;6;5
190;114.2;26.20;1;11;220;30;25;6;11;24.8;4;8
191;81.8;11.91;1;9;180;16;12;8;3;27.8;6;2
192;108.9;21.19;1;13;250;22;18;7;7;29.7;7;7
193;59.3;7.82;1;8;160;14;13;2;7;23.4;5;1
194;86.8;18.12;1;9;180;23;21;5;6;23.6;4;2
195;45.7;2.42;1;8;160;8;8;3;1;9.5;3;4
196;53.1;4.14;1;6;120;13;9;5;2;22.0;5;1
197;108.1;21.59;1;11;220;22;21;7;7;25.5;7;6
198;120.1;37.84;0;6;120;30;27;8;9;43.6;3;4
199;120.0;34.21;0;10;200;26;21;11;7;49.3;5;3
200;99.9;20.30;1;10;200;25;22;7;6;21.9;4;6
201;58.2;5.74;1;7;130;14;10;2;4;21.3;3;4
202;75.3;13.51;1;10;190;19;17;3;8;18.6;5;3
203;73.6;10.62;1;10;190;15;12;3;6;20.0;5;4
204;73.3;13.73;1;8;160;20;18;2;6;15.5;4;4
205;80.3;15.99;1;11;220;21;19;5;6;9.8;6;6
206;100.3;21.87;1;13;260;26;22;8;7;17.3;5;2
207;63.7;9.74;1;7;130;17;15;2;4;15.9;6;5
208;56.7;8.74;1;7;130;19;14;1;7;16.0;5;1
209;34.3;0.05;1;5;100;8;7;2;2;25.4;4;2
210;60.9;8.73;1;8;150;14;14;5;2;28.1;3;4
211;88.9;19.92;1;9;170;27;23;4;8;19.8;5;6
212;90.3;17.98;1;14;280;26;18;7;6;10.8;5;6
213;111.8;24.68;1;12;240;26;24;8;7;18.7;5;6
214;66.1;8.93;1;8;150;14;12;3;4;22.6;5;6
215;87.2;17.60;1;11;210;25;19;7;6;22.3;5;6
216;66.3;10.92;1;8;160;19;15;5;4;36.7;3;1
217;65.2;8.45;1;5;100;15;13;3;3;23.4;4;4
218;80.5;12.72;1;8;160;20;14;3;7;34.7;4;4
219;39.6;-0.15;1;5;100;6;5;4;2;29.2;5;1
220;56.6;6.44;1;7;130;15;11;2;3;11.0;5;4
221;110.2;22.88;1;13;250;24;23;5;9;35.4;6;7
222;90.0;14.23;1;9;170;17;14;6;5;29.8;4;5
223;34.2;-0.38;1;8;160;5;5;2;2;9.6;6;2
224;76.6;12.70;1;11;220;16;15;4;4;19.6;5;4
225;40.9;1.65;1;5;100;8;8;1;2;22.3;3;2
226;98.3;14.51;1;10;190;17;12;4;5;30.8;4;8
227;92.5;11.22;1;8;160;11;9;4;2;23.5;5;1
228;35.9;0.05;1;5;100;8;7;1;2;13.7;4;3
229;89.5;13.20;1;11;210;14;12;6;3;21.6;7;7
230;74.9;14.83;1;7;140;20;20;4;6;31.9;4;1
231;60.5;8.13;1;8;150;16;11;3;7;20.3;5;1
232;76.5;13.43;1;8;150;20;16;5;5;20.8;5;6
