Episode;SurvivalTime;TotalReward 
1;22.2;17.40
2;20.5;16.70
3;26.0;17.08
4;21.1;16.78
5;23.5;16.92
6;23.0;17.58
7;24.4;16.96
8;30.2;18.78
9;22.4;17.02
10;27.3;17.20
11;20.5;17.40
12;30.1;34.90
13;18.5;16.58
14;30.0;34.70
15;23.3;23.12
16;20.6;17.44
17;22.0;16.82
18;29.6;17.34
19;26.0;16.90
20;20.6;16.74
21;30.1;29.22
22;22.1;16.80
23;30.1;29.42
24;29.0;18.00
25;25.1;20.94
26;27.4;17.92
27;22.9;18.26
28;29.9;30.50
29;30.0;20.18
30;20.0;16.68
31;30.1;38.64
32;28.1;17.26
33;28.7;17.28
34;18.3;17.24
35;30.1;26.40
36;30.1;18.08
37;30.1;17.14
38;29.8;17.14
39;30.1;20.18
40;26.2;18.50
41;30.0;29.44
42;26.5;17.12
43;30.0;28.70
44;28.1;17.22
45;28.7;17.30
46;24.6;17.02
47;30.0;27.30
48;21.0;17.44
49;30.1;21.96
50;30.1;35.64
51;30.0;27.98
52;30.1;31.22
53;30.1;29.44
54;21.8;16.82
55;30.1;27.98
56;30.1;28.04
57;24.2;18.34
58;24.6;16.96
59;28.8;17.28
60;24.6;17.00
61;22.3;16.84
62;30.1;20.20
63;27.1;17.88
64;23.8;20.14
65;30.1;18.82
66;20.3;16.62
67;30.1;29.40
68;30.0;28.02
69;30.1;19.48
70;27.5;17.24
71;30.2;18.80
72;30.2;27.98
73;19.3;16.60
74;27.1;17.20
75;24.1;16.98
76;21.9;17.48
77;21.5;16.76
78;30.1;18.08
79;27.3;17.20
80;29.2;17.32
81;28.0;17.26
82;24.8;17.70
83;30.0;18.78
84;23.5;16.90
85;26.7;17.84
86;25.9;16.84
87;21.4;16.74
88;30.1;19.52
89;30.1;28.70
90;30.0;22.68
91;21.7;16.80
92;27.4;27.16
93;27.9;18.68
94;24.0;17.48
95;30.1;38.66
96;30.0;37.90
97;30.1;28.02
98;30.1;27.34
99;30.1;18.60
100;20.4;17.42
101;30.1;18.62
102;30.2;28.02
103;30.1;27.76
104;30.1;18.50
105;29.3;17.26
106;30.4;27.64
107;30.1;29.14
108;30.1;18.72
109;23.0;17.58
110;27.8;17.90
111;24.1;16.94
112;30.1;28.00
113;23.9;16.98
114;30.0;38.60
115;30.1;18.82
116;23.5;16.90
117;30.1;19.46
118;30.0;37.92
119;30.0;20.18
120;30.0;41.86
121;24.5;17.00
122;30.1;18.08
123;21.6;17.50
124;30.1;19.50
125;29.2;27.24
126;22.8;16.88
127;30.1;18.58
128;30.1;19.48
129;30.1;18.42
130;30.1;19.96
131;25.6;17.56
132;20.2;16.50
133;30.2;17.90
134;30.0;19.20
135;26.9;17.16
136;29.0;18.00
137;28.5;17.30
138;25.4;18.46
139;23.7;16.94
140;24.4;16.98
141;30.1;17.16
142;21.9;16.84
143;26.7;16.94
144;30.0;19.50
145;30.1;18.76
146;30.1;18.58
147;26.3;17.82
148;27.0;17.20
149;30.0;28.00
150;30.1;38.62
151;23.6;17.64
152;23.9;17.60
153;30.2;27.30
154;30.1;27.98
155;29.2;18.74
156;30.0;28.46
157;28.1;17.26
158;25.1;17.02
159;20.4;16.66
160;30.1;29.40
161;27.5;17.20
162;20.8;17.44
163;22.2;18.24
164;27.1;17.18
165;30.1;18.78
166;30.0;29.44
167;30.0;27.98
168;30.2;20.20
169;30.1;18.74
170;24.5;17.70
171;29.9;20.58
172;30.0;18.76
173;30.1;19.48
174;30.1;29.44
175;28.6;17.26
176;30.1;20.18
177;24.0;18.34
178;24.5;16.98
179;27.0;17.12
180;26.3;17.06
181;30.1;19.46
182;25.5;16.76
183;24.2;20.12
184;24.3;16.96
185;30.1;18.12
186;22.7;16.56
187;30.3;35.28
188;30.1;18.24
