Episode;SurvivalTime;TotalReward 
25;30.1;7.08
50;30.1;25.38
75;30.0;16.86
100;30.4;8.68
125;30.1;17.76
150;30.0;16.96
175;30.0;18.80
200;30.0;10.94
225;29.7;4.40
250;30.1;15.86
275;30.9;19.76
300;30.1;16.16
325;30.1;14.66
350;30.1;5.38
375;27.6;3.12
400;26.2;3.74
425;30.1;8.02
450;30.1;4.72
475;23.5;4.02
500;29.1;3.94
525;30.0;24.42
550;30.1;16.70
575;30.0;17.44
600;30.0;17.46
625;30.1;11.28
650;28.0;9.36
675;30.2;4.72
700;30.1;5.24
725;24.1;4.28
750;30.2;6.50
775;30.3;7.66
800;28.7;3.22
