Episode;SurvivalTime;TotalReward;Died;DamageEvents;DamageTaken;ShotsFired;Kills;HealthPickups;AmmoPickups;TimeToFirstHit;MaxAlerted;DashesUsed
169;56.8;5.62;1;8;160;10;9;2;1;25.8;6;4
170;58.6;7.75;1;5;100;14;13;1;2;49.6;3;2
171;69.7;10.94;1;7;130;17;15;3;3;24.2;4;3
172;59.5;5.55;1;5;100;10;9;0;1;30.8;5;4
173;79.6;13.35;1;5;100;17;16;1;3;47.1;4;3
174;53.5;5.94;1;7;130;13;11;1;2;24.1;5;5
175;47.5;4.64;1;7;130;11;11;1;1;26.8;5;3
176;87.0;15.55;1;5;100;20;19;1;4;61.2;3;3
177;61.4;9.34;1;6;120;16;14;2;3;18.0;3;1
178;73.8;14.62;1;9;170;20;18;4;6;9.3;5;3
179;120.0;42.84;0;6;120;36;34;6;12;18.9;5;6
180;78.0;15.44;1;7;130;21;19;5;7;49.2;4;6
181;91.1;20.92;1;8;160;27;23;6;9;23.4;5;2
182;76.7;11.99;1;11;220;14;13;9;3;33.4;4;3
183;68.8;11.82;1;8;160;17;16;4;3;19.9;5;4
184;114.1;25.92;1;8;160;28;25;2;9;25.8;4;3
185;120.0;40.03;0;7;140;31;29;10;8;28.4;3;2
186;86.8;18.21;1;9;180;20;20;6;6;42.2;4;1
187;62.9;10.00;1;11;220;15;14;6;4;23.9;6;4
188;81.9;17.41;1;10;200;23;20;7;6;25.1;4;4
189;93.4;19.51;1;10;190;22;21;4;5;29.3;7;6
190;46.3;4.45;1;5;100;11;11;3;2;34.7;3;2
191;48.9;5.24;1;7;130;12;11;2;2;26.8;3;2
192;101.3;21.33;1;7;140;23;22;4;8;44.0;5;2
193;49.5;4.25;1;5;100;10;10;1;1;38.7;4;3
194;44.3;2.55;1;5;100;10;8;3;2;37.4;5;1
195;118.3;22.68;1;13;250;22;20;6;5;28.5;6;8
196;87.8;18.71;1;9;180;22;21;6;7;30.0;4;5
197;72.8;11.95;1;5;100;16;16;2;4;25.8;3;2
198;56.1;7.44;1;6;120;14;14;3;3;26.2;3;1
199;100.9;17.60;1;12;240;17;17;8;3;34.2;6;7
200;60.1;5.74;1;6;120;11;10;2;2;40.7;3;0
201;86.7;17.44;1;6;120;23;21;1;5;36.6;5;2
202;85.8;18.93;1;8;150;25;23;4;7;30.8;4;2
203;65.0;10.53;1;8;150;16;16;3;4;18.2;6;4
204;120.0;34.83;0;7;140;26;26;5;8;84.3;6;4
205;74.2;10.42;1;8;160;17;15;4;5;31.5;3;3
206;66.8;4.84;1;7;130;12;10;2;4;23.8;5;2
207;52.3;1.15;1;5;100;9;9;3;3;40.0;4;2
208;63.4;5.52;1;8;160;12;12;4;3;34.9;4;3
209;38.7;-1.05;1;5;100;8;8;3;1;28.3;4;2
210;91.4;10.94;1;7;130;17;15;2;6;25.7;4;4
211;58.3;5.34;1;6;120;14;13;3;2;27.3;4;1
212;62.6;6.64;1;6;120;14;11;3;6;18.8;5;2
213;88.2;13.84;1;7;130;19;18;3;6;22.4;3;2
214;56.2;1.05;1;5;100;8;7;5;3;47.3;5;1
215;51.8;3.64;1;6;120;14;10;2;4;24.6;3;2
216;120.1;41.43;0;7;140;38;35;4;12;61.3;4;4
217;56.8;6.72;1;8;160;13;12;5;3;32.3;6;3
218;108.5;25.30;1;11;210;28;27;5;10;42.9;6;4
219;79.3;12.22;1;8;160;15;15;4;6;36.5;4;4
