Episode;SurvivalTime;TotalReward 
1;20.3;17.32
2;16.1;16.34
3;19.1;17.24
4;14.9;16.26
5;17.0;17.82
6;15.1;16.28
7;15.0;16.98
8;15.9;16.36
9;19.7;17.26
10;15.8;15.40
11;15.0;16.30
12;14.8;17.66
13;14.2;16.40
14;19.1;16.56
15;15.3;16.30
16;22.2;26.66
17;16.1;16.30
18;23.3;26.38
19;15.1;16.74
20;28.7;17.20
21;18.3;16.50
22;21.5;16.70
23;14.5;16.26
24;22.4;22.98
25;19.3;17.28
26;18.3;16.48
27;16.9;23.30
28;17.0;16.42
29;16.5;16.38
30;14.3;16.94
31;16.7;24.00
32;15.6;16.32
33;30.1;20.10
34;25.7;26.20
35;19.3;16.60
36;17.5;26.26
37;18.8;16.54
38;21.7;27.36
39;24.3;20.12
40;17.7;16.46
41;14.0;16.90
42;20.8;16.70
43;21.6;16.72
44;13.2;17.54
45;14.3;16.24
46;24.4;16.92
47;18.6;17.24
48;22.4;17.50
49;27.7;17.14
50;21.5;17.42
51;30.1;18.70
52;16.8;17.10
53;16.6;16.40
54;18.6;15.60
55;30.1;18.70
56;22.0;16.78
57;19.8;16.62
58;17.0;16.40
59;24.1;20.82
60;14.2;16.22
61;15.7;16.30
62;21.0;17.40
63;22.9;16.82
64;16.5;17.76
65;18.4;16.52
66;17.8;16.50
67;18.1;17.18
68;30.0;18.50
69;15.1;16.28
70;18.1;16.50
71;17.6;16.40
72;17.6;16.46
73;17.1;26.32
74;19.8;25.82
75;18.1;17.18
76;17.4;17.14
77;18.6;16.54
78;19.3;16.58
79;15.1;16.24
80;15.1;16.96
81;17.7;16.46
82;18.5;16.46
83;14.8;16.28
84;13.8;17.58
85;14.7;17.62
86;15.4;16.98
87;14.8;16.26
88;22.8;17.50
89;19.6;16.54
90;15.5;17.02
91;20.4;16.66
92;25.9;17.00
93;30.0;19.38
94;19.1;16.56
95;23.5;16.36
96;19.4;16.92
97;26.5;17.04
98;20.4;17.34
99;27.4;17.80
100;25.1;16.94
101;23.1;16.82
102;19.9;17.30
103;21.7;16.72
104;16.6;17.08
105;20.0;16.60
106;15.3;16.28
107;15.5;17.02
108;23.8;16.86
109;21.3;16.70
110;16.3;16.34
111;17.7;17.16
112;16.2;16.38
113;16.0;17.00
114;14.9;16.24
115;14.7;17.64
116;12.9;16.14
117;21.0;17.42
118;26.3;17.46
119;30.1;19.88
120;21.0;16.56
121;16.5;26.68
122;21.0;16.54
123;30.1;19.90
124;16.7;16.40
125;28.1;16.86
126;17.9;16.38
127;24.7;26.02
128;17.1;16.96
129;20.6;17.16
130;23.6;26.66
131;18.0;16.54
132;22.8;27.48
133;22.6;17.54
134;25.3;17.06
135;22.7;18.24
136;26.9;17.16
137;21.7;18.22
138;24.2;26.88
139;13.1;16.88
140;16.9;16.46
141;23.7;20.16
142;25.1;17.04
143;21.2;17.48
144;20.7;17.44
145;20.5;25.94
146;18.4;16.56
147;20.1;16.70
148;17.0;26.36
149;30.1;27.98
150;15.9;26.98
151;18.2;16.56
152;16.1;17.10
153;19.9;17.38
154;20.5;16.70
155;14.9;16.32
156;18.6;16.58
157;18.8;16.60
158;17.3;25.68
159;14.0;16.94
160;21.5;16.80
161;20.8;16.70
162;22.4;16.84
163;19.6;16.64
164;20.0;16.64
165;23.8;16.92
166;22.6;16.86
167;24.2;17.64
168;30.1;18.76
169;18.2;17.18
170;30.1;17.74
171;18.6;26.46
172;22.6;16.62
173;18.7;16.56
174;20.0;16.66
175;16.0;16.40
176;30.1;19.46
177;23.9;16.94
178;22.0;17.48
