Episode;SurvivalTime;TotalReward 
1;30.4;6.62
2;22.5;4.58
3;18.6;0.70
4;18.4;0.86
5;20.0;1.04
6;27.5;8.10
7;21.5;4.10
8;25.9;11.24
9;15.6;2.20
10;24.9;3.94
11;21.0;3.86
12;28.4;7.14
13;30.4;5.44
14;20.1;1.70
15;15.8;0.60
16;15.1;1.18
17;10.9;-2.06
18;18.6;2.44
19;27.7;11.08
20;21.5;4.92
21;22.8;4.20
22;30.3;19.72
23;23.1;4.22
24;17.8;1.58
25;21.5;5.58
26;27.3;5.10
27;26.2;4.40
28;30.9;13.56
29;30.1;19.76
30;30.1;9.08
31;30.0;13.70
32;29.3;8.42
33;23.1;4.90
34;24.9;8.84
35;30.5;15.08
36;30.2;8.28
37;28.0;8.24
38;26.9;7.36
39;30.0;10.52
40;30.2;4.60
41;22.1;4.84
42;30.2;22.88
43;28.4;8.46
44;29.0;10.68
45;30.0;9.60
46;30.0;15.86
47;22.6;4.18
48;30.0;16.48
49;30.7;10.06
50;29.7;7.64
51;30.1;13.54
52;29.6;8.42
53;30.2;19.62
54;30.3;7.42
55;30.1;13.00
56;28.3;4.62
57;27.4;4.38
58;30.1;19.70
59;30.3;13.74
60;24.9;7.40
61;30.0;15.90
62;30.1;5.82
63;30.3;15.60
64;30.0;13.58
65;27.5;5.74
66;30.3;19.00
67;30.1;19.74
68;26.8;5.70
69;30.0;16.70
70;30.2;19.58
71;30.2;7.26
72;30.0;19.84
73;22.5;5.04
74;30.1;16.70
75;30.0;22.78
76;30.1;16.78
77;25.4;8.56
78;30.1;19.66
79;30.8;18.26
80;23.7;5.76
81;30.2;10.36
82;30.2;5.30
83;22.6;4.24
84;20.8;4.06
85;30.1;10.74
86;30.1;19.68
87;30.1;22.80
88;24.0;4.38
89;30.6;9.74
90;30.0;9.22
91;26.9;4.26
92;30.2;16.64
93;30.2;16.78
94;30.2;6.72
95;30.8;9.02
96;30.2;19.62
97;30.8;10.52
98;30.6;16.56
99;30.7;12.96
100;30.4;16.62
101;31.1;14.88
102;30.7;19.54
103;30.2;16.54
104;30.1;12.44
105;30.3;16.22
106;30.2;18.64
107;28.9;5.42
108;30.7;10.52
109;30.9;11.94
110;30.0;10.66
111;30.0;7.92
112;30.0;13.74
113;30.2;11.90
114;27.0;8.38
115;30.5;8.38
116;30.6;8.76
117;19.0;4.74
118;27.2;8.16
119;28.9;8.34
120;25.9;4.30
121;28.0;7.50
122;27.8;4.42
123;30.5;9.74
124;24.5;5.12
125;30.1;10.54
126;30.9;22.68
127;30.2;15.04
128;27.6;8.38
129;30.2;19.82
130;22.3;4.28
131;30.0;8.38
132;30.1;8.58
133;24.4;5.18
134;21.0;4.94
135;25.2;10.46
136;30.1;8.08
137;27.5;4.52
138;29.1;11.38
139;30.2;22.78
140;30.9;9.20
141;30.0;16.32
142;30.1;23.00
143;30.1;14.64
144;30.0;19.74
145;30.4;9.32
146;30.1;16.92
147;30.2;13.56
148;30.1;12.10
149;30.1;7.16
150;22.9;4.26
151;30.0;15.82
152;27.8;7.62
153;30.0;8.50
154;18.3;5.46
155;30.1;16.02
156;30.1;19.84
157;27.8;8.42
158;30.1;16.02
159;30.1;15.42
160;30.0;9.84
161;30.4;19.80
162;30.2;9.88
163;30.6;13.84
164;30.7;5.96
165;30.1;15.74
166;30.1;16.06
167;30.1;19.84
168;30.3;10.84
169;30.1;20.10
170;23.2;5.86
171;30.1;19.80
172;30.0;19.08
173;30.1;19.86
174;30.1;4.56
175;30.1;16.82
176;29.3;11.64
177;21.1;2.50
178;26.9;10.66
179;25.1;4.58
180;15.0;0.82
181;30.0;6.90
182;17.5;-1.48
183;19.5;1.80
184;28.8;2.40
185;25.9;1.46
186;30.1;3.16
187;30.2;5.52
188;30.1;12.72
189;23.3;1.34
190;23.0;1.20
191;19.3;4.02
192;17.5;0.86
193;30.0;13.78
194;22.9;4.30
195;30.0;10.72
196;30.2;6.94
197;30.0;16.80
198;29.4;2.02
199;24.5;4.42
200;30.1;9.98
201;30.1;10.68
202;30.3;17.60
203;30.2;14.98
204;30.6;9.98
205;30.0;19.84
206;30.0;9.10
207;30.1;23.16
208;30.1;22.18
209;30.3;6.74
210;15.6;2.28
211;23.0;1.12
212;29.9;5.46
213;25.0;1.20
214;21.2;4.96
215;23.4;5.18
216;25.3;5.26
217;21.8;1.20
218;30.3;12.30
219;21.2;5.08
220;15.3;1.60
221;30.4;7.32
222;30.9;10.42
223;30.3;7.66
224;29.5;13.80
225;30.1;16.10
226;30.0;6.68
227;30.2;10.28
228;30.1;4.62
229;30.1;13.66
230;23.5;7.44
231;29.4;8.32
232;30.4;19.24
233;16.5;0.92
234;20.0;1.86
235;30.2;19.44
236;30.1;20.00
237;27.8;5.78
238;30.0;16.00
239;30.1;10.64
240;29.4;11.56
241;30.2;19.94
242;30.3;7.16
243;30.2;16.82
244;24.1;4.46
245;30.1;22.94
246;30.0;16.84
247;30.5;8.98
248;30.1;10.72
249;30.2;22.88
250;30.0;16.72
251;30.0;10.72
252;30.0;19.70
253;27.0;8.38
254;27.5;7.64
255;30.1;16.74
256;27.2;8.42
257;30.1;18.30
258;29.8;13.90
259;29.3;9.14
260;30.3;3.70
261;30.2;9.92
262;30.1;10.62
263;24.3;5.12
264;30.1;16.74
265;30.1;16.76
266;30.0;6.82
267;30.1;8.44
268;29.2;8.22
269;29.6;7.72
270;24.7;7.24
271;30.1;8.76
272;30.4;10.30
273;30.3;16.70
274;30.4;10.38
275;30.3;15.08
276;30.2;16.84
277;30.3;22.86
278;30.3;19.74
279;30.1;15.74
280;30.9;6.74
281;30.6;15.72
282;30.5;22.92
283;30.4;7.44
284;30.2;19.72
285;30.3;19.84
286;30.5;22.10
287;30.1;16.66
288;30.2;19.84
289;30.1;10.64
290;30.3;22.82
291;30.1;23.02
292;30.0;22.82
293;30.1;22.72
294;30.7;25.86
295;30.5;14.48
296;30.1;22.82
297;30.6;22.84
298;30.1;19.74
299;30.1;13.38
300;30.1;10.68
301;30.1;11.52
302;29.0;4.48
303;30.9;14.62
304;30.1;22.84
305;30.2;12.98
306;30.4;13.12
307;21.7;5.02
308;14.6;0.74
309;27.0;4.58
310;30.4;19.90
311;30.2;3.52
312;29.8;8.34
313;19.4;2.14
314;30.1;7.06
315;30.1;3.64
316;20.5;1.86
317;30.0;15.46
318;30.6;11.28
319;25.8;6.08
320;27.6;5.44
321;22.4;1.54
322;19.1;1.10
323;19.8;4.08
324;30.1;12.24
325;30.1;6.66
326;30.6;13.56
327;30.1;12.46
328;30.1;20.00
329;30.1;10.20
330;30.7;17.74
331;27.9;11.38
332;30.1;16.10
333;30.0;20.06
334;20.0;5.02
335;30.4;12.44
336;27.4;5.90
337;28.6;4.42
338;30.3;23.02
339;27.7;7.52
340;30.2;13.02
341;30.4;14.06
342;18.3;1.14
343;15.8;1.56
344;30.0;3.16
345;11.0;-1.66
346;30.0;21.54
347;30.1;19.56
348;30.1;23.08
349;30.1;17.00
350;30.0;13.14
351;30.2;16.12
352;20.6;7.22
353;30.1;19.90
354;30.1;19.62
355;30.2;19.78
356;30.0;13.54
357;30.1;16.72
358;30.0;8.32
359;23.9;8.18
360;30.1;17.52
361;30.1;9.38
362;19.4;4.88
363;22.2;5.02
364;30.0;19.88
365;30.1;22.84
366;30.1;13.76
367;25.4;4.46
368;30.0;8.50
369;30.1;5.48
370;30.3;8.54
371;30.1;13.74
372;27.8;8.34
373;30.5;8.56
374;30.6;22.70
375;30.2;18.96
376;28.6;13.48
377;30.8;16.80
378;30.1;13.86
379;30.3;19.84
380;30.0;16.44
381;30.0;19.72
382;30.1;8.18
383;30.4;10.08
384;19.2;1.86
385;30.3;15.96
386;30.0;20.66
387;28.4;4.64
388;30.0;10.68
389;20.6;1.18
390;30.1;8.40
391;30.8;15.06
392;28.7;5.02
393;30.0;22.86
394;30.6;16.02
395;30.1;19.86
396;30.0;23.00
397;30.0;9.20
398;23.0;4.34
399;30.1;19.56
400;30.1;20.00
401;30.2;22.78
402;30.2;20.02
403;30.2;11.44
404;30.8;18.94
405;30.2;22.72
406;30.6;9.66
407;29.9;4.54
408;30.2;22.24
409;30.0;9.92
410;30.1;14.60
411;23.4;5.04
412;30.1;23.04
413;30.3;19.54
414;30.2;19.86
415;30.3;19.00
416;30.0;6.18
417;30.5;26.14
418;30.1;22.92
419;30.1;19.88
420;30.1;22.96
421;30.1;23.04
422;30.1;15.34
423;30.1;16.08
424;30.0;22.96
425;30.2;19.84
426;20.1;4.20
427;27.6;11.38
428;30.4;22.92
429;30.1;16.70
430;30.1;22.80
431;30.0;12.00
432;30.2;19.72
433;30.3;16.76
434;30.3;22.98
435;30.1;22.88
436;30.1;19.88
437;30.1;17.06
438;30.0;19.06
439;30.1;6.82
440;30.1;19.90
441;30.1;22.92
442;30.1;22.94
443;30.7;9.16
444;30.7;15.72
445;30.5;18.90
446;30.1;22.48
447;30.7;9.62
448;30.9;7.00
449;30.9;13.48
450;31.1;15.10
451;30.6;16.30
452;30.1;21.80
453;30.9;7.62
454;30.1;19.50
455;30.1;22.76
456;30.1;22.80
457;25.6;5.10
458;25.8;4.46
459;30.5;5.08
460;30.6;23.02
461;30.2;12.68
462;30.2;19.80
463;30.3;22.82
464;30.8;19.88
465;30.5;15.78
466;30.3;16.66
467;27.4;6.58
468;30.0;22.80
469;30.1;15.86
470;30.0;18.98
471;30.0;19.70
472;25.8;7.50
473;30.2;19.64
474;30.1;10.68
475;30.1;16.76
476;27.1;11.36
477;30.1;19.52
478;30.1;19.70
479;30.5;25.96
480;30.0;12.98
481;30.1;22.98
482;30.1;19.82
483;30.1;5.34
484;30.2;16.62
485;30.2;22.78
486;27.9;11.42
487;30.1;12.62
488;30.2;22.74
489;30.0;13.68
490;25.5;5.10
491;30.1;22.70
492;29.8;8.44
493;22.8;4.30
494;30.1;19.84
495;30.1;15.94
496;30.1;19.76
497;30.1;16.80
498;30.1;16.78
499;28.7;12.16
500;25.9;5.12
501;24.4;4.34
502;30.2;9.02
503;22.5;4.94
504;30.5;18.42
505;30.0;16.62
506;30.2;19.92
507;30.1;15.40
508;30.4;11.58
509;30.1;16.72
510;30.1;19.88
511;30.1;10.68
512;30.6;22.16
513;30.1;16.72
514;30.1;19.84
515;30.0;16.72
516;30.3;20.02
517;29.9;16.84
518;30.1;19.70
519;30.1;19.20
520;30.6;22.92
521;30.1;19.78
522;30.3;10.14
523;30.1;19.66
524;23.3;8.10
525;30.9;22.84
526;30.1;22.92
527;30.4;19.38
528;30.7;19.18
529;30.3;19.60
530;30.1;9.96
531;30.0;16.72
532;30.0;22.96
533;30.1;19.90
534;30.7;22.34
535;30.1;16.78
536;30.1;19.82
537;21.5;4.24
538;30.5;19.02
539;30.2;8.28
540;30.2;23.00
541;30.0;19.74
542;30.1;13.42
543;30.1;19.70
544;30.4;22.88
545;30.4;8.52
546;30.1;6.82
547;28.5;8.20
548;30.1;9.16
549;20.6;1.16
550;30.3;16.72
551;30.3;16.12
552;30.1;9.92
553;25.4;8.04
554;30.1;7.56
555;30.0;13.78
556;30.1;13.76
557;30.1;19.82
558;30.5;8.50
559;30.1;19.02
560;30.0;7.38
561;27.0;13.68
562;30.0;9.90
563;30.1;19.80
564;30.1;19.78
565;30.1;19.84
566;29.3;7.78
567;30.9;14.20
568;23.9;7.14
569;30.4;4.94
570;21.1;4.18
571;28.8;5.40
572;30.1;10.64
573;30.1;5.42
574;29.6;7.76
575;30.8;8.40
576;30.7;6.96
577;30.1;15.94
578;30.1;19.74
579;23.0;5.60
580;30.1;10.78
581;30.1;19.70
582;30.2;7.60
583;30.1;16.74
584;30.1;19.70
585;30.1;16.80
586;30.1;19.78
587;30.8;9.00
588;30.4;8.88
589;30.2;19.82
590;30.1;16.70
591;30.3;18.98
592;30.2;19.58
593;30.1;16.52
594;30.3;16.02
595;30.3;19.74
596;30.7;19.90
597;30.3;16.70
598;30.2;19.28
599;30.0;16.70
600;30.1;9.10
601;26.9;8.30
602;30.2;18.96
603;30.1;19.02
604;26.1;4.56
605;28.5;5.34
606;30.3;8.14
607;30.6;4.48
608;30.4;8.92
609;30.0;17.58
610;30.1;19.62
611;30.4;7.10
612;30.7;15.98
613;30.5;16.70
614;30.5;15.78
615;30.4;16.56
616;30.0;16.64
617;30.1;17.60
618;30.1;25.90
619;30.1;19.82
620;20.6;4.18
621;30.1;5.88
622;30.3;19.76
623;30.3;16.66
624;30.3;11.66
625;20.6;4.92
626;30.0;10.42
627;30.3;9.20
628;30.3;10.38
629;24.0;7.24
630;30.7;12.38
631;30.4;16.10
632;30.1;19.02
633;30.3;5.96
634;30.1;20.02
635;30.1;18.94
636;26.1;5.04
637;30.1;22.92
638;30.0;19.86
639;30.3;22.90
640;30.1;12.32
641;30.3;17.66
642;30.3;16.80
643;30.7;15.54
644;26.0;5.28
645;30.1;12.20
646;20.3;4.18
647;30.1;13.70
648;26.3;5.90
649;26.7;7.54
650;30.1;23.00
651;30.1;6.68
652;30.1;16.74
653;30.1;22.18
654;30.1;14.64
655;30.1;16.26
656;30.0;19.30
657;27.3;5.90
658;30.1;19.48
659;30.1;16.66
660;24.4;4.40
661;19.2;4.84
662;30.4;22.82
663;30.2;22.88
664;30.1;15.88
665;30.2;9.92
666;30.2;22.92
667;30.2;19.82
668;30.0;19.80
669;30.1;16.66
670;30.8;22.30
671;29.6;11.52
672;30.4;16.04
673;28.2;14.54
674;30.0;22.10
675;27.4;11.48
676;30.3;4.26
677;30.7;11.58
678;30.3;8.08
679;30.2;15.98
680;30.3;8.38
681;30.4;19.64
682;30.7;19.80
683;30.2;22.78
684;30.8;23.08
685;29.2;7.80
686;30.0;22.86
687;30.1;19.72
688;30.1;19.78
689;30.5;22.96
690;30.1;20.02
691;30.3;13.08
692;30.1;19.88
693;30.1;14.34
694;30.4;22.92
695;30.1;22.92
696;30.1;22.90
697;30.0;9.12
698;30.2;15.28
699;30.6;13.66
700;30.1;19.34
701;29.0;5.14
702;30.1;16.76
703;30.0;9.66
704;30.1;13.12
705;20.9;4.88
706;30.2;13.02
707;30.9;11.52
708;30.1;19.72
709;30.5;11.60
710;30.2;19.84
711;30.8;22.96
712;30.3;19.90
713;30.1;19.76
714;30.0;22.84
715;30.1;22.82
716;30.0;9.88
717;30.1;16.86
718;30.1;9.22
719;30.1;13.02
720;30.2;19.90
721;30.1;23.00
722;30.1;9.96
723;30.0;22.90
724;30.1;16.48
725;28.3;7.42
726;30.1;19.60
727;30.5;25.86
728;30.0;19.64
729;30.1;22.74
730;30.4;22.94
731;30.1;19.84
732;30.1;16.48
733;30.8;16.58
734;27.1;5.26
735;30.0;22.80
736;30.3;12.60
737;30.0;15.30
738;30.1;9.10
739;30.1;7.66
740;30.1;16.00
741;30.0;22.94
742;30.7;20.02
743;30.1;25.94
744;30.1;19.52
745;30.8;11.96
746;30.3;15.54
747;30.5;5.88
748;22.4;4.98
749;30.1;18.86
750;30.1;17.56
751;30.1;15.92
752;30.1;6.20
753;28.1;10.62
754;29.5;7.72
755;30.2;16.78
756;30.1;19.92
757;30.1;7.58
758;28.6;7.68
759;30.3;16.72
760;27.6;7.62
761;24.1;5.18
762;30.7;23.06
763;30.0;19.82
764;30.1;6.22
765;30.1;10.72
766;30.1;16.82
767;30.1;23.02
768;30.3;18.96
769;30.2;14.60
770;30.2;19.88
771;30.3;19.60
772;30.6;16.12
773;30.6;22.88
774;29.9;8.56
775;30.1;21.46
776;29.1;8.18
777;30.9;19.86
778;30.1;19.86
779;30.2;10.08
780;30.6;14.72
781;28.9;8.50
782;30.0;19.78
783;26.7;5.10
784;30.6;23.06
785;30.3;16.74
786;30.3;16.72
787;28.5;4.64
788;30.2;19.80
789;30.1;5.96
790;30.3;19.78
791;24.1;4.50
792;30.0;19.92
793;29.4;7.96
794;30.1;6.80
795;30.1;19.78
796;30.3;16.02
797;30.1;19.76
798;30.0;23.00
799;30.3;15.84
800;30.0;16.70
