Episode;SurvivalTime;TotalReward 
25;26.5;3.26
50;19.7;2.68
75;25.0;3.00
100;22.0;2.60
125;26.8;3.10
150;21.9;10.04
175;30.1;12.26
200;16.9;2.88
225;30.0;14.94
250;30.1;6.50
275;25.5;3.46
300;28.9;12.98
325;30.1;20.50
350;19.0;3.58
375;30.0;14.98
400;30.0;23.76
425;12.2;-0.44
450;28.7;14.02
475;24.8;4.16
500;30.1;16.64
525;30.1;25.86
550;30.0;13.64
575;23.2;3.34
600;30.0;7.20
625;30.0;17.34
650;17.3;2.86
675;25.7;12.46
700;21.0;3.18
725;23.4;9.56
750;30.1;17.34
775;19.6;3.02
800;30.1;26.44
