Episode;SurvivalTime;TotalReward;Died;DamageEvents;DamageTaken;ShotsFired;Kills;HealthPickups;AmmoPickups;TimeToFirstHit;MaxAlerted;DashesUsed
107;76.3;14.41;1;9;180;20;19;5;5;20.5;4;3
108;81.7;14.10;1;12;230;18;16;8;5;33.3;4;5
109;90.6;16.42;1;8;160;23;17;3;9;32.4;4;7
110;104.5;17.88;1;12;240;20;15;8;4;24.2;8;9
111;35.1;-1.25;1;5;100;6;5;1;4;27.9;4;2
112;110.0;18.04;1;6;120;18;18;4;4;33.2;4;8
113;85.2;16.62;1;8;160;23;20;4;7;24.1;4;3
114;59.8;7.54;1;8;150;14;13;3;3;18.1;5;3
115;60.3;4.33;1;7;140;8;7;3;2;28.3;6;3
116;97.2;17.11;1;9;180;22;17;4;7;25.8;6;6
117;81.8;11.04;1;7;130;15;12;5;3;40.0;5;2
118;46.3;3.05;1;5;100;11;10;1;1;31.1;4;3
119;63.9;5.75;1;5;100;11;9;0;1;24.6;4;2
120;71.9;8.25;1;5;100;14;11;0;2;26.9;4;4
121;120.1;36.24;0;6;120;30;26;5;9;42.0;6;5
122;85.8;11.52;1;8;160;14;12;2;2;23.6;5;3
123;64.1;6.35;1;5;100;10;10;0;3;30.0;3;3
124;58.0;7.02;1;8;160;14;12;4;2;26.6;4;4
125;97.6;17.99;1;11;220;20;18;6;6;41.6;5;8
126;87.2;17.69;1;12;230;23;20;7;6;23.0;8;2
127;92.1;16.91;1;9;180;22;18;5;7;30.1;6;8
128;78.4;13.51;1;9;180;18;16;4;5;21.2;5;4
129;68.5;9.74;1;7;130;15;13;2;4;8.9;4;3
130;40.3;2.44;1;6;120;12;9;2;4;15.0;6;2
131;80.2;13.11;1;10;190;17;14;4;5;20.8;9;6
132;29.3;-1.75;1;5;100;8;5;0;4;19.7;4;1
133;39.1;1.15;1;5;100;9;8;2;2;22.2;5;1
134;75.9;13.64;1;7;130;21;17;1;7;27.4;4;2
135;68.6;8.75;1;5;100;14;12;4;4;46.1;6;3
136;114.5;24.76;1;15;300;26;22;9;9;31.7;7;4
137;84.8;14.32;1;8;160;22;15;8;5;31.2;5;4
138;75.0;12.92;1;8;160;20;16;3;5;19.9;4;2
139;70.7;8.15;1;5;100;11;11;0;2;32.0;4;1
140;71.4;12.33;1;7;140;20;16;2;4;22.3;4;5
141;33.8;0.75;1;5;100;9;9;0;4;22.4;4;1
142;102.2;23.20;1;10;200;31;23;7;9;32.7;5;3
143;88.3;14.42;1;8;160;16;14;6;4;22.9;7;3
144;27.5;-2.25;1;5;100;8;6;1;1;15.0;4;2
145;36.9;0.85;1;5;100;9;7;2;3;28.2;4;1
146;120.0;39.79;0;11;220;32;30;6;10;22.5;3;7
147;76.5;10.12;1;9;170;14;11;4;3;13.4;6;6
148;75.0;12.04;1;7;130;18;15;2;6;27.9;4;6
149;71.8;7.94;1;7;130;12;9;4;2;30.7;4;5
150;61.8;8.62;1;8;160;15;12;2;5;19.3;6;3
151;54.3;5.62;1;8;160;11;10;5;2;16.2;6;2
152;89.7;16.31;1;9;180;17;17;6;4;20.2;5;6
153;84.8;12.72;1;8;160;15;13;2;4;34.2;5;4
154;52.4;3.15;1;5;100;8;8;0;0;26.0;3;4
155;100.7;20.88;1;14;280;25;20;7;8;22.8;7;5
156;94.4;17.14;1;7;130;20;18;5;4;39.8;4;4
157;64.9;8.72;1;8;160;15;12;3;4;24.8;4;2
158;74.0;8.04;1;7;130;11;11;3;1;38.1;5;5
159;37.8;0.05;1;5;100;8;7;0;0;22.0;5;2
160;71.6;9.94;1;7;130;17;13;1;3;17.3;4;5
161;81.0;14.81;1;9;180;22;17;4;5;17.4;3;3
162;89.2;15.75;1;5;100;23;18;2;5;34.9;3;5
163;92.6;15.33;1;8;150;20;15;5;5;30.1;6;4
164;82.9;13.32;1;9;180;17;14;8;3;33.3;5;4
165;89.9;16.40;1;12;230;20;16;7;5;22.7;4;5
166;79.0;14.51;1;9;180;20;17;5;5;24.6;5;5
167;120.1;40.40;0;10;200;36;31;7;10;23.3;4;5
168;82.5;15.22;1;8;160;23;18;3;6;9.9;4;5
169;74.8;11.52;1;8;160;18;14;3;6;15.7;4;4
170;79.9;14.22;1;8;160;21;18;4;6;28.5;4;3
171;29.0;-2.75;1;5;100;6;4;1;3;15.5;4;1
172;67.6;11.15;1;5;100;18;16;1;8;24.0;3;1
173;113.4;23.99;1;11;220;30;23;7;9;35.9;6;3
174;89.4;14.79;1;11;220;16;14;6;7;23.8;4;4
175;84.7;15.92;1;8;160;22;19;4;6;15.0;3;3
176;92.3;17.74;1;7;130;25;19;3;9;41.2;5;4
177;47.2;4.54;1;7;140;12;10;3;4;23.3;5;4
178;87.6;16.69;1;11;220;23;18;6;6;19.4;5;2
179;76.4;11.41;1;9;180;17;15;4;4;34.7;4;2
180;64.8;8.84;1;7;130;17;13;1;3;14.4;3;4
181;86.0;13.02;1;8;160;19;13;2;5;21.7;5;6
182;76.1;10.84;1;6;120;15;12;3;6;39.9;5;1
183;58.4;6.81;1;9;180;14;11;6;2;23.0;6;2
184;120.1;34.21;0;9;180;26;21;4;8;17.7;6;9
185;91.7;19.74;1;7;130;24;24;2;8;30.1;4;2
186;77.1;11.44;1;6;120;16;14;2;5;34.6;5;3
187;51.0;5.45;1;5;100;15;11;1;4;16.7;6;4
188;80.8;13.01;1;9;180;18;14;6;5;24.7;4;4
189;115.0;20.50;1;11;220;19;17;6;6;34.5;6;6
190;120.2;31.17;0;14;280;20;15;8;7;28.0;7;10
191;34.9;-3.05;1;5;100;4;2;2;0;14.3;5;2
192;75.7;13.62;1;8;160;20;17;4;8;18.4;4;1
193;81.3;12.91;1;9;180;16;13;5;6;25.1;5;3
194;80.6;14.49;1;11;220;23;16;5;6;17.3;4;5
195;97.8;20.58;1;13;250;23;21;8;5;28.6;4;8
196;77.6;10.72;1;8;160;16;12;3;4;18.6;6;7
197;86.4;15.89;1;11;220;20;17;7;5;30.6;6;5
198;93.4;19.01;1;9;180;24;20;4;8;19.6;6;7
199;66.3;9.52;1;8;160;16;13;4;4;18.5;5;4
200;72.4;11.05;1;5;100;16;15;2;5;33.6;3;5
201;77.3;14.55;1;5;100;24;21;0;10;51.2;4;5
202;93.4;16.31;1;10;190;21;16;6;5;40.4;6;9
203;102.3;15.93;1;9;170;15;13;5;4;28.0;7;7
204;64.0;7.73;1;7;140;12;11;4;2;23.2;5;3
205;86.5;15.93;1;8;150;22;18;4;5;14.0;7;7
206;85.6;17.52;1;9;170;23;21;6;6;31.6;6;3
207;110.2;24.59;1;11;220;29;24;5;11;22.8;6;3
208;90.1;17.12;1;8;160;23;19;5;5;20.6;4;5
209;37.5;-0.15;1;5;100;8;7;3;0;22.6;6;1
210;86.8;11.72;1;9;170;11;11;5;5;18.6;6;3
211;84.4;12.82;1;10;190;15;13;5;5;26.8;6;7
212;63.8;10.24;1;6;120;19;16;2;4;20.4;5;0
213;70.2;8.45;1;5;100;15;12;0;3;25.1;4;4
214;77.7;13.34;1;7;130;20;17;2;4;24.1;4;4
215;84.2;14.84;1;7;130;24;16;2;7;35.4;6;3
216;82.6;13.92;1;8;160;17;14;2;8;35.2;5;2
217;38.3;0.55;1;5;100;8;8;0;1;19.2;5;3
218;75.7;13.62;1;8;160;19;17;4;6;27.1;4;2
219;66.6;6.44;1;6;120;11;9;4;2;29.5;5;3
220;91.2;18.03;1;8;150;25;20;3;8;30.7;3;3
221;104.4;19.68;1;12;240;20;18;8;4;20.1;8;5
222;111.8;24.82;1;8;160;31;27;5;9;36.9;4;1
223;41.1;1.45;1;5;100;9;8;3;2;32.4;4;1
224;83.1;12.60;1;11;210;17;13;7;5;29.0;5;5
225;87.2;14.11;1;10;190;17;14;4;5;19.0;6;5
226;68.0;7.02;1;8;160;11;9;3;3;17.4;4;3
227;93.8;16.63;1;8;160;22;16;5;7;51.8;5;4
228;74.4;13.64;1;7;130;21;18;4;6;30.1;5;3
229;67.7;10.85;1;5;100;18;15;1;7;51.2;3;3
230;31.7;-2.15;1;5;100;6;4;0;3;20.1;3;2
231;80.1;14.25;1;5;100;20;18;1;5;30.5;7;4
232;117.8;27.71;1;9;180;34;28;5;10;45.1;4;7
233;70.5;10.02;1;8;160;17;11;2;6;24.6;5;2
234;94.6;15.82;1;10;200;21;14;6;6;26.9;6;5
235;70.6;12.35;1;5;100;18;17;4;5;35.3;3;3
236;85.9;10.80;1;10;200;14;8;6;3;11.9;9;2
237;70.8;14.02;1;8;160;23;19;4;6;19.8;4;2
238;64.4;9.14;1;7;130;18;12;2;5;11.1;6;4
239;97.2;19.23;1;17;340;22;17;9;6;19.7;5;5
240;35.6;-0.85;1;5;100;6;5;2;3;24.5;4;2
241;82.8;15.84;1;6;120;23;19;4;5;44.5;5;5
242;72.2;8.94;1;7;130;12;10;3;3;37.0;5;4
243;34.5;0.35;1;5;100;9;8;4;1;26.4;3;2
244;40.5;0.25;1;5;100;8;7;1;1;14.7;5;6
245;93.1;16.07;1;14;270;20;15;7;6;11.7;7;9
246;51.3;6.45;1;5;100;15;13;1;5;25.4;6;3
247;32.7;-0.95;1;5;100;7;6;0;4;21.6;5;2
248;92.8;18.14;1;6;120;22;19;5;10;25.2;4;2
249;61.8;10.01;1;10;190;17;14;4;5;15.1;4;4
250;59.8;10.72;1;8;160;19;17;3;5;13.6;6;3
251;74.5;12.32;1;8;160;17;15;5;4;31.3;5;1
252;102.5;25.70;1;10;200;29;29;8;7;20.6;5;7
253;68.4;9.34;1;7;130;16;13;4;4;22.8;4;7
254;120.1;40.54;0;6;120;38;32;7;10;49.1;4;3
255;120.0;33.41;0;9;180;23;20;8;6;18.1;8;7
256;77.9;15.01;1;11;210;22;18;5;6;10.2;5;6
257;92.3;20.73;1;7;140;27;24;4;8;15.3;6;7
258;68.0;11.32;1;8;160;17;16;4;4;27.5;4;3
259;69.6;6.23;1;8;150;8;7;2;2;12.4;7;8
260;85.9;15.49;1;13;240;18;16;5;5;20.0;6;5
261;84.7;13.92;1;8;160;15;14;6;7;30.4;6;3
262;98.9;21.52;1;8;160;24;24;3;8;33.2;6;4
263;120.0;39.33;0;7;140;31;28;7;11;33.1;4;5
264;72.0;9.61;1;10;190;14;12;3;5;28.8;7;3
265;66.2;12.92;1;10;190;23;18;4;6;16.1;5;2
266;80.2;15.62;1;9;170;21;19;3;7;26.1;4;3
267;92.6;14.67;1;13;260;17;12;9;4;12.7;8;1
268;90.0;17.89;1;12;230;22;18;5;8;18.9;5;1
269;46.7;4.12;1;8;160;11;10;5;1;29.0;5;2
270;85.5;15.42;1;9;180;23;16;5;7;36.6;8;2
271;54.2;5.94;1;6;120;14;11;3;3;8.6;4;2
272;52.6;6.93;1;8;150;14;11;2;6;15.0;5;1
273;32.8;-0.15;1;5;100;8;7;1;3;22.0;5;1
274;47.1;4.95;1;7;130;14;11;2;4;8.7;3;3
275;34.2;0.55;1;5;100;9;8;1;3;26.6;4;1
276;107.6;25.60;1;11;210;33;26;5;11;28.5;6;5
277;63.3;8.74;1;7;130;18;12;1;5;10.1;3;6
278;85.3;18.11;1;10;190;26;21;5;7;27.0;5;4
279;78.8;12.77;1;13;260;17;13;9;3;13.9;7;3
280;120.1;40.34;0;6;120;36;30;10;10;29.8;4;0
281;31.8;0.14;1;6;120;11;8;2;2;15.4;5;1
282;103.9;24.99;1;11;220;31;26;5;10;18.2;5;9
283;91.5;18.78;1;13;260;23;19;7;8;23.0;6;3
284;47.2;4.93;1;7;140;12;11;2;5;20.2;5;1
285;74.5;12.64;1;7;130;16;15;2;8;24.7;4;2
286;87.0;18.20;1;11;220;25;20;6;6;17.6;6;3
287;75.7;15.64;1;7;130;27;21;2;8;20.6;3;6
288;86.9;14.81;1;10;190;21;17;5;7;23.8;5;6
289;114.7;30.71;1;9;180;36;33;5;12;32.8;4;4
290;88.6;18.93;1;7;140;25;22;5;6;24.8;3;3
291;101.9;23.61;1;12;220;28;25;7;8;37.9;6;6
292;120.0;35.78;0;12;240;29;23;9;7;18.6;3;10
293;107.3;22.91;1;9;180;30;24;6;9;41.8;3;5
294;93.2;17.14;1;7;130;23;18;5;6;41.2;7;6
295;63.2;8.91;1;9;180;17;12;4;4;15.2;6;3
296;120.1;41.55;0;5;100;39;33;6;13;50.0;5;2
297;36.9;-1.15;1;5;100;6;4;1;4;28.9;5;2
298;100.9;21.91;1;10;190;26;23;7;6;36.9;6;5
299;80.9;14.71;1;9;180;20;17;7;4;38.4;6;2
300;97.9;22.76;1;14;280;29;23;9;9;24.0;5;5
301;72.9;16.15;1;5;100;26;22;0;10;34.7;4;5
302;66.8;8.43;1;9;170;13;10;7;4;19.3;5;4
303;70.8;10.42;1;8;160;17;14;5;3;18.1;5;4
304;82.8;15.41;1;9;180;19;17;9;4;24.0;6;2
305;77.2;12.24;1;6;120;21;14;5;6;30.1;5;3
306;120.1;28.16;0;4;80;17;13;0;5;50.2;7;10
307;52.1;7.34;1;6;120;15;14;2;4;18.2;4;1
308;56.1;5.84;1;7;130;11;10;3;3;28.7;5;1
309;66.0;9.34;1;7;130;14;14;3;4;33.0;6;5
310;37.0;2.55;1;5;100;12;11;0;4;17.0;3;3
311;64.1;9.90;1;10;200;17;13;5;4;16.4;6;3
312;116.6;25.97;1;14;270;30;23;7;8;15.7;5;8
313;96.1;19.52;1;8;160;27;20;4;9;26.6;4;4
314;113.9;26.22;1;8;160;37;25;5;11;30.3;4;11
315;120.0;34.22;0;8;160;22;21;6;8;27.9;7;11
316;79.6;14.35;1;5;100;22;18;2;6;52.0;4;2
317;38.1;1.05;1;5;100;9;8;2;3;28.9;3;1
318;72.3;9.21;1;9;180;12;11;3;3;29.1;6;7
319;44.1;3.85;1;5;100;12;11;1;2;24.5;4;3
320;65.9;12.14;1;6;120;23;18;3;6;26.1;5;3
321;53.0;4.35;1;5;100;14;10;2;5;39.6;4;2
322;67.3;12.12;1;8;160;20;16;3;7;14.4;5;2
323;51.6;3.03;1;7;140;8;7;4;1;21.7;5;5
324;87.7;16.42;1;8;160;20;18;5;5;28.0;5;3
325;38.9;0.85;1;5;100;8;8;1;0;30.6;5;2
326;61.6;6.94;1;6;120;14;10;2;5;42.4;5;1
327;106.9;25.01;1;9;180;35;26;6;10;27.5;5;5
328;65.5;11.74;1;7;140;23;17;3;6;24.9;5;2
329;117.9;30.72;1;8;160;38;33;5;11;30.9;3;6
330;42.0;1.02;1;8;160;8;6;3;2;22.9;6;2
331;77.7;15.28;1;12;240;20;18;6;5;22.1;6;5
332;88.4;18.32;1;8;160;21;21;3;8;27.0;4;4
333;83.8;15.81;1;10;200;21;16;7;6;36.0;6;2
334;120.1;37.18;0;12;240;26;22;11;9;24.4;6;6
335;34.6;-1.05;1;5;100;6;5;2;2;22.2;6;1
336;66.2;8.83;1;7;140;14;11;5;4;29.5;4;2
337;92.9;20.04;1;7;130;26;23;1;8;55.6;5;6
338;72.2;13.22;1;8;160;19;17;3;7;41.6;5;4
339;79.0;13.62;1;8;160;18;16;5;6;28.0;7;3
340;91.5;19.22;1;8;160;25;21;4;7;25.0;6;3
341;59.3;9.14;1;6;120;17;14;2;7;32.8;4;1
342;100.5;24.19;1;11;220;29;25;6;10;25.4;7;4
343;50.4;3.74;1;7;130;10;7;2;6;19.9;3;1
344;40.9;3.84;1;6;120;14;11;2;3;25.0;6;1
345;86.2;13.90;1;10;200;16;13;7;4;26.1;7;3
346;75.3;13.64;1;7;130;23;17;3;8;34.0;4;2
347;83.1;15.43;1;7;140;21;17;6;8;33.1;4;4
348;73.3;15.29;1;11;220;20;19;5;6;23.1;5;3
349;89.0;17.60;1;11;210;21;18;6;7;30.2;5;4
350;70.2;12.44;1;7;130;20;17;4;5;41.1;5;2
351;120.1;40.34;0;6;120;37;30;8;11;72.0;3;3
352;52.7;4.42;1;10;190;9;8;4;2;23.0;8;2
353;99.8;22.84;1;7;130;29;24;4;10;31.1;4;2
354;120.1;35.20;0;10;200;26;22;8;7;23.7;7;5
355;75.9;13.01;1;9;180;20;15;6;4;17.2;5;5
356;86.4;14.73;1;8;150;20;15;4;8;27.7;6;2
357;81.0;11.22;1;8;160;17;12;4;3;29.7;5;7
358;80.5;15.04;1;7;130;21;19;3;5;22.9;6;7
359;63.2;8.13;1;7;140;14;12;7;2;20.6;4;2
360;89.4;16.01;1;9;180;18;16;4;6;36.0;7;6
361;106.9;26.01;1;9;180;32;27;6;10;17.6;5;3
362;70.1;11.54;1;7;130;19;15;2;6;39.2;5;5
363;46.1;1.65;1;5;100;8;7;4;0;29.0;4;3
364;53.9;5.74;1;6;120;11;11;2;2;27.8;4;3
365;71.7;12.52;1;8;160;19;16;5;5;47.2;4;6
366;81.4;13.14;1;6;120;18;14;3;6;27.9;5;5
367;53.5;4.65;1;5;100;11;9;2;5;36.4;5;2
368;36.5;-1.15;1;5;100;5;4;1;3;24.3;4;2
369;109.7;20.88;1;13;250;21;17;6;6;18.0;8;8
370;39.2;1.35;1;5;100;9;8;1;1;33.2;4;2
371;70.5;7.14;1;7;130;11;8;1;2;27.9;6;3
372;82.4;15.44;1;7;130;23;18;2;6;27.6;4;5
373;85.1;14.79;1;12;240;18;14;6;4;31.0;6;4
374;39.4;1.85;1;5;100;11;9;1;1;20.6;4;1
375;97.9;19.32;1;8;160;26;18;4;8;28.8;7;8
376;120.1;39.75;0;5;100;35;29;7;12;29.2;4;1
377;102.3;21.00;1;10;200;24;20;7;6;27.0;5;5
378;76.0;12.42;1;8;160;17;15;6;3;29.7;5;4
379;120.1;34.27;0;14;280;25;17;11;7;29.4;9;9
380;67.9;11.29;1;12;230;17;13;7;4;22.8;6;3
381;120.1;30.07;0;14;280;17;13;9;3;17.5;9;9
382;93.6;16.88;1;12;240;19;15;9;4;16.0;8;5
383;65.6;11.43;1;7;140;19;16;2;7;19.7;5;4
384;83.3;17.04;1;7;130;26;20;2;8;18.6;3;6
385;79.7;14.71;1;9;180;21;16;6;6;26.1;5;3
386;54.4;6.04;1;7;130;13;11;3;2;17.7;5;2
387;80.2;16.51;1;11;210;23;19;7;7;29.2;5;3
388;120.0;40.00;0;10;200;32;29;10;8;54.3;4;5
389;65.0;10.12;1;8;160;15;14;5;5;30.0;5;3
390;87.8;18.31;1;9;180;23;21;5;5;36.6;7;5
391;80.9;17.82;1;8;160;26;22;2;8;33.6;4;3
392;84.7;15.13;1;7;140;22;18;3;7;21.6;6;4
393;108.1;20.48;1;12;240;20;18;8;5;23.6;8;6
394;81.2;13.82;1;8;160;17;16;5;3;15.1;4;8
395;107.6;24.33;1;7;140;29;25;5;10;44.0;4;5
396;101.5;18.30;1;11;210;20;16;9;4;28.6;5;4
397;31.8;-1.85;1;5;100;6;5;2;2;24.6;4;1
398;79.7;14.73;1;7;140;22;17;5;6;20.5;3;4
399;103.4;23.82;1;8;160;31;25;2;11;35.6;5;8
400;91.9;18.63;1;7;140;25;20;4;7;21.6;5;5
401;65.5;10.02;1;8;160;21;13;3;6;13.4;7;3
402;61.3;7.74;1;6;120;13;12;4;4;25.9;5;3
403;120.1;37.53;0;7;140;29;26;9;8;34.6;6;6
404;36.3;-1.45;1;5;100;6;4;1;3;28.8;4;2
405;94.8;16.22;1;8;160;20;16;3;7;47.2;3;7
406;99.6;24.84;1;7;130;32;28;3;10;41.6;4;6
407;120.0;38.49;0;11;220;30;25;10;9;24.6;4;3
408;46.3;3.55;1;5;100;11;10;2;1;18.5;5;3
409;79.1;14.14;1;7;130;20;19;3;5;17.8;4;4
410;75.8;12.92;1;8;160;20;15;3;5;37.0;4;3
411;120.0;29.59;0;11;220;17;12;10;3;33.5;7;12
412;42.3;1.35;1;5;100;11;7;1;1;17.1;5;6
413;75.6;12.44;1;7;130;17;15;1;6;35.3;3;6
414;40.1;2.75;1;5;100;12;10;1;3;31.5;3;2
415;43.7;4.95;1;5;100;15;12;1;4;19.3;5;4
416;47.8;5.45;1;5;100;15;12;2;4;40.9;5;3
417;119.3;28.28;1;12;240;32;26;7;10;35.5;6;8
418;80.9;14.83;1;7;140;16;16;3;8;23.9;5;6
419;71.7;15.21;1;9;180;22;20;4;7;26.7;5;4
420;92.0;16.89;1;11;220;19;15;9;6;27.6;5;6
421;105.8;26.41;1;10;190;33;28;6;11;32.3;5;7
422;49.5;6.85;1;5;100;14;14;3;4;17.0;4;2
423;89.0;17.21;1;10;190;23;18;6;5;28.3;4;9
424;67.3;9.42;1;8;160;16;12;4;3;18.4;6;7
425;97.8;22.82;1;8;160;27;25;4;10;28.8;4;6
426;77.7;12.90;1;10;200;17;14;5;5;29.7;4;5
427;120.1;39.31;0;9;180;31;29;8;11;20.6;5;3
428;112.8;24.19;1;12;230;29;22;8;7;26.0;6;7
429;110.6;28.90;1;10;190;34;30;5;12;18.4;5;4
430;71.9;12.84;1;6;120;18;17;5;4;30.7;5;4
