Episode;SurvivalTime;TotalReward 
319;19.3;17.26
320;18.0;16.50
321;20.9;17.38
322;23.6;16.84
323;20.5;25.86
324;18.4;22.72
325;19.0;16.54
326;13.9;16.90
327;14.2;16.22
328;19.2;16.58
329;19.2;16.56
330;16.0;16.36
331;15.4;16.30
332;14.3;19.42
333;15.7;16.36
334;15.7;16.30
335;17.5;16.42
336;15.8;16.34
337;19.8;17.30
338;19.1;17.28
339;18.7;16.48
340;19.2;17.28
341;16.7;17.10
342;16.7;16.40
343;18.3;19.74
344;15.7;17.00
345;20.1;16.64
346;20.0;16.60
347;15.7;16.98
348;19.9;17.06
349;18.9;16.50
350;28.2;16.22
351;17.5;25.66
352;16.8;16.38
353;30.2;26.28
354;30.1;19.40
355;18.1;16.46
356;21.5;25.92
357;17.1;26.30
358;27.4;26.32
359;17.6;17.12
360;14.3;16.22
361;17.2;16.42
362;19.2;16.56
363;16.9;26.32
364;27.7;26.34
365;17.3;17.14
366;18.9;26.44
367;17.7;27.06
368;19.1;26.48
369;19.0;17.26
370;18.3;25.70
371;14.3;16.92
372;17.6;25.66
373;21.3;26.60
374;14.6;16.24
375;30.1;27.70
376;21.1;16.68
377;18.4;26.42
378;25.7;26.20
379;20.4;16.62
380;17.6;17.14
381;18.2;25.68
382;15.8;16.30
383;16.3;16.36
384;23.3;16.82
385;30.0;27.20
386;18.7;26.42
387;17.0;16.40
388;18.6;27.12
389;16.2;16.84
390;15.5;25.48
391;18.5;16.50
392;18.7;25.74
393;17.4;27.06
394;16.8;25.58
395;18.8;17.24
396;17.5;16.46
397;14.7;16.26
398;28.4;17.20
399;18.6;16.52
400;17.5;16.44
401;20.3;25.86
402;20.2;27.22
403;20.0;17.32
404;16.1;17.06
405;20.5;25.84
406;19.2;25.78
407;18.7;16.52
408;15.8;16.28
409;30.1;27.66
410;20.6;16.64
411;15.9;16.36
412;19.0;16.56
413;15.5;16.30
414;21.3;16.70
415;18.6;19.66
416;18.9;20.00
417;18.3;17.16
418;23.7;17.20
419;18.7;19.74
420;30.1;28.64
421;16.0;17.76
422;20.9;22.90
423;15.7;16.34
424;16.9;17.12
425;16.9;16.40
426;28.2;35.56
427;19.8;18.00
428;19.6;16.58
429;16.9;16.18
430;16.9;17.82
431;16.0;17.08
432;18.9;16.52
433;24.8;16.92
434;21.5;17.42
435;19.6;16.60
436;18.5;16.50
437;15.1;16.28
438;19.8;16.62
439;15.5;17.00
440;16.2;17.04
441;20.5;16.66
442;26.0;18.46
443;15.2;17.68
444;19.5;16.58
445;18.1;16.50
446;20.8;17.38
447;18.7;17.24
448;21.3;17.42
449;30.1;20.14
450;14.7;16.94
451;23.9;16.90
452;19.7;16.58
453;20.4;17.32
454;22.8;16.80
455;15.3;16.98
456;25.1;16.96
457;27.7;17.84
458;25.2;16.94
459;18.2;16.50
460;21.3;16.70
461;26.1;17.02
462;14.8;16.24
463;30.1;18.68
464;20.6;16.70
465;20.4;16.66
466;19.7;16.60
467;21.9;16.74
468;19.5;17.30
469;24.2;17.58
470;15.4;17.02
471;22.4;17.50
472;27.3;26.32
473;16.6;16.40
474;17.4;16.42
475;19.6;16.60
476;21.4;16.70
477;21.6;16.72
478;18.9;16.54
479;21.7;18.12
480;20.1;16.60
481;15.6;16.32
482;19.6;16.58
483;24.5;16.62
484;30.1;17.96
