Episode;SurvivalTime;TotalReward 
1;30.0;20.40
2;30.0;17.48
3;30.1;23.50
4;30.0;20.32
5;30.1;20.22
6;30.1;20.28
7;30.1;20.32
8;30.0;20.28
9;30.1;19.52
10;30.1;23.46
11;30.2;23.48
12;30.0;26.48
13;30.0;20.28
14;30.2;20.52
15;30.2;23.44
16;30.0;20.28
17;30.1;20.26
18;30.0;20.24
19;30.0;20.24
20;30.0;20.26
21;30.0;20.24
22;30.0;20.28
23;30.1;20.32
24;30.0;20.28
25;30.1;20.24
26;30.1;20.24
27;30.0;20.30
28;30.1;23.50
29;30.0;20.10
30;30.1;20.46
31;30.0;20.28
32;30.1;20.28
33;30.0;20.30
34;30.0;19.54
35;30.1;17.22
36;30.1;20.50
37;30.0;18.20
38;30.1;23.66
39;30.1;20.22
40;30.0;23.20
41;30.1;23.72
42;30.1;18.88
43;30.1;23.70
44;30.1;23.46
45;30.1;20.04
46;30.1;23.52
47;30.2;23.54
48;30.1;23.44
49;30.0;20.26
50;30.1;20.30
51;30.0;20.30
52;30.1;23.52
53;30.1;20.30
54;30.1;20.28
55;30.1;20.24
56;30.0;20.24
57;30.1;20.32
58;30.1;20.28
59;30.0;23.48
60;30.1;20.28
61;30.1;23.48
62;30.1;23.48
63;30.1;20.42
64;30.1;20.22
65;30.1;20.30
66;30.1;23.50
67;30.0;23.46
68;30.1;23.48
69;30.0;23.48
70;30.1;23.52
71;30.0;20.26
72;30.0;20.30
73;30.1;20.30
74;30.0;23.42
75;30.1;20.46
76;30.1;23.16
77;30.1;20.18
78;30.1;20.28
79;30.1;20.26
80;30.0;20.24
81;30.2;26.50
82;30.0;20.48
83;30.2;26.46
84;30.0;20.42
85;30.2;20.20
86;30.1;23.50
87;30.1;23.50
88;30.1;20.24
89;30.1;20.26
90;30.1;19.54
91;30.0;23.50
92;30.1;23.48
93;30.0;20.24
94;30.0;19.56
95;30.1;20.46
96;30.0;20.26
97;30.1;23.70
98;30.0;23.50
99;30.1;20.22
100;30.0;23.68
101;30.0;23.26
102;30.1;20.26
103;30.1;20.26
104;30.0;20.22
105;30.0;20.24
106;30.1;23.52
107;30.1;20.26
108;30.1;20.48
109;30.1;23.50
110;30.1;23.48
111;30.1;20.28
112;30.1;23.50
113;30.1;23.52
114;30.0;20.30
115;30.1;20.26
116;30.1;20.28
117;30.0;26.50
118;30.0;20.24
119;30.1;23.50
120;30.1;23.46
121;30.1;23.50
122;30.0;20.26
123;30.1;19.96
124;30.2;20.22
125;30.0;20.24
126;30.0;23.48
127;30.1;19.54
128;30.0;23.46
129;30.1;19.58
130;30.0;19.56
131;30.1;20.30
132;30.0;26.50
133;30.0;23.46
134;30.0;23.48
135;30.1;23.46
136;30.1;20.28
137;30.0;20.30
138;30.0;20.24
139;30.1;23.48
140;30.0;20.30
141;30.0;20.26
142;30.1;20.28
143;30.1;20.28
144;30.1;23.48
145;30.1;20.28
146;30.1;20.32
147;30.1;19.54
148;30.1;20.26
149;30.1;23.52
150;30.0;20.30
151;30.1;20.28
152;30.1;20.34
153;30.0;20.28
154;30.0;20.30
155;30.1;20.26
156;30.1;20.18
157;30.2;19.90
158;30.1;19.86
159;30.4;20.24
160;30.4;20.30
161;30.3;19.44
162;30.3;20.28
163;30.0;20.24
164;30.0;20.18
165;30.0;20.12
166;30.1;20.22
167;30.1;20.24
168;30.0;20.26
169;30.2;19.98
170;30.1;20.26
171;30.0;26.50
172;30.1;20.28
173;30.1;20.20
174;30.0;19.92
175;30.0;23.60
176;30.1;23.50
177;30.1;20.28
178;30.1;20.30
179;30.0;23.52
180;30.0;20.26
181;30.0;20.48
182;30.0;18.14
183;30.1;20.30
184;30.1;20.32
185;30.1;20.34
186;30.0;20.28
187;30.0;19.54
188;30.1;19.60
189;30.1;19.58
190;30.1;20.28
191;30.1;19.60
192;30.0;20.28
193;30.1;20.32
194;30.1;20.28
195;30.1;20.26
196;30.1;20.26
197;30.1;20.30
198;30.2;20.28
199;30.2;20.30
200;30.1;20.26
201;30.0;20.28
202;30.1;20.34
203;30.1;23.66
204;30.1;20.32
205;30.1;23.48
206;30.0;20.24
207;30.2;20.28
208;30.0;22.60
209;30.1;25.80
210;30.1;20.04
211;30.1;20.20
212;30.1;20.02
213;30.0;20.70
214;30.2;20.34
215;30.1;20.22
216;30.1;20.20
217;30.0;20.06
218;30.1;20.12
219;30.1;20.08
220;30.0;19.90
221;30.2;23.36
222;30.2;20.16
223;30.2;20.02
224;30.2;19.96
225;30.1;20.12
226;30.1;20.08
227;30.0;20.02
228;30.0;20.04
229;30.0;20.02
230;30.0;20.08
231;30.1;19.34
232;30.2;19.48
233;30.1;20.06
234;30.2;20.00
235;30.1;19.92
236;30.0;19.90
237;30.1;20.00
238;30.1;20.08
239;30.1;19.36
240;30.1;20.02
241;30.2;20.00
242;30.0;20.06
243;30.1;20.00
244;30.1;19.94
245;30.0;19.24
246;30.1;19.98
247;30.2;20.00
248;30.2;20.04
249;30.2;19.98
250;30.1;20.10
251;30.1;23.42
252;30.1;23.22
253;30.1;20.00
254;30.1;19.98
255;30.0;19.90
256;30.1;23.20
257;30.0;23.20
258;30.1;26.24
259;30.1;23.56
260;30.1;20.02
261;30.0;19.98
262;30.2;19.96
