Episode;SurvivalTime;TotalReward 
1;16.6;16.42
2;17.7;16.50
3;19.6;16.68
4;18.5;17.30
5;24.5;16.98
6;21.1;16.78
7;16.3;17.12
8;18.6;16.62
9;18.8;16.60
10;16.7;16.46
11;30.1;17.26
12;19.1;17.32
13;19.3;16.66
14;16.5;16.44
15;18.1;16.56
16;20.1;25.90
17;19.2;17.34
18;18.3;16.52
19;18.8;17.26
20;25.4;17.68
21;18.0;17.22
22;30.0;19.34
23;21.0;15.84
24;15.9;17.06
25;21.3;17.46
26;29.4;18.06
27;30.3;20.24
28;30.3;18.08
29;27.4;17.14
30;21.6;17.00
31;23.3;16.92
32;21.3;16.78
33;16.7;17.16
34;19.0;17.34
35;17.5;17.00
36;23.2;16.88
37;30.0;27.28
38;17.7;17.22
39;21.2;16.54
40;30.1;18.06
41;22.8;16.88
42;22.8;16.88
43;19.2;17.34
44;17.5;17.20
45;21.4;16.78
46;25.3;26.22
47;18.9;26.52
48;19.6;26.58
49;23.0;26.14
50;19.1;17.80
51;21.2;18.16
52;30.2;18.76
53;17.5;17.70
54;21.5;26.02
55;23.9;26.84
56;20.4;26.64
57;25.6;16.86
58;21.1;16.82
59;17.8;16.52
60;25.9;17.10
61;27.4;16.28
62;30.1;20.20
63;23.8;23.16
64;19.2;25.68
65;21.5;26.66
66;21.1;16.74
67;18.5;16.28
68;17.1;17.08
69;20.3;16.72
70;21.5;16.96
71;19.8;16.64
72;22.5;16.82
73;29.5;17.14
74;26.8;17.84
75;30.0;18.80
76;27.5;17.20
77;26.8;36.28
78;17.8;16.52
79;27.6;27.14
80;19.5;25.86
81;20.1;27.30
82;19.0;16.62
83;22.3;26.76
84;22.4;18.28
85;15.7;17.08
86;26.4;36.24
87;21.3;16.78
88;21.8;16.82
89;16.9;16.44
90;22.3;16.88
91;19.2;26.54
92;21.7;17.50
93;22.4;16.84
94;30.1;19.20
95;24.9;26.18
96;15.8;16.34
97;25.8;23.28
98;22.6;20.08
99;23.4;17.60
100;18.8;17.30
101;24.1;17.00
102;30.0;27.34
103;30.1;31.04
104;18.3;17.98
105;26.2;35.54
106;21.5;17.46
107;30.1;24.54
108;30.1;29.42
109;30.2;19.32
110;26.3;26.78
111;30.1;19.28
112;28.6;35.74
113;30.2;28.70
114;27.2;17.86
115;22.3;17.56
116;25.1;17.06
117;23.6;17.62
118;30.2;18.82
119;26.4;17.84
120;25.1;17.04
121;16.2;16.42
122;20.2;25.92
123;16.7;17.16
124;16.4;16.42
125;17.6;17.92
126;16.7;16.44
127;26.0;17.06
128;22.2;16.82
129;27.6;17.22
130;30.1;24.28
131;27.6;27.12
132;24.6;23.24
133;27.0;27.10
134;23.0;17.60
135;19.5;21.28
136;26.1;17.14
137;19.1;16.60
138;16.9;17.86
139;30.1;25.72
140;27.4;26.14
141;19.2;25.84
142;18.9;27.22
143;20.0;17.34
144;20.7;26.62
145;19.7;16.44
146;19.2;16.64
147;30.0;17.90
148;19.5;25.86
149;25.3;26.94
150;19.9;22.90
151;17.0;17.16
152;22.7;26.80
153;19.8;16.72
154;20.6;25.92
155;20.6;25.96
156;18.1;16.16
157;23.1;35.26
158;30.1;19.48
159;21.2;16.76
160;24.0;16.98
161;28.0;26.42
162;28.9;26.50
163;23.5;26.86
164;19.5;16.66
165;30.1;18.64
166;21.4;16.80
167;23.0;35.30
168;28.6;26.52
169;25.7;26.98
170;21.0;25.98
171;24.3;36.10
172;21.2;25.96
173;30.2;17.90
174;27.9;26.24
175;18.8;17.28
176;15.9;17.10
177;24.9;17.02
178;20.9;26.66
179;27.7;26.42
180;21.0;16.76
181;22.2;17.56
182;22.3;16.86
183;25.6;26.30
184;18.6;17.28
185;23.1;18.32
186;25.1;26.24
187;25.0;35.46
188;20.1;17.42
189;18.6;17.28
190;24.1;17.66
191;19.6;16.64
192;23.8;16.92
193;21.7;17.46
194;22.9;26.08
195;23.3;32.32
196;30.0;18.08
197;21.9;16.62
198;19.6;26.56
199;30.1;17.88
200;19.5;17.88
201;20.3;17.42
202;30.1;18.78
203;24.0;16.92
204;30.0;19.50
205;24.8;17.04
206;21.4;17.48
207;26.7;27.04
208;17.3;17.20
209;17.5;16.50
210;30.1;20.22
211;27.4;17.90
212;24.6;17.68
213;23.7;17.66
214;16.9;16.44
215;16.4;16.42
216;16.7;16.46
217;30.0;24.28
218;30.1;20.90
219;30.0;28.72
220;26.0;17.14
221;19.3;16.62
222;24.9;17.74
223;26.7;17.16
224;22.4;26.78
225;19.1;16.62
226;27.9;26.44
227;30.1;37.22
228;22.2;17.52
229;20.2;16.60
230;30.1;19.44
231;29.4;26.54
232;24.4;27.56
233;27.7;17.92
234;25.8;17.08
235;21.4;16.80
236;19.7;16.66
237;30.1;26.36
238;26.7;17.16
239;22.1;23.06
240;18.0;17.94
241;17.6;16.48
242;23.3;35.36
243;25.3;26.44
244;20.9;18.12
245;22.3;26.74
246;17.7;17.90
247;18.2;16.56
248;23.1;16.92
249;22.4;26.12
250;20.1;17.36
251;23.7;26.02
252;21.4;17.38
253;21.5;16.80
254;18.6;17.26
255;20.0;25.86
256;24.0;26.06
257;22.1;26.70
258;19.5;25.84
259;20.1;17.40
260;19.9;25.88
261;21.9;26.60
262;18.1;16.54
263;22.9;17.38
264;21.2;18.18
265;19.6;25.84
266;22.9;26.10
267;20.5;25.90
268;20.1;27.10
269;22.0;26.02
270;15.9;17.82
271;22.9;26.08
272;15.3;17.02
273;22.9;26.80
274;30.0;18.56
275;17.3;16.48
276;30.1;27.98
277;30.1;18.08
278;24.4;16.98
279;22.5;26.06
280;30.1;25.04
281;22.5;16.82
282;19.5;16.60
283;23.9;16.60
284;20.2;26.56
285;23.9;16.96
286;19.9;17.22
287;24.1;16.94
288;24.0;26.84
289;30.1;18.70
290;21.9;17.46
291;16.6;17.12
292;20.7;16.76
293;21.9;17.52
294;30.0;27.26
295;20.6;16.50
296;30.1;26.38
297;30.1;18.78
298;29.5;17.16
299;26.6;27.00
300;30.2;18.04
301;22.8;16.84
302;17.9;17.20
303;19.7;16.64
304;21.5;16.76
305;28.4;17.24
306;19.5;27.22
307;24.1;17.48
308;22.8;16.90
309;30.1;18.36
310;23.3;16.90
311;30.1;18.02
312;25.2;26.98
313;24.1;26.86
314;18.1;16.54
315;21.3;17.48
316;22.8;29.30
317;30.1;18.66
318;21.3;16.78
319;30.0;33.46
320;26.2;18.44
321;23.1;16.86
322;22.4;16.88
323;20.3;17.38
324;30.1;17.82
325;30.2;19.54
326;30.1;19.88
327;27.4;17.20
328;28.4;17.26
329;22.9;16.88
330;30.1;18.10
331;21.9;17.48
332;30.1;18.80
333;17.9;16.52
334;30.0;19.44
335;20.1;16.64
336;18.5;17.26
337;25.3;17.02
338;27.6;17.20
339;26.2;17.16
340;22.5;16.84
341;17.6;16.50
342;19.9;17.36
343;23.4;16.88
344;22.7;17.56
345;23.1;17.26
346;28.9;27.80
347;22.7;26.06
348;21.8;26.68
349;21.6;18.18
350;20.7;16.74
351;21.6;26.68
352;21.3;25.96
353;19.2;17.26
354;23.5;16.92
355;30.0;27.26
356;22.3;16.78
357;27.9;26.98
358;27.7;27.06
359;28.0;17.08
360;21.3;26.66
361;30.1;20.22
362;24.1;16.94
363;30.1;19.50
364;23.3;18.32
365;23.1;16.88
366;27.3;17.86
367;30.1;18.82
368;22.2;17.56
369;23.2;16.90
370;27.9;17.20
371;21.3;17.46
372;23.6;26.84
373;30.0;18.10
374;22.6;16.84
375;24.5;26.20
376;23.3;18.32
377;23.4;16.94
378;21.7;18.22
379;23.4;16.92
380;26.7;17.16
381;18.5;17.30
382;19.5;17.36
383;24.1;18.40
384;24.7;26.96
385;28.1;17.26
386;23.0;29.34
387;18.8;25.80
388;26.4;27.04
389;25.0;35.46
390;23.9;17.68
391;17.1;16.50
392;21.3;26.00
393;16.7;16.46
394;29.9;26.60
395;26.3;36.26
396;20.2;16.70
397;21.2;25.98
398;30.1;17.22
399;22.1;26.10
400;19.7;26.56
401;22.2;29.96
402;24.0;23.16
403;17.5;16.52
404;22.8;36.70
405;20.5;17.42
406;20.7;16.76
407;18.0;16.32
408;15.9;17.06
409;20.6;16.64
410;22.6;17.24
411;21.8;16.80
412;21.2;25.94
413;23.0;26.14
414;25.8;35.32
415;26.7;26.38
416;30.1;27.30
417;21.2;25.98
418;24.0;26.18
419;25.4;17.08
420;25.0;26.94
421;23.6;16.96
422;30.0;18.02
423;23.7;16.94
424;30.1;47.10
425;30.1;37.24
426;27.7;35.84
427;21.2;26.00
428;20.4;17.38
429;17.9;20.44
430;17.6;16.50
431;30.1;37.02
432;20.8;26.64
433;21.0;16.76
434;20.5;16.72
435;18.2;16.56
436;30.1;19.50
437;22.8;17.60
438;22.4;16.84
439;28.7;17.96
440;28.7;26.52
441;17.1;17.86
442;20.6;17.44
443;24.1;16.98
444;22.1;26.08
445;22.4;17.56
446;30.1;18.06
447;23.9;17.62
448;24.7;16.98
449;22.1;16.84
450;28.1;17.24
451;28.9;18.00
452;30.1;20.20
453;21.0;16.78
454;22.8;16.88
455;17.4;17.20
456;20.1;16.60
457;17.0;16.92
458;19.0;17.32
459;26.8;17.16
460;22.1;17.54
461;18.8;16.62
462;30.1;19.48
463;22.3;16.86
464;30.1;20.18
465;23.2;16.92
466;21.0;16.78
467;23.0;16.88
468;19.3;16.66
469;19.8;16.68
470;18.7;27.18
471;22.0;26.76
472;20.7;16.76
473;27.4;27.12
474;26.4;35.24
475;20.7;27.32
476;23.0;26.10
477;23.7;36.76
478;21.7;26.72
479;25.8;18.48
480;24.0;26.88
481;20.6;25.92
482;22.0;25.98
483;25.1;35.48
484;20.6;16.76
485;21.8;17.50
486;20.4;29.12
487;17.7;17.24
488;20.8;16.72
489;30.1;36.70
490;30.1;26.46
491;24.5;18.22
492;22.5;17.56
493;29.1;17.30
494;27.6;32.62
495;17.8;16.54
496;23.0;26.80
497;26.3;16.94
498;20.6;17.42
499;18.7;17.30
500;25.7;17.10
