Episode;SurvivalTime;TotalReward;Died;DamageEvents;DamageTaken;ShotsFired;Kills;HealthPickups;AmmoPickups;TimeToFirstHit;MaxAlerted;DashesUsed
199;29.4;-1.95;1;4;100;8;6;1;0;16.9;4;3
200;77.1;13.89;1;9;220;17;17;4;3;17.3;5;7
201;51.2;4.44;1;6;130;11;10;1;1;41.5;4;4
202;55.0;5.05;1;4;100;11;10;0;2;34.3;6;6
203;73.2;10.45;1;6;130;14;14;1;2;19.0;3;8
204;57.7;6.34;1;6;130;12;11;1;2;23.9;4;4
205;45.7;2.35;1;4;100;9;8;0;3;34.6;4;3
206;49.3;3.45;1;4;100;11;9;0;1;42.9;4;3
207;46.1;3.85;1;5;125;11;11;1;1;32.5;4;2
208;63.2;9.23;1;6;150;14;14;2;2;23.4;4;4
209;66.2;10.93;1;7;160;17;16;2;3;20.8;5;5
210;45.6;2.24;1;5;125;8;8;3;0;24.6;3;2
211;44.4;2.85;1;4;100;10;9;1;2;34.2;5;2
212;51.5;5.15;1;4;100;12;11;0;5;44.4;5;1
213;37.5;1.64;1;6;130;10;9;2;1;24.8;4;4
214;107.7;15.69;1;9;220;12;11;6;3;27.2;7;14
215;78.6;13.42;1;8;185;17;17;6;3;28.8;5;6
216;85.5;12.93;1;7;160;14;14;2;2;33.5;6;9
217;50.1;5.35;1;4;100;12;12;0;2;37.7;5;4
218;64.4;9.14;1;5;125;14;14;3;2;54.3;5;5
219;34.5;-0.16;1;6;130;8;7;1;0;16.5;4;2
220;37.1;-0.05;1;4;100;8;7;0;0;13.1;2;3
221;74.2;11.04;1;6;130;16;14;2;3;58.0;6;5
222;98.7;13.01;1;9;210;11;10;4;1;24.8;7;13
223;33.2;-1.65;1;4;100;7;5;0;0;24.2;6;2
224;44.7;1.85;1;4;100;8;8;1;0;27.5;4;4
225;86.8;13.23;1;8;185;14;14;3;2;37.0;6;8
226;42.2;2.05;1;4;100;9;9;0;1;19.6;4;3
227;42.2;2.95;1;4;100;11;10;1;2;27.6;4;3
228;58.5;7.42;1;7;160;12;12;2;2;14.0;6;6
229;76.6;12.82;1;7;160;17;16;2;3;26.0;4;6
230;86.7;10.75;1;4;100;11;11;0;1;46.9;6;9
231;33.6;-1.15;1;4;100;7;6;0;0;25.6;4;3
232;61.1;4.65;1;4;100;8;8;0;0;30.2;6;8
233;45.6;1.85;1;4;100;8;8;0;0;19.8;4;5
234;41.2;1.94;1;5;125;10;8;1;1;17.9;3;4
235;50.6;4.25;1;4;100;10;10;0;1;45.5;4;4
236;55.5;5.65;1;4;100;12;11;0;2;17.8;3;5
237;50.6;6.41;1;7;175;12;12;4;2;4.9;4;3
238;85.4;16.35;1;4;100;21;20;7;5;62.0;4;2
239;39.1;0.75;1;4;100;8;8;3;1;27.0;4;4
240;46.0;2.35;1;4;100;8;8;0;3;32.0;3;2
241;72.6;9.69;1;10;250;11;11;5;1;43.9;7;7
242;34.6;-0.85;1;4;100;8;7;0;0;22.3;5;3
243;37.0;0.25;1;4;100;8;8;0;0;28.8;3;3
244;80.4;15.89;1;9;220;21;19;4;5;15.6;4;4
245;64.9;9.22;1;7;155;13;13;3;3;15.3;6;6
246;39.2;0.75;1;4;100;8;8;1;0;15.7;3;2
247;97.0;19.44;1;5;125;23;22;3;5;36.5;4;4
248;58.1;6.05;1;4;100;10;10;3;6;49.4;3;2
249;47.2;5.33;1;6;150;13;12;3;3;11.8;4;4
250;31.1;-0.85;1;4;100;7;7;0;1;17.8;5;3
251;67.9;11.23;1;6;150;17;16;6;3;38.1;5;4
252;62.9;7.44;1;5;125;13;11;6;4;29.1;5;5
253;35.0;0.25;1;4;100;7;7;0;4;5.0;4;2
254;43.6;2.45;1;4;100;8;8;3;3;40.4;4;2
255;31.7;-1.45;1;4;100;7;6;1;2;21.1;4;3
256;84.5;9.54;1;6;130;9;9;2;4;32.6;5;8
257;50.8;5.25;1;4;100;12;11;3;4;19.7;4;5
258;90.1;18.73;1;6;150;23;21;4;7;28.9;4;8
259;43.0;1.84;1;6;130;8;8;3;1;22.4;4;3
260;48.1;4.75;1;4;100;12;11;2;4;41.2;4;2
261;36.9;-0.45;1;4;100;7;5;3;2;19.9;4;1
262;40.7;1.44;1;6;130;8;8;1;2;14.6;3;3
263;46.2;3.64;1;5;125;10;10;3;2;14.5;4;3
264;25.7;-3.15;1;4;100;5;4;3;1;21.6;3;2
265;40.2;1.34;1;5;125;8;8;4;0;16.0;4;3
266;34.8;-0.55;1;4;100;9;6;1;2;23.7;5;3
267;56.8;6.25;1;4;100;13;11;1;4;23.4;5;6
268;30.4;-1.65;1;4;100;8;5;1;3;21.0;3;3
269;59.9;7.31;1;8;185;14;11;5;3;17.2;6;5
270;56.8;6.75;1;5;125;13;12;3;3;18.4;3;3
271;49.5;4.55;1;6;130;11;11;2;1;20.3;6;4
272;90.3;15.94;1;6;150;20;19;3;4;57.7;6;5
273;74.7;12.94;1;5;125;20;17;2;4;14.1;3;8
274;63.0;9.65;1;4;100;15;15;4;4;40.0;3;3
275;64.4;9.33;1;6;150;14;14;3;4;32.9;5;3
276;39.7;0.95;1;4;100;8;8;2;0;18.0;4;4
277;62.3;8.12;1;7;155;12;12;3;3;5.1;4;6
278;63.8;10.50;1;9;210;15;15;5;3;19.4;4;6
279;58.6;7.65;1;4;100;13;13;3;4;26.3;4;5
280;80.5;13.40;1;8;200;16;15;9;4;21.2;4;6
281;60.5;5.02;1;8;180;8;8;6;1;20.0;6;6
282;30.0;-1.45;1;4;100;8;6;2;1;25.4;4;3
283;106.4;23.84;1;6;130;25;25;4;12;35.0;3;8
284;57.3;6.04;1;5;125;11;11;4;2;29.1;4;2
285;115.7;24.37;1;11;270;22;22;9;7;30.5;5;9
286;104.4;19.72;1;7;155;20;20;8;5;51.0;3;6
287;81.7;16.52;1;8;185;22;20;5;5;30.2;6;9
288;55.7;6.94;1;5;125;14;13;3;2;18.3;3;2
289;49.3;3.95;1;4;100;11;10;2;2;42.2;5;5
290;35.7;-2.25;1;4;100;4;3;3;2;29.1;5;2
291;44.9;3.01;1;8;190;9;8;4;2;22.5;3;3
292;26.9;-1.65;1;4;100;6;6;1;3;9.3;4;1
293;37.8;0.75;1;4;100;7;7;3;2;31.4;4;2
294;27.9;-3.05;1;4;100;5;4;2;1;20.6;5;2
295;30.5;-2.25;1;4;100;8;5;1;0;16.4;3;4
296;66.6;9.52;1;7;160;14;13;3;3;36.2;5;5
297;61.0;8.74;1;6;130;16;15;1;5;14.2;4;6
298;63.4;7.25;1;4;100;11;11;2;3;23.9;4;7
299;69.0;10.04;1;6;130;14;14;4;3;39.8;3;4
300;49.3;2.55;1;4;100;8;8;2;1;41.4;3;5
301;69.5;9.34;1;6;130;14;13;3;2;9.7;3;4
302;42.9;2.25;1;4;100;10;9;2;2;34.0;4;4
303;41.3;0.94;1;6;130;8;7;2;0;24.3;3;5
304;56.4;8.43;1;7;160;14;14;3;4;11.4;4;5
305;36.2;0.05;1;4;100;7;7;2;2;31.9;4;3
306;48.8;3.13;1;6;150;8;8;4;0;31.0;3;4
307;63.1;10.71;1;8;190;17;15;3;7;14.2;5;6
308;56.6;7.15;1;4;100;12;12;4;5;47.8;4;4
309;46.6;1.94;1;6;130;8;7;1;1;33.8;5;3
310;39.7;2.95;1;4;100;12;10;1;3;29.4;3;3
311;32.0;-1.45;1;4;100;7;6;3;0;25.9;3;2
312;57.8;5.53;1;6;150;9;9;6;1;24.6;4;2
313;35.2;-1.06;1;5;125;7;5;2;0;17.2;4;1
314;48.6;2.45;1;4;100;8;8;0;2;33.1;3;3
315;72.4;9.11;1;8;190;11;11;5;1;42.3;6;6
316;28.3;-2.05;1;4;100;6;6;1;0;19.8;4;1
317;47.2;3.35;1;4;100;9;9;2;4;35.8;5;2
318;44.8;3.65;1;4;100;11;11;2;2;32.5;3;2
319;66.8;8.01;1;8;185;11;10;4;5;36.9;6;3
320;33.9;-1.05;1;4;100;7;6;3;0;23.6;4;2
321;90.2;17.02;1;7;155;19;19;4;5;43.1;6;3
322;66.6;8.84;1;6;130;13;12;2;5;30.8;3;5
323;41.4;2.65;1;4;100;10;9;2;4;25.2;4;3
324;70.6;10.83;1;6;150;14;13;3;8;21.1;3;3
325;46.3;3.44;1;5;125;9;9;3;2;37.3;5;2
326;45.6;2.95;1;4;100;12;10;0;2;21.1;4;4
327;40.8;0.34;1;5;125;8;6;2;1;11.4;4;2
328;49.9;4.82;1;7;160;11;10;3;2;22.7;3;4
329;53.8;4.75;1;4;100;11;10;0;3;16.9;4;3
330;37.5;0.35;1;4;100;8;8;1;1;25.8;6;2
331;71.8;9.94;1;6;130;14;13;2;2;53.9;3;5
332;59.8;6.44;1;5;125;11;11;1;1;39.4;3;1
333;56.1;9.14;1;6;130;16;16;1;4;16.3;4;4
334;31.9;-0.65;1;4;100;8;7;0;2;20.9;4;3
335;66.8;9.21;1;8;190;13;12;6;3;27.4;5;4
336;68.7;11.72;1;7;155;17;16;2;5;11.3;3;5
337;100.5;24.11;1;8;190;27;27;4;8;18.1;3;7
338;56.6;5.85;1;4;100;10;10;3;3;31.8;2;6
339;32.7;-1.55;1;4;100;6;5;2;2;25.4;5;1
340;42.1;2.73;1;6;150;10;9;5;1;23.6;3;1
341;60.7;7.44;1;5;125;12;12;3;4;41.3;4;4
342;54.7;5.25;1;4;100;11;11;2;3;29.9;3;4
343;66.0;10.52;1;7;160;17;15;5;3;14.8;4;6
344;26.8;-2.55;1;4;100;6;5;2;1;18.7;4;2
345;30.9;0.05;1;4;100;8;8;1;2;18.9;3;3
346;40.2;1.05;1;4;100;9;7;1;4;25.3;5;4
347;47.5;3.05;1;4;100;9;9;5;2;41.8;4;1
348;49.5;3.34;1;6;130;9;9;2;2;17.3;4;5
349;55.2;5.35;1;4;100;11;11;4;1;38.2;4;2
350;50.2;3.84;1;5;125;10;9;3;2;21.3;4;2
351;60.9;7.91;1;8;190;12;12;6;3;28.0;7;3
352;81.4;12.32;1;8;185;16;16;6;4;26.7;6;5
353;32.0;-1.65;1;4;100;6;5;1;4;27.6;5;1
354;92.9;17.21;1;8;185;20;20;6;5;42.9;3;5
355;59.0;6.53;1;6;150;11;11;4;2;14.6;3;5
356;53.2;6.95;1;4;100;14;14;2;3;42.1;2;1
357;61.3;6.04;1;6;130;11;11;1;5;24.4;3;3
358;63.1;8.65;1;4;100;14;14;4;3;54.3;3;2
359;70.9;11.83;1;6;150;17;16;7;3;25.9;3;6
360;59.8;7.34;1;6;130;13;12;3;3;38.9;4;3
361;65.2;7.41;1;8;190;11;10;4;3;18.3;5;6
362;83.9;17.54;1;5;125;22;22;1;7;4.9;3;1
363;82.8;15.42;1;9;210;20;18;9;4;30.6;3;4
364;69.0;10.15;1;4;100;15;15;2;4;51.8;2;3
365;42.5;2.95;1;4;100;10;10;2;4;37.1;4;1
366;78.0;11.12;1;7;160;14;13;4;3;18.1;7;7
367;62.8;8.01;1;8;190;11;11;6;4;36.3;5;2
368;52.8;3.04;1;6;130;8;7;1;2;41.2;4;2
369;57.6;4.34;1;5;125;8;8;5;0;20.6;6;3
370;46.2;4.34;1;6;130;11;11;1;1;15.1;4;2
371;61.6;6.05;1;4;100;11;10;1;1;47.8;5;4
372;28.8;-3.05;1;4;100;6;4;0;0;22.3;4;1
373;58.8;9.04;1;5;125;15;15;2;3;23.2;4;2
374;47.0;4.05;1;4;100;11;11;2;1;35.3;3;3
375;23.2;-4.05;1;4;100;5;3;1;1;13.3;3;1
376;46.1;1.55;1;4;100;8;7;2;1;22.4;3;2
377;68.7;12.53;1;6;150;17;17;4;5;28.6;5;4
378;39.8;1.93;1;6;130;9;8;2;4;30.6;3;2
379;81.5;17.13;1;6;150;21;21;3;7;16.1;3;7
380;36.4;-0.15;1;4;100;8;6;2;2;26.7;4;3
381;75.1;13.71;1;8;185;19;17;6;4;25.4;4;5
382;39.7;0.75;1;4;100;8;7;2;3;20.8;4;3
383;48.6;5.54;1;5;125;14;12;1;3;5.4;4;3
384;49.3;3.12;1;7;160;8;8;4;1;30.2;4;4
385;29.0;-2.05;1;4;100;7;7;1;2;19.4;3;1
386;35.5;-1.55;1;4;100;7;6;2;2;20.6;3;2
387;48.5;3.94;1;5;125;11;10;2;3;18.6;5;5
388;120.1;37.27;0;11;275;24;24;9;7;20.2;7;12
389;59.0;7.85;1;4;100;14;13;4;3;36.8;6;3
390;66.6;11.75;1;4;100;18;18;2;5;18.0;4;7
391;29.1;-2.95;1;4;100;5;4;2;2;25.4;4;1
392;59.5;6.91;1;7;175;13;10;3;5;26.4;4;4
393;71.3;10.60;1;9;210;14;13;6;2;44.5;7;7
394;120.1;24.84;0;5;125;8;7;3;1;42.3;7;15
395;79.0;12.01;1;8;190;14;13;4;3;21.8;5;9
396;69.5;9.11;1;7;175;13;11;7;2;20.4;5;4
397;91.9;20.41;1;8;185;25;23;4;8;21.3;3;8
398;62.4;7.05;1;4;100;13;11;4;2;43.7;4;4
399;70.5;13.63;1;6;150;20;19;5;4;33.1;4;3
400;83.7;15.04;1;5;125;19;18;5;6;30.7;3;5
