Episode;SurvivalTime;TotalReward 
1;30.1;20.40
2;30.0;20.28
3;30.0;23.68
4;30.2;20.22
5;30.1;20.26
6;30.1;20.16
7;29.3;17.38
8;30.1;20.26
9;30.0;20.50
10;30.0;26.52
11;30.0;23.50
12;30.0;19.60
13;30.1;20.16
14;30.0;20.28
15;30.1;26.52
16;30.2;20.30
17;30.0;20.18
18;30.0;23.18
19;30.1;20.26
20;30.1;20.16
21;30.1;20.30
22;30.1;23.54
23;30.1;20.32
24;30.0;23.64
25;30.1;23.42
26;30.1;26.44
27;30.0;19.62
28;30.1;23.50
29;30.0;20.28
30;30.0;23.48
31;30.3;23.54
32;30.0;23.46
33;30.2;26.48
34;30.1;20.26
35;30.1;20.28
36;30.1;19.60
37;30.1;20.24
38;30.1;20.28
39;30.0;23.48
40;30.1;20.28
41;30.0;20.28
42;30.1;20.28
43;30.0;20.30
44;30.1;23.48
45;30.1;20.26
46;30.0;20.26
47;30.1;23.54
48;30.1;20.30
49;30.0;20.28
50;30.0;20.22
51;30.1;19.58
52;30.0;20.22
53;30.1;20.30
54;30.0;20.28
55;30.0;20.26
56;30.0;23.46
57;30.0;20.26
58;30.1;20.26
59;30.1;23.46
60;30.0;20.32
61;30.0;20.26
62;30.0;19.54
63;30.1;23.52
64;30.0;19.60
65;30.0;18.92
66;30.1;20.30
67;30.1;19.58
68;30.0;20.26
69;30.0;20.28
70;30.1;19.52
71;30.1;20.28
72;30.1;20.08
73;30.1;22.72
74;30.0;23.40
75;30.0;23.44
76;30.0;19.54
77;30.1;20.26
78;30.1;20.30
79;30.1;20.52
80;30.1;19.60
81;30.0;19.58
82;30.1;20.72
83;30.1;20.30
84;30.0;23.48
85;30.1;20.30
86;30.1;23.52
87;30.0;23.52
88;30.1;20.50
89;30.0;23.50
90;30.1;18.88
91;30.1;20.66
92;30.1;20.28
93;30.0;23.48
94;30.1;20.28
95;30.1;20.32
96;30.0;18.90
97;30.1;20.28
98;30.1;20.30
99;30.1;26.50
100;30.1;20.26
101;30.1;23.50
102;30.1;23.52
103;30.1;23.50
104;30.0;23.46
105;30.0;23.68
106;30.1;23.72
107;30.0;20.36
108;30.1;19.54
109;30.2;20.30
110;30.1;23.52
111;30.0;20.32
112;30.1;19.42
113;30.1;19.60
114;30.1;20.08
115;30.1;20.30
116;30.0;20.36
117;30.1;26.70
118;30.1;20.30
119;30.1;20.30
120;30.1;20.24
121;30.1;20.30
122;30.1;20.30
123;30.1;20.30
124;30.1;20.28
125;30.1;20.32
126;30.1;20.26
127;30.1;20.32
128;30.1;20.28
129;30.1;20.30
130;30.1;20.28
131;30.1;20.34
132;30.0;20.26
133;30.0;24.04
134;30.0;23.52
135;30.0;20.26
136;30.0;23.68
137;30.1;23.50
138;30.1;23.50
139;30.1;20.32
140;30.2;20.30
141;30.0;23.54
142;30.1;19.60
143;30.1;20.28
144;30.0;20.32
145;30.1;20.26
146;30.0;20.26
147;30.1;20.32
148;30.0;26.66
149;30.1;23.50
150;30.2;20.20
151;30.1;20.28
152;30.0;20.26
153;30.1;20.28
154;30.1;20.46
155;30.4;20.20
156;30.1;20.12
157;30.1;20.26
158;30.0;20.28
159;30.1;20.24
160;30.1;20.28
161;30.1;20.24
162;30.1;20.28
163;30.1;23.50
164;30.0;20.30
165;30.1;26.56
166;30.0;20.30
167;30.1;26.50
168;30.1;23.50
169;30.0;20.28
170;30.1;23.48
171;30.0;26.72
172;30.1;20.30
173;30.0;20.22
174;30.1;20.30
175;30.0;20.30
176;30.1;19.56
177;30.0;20.32
178;30.0;17.30
179;30.1;23.46
180;30.1;20.26
181;30.0;20.48
182;30.0;20.34
183;30.0;20.26
184;30.1;20.32
185;30.1;23.52
186;30.0;20.28
187;30.1;26.48
188;30.2;20.28
189;30.0;26.50
190;30.1;23.50
191;30.2;20.32
192;30.2;20.26
193;30.0;23.48
194;30.0;23.48
195;30.1;20.26
196;30.0;23.50
197;31.2;23.34
198;30.1;23.80
199;30.1;20.20
200;30.1;23.48
201;30.1;20.30
202;30.0;20.24
203;30.1;20.24
204;30.1;20.26
205;30.1;20.50
206;30.1;26.90
207;30.1;20.28
208;30.1;20.44
209;30.1;23.48
210;30.1;23.52
211;30.1;23.46
212;30.0;23.48
213;30.1;23.48
214;30.1;23.52
215;30.1;20.44
216;30.0;23.50
217;30.1;20.30
218;30.1;20.52
219;30.1;20.28
220;30.1;23.48
221;30.1;23.52
222;30.0;26.70
223;30.1;19.56
224;30.1;23.68
225;30.0;26.48
226;30.0;26.54
227;30.1;26.66
228;30.1;20.30
229;30.1;20.26
230;30.1;23.50
231;30.1;23.54
232;30.1;20.30
233;30.0;23.52
234;30.1;20.24
235;30.1;23.46
236;30.2;20.26
237;30.1;23.46
238;30.0;20.26
239;30.1;20.26
240;30.1;20.04
241;30.0;23.52
242;30.0;20.30
243;30.0;20.24
244;30.1;24.10
245;30.1;23.52
246;30.1;20.52
247;30.0;20.28
248;30.1;23.50
249;30.1;23.50
250;30.1;20.26
251;30.1;23.48
252;30.0;20.24
253;30.0;20.28
254;30.0;23.50
255;30.1;20.28
256;30.1;20.32
257;30.0;20.28
258;30.1;20.24
259;30.1;20.26
260;30.1;20.32
261;30.0;19.56
262;30.1;20.32
263;30.0;23.88
264;30.0;20.24
265;30.1;23.54
266;30.1;23.52
267;30.0;23.48
268;30.0;20.32
269;30.1;20.26
270;30.0;17.28
271;30.1;20.28
272;30.1;26.46
273;30.1;23.48
274;30.1;20.28
275;30.0;20.26
276;30.3;26.50
277;30.1;20.28
278;30.0;23.50
279;30.1;20.34
280;30.1;20.30
281;30.0;20.30
282;30.1;23.68
283;30.0;20.00
284;30.0;23.50
285;30.0;20.28
286;30.1;20.26
287;30.2;23.50
288;30.1;23.28
289;30.0;20.18
290;30.1;23.44
291;30.0;20.22
292;30.1;23.48
293;30.1;20.48
294;30.1;26.52
295;30.1;20.30
296;30.1;20.52
297;30.1;20.50
298;30.1;23.48
299;30.1;26.48
300;30.0;23.72
301;30.1;23.52
302;30.1;23.50
303;30.0;20.26
304;30.0;20.24
305;30.1;20.26
306;30.1;23.50
307;30.1;20.34
308;30.2;23.48
309;30.1;20.30
310;30.0;20.48
311;30.1;20.24
312;30.1;23.46
313;30.0;20.48
314;30.1;23.52
315;30.1;20.26
316;30.0;20.30
317;30.1;23.44
318;30.1;23.48
