Episode;SurvivalTime;TotalReward 
354;30.2;22.82
355;30.5;22.58
356;31.0;19.02
357;30.1;18.96
358;30.0;19.64
359;30.1;22.62
360;30.1;19.62
361;30.1;19.76
362;30.1;19.66
363;30.1;19.70
364;30.1;19.66
365;30.4;22.82
366;30.6;25.68
367;30.1;19.46
368;30.1;22.76
369;30.1;19.52
370;30.0;19.54
371;30.1;19.64
372;30.0;19.64
373;30.1;19.48
374;30.2;19.58
375;30.2;19.62
376;30.1;19.66
377;30.0;19.66
378;30.1;19.58
379;30.1;19.58
380;30.2;19.58
381;30.3;19.80
382;30.4;19.64
383;30.0;19.66
384;30.2;25.70
385;30.1;22.74
386;30.1;19.60
387;30.1;19.80
388;30.0;19.72
389;30.0;19.72
390;30.2;19.66
391;30.3;19.38
392;30.1;19.40
393;30.1;19.64
394;30.1;19.54
395;30.1;19.60
396;30.2;19.60
397;30.3;22.84
398;30.1;19.74
399;32.1;19.58
400;30.0;19.60
401;30.1;19.74
402;30.1;22.86
403;30.1;22.88
404;30.1;22.92
405;30.0;19.72
406;30.1;19.76
407;30.1;22.88
408;30.1;22.62
409;30.1;19.90
410;30.2;19.70
411;30.4;19.64
412;30.6;19.80
413;30.5;19.80
414;30.1;19.74
415;30.1;19.80
416;30.0;22.74
417;30.1;19.62
418;30.1;22.84
419;30.0;22.82
420;30.0;19.94
421;30.2;23.20
422;30.1;19.74
423;30.1;19.76
424;30.6;22.76
425;30.1;19.60
426;30.1;19.74
427;30.0;19.98
428;30.2;19.90
429;30.1;19.70
430;30.1;19.74
431;30.4;19.78
432;30.5;22.94
433;30.4;19.50
434;30.1;22.94
435;30.7;19.96
436;30.0;19.72
437;30.0;19.78
438;30.7;25.92
439;30.1;19.76
440;30.6;19.52
441;30.0;19.56
442;30.0;19.70
443;30.1;19.78
444;30.2;22.94
445;30.1;22.96
446;30.1;19.74
447;30.0;19.76
448;30.1;19.72
449;30.1;19.70
450;30.7;22.80
451;30.1;19.76
452;30.1;19.84
453;30.0;22.92
454;30.3;19.90
455;30.3;23.18
456;30.4;19.64
457;30.3;19.82
458;30.0;22.64
459;30.1;22.90
460;30.0;22.80
461;30.1;19.72
462;30.1;19.76
463;30.4;23.06
464;30.0;19.94
465;30.1;22.92
466;30.2;19.68
467;30.3;18.34
468;30.1;19.74
469;30.1;19.92
470;30.1;19.76
471;30.2;19.80
472;30.4;19.74
473;30.5;19.76
474;30.9;22.18
475;30.3;19.62
476;30.4;19.76
477;30.4;19.76
478;30.8;19.74
479;30.2;19.80
480;30.0;19.80
481;30.1;19.92
482;30.2;19.28
483;30.1;19.62
484;30.3;22.90
485;30.1;22.92
486;30.0;22.88
487;30.1;19.72
488;30.0;22.86
489;30.1;19.74
490;30.1;19.80
491;30.1;19.58
492;30.5;25.84
493;30.1;22.84
494;30.5;22.88
495;30.4;19.70
496;30.4;22.92
497;30.8;22.92
498;30.6;25.86
499;30.8;22.86
500;30.6;22.92
