Episode,SurvivalTime,TotalReward
25,30.0,3.75
50,30.1,3.84
75,30.1,5.40
100,30.2,5.43
125,30.0,8.49
150,30.0,8.07
175,30.1,8.31
200,30.1,6.96
225,30.1,8.52
250,30.1,8.46
275,30.1,6.99
300,30.1,8.52
325,30.1,7.02
350,30.0,7.02
375,30.0,7.05
400,30.1,8.52
425,30.1,8.52
450,30.0,7.05
475,30.1,6.96
500,30.1,7.02
