Episode,SurvivalTime,TotalReward
25,21.4,1.16
50,30.1,3.76
75,30.1,5.90
100,30.1,5.00
125,30.1,6.00
150,30.1,6.96
175,30.2,5.94
200,30.7,5.98
225,30.0,5.94
250,30.1,6.02
275,30.0,5.88
300,30.1,5.94
325,30.1,4.92
350,30.0,5.92
375,30.1,6.02
400,30.4,5.96
425,30.3,6.98
450,30.1,5.88
475,30.2,6.92
500,30.1,5.86
