Episode;SurvivalTime;TotalReward 
25;21.0;4.12
50;20.3;3.94
75;30.4;15.88
100;29.6;1.86
125;30.1;14.48
150;30.4;6.20
175;23.1;11.16
200;30.1;21.86
225;30.2;25.22
250;29.7;17.28
275;30.4;15.88
300;30.1;18.90
325;30.3;19.38
350;22.9;7.22
375;30.1;5.62
400;26.8;7.42
425;21.7;7.16
450;30.1;5.92
475;26.4;5.80
500;30.3;24.38
525;30.4;10.16
550;20.6;4.84
575;21.9;7.42
600;18.9;4.08
625;30.4;15.18
650;21.5;7.90
675;30.1;16.60
700;30.3;9.00
725;30.4;4.92
750;20.0;4.82
775;27.6;14.36
800;30.3;18.94
